
Spine Number of Voxel Ch=1 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
161,,Spine,1,0,Image 1,1,1,100000000,610000003704,
1244,,Spine,1,1,Image 1,2,1,100000000,610000003708,
344,,Spine,1,3,Image 1,2,1,100000000,610000003711,
333,,Spine,1,2,Image 1,1,1,100000000,610000003713,
395,,Spine,1,1,Image 1,1,1,100000001,610000003715,
302,,Spine,1,7,Image 1,3,1,100000001,610000003718,
251,,Spine,1,6,Image 1,3,1,100000001,610000003721,
387,,Spine,1,6,Image 1,2,1,100000001,610000003723,
215,,Spine,1,3,Image 1,2,1,100000001,610000003726,
226,,Spine,1,0,Image 1,1,1,100000000,610000003732,
275,,Spine,1,4,Image 1,1,1,100000000,610000003735,
161,,Spine,1,3,Image 1,4,1,100000001,610000003737,
388,,Spine,1,1,Image 1,1,1,100000001,610000003740,
1587,,Spine,1,0,Image 1,1,1,100000000,610000003746,
581,,Spine,1,0,Image 1,1,1,100000000,610000003751,
77,,Spine,1,3,Image 1,2,1,100000000,610000003753,
571,,Spine,1,1,Image 1,2,1,100000000,610000003756,
282,,Spine,1,0,Image 1,1,1,100000000,610000003762,
402,,Spine,1,2,Image 1,2,1,100000001,610000003764,
653,,Spine,1,0,Image 1,1,1,100000000,610000003768,
1561,,Spine,1,0,Image 1,1,1,100000000,610000003773,
1065,,Spine,1,0,Image 1,1,1,100000001,610000003776,
457,,Spine,1,0,Image 1,1,1,100000001,610000003778,
969,,Spine,1,0,Image 1,1,1,100000000,610000003782,
449,,Spine,1,2,Image 1,2,1,100000001,610000003785,
219,,Spine,1,3,Image 1,3,1,100000001,610000003789,
155,,Spine,1,0,Image 1,1,1,100000001,610000003791,
45,,Spine,1,0,Image 1,1,1,100000000,610000003797,
271,,Spine,1,0,Image 1,1,1,100000000,610000003804,
539,,Spine,1,3,Image 1,2,1,100000000,610000003807,
361,,Spine,1,0,Image 1,1,1,100000001,610000003809,
266,,Spine,1,0,Image 1,1,1,100000000,610000003811,
315,,Spine,1,0,Image 1,1,1,100000000,610000003816,
176,,Spine,1,3,Image 1,2,1,100000001,610000003818,
206,,Spine,1,0,Image 1,1,1,100000000,610000003822,
34,,Spine,1,0,Image 1,1,1,100000000,610000003825,
139,,Spine,1,0,Image 1,1,1,100000000,610000003828,
1084,,Spine,1,0,Image 1,1,1,100000001,610000003832,
126,,Spine,1,2,Image 1,3,1,100000001,610000003834,
1127,,Spine,1,0,Image 1,1,1,100000001,610000003838,
64,,Spine,1,0,Image 1,1,1,100000000,610000003841,
327,,Spine,1,2,Image 1,1,1,100000000,610000003844,
1302,,Spine,1,0,Image 1,1,1,100000001,610000003848,
130,,Spine,1,0,Image 1,1,1,100000001,610000003852,
78,,Spine,1,0,Image 1,1,1,100000000,610000003854,
257,,Spine,1,2,Image 1,3,1,100000000,610000003856,
28,,Spine,1,0,Image 1,1,1,100000000,610000003860,
138,,Spine,1,5,Image 1,2,1,100000001,610000003862,
66,,Spine,1,0,Image 1,1,1,100000000,610000003866,
467,,Spine,1,3,Image 1,2,1,100000001,610000003869,
159,,Spine,1,0,Image 1,1,1,100000000,610000003873,
132,,Spine,1,1,Image 1,2,1,100000001,610000003876,
330,,Spine,1,0,Image 1,1,1,100000000,610000003879,
414,,Spine,1,0,Image 1,1,1,100000001,610000003883,
62,,Spine,1,0,Image 1,1,1,100000000,610000003886,
276,,Spine,1,4,Image 1,1,1,100000000,610000003888,
207,,Spine,1,6,Image 1,3,1,100000001,610000003890,
84,,Spine,1,0,Image 1,1,1,100000000,610000003894,
143,,Spine,1,4,Image 1,2,1,100000001,610000003898,
197,,Spine,1,0,Image 1,1,1,100000000,610000003900,
62,,Spine,1,0,Image 1,1,1,100000000,610000003903,
409,,Spine,1,0,Image 1,1,1,100000000,610000003909,
575,,Spine,1,0,Image 1,1,1,100000001,610000003912,
180,,Spine,1,4,Image 1,2,1,100000000,610000003914,
285,,Spine,1,4,Image 1,3,1,100000000,610000003919,
17,,Spine,1,0,Image 1,1,1,100000000,610000003922,
118,,Spine,1,2,Image 1,2,1,100000001,610000003928,
282,,Spine,1,2,Image 1,1,1,100000000,610000003930,
151,,Spine,1,4,Image 1,2,1,100000000,610000003932,
202,,Spine,1,3,Image 1,2,1,100000000,610000003934,
129,,Spine,1,0,Image 1,1,1,100000000,610000003936,
570,,Spine,1,3,Image 1,3,1,100000001,610000003938,
555,,Spine,1,3,Image 1,3,1,100000001,610000003940,
14,,Spine,1,0,Image 1,1,1,100000000,610000003942,
306,,Spine,1,1,Image 1,1,1,100000001,610000003944,
16,,Spine,1,0,Image 1,1,1,100000000,610000003953,
298,,Spine,1,1,Image 1,2,1,100000001,610000003956,
44,,Spine,1,0,Image 1,1,1,100000000,610000003965,
405,,Spine,1,0,Image 1,1,1,100000000,610000003967,
37,,Spine,1,0,Image 1,1,1,100000000,610000003978,
444,,Spine,1,2,Image 1,2,1,100000000,610000003985,
53,,Spine,1,6,Image 1,5,1,100000000,610000003988,
39,,Spine,1,6,Image 1,5,1,100000000,610000003989,
134,,Spine,1,3,Image 1,3,1,100000000,610000003990,
210,,Spine,1,2,Image 1,3,1,100000000,610000003991,
238,,Spine,1,2,Image 1,3,1,100000000,610000003992,
27,,Spine,1,2,Image 1,3,1,100000000,610000003993,
617,,Spine,1,2,Image 1,3,1,100000000,610000003994,
779,,Spine,1,2,Image 1,2,1,100000000,610000003995,
274,,Spine,1,1,Image 1,2,1,100000000,610000003996,
171,,Spine,1,5,Image 1,2,1,100000000,610000003997,
755,,Spine,1,5,Image 1,2,1,100000000,610000003998,
558,,Spine,1,5,Image 1,2,1,100000000,610000003999,
115,,Spine,1,4,Image 1,2,1,100000000,610000004000,
447,,Spine,1,2,Image 1,2,1,100000000,610000004001,
79,,Spine,1,0,Image 1,1,1,100000000,610000004003,
100,,Spine,1,0,Image 1,1,1,100000000,610000004004,
208,,Spine,1,6,Image 1,3,1,100000000,610000004005,
115,,Spine,1,4,Image 1,1,1,100000000,610000004006,
98,,Spine,1,4,Image 1,2,1,100000000,610000004007,
92,,Spine,1,3,Image 1,2,1,100000000,610000004008,
337,,Spine,1,2,Image 1,1,1,100000000,610000004009,
122,,Spine,1,4,Image 1,3,1,100000000,610000004010,
358,,Spine,1,3,Image 1,2,1,100000000,610000004011,
275,,Spine,1,3,Image 1,2,1,100000000,610000004012,
245,,Spine,1,3,Image 1,2,1,100000000,610000004013,
276,,Spine,1,3,Image 1,2,1,100000000,610000004014,
150,,Spine,1,0,Image 1,1,1,100000000,610000004019,
150,,Spine,1,3,Image 1,4,1,100000001,610000004020,
115,,Spine,1,2,Image 1,2,1,100000001,610000004021,
92,,Spine,1,1,Image 1,2,1,100000001,610000004022,
108,,Spine,1,5,Image 1,3,1,100000001,610000004023,
120,,Spine,1,5,Image 1,2,1,100000001,610000004024,
118,,Spine,1,6,Image 1,4,1,100000001,610000004025,
173,,Spine,1,6,Image 1,3,1,100000001,610000004026,
192,,Spine,1,6,Image 1,3,1,100000001,610000004027,
330,,Spine,1,1,Image 1,1,1,100000001,610000004028,
529,,Spine,1,0,Image 1,1,1,100000001,610000004029,
655,,Spine,1,0,Image 1,1,1,100000001,610000004030,
106,,Spine,1,4,Image 1,2,1,100000001,610000004031,
99,,Spine,1,1,Image 1,2,1,100000001,610000004032,
113,,Spine,1,0,Image 1,1,1,100000001,610000004033,
330,,Spine,1,7,Image 1,3,1,100000001,610000004034,
281,,Spine,1,7,Image 1,3,1,100000001,610000004035,
155,,Spine,1,7,Image 1,3,1,100000001,610000004036,
185,,Spine,1,4,Image 1,2,1,100000001,610000004037,
194,,Spine,1,4,Image 1,2,1,100000001,610000004038,
313,,Spine,1,4,Image 1,3,1,100000001,610000004039,
366,,Spine,1,1,Image 1,1,1,100000001,610000004040,
276,,Spine,1,1,Image 1,1,1,100000001,610000004041,
424,,Spine,1,1,Image 1,1,1,100000001,610000004042,
246,,Spine,1,4,Image 1,2,1,100000001,610000004043,
341,,Spine,1,3,Image 1,2,1,100000001,610000004044,
135,,Spine,1,2,Image 1,3,1,100000001,610000004045,
254,,Spine,1,1,Image 1,2,1,100000001,610000004046,
190,,Spine,1,3,Image 1,2,1,100000001,610000004047,
379,,Spine,1,3,Image 1,2,1,100000001,610000004048,
245,,Spine,1,1,Image 1,1,1,100000001,610000004049,
