
Segment Branching Angle
 ==================== 
Segment Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
66.2154,°,Segment,4,2,1,100000003,510000002289,
89.8149,°,Segment,12,4,1,100000000,510000002291,
49.3032,°,Segment,10,3,1,100000000,510000002293,
49.2965,°,Segment,9,4,1,100000000,510000002297,
43.6208,°,Segment,1,2,1,100000000,510000002306,
0,°,Segment,0,1,1,100000000,510000002364,
17.8137,°,Segment,7,3,1,100000003,510000002390,
61.6669,°,Segment,6,3,1,100000003,510000002404,
84.1093,°,Segment,5,1,1,100000003,510000002412,
107.076,°,Segment,5,3,1,100000000,510000002422,
89.3866,°,Segment,7,4,1,100000003,510000002424,
97.3805,°,Segment,9,3,1,100000003,510000002428,
69.1686,°,Segment,7,4,1,100000000,510000002430,
33.4329,°,Segment,2,2,1,100000000,510000002440,
69.5438,°,Segment,1,1,1,100000000,510000002445,
83.7646,°,Segment,5,2,1,100000003,510000002450,
76.2251,°,Segment,10,4,1,100000000,510000002470,
23.5648,°,Segment,2,2,1,100000002,510000002487,
20.2944,°,Segment,1,2,1,100000002,510000002538,
0,°,Segment,0,1,1,100000002,510000002542,
70.1814,°,Segment,8,4,1,100000003,510000002561,
68.0841,°,Segment,6,2,1,100000000,510000002565,
83.9777,°,Segment,9,4,1,100000000,510000002573,
67.7344,°,Segment,4,1,1,100000000,510000002590,
98.8678,°,Segment,5,2,1,100000003,510000002604,
64.5647,°,Segment,2,3,1,100000002,510000002617,
83.497,°,Segment,7,4,1,100000003,510000002619,
67.6482,°,Segment,4,2,1,100000003,510000002631,
32.8482,°,Segment,6,2,1,100000003,510000002637,
39.0649,°,Segment,5,2,1,100000003,510000002647,
60.284,°,Segment,2,3,1,100000003,510000002676,
86.4413,°,Segment,6,3,1,100000003,510000002684,
49.3666,°,Segment,4,2,1,100000003,510000002700,
88.6945,°,Segment,6,4,1,100000003,510000002702,
75.5651,°,Segment,8,4,1,100000000,510000002705,
79.864,°,Segment,4,3,1,100000003,510000002715,
87.097,°,Segment,3,2,1,100000000,510000002723,
74.4432,°,Segment,3,2,1,100000000,510000002725,
23.7328,°,Segment,6,3,1,100000000,510000002735,
66.9236,°,Segment,5,2,1,100000000,510000002751,
35.9767,°,Segment,7,3,1,100000000,510000002761,
91.1754,°,Segment,6,2,1,100000000,510000002773,
58.6577,°,Segment,7,2,1,100000000,510000002787,
74.2625,°,Segment,2,2,1,100000003,510000002792,
56.3884,°,Segment,4,3,1,100000003,510000002794,
64.0035,°,Segment,3,3,1,100000003,510000002796,
58.1049,°,Segment,7,4,1,100000000,510000002801,
8.48647,°,Segment,5,3,1,100000002,510000002813,
8.28797,°,Segment,4,2,1,100000002,510000002819,
2.76746,°,Segment,3,2,1,100000002,510000002825,
20.0069,°,Segment,2,1,1,100000002,510000002874,
51.0802,°,Segment,1,1,1,100000002,510000002881,
86.8192,°,Segment,6,4,1,100000000,510000002884,
38.1116,°,Segment,3,2,1,100000002,510000002913,
84.1941,°,Segment,2,2,1,100000002,510000002916,
65.4054,°,Segment,3,1,1,100000003,510000002918,
80.522,°,Segment,2,2,1,100000000,510000002939,
82.4142,°,Segment,3,3,1,100000003,510000002943,
43.8868,°,Segment,5,2,1,100000002,510000002950,
78.3672,°,Segment,1,2,1,100000000,510000002966,
10.4232,°,Segment,1,1,1,100000000,510000002995,
0,°,Segment,0,1,1,100000000,510000003015,
9.8907,°,Segment,1,2,1,100000003,510000003023,
0,°,Segment,0,1,1,100000003,510000003043,
74.8786,°,Segment,3,1,1,100000002,510000003047,
4.51623,°,Segment,1,2,1,100000001,510000003057,
0,°,Segment,0,1,1,100000001,510000003139,
8.75055,°,Segment,4,3,1,100000000,510000003145,
60.8671,°,Segment,1,2,1,100000000,510000003168,
58.0277,°,Segment,2,2,1,100000001,510000003174,
79.2368,°,Segment,1,1,1,100000001,510000003180,
71.4827,°,Segment,4,2,1,100000000,510000003184,
39.8426,°,Segment,2,1,1,100000001,510000003187,
95.6513,°,Segment,1,1,1,100000003,510000003190,
100.811,°,Segment,4,3,1,100000001,510000003194,
65.8609,°,Segment,2,3,1,100000000,510000003198,
86.3174,°,Segment,1,2,1,100000003,510000003210,
18.5682,°,Segment,5,1,1,100000000,510000003223,
79.3848,°,Segment,3,3,1,100000000,510000003228,
27.554,°,Segment,1,2,1,100000003,510000003231,
0,°,Segment,0,1,1,100000003,510000003242,
2.07009,°,Segment,2,3,1,100000001,510000003272,
16.9401,°,Segment,1,2,1,100000001,510000003289,
0,°,Segment,0,1,1,100000001,510000003296,
55.1948,°,Segment,5,2,1,100000000,510000003300,
84.3336,°,Segment,2,3,1,100000001,510000003309,
18.9701,°,Segment,1,1,1,100000000,510000003315,
0,°,Segment,0,1,1,100000000,510000003339,
64.7897,°,Segment,1,1,1,100000001,510000003372,
84.6985,°,Segment,1,2,1,100000000,510000003374,
71.6625,°,Segment,1,2,1,100000000,510000003376,
42.4842,°,Segment,1,1,1,100000003,510000003379,
0,°,Segment,0,1,1,100000003,510000003387,
63.3047,°,Segment,3,3,1,100000002,510000003390,
12.2844,°,Segment,1,1,1,100000002,510000003424,
0,°,Segment,0,1,1,100000002,510000003430,
71.1326,°,Segment,3,2,1,100000000,510000003462,
72.1413,°,Segment,2,2,1,100000000,510000003471,
99.8846,°,Segment,2,2,1,100000001,510000003474,
101.737,°,Segment,1,2,1,100000001,510000003495,
76.1597,°,Segment,1,2,1,100000002,510000003498,
0,°,Segment,0,1,1,100000002,510000003501,
77.5845,°,Segment,1,1,1,100000001,510000003503,
0,°,Segment,0,1,1,100000001,510000003551,
0,°,Segment,0,1,1,100000002,510000003569,
24.889,°,Segment,6,3,1,100000000,510000003585,
6.90995,°,Segment,12,3,1,100000000,510000003586,
76.0342,°,Segment,13,4,1,100000000,510000003587,
56.376,°,Segment,12,4,1,100000000,510000003588,
76.2982,°,Segment,4,1,1,100000000,510000003589,
34.9721,°,Segment,2,2,1,100000000,510000003590,
20.3366,°,Segment,3,2,1,100000000,510000003591,
8.71199,°,Segment,7,3,1,100000000,510000003593,
66.1779,°,Segment,2,1,1,100000000,510000003594,
68.543,°,Segment,2,1,1,100000001,510000003596,
76.391,°,Segment,4,1,1,100000001,510000003597,
14.9255,°,Segment,3,2,1,100000001,510000003599,
86.9528,°,Segment,5,3,1,100000001,510000003600,
77.6276,°,Segment,3,3,1,100000001,510000003601,
86.2397,°,Segment,4,3,1,100000002,510000003604,
111.201,°,Segment,12,6,1,100000003,510000003606,
65.8243,°,Segment,8,3,1,100000003,510000003607,
16.6847,°,Segment,2,1,1,100000003,510000003609,
