
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.0256321,µm^3,Segment,2,1,1,100000001,510000003187,
0.0277214,µm^3,Segment,1,1,1,100000003,510000003190,
0.0287553,µm^3,Segment,4,3,1,100000001,510000003194,
0.0425379,µm^3,Segment,2,3,1,100000000,510000003198,
0.078419,µm^3,Segment,1,2,1,100000003,510000003210,
0.307548,µm^3,Segment,5,1,1,100000000,510000003223,
0.0610483,µm^3,Segment,3,3,1,100000000,510000003228,
0.0290737,µm^3,Segment,1,2,1,100000003,510000003231,
0.0791483,µm^3,Segment,0,1,1,100000003,510000003242,
0.270774,µm^3,Segment,2,3,1,100000001,510000003272,
0.152872,µm^3,Segment,1,2,1,100000001,510000003289,
0.0830577,µm^3,Segment,0,1,1,100000001,510000003296,
0.165989,µm^3,Segment,5,2,1,100000000,510000003300,
0.055979,µm^3,Segment,2,3,1,100000001,510000003309,
0.0302589,µm^3,Segment,1,1,1,100000000,510000003315,
0.161805,µm^3,Segment,0,1,1,100000000,510000003339,
0.268952,µm^3,Segment,1,1,1,100000001,510000003372,
0.0219432,µm^3,Segment,1,2,1,100000000,510000003374,
0.0528172,µm^3,Segment,1,2,1,100000000,510000003376,
0.0442291,µm^3,Segment,1,1,1,100000003,510000003379,
0.0805522,µm^3,Segment,0,1,1,100000003,510000003387,
0.031878,µm^3,Segment,3,3,1,100000002,510000003390,
0.39987,µm^3,Segment,1,1,1,100000002,510000003424,
0.13666,µm^3,Segment,0,1,1,100000002,510000003430,
0.308179,µm^3,Segment,3,2,1,100000000,510000003462,
0.141821,µm^3,Segment,2,2,1,100000000,510000003471,
0.0465661,µm^3,Segment,2,2,1,100000001,510000003474,
0.156991,µm^3,Segment,1,2,1,100000001,510000003495,
0.0577455,µm^3,Segment,1,2,1,100000002,510000003498,
0.0269977,µm^3,Segment,0,1,1,100000002,510000003501,
0.128117,µm^3,Segment,1,1,1,100000001,510000003503,
0.0972192,µm^3,Segment,0,1,1,100000001,510000003551,
0.00291464,µm^3,Segment,0,1,1,100000002,510000003569,
0.0118487,µm^3,Segment,6,3,1,100000000,510000003585,
0.0133876,µm^3,Segment,12,3,1,100000000,510000003586,
0.0239843,µm^3,Segment,13,4,1,100000000,510000003587,
0.0276924,µm^3,Segment,12,4,1,100000000,510000003588,
0.102756,µm^3,Segment,4,1,1,100000000,510000003589,
0.00796658,µm^3,Segment,2,2,1,100000000,510000003590,
0.00983973,µm^3,Segment,3,2,1,100000000,510000003591,
0.00931009,µm^3,Segment,7,3,1,100000000,510000003593,
0.0317767,µm^3,Segment,2,1,1,100000000,510000003594,
0.0267834,µm^3,Segment,2,1,1,100000001,510000003596,
0.0189655,µm^3,Segment,4,1,1,100000001,510000003597,
0.0116191,µm^3,Segment,3,2,1,100000001,510000003599,
0.0165884,µm^3,Segment,5,3,1,100000001,510000003600,
0.0195937,µm^3,Segment,3,3,1,100000001,510000003601,
0.0176623,µm^3,Segment,4,3,1,100000002,510000003604,
0.0288691,µm^3,Segment,12,6,1,100000003,510000003606,
0.0131572,µm^3,Segment,8,3,1,100000003,510000003607,
0.0300038,µm^3,Segment,2,1,1,100000003,510000003609,
