
Spine Neck Min Diameter
 ==================== 
Spine Neck Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,2,3,1,100000001,610000004511,
0,µm,Spine,0,1,1,100000003,610000004513,
0,µm,Spine,2,3,1,100000001,610000004519,
0.427868,µm,Spine,6,2,1,100000000,610000004524,
0,µm,Spine,0,1,1,100000003,610000004526,
0,µm,Spine,0,1,1,100000000,610000004530,
0,µm,Spine,1,1,1,100000002,610000004532,
0.407216,µm,Spine,1,1,1,100000002,610000004535,
0,µm,Spine,0,1,1,100000000,610000004538,
0,µm,Spine,1,1,1,100000001,610000004543,
0,µm,Spine,0,1,1,100000000,610000004562,
0,µm,Spine,18,4,1,100000000,610000004597,
0,µm,Spine,16,4,1,100000000,610000004598,
0,µm,Spine,16,4,1,100000000,610000004599,
0,µm,Spine,5,1,1,100000000,610000004600,
0,µm,Spine,3,1,1,100000000,610000004601,
0,µm,Spine,3,2,1,100000000,610000004602,
0,µm,Spine,4,1,1,100000000,610000004603,
0,µm,Spine,2,1,1,100000000,610000004604,
0,µm,Spine,2,1,1,100000000,610000004605,
0,µm,Spine,2,2,1,100000000,610000004606,
0,µm,Spine,0,1,1,100000000,610000004607,
0,µm,Spine,0,1,1,100000000,610000004608,
0,µm,Spine,0,1,1,100000000,610000004617,
0,µm,Spine,0,1,1,100000000,610000004618,
0,µm,Spine,0,1,1,100000000,610000004619,
0,µm,Spine,9,5,1,100000001,610000004621,
0,µm,Spine,7,6,1,100000001,610000004622,
0,µm,Spine,2,2,1,100000001,610000004623,
0,µm,Spine,1,1,1,100000001,610000004624,
0,µm,Spine,1,1,1,100000001,610000004625,
0,µm,Spine,1,1,1,100000001,610000004626,
0,µm,Spine,1,1,1,100000001,610000004627,
0,µm,Spine,1,2,1,100000001,610000004628,
0,µm,Spine,0,1,1,100000001,610000004629,
0,µm,Spine,0,1,1,100000001,610000004630,
0,µm,Spine,5,2,1,100000001,610000004633,
0,µm,Spine,1,2,1,100000001,610000004634,
0,µm,Spine,0,1,1,100000001,610000004635,
0,µm,Spine,2,3,1,100000001,610000004638,
0,µm,Spine,1,1,1,100000001,610000004639,
0,µm,Spine,0,1,1,100000001,610000004640,
0,µm,Spine,0,1,1,100000001,610000004641,
0,µm,Spine,0,1,1,100000001,610000004642,
0,µm,Spine,0,1,1,100000001,610000004643,
0,µm,Spine,0,1,1,100000002,610000004650,
0,µm,Spine,0,1,1,100000002,610000004651,
0,µm,Spine,0,1,1,100000002,610000004652,
0,µm,Spine,0,1,1,100000002,610000004653,
0,µm,Spine,2,1,1,100000002,610000004654,
0,µm,Spine,1,2,1,100000002,610000004656,
0,µm,Spine,5,3,1,100000002,610000004657,
0,µm,Spine,5,3,1,100000002,610000004658,
0,µm,Spine,5,2,1,100000002,610000004659,
0,µm,Spine,4,2,1,100000002,610000004660,
0,µm,Spine,4,2,1,100000002,610000004661,
0,µm,Spine,3,2,1,100000002,610000004662,
0,µm,Spine,3,2,1,100000002,610000004663,
0,µm,Spine,2,2,1,100000002,610000004664,
0,µm,Spine,2,1,1,100000002,610000004665,
0,µm,Spine,0,1,1,100000002,610000004666,
0,µm,Spine,1,1,1,100000002,610000004668,
0,µm,Spine,16,9,1,100000003,610000004670,
0,µm,Spine,12,7,1,100000003,610000004671,
0,µm,Spine,13,6,1,100000003,610000004672,
0,µm,Spine,11,6,1,100000003,610000004673,
0,µm,Spine,11,5,1,100000003,610000004674,
0,µm,Spine,11,5,1,100000003,610000004675,
0,µm,Spine,6,2,1,100000003,610000004676,
0,µm,Spine,5,2,1,100000003,610000004677,
0,µm,Spine,5,2,1,100000003,610000004678,
0,µm,Spine,4,2,1,100000003,610000004679,
0,µm,Spine,3,1,1,100000003,610000004680,
0,µm,Spine,2,1,1,100000003,610000004681,
0,µm,Spine,5,3,1,100000003,610000004682,
0,µm,Spine,5,3,1,100000003,610000004683,
0,µm,Spine,5,3,1,100000003,610000004684,
0,µm,Spine,5,3,1,100000003,610000004685,
0,µm,Spine,4,2,1,100000003,610000004686,
0,µm,Spine,9,4,1,100000003,610000004690,
0,µm,Spine,9,4,1,100000003,610000004691,
0,µm,Spine,9,4,1,100000003,610000004692,
0,µm,Spine,8,4,1,100000003,610000004693,
0,µm,Spine,8,5,1,100000003,610000004694,
0,µm,Spine,7,5,1,100000003,610000004695,
0,µm,Spine,7,5,1,100000003,610000004696,
0,µm,Spine,7,5,1,100000003,610000004697,
0,µm,Spine,5,2,1,100000003,610000004698,
0,µm,Spine,5,2,1,100000003,610000004699,
0,µm,Spine,1,1,1,100000003,610000004700,
0,µm,Spine,9,6,1,100000003,610000004701,
0,µm,Spine,8,4,1,100000003,610000004702,
0,µm,Spine,4,3,1,100000003,610000004703,
0,µm,Spine,1,2,1,100000003,610000004704,
0,µm,Spine,0,1,1,100000003,610000004705,
