
Spine Center Intensity Min Ch=4 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
113,,Spine,4,0,Image 1,1,1,100000002,610000004497,
42,,Spine,4,10,Image 1,3,1,100000000,610000004499,
81,,Spine,4,1,Image 1,1,1,100000001,610000004502,
86,,Spine,4,0,Image 1,1,1,100000002,610000004508,
154,,Spine,4,1,Image 1,1,1,100000001,610000004511,
123,,Spine,4,0,Image 1,1,1,100000003,610000004513,
112,,Spine,4,1,Image 1,1,1,100000001,610000004519,
59,,Spine,4,6,Image 1,2,1,100000000,610000004524,
115,,Spine,4,0,Image 1,1,1,100000003,610000004526,
0,,Spine,4,0,Image 1,1,1,100000000,610000004530,
86,,Spine,4,1,Image 1,1,1,100000002,610000004532,
86,,Spine,4,1,Image 1,1,1,100000002,610000004535,
62,,Spine,4,0,Image 1,1,1,100000000,610000004538,
72,,Spine,4,1,Image 1,1,1,100000001,610000004543,
126,,Spine,4,0,Image 1,1,1,100000000,610000004562,
46,,Spine,4,18,Image 1,4,1,100000000,610000004597,
23,,Spine,4,16,Image 1,4,1,100000000,610000004598,
16,,Spine,4,16,Image 1,4,1,100000000,610000004599,
101,,Spine,4,5,Image 1,1,1,100000000,610000004600,
141,,Spine,4,3,Image 1,1,1,100000000,610000004601,
138,,Spine,4,3,Image 1,2,1,100000000,610000004602,
56,,Spine,4,4,Image 1,1,1,100000000,610000004603,
66,,Spine,4,2,Image 1,1,1,100000000,610000004604,
37,,Spine,4,2,Image 1,1,1,100000000,610000004605,
44,,Spine,4,2,Image 1,2,1,100000000,610000004606,
126,,Spine,4,0,Image 1,1,1,100000000,610000004607,
132,,Spine,4,0,Image 1,1,1,100000000,610000004608,
47,,Spine,4,0,Image 1,1,1,100000000,610000004617,
0,,Spine,4,0,Image 1,1,1,100000000,610000004618,
100,,Spine,4,0,Image 1,1,1,100000000,610000004619,
45,,Spine,4,9,Image 1,5,1,100000001,610000004621,
70,,Spine,4,7,Image 1,6,1,100000001,610000004622,
72,,Spine,4,2,Image 1,2,1,100000001,610000004623,
153,,Spine,4,1,Image 1,1,1,100000001,610000004624,
60,,Spine,4,1,Image 1,1,1,100000001,610000004625,
123,,Spine,4,1,Image 1,1,1,100000001,610000004626,
164,,Spine,4,1,Image 1,1,1,100000001,610000004627,
109,,Spine,4,1,Image 1,2,1,100000001,610000004628,
43,,Spine,4,0,Image 1,1,1,100000001,610000004629,
99,,Spine,4,0,Image 1,1,1,100000001,610000004630,
73,,Spine,4,5,Image 1,2,1,100000001,610000004633,
0,,Spine,4,1,Image 1,2,1,100000001,610000004634,
44,,Spine,4,0,Image 1,1,1,100000001,610000004635,
66,,Spine,4,2,Image 1,3,1,100000001,610000004638,
80,,Spine,4,1,Image 1,1,1,100000001,610000004639,
105,,Spine,4,0,Image 1,1,1,100000001,610000004640,
164,,Spine,4,0,Image 1,1,1,100000001,610000004641,
158,,Spine,4,0,Image 1,1,1,100000001,610000004642,
191,,Spine,4,0,Image 1,1,1,100000001,610000004643,
26,,Spine,4,0,Image 1,1,1,100000002,610000004650,
57,,Spine,4,0,Image 1,1,1,100000002,610000004651,
59,,Spine,4,0,Image 1,1,1,100000002,610000004652,
113,,Spine,4,0,Image 1,1,1,100000002,610000004653,
33,,Spine,4,2,Image 1,1,1,100000002,610000004654,
14,,Spine,4,1,Image 1,2,1,100000002,610000004656,
76,,Spine,4,5,Image 1,3,1,100000002,610000004657,
39,,Spine,4,5,Image 1,3,1,100000002,610000004658,
14,,Spine,4,5,Image 1,2,1,100000002,610000004659,
81,,Spine,4,4,Image 1,2,1,100000002,610000004660,
71,,Spine,4,4,Image 1,2,1,100000002,610000004661,
30,,Spine,4,3,Image 1,2,1,100000002,610000004662,
0,,Spine,4,3,Image 1,2,1,100000002,610000004663,
26,,Spine,4,2,Image 1,2,1,100000002,610000004664,
41,,Spine,4,2,Image 1,1,1,100000002,610000004665,
127,,Spine,4,0,Image 1,1,1,100000002,610000004666,
51,,Spine,4,1,Image 1,1,1,100000002,610000004668,
23,,Spine,4,16,Image 1,9,1,100000003,610000004670,
60,,Spine,4,12,Image 1,7,1,100000003,610000004671,
49,,Spine,4,13,Image 1,6,1,100000003,610000004672,
0,,Spine,4,11,Image 1,6,1,100000003,610000004673,
0,,Spine,4,11,Image 1,5,1,100000003,610000004674,
47,,Spine,4,11,Image 1,5,1,100000003,610000004675,
22,,Spine,4,6,Image 1,2,1,100000003,610000004676,
36,,Spine,4,5,Image 1,2,1,100000003,610000004677,
47,,Spine,4,5,Image 1,2,1,100000003,610000004678,
53,,Spine,4,4,Image 1,2,1,100000003,610000004679,
36,,Spine,4,3,Image 1,1,1,100000003,610000004680,
78,,Spine,4,2,Image 1,1,1,100000003,610000004681,
141,,Spine,4,5,Image 1,3,1,100000003,610000004682,
19,,Spine,4,5,Image 1,3,1,100000003,610000004683,
142,,Spine,4,5,Image 1,3,1,100000003,610000004684,
73,,Spine,4,5,Image 1,3,1,100000003,610000004685,
21,,Spine,4,4,Image 1,2,1,100000003,610000004686,
61,,Spine,4,9,Image 1,4,1,100000003,610000004690,
54,,Spine,4,9,Image 1,4,1,100000003,610000004691,
40,,Spine,4,9,Image 1,4,1,100000003,610000004692,
17,,Spine,4,8,Image 1,4,1,100000003,610000004693,
20,,Spine,4,8,Image 1,5,1,100000003,610000004694,
25,,Spine,4,7,Image 1,5,1,100000003,610000004695,
59,,Spine,4,7,Image 1,5,1,100000003,610000004696,
34,,Spine,4,7,Image 1,5,1,100000003,610000004697,
43,,Spine,4,5,Image 1,2,1,100000003,610000004698,
85,,Spine,4,5,Image 1,2,1,100000003,610000004699,
139,,Spine,4,1,Image 1,1,1,100000003,610000004700,
0,,Spine,4,9,Image 1,6,1,100000003,610000004701,
41,,Spine,4,8,Image 1,4,1,100000003,610000004702,
56,,Spine,4,4,Image 1,3,1,100000003,610000004703,
106,,Spine,4,1,Image 1,2,1,100000003,610000004704,
69,,Spine,4,0,Image 1,1,1,100000003,610000004705,
