
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
199,,Segment,2,1,Image 1,1,1,100000000,510000001980,
191,,Segment,2,0,Image 1,1,1,100000000,510000001987,
161,,Segment,2,6,Image 1,5,1,100000003,510000002021,
106,,Segment,2,18,Image 1,5,1,100000000,510000002024,
51,,Segment,2,17,Image 1,5,1,100000000,510000002026,
199,,Segment,2,5,Image 1,3,1,100000003,510000002031,
86,,Segment,2,12,Image 1,5,1,100000000,510000002037,
152,,Segment,2,11,Image 1,4,1,100000000,510000002093,
118,,Segment,2,16,Image 1,3,1,100000000,510000002096,
132,,Segment,2,15,Image 1,4,1,100000000,510000002100,
145,,Segment,2,10,Image 1,4,1,100000000,510000002110,
69,,Segment,2,9,Image 1,3,1,100000000,510000002112,
140,,Segment,2,8,Image 1,3,1,100000000,510000002115,
160,,Segment,2,6,Image 1,3,1,100000000,510000002125,
160,,Segment,2,5,Image 1,2,1,100000000,510000002127,
170,,Segment,2,4,Image 1,2,1,100000000,510000002145,
126,,Segment,2,3,Image 1,1,1,100000000,510000002150,
197,,Segment,2,2,Image 1,1,1,100000000,510000002183,
148,,Segment,2,1,Image 1,1,1,100000000,510000002198,
200,,Segment,2,0,Image 1,1,1,100000000,510000002231,
133,,Segment,2,14,Image 1,4,1,100000000,510000002242,
140,,Segment,2,8,Image 1,4,1,100000000,510000002247,
115,,Segment,2,10,Image 1,4,1,100000003,510000002255,
120,,Segment,2,5,Image 1,3,1,100000003,510000002269,
144,,Segment,2,4,Image 1,2,1,100000003,510000002289,
104,,Segment,2,12,Image 1,4,1,100000000,510000002291,
97,,Segment,2,10,Image 1,3,1,100000000,510000002293,
177,,Segment,2,9,Image 1,4,1,100000000,510000002297,
129,,Segment,2,1,Image 1,2,1,100000000,510000002306,
164,,Segment,2,0,Image 1,1,1,100000000,510000002364,
194,,Segment,2,7,Image 1,3,1,100000003,510000002390,
185,,Segment,2,6,Image 1,3,1,100000003,510000002404,
93,,Segment,2,5,Image 1,1,1,100000003,510000002412,
186,,Segment,2,5,Image 1,3,1,100000000,510000002422,
154,,Segment,2,7,Image 1,4,1,100000003,510000002424,
191,,Segment,2,9,Image 1,3,1,100000003,510000002428,
140,,Segment,2,7,Image 1,4,1,100000000,510000002430,
119,,Segment,2,2,Image 1,2,1,100000000,510000002440,
129,,Segment,2,1,Image 1,1,1,100000000,510000002445,
129,,Segment,2,5,Image 1,2,1,100000003,510000002450,
155,,Segment,2,10,Image 1,4,1,100000000,510000002470,
89,,Segment,2,2,Image 1,2,1,100000002,510000002487,
168,,Segment,2,1,Image 1,2,1,100000002,510000002538,
188,,Segment,2,0,Image 1,1,1,100000002,510000002542,
170,,Segment,2,8,Image 1,4,1,100000003,510000002561,
160,,Segment,2,6,Image 1,2,1,100000000,510000002565,
132,,Segment,2,9,Image 1,4,1,100000000,510000002573,
134,,Segment,2,4,Image 1,1,1,100000000,510000002590,
159,,Segment,2,5,Image 1,2,1,100000003,510000002604,
114,,Segment,2,2,Image 1,3,1,100000002,510000002617,
189,,Segment,2,7,Image 1,4,1,100000003,510000002619,
193,,Segment,2,4,Image 1,2,1,100000003,510000002631,
126,,Segment,2,6,Image 1,2,1,100000003,510000002637,
173,,Segment,2,5,Image 1,2,1,100000003,510000002647,
171,,Segment,2,2,Image 1,3,1,100000003,510000002676,
136,,Segment,2,6,Image 1,3,1,100000003,510000002684,
124,,Segment,2,4,Image 1,2,1,100000003,510000002700,
181,,Segment,2,6,Image 1,4,1,100000003,510000002702,
132,,Segment,2,8,Image 1,4,1,100000000,510000002705,
129,,Segment,2,4,Image 1,3,1,100000003,510000002715,
141,,Segment,2,3,Image 1,2,1,100000000,510000002723,
126,,Segment,2,3,Image 1,2,1,100000000,510000002725,
167,,Segment,2,6,Image 1,3,1,100000000,510000002735,
183,,Segment,2,5,Image 1,2,1,100000000,510000002751,
168,,Segment,2,7,Image 1,3,1,100000000,510000002761,
195,,Segment,2,6,Image 1,2,1,100000000,510000002773,
172,,Segment,2,7,Image 1,2,1,100000000,510000002787,
189,,Segment,2,2,Image 1,2,1,100000003,510000002792,
168,,Segment,2,4,Image 1,3,1,100000003,510000002794,
126,,Segment,2,3,Image 1,3,1,100000003,510000002796,
148,,Segment,2,7,Image 1,4,1,100000000,510000002801,
175,,Segment,2,5,Image 1,3,1,100000002,510000002813,
175,,Segment,2,4,Image 1,2,1,100000002,510000002819,
162,,Segment,2,3,Image 1,2,1,100000002,510000002825,
188,,Segment,2,2,Image 1,1,1,100000002,510000002874,
153,,Segment,2,1,Image 1,1,1,100000002,510000002881,
172,,Segment,2,6,Image 1,4,1,100000000,510000002884,
169,,Segment,2,3,Image 1,2,1,100000002,510000002913,
169,,Segment,2,2,Image 1,2,1,100000002,510000002916,
190,,Segment,2,3,Image 1,1,1,100000003,510000002918,
148,,Segment,2,2,Image 1,2,1,100000000,510000002939,
162,,Segment,2,3,Image 1,3,1,100000003,510000002943,
181,,Segment,2,5,Image 1,2,1,100000002,510000002950,
92,,Segment,2,1,Image 1,2,1,100000000,510000002966,
169,,Segment,2,1,Image 1,1,1,100000000,510000002995,
191,,Segment,2,0,Image 1,1,1,100000000,510000003015,
145,,Segment,2,1,Image 1,2,1,100000003,510000003023,
169,,Segment,2,0,Image 1,1,1,100000003,510000003043,
129,,Segment,2,3,Image 1,1,1,100000002,510000003047,
200,,Segment,2,1,Image 1,2,1,100000001,510000003057,
200,,Segment,2,0,Image 1,1,1,100000001,510000003139,
93,,Segment,2,4,Image 1,3,1,100000000,510000003145,
183,,Segment,2,1,Image 1,2,1,100000000,510000003168,
192,,Segment,2,2,Image 1,2,1,100000001,510000003174,
200,,Segment,2,1,Image 1,1,1,100000001,510000003180,
128,,Segment,2,4,Image 1,2,1,100000000,510000003184,
150,,Segment,2,2,Image 1,1,1,100000001,510000003187,
145,,Segment,2,1,Image 1,1,1,100000003,510000003190,
122,,Segment,2,4,Image 1,3,1,100000001,510000003194,
151,,Segment,2,2,Image 1,3,1,100000000,510000003198,
154,,Segment,2,1,Image 1,2,1,100000003,510000003210,
193,,Segment,2,5,Image 1,1,1,100000000,510000003223,
172,,Segment,2,3,Image 1,3,1,100000000,510000003228,
106,,Segment,2,1,Image 1,2,1,100000003,510000003231,
168,,Segment,2,0,Image 1,1,1,100000003,510000003242,
170,,Segment,2,2,Image 1,3,1,100000001,510000003272,
180,,Segment,2,1,Image 1,2,1,100000001,510000003289,
196,,Segment,2,0,Image 1,1,1,100000001,510000003296,
193,,Segment,2,5,Image 1,2,1,100000000,510000003300,
123,,Segment,2,2,Image 1,3,1,100000001,510000003309,
119,,Segment,2,1,Image 1,1,1,100000000,510000003315,
192,,Segment,2,0,Image 1,1,1,100000000,510000003339,
180,,Segment,2,1,Image 1,1,1,100000001,510000003372,
119,,Segment,2,1,Image 1,2,1,100000000,510000003374,
135,,Segment,2,1,Image 1,2,1,100000000,510000003376,
144,,Segment,2,1,Image 1,1,1,100000003,510000003379,
179,,Segment,2,0,Image 1,1,1,100000003,510000003387,
172,,Segment,2,3,Image 1,3,1,100000002,510000003390,
189,,Segment,2,1,Image 1,1,1,100000002,510000003424,
189,,Segment,2,0,Image 1,1,1,100000002,510000003430,
192,,Segment,2,3,Image 1,2,1,100000000,510000003462,
199,,Segment,2,2,Image 1,2,1,100000000,510000003471,
136,,Segment,2,2,Image 1,2,1,100000001,510000003474,
198,,Segment,2,1,Image 1,2,1,100000001,510000003495,
173,,Segment,2,1,Image 1,2,1,100000002,510000003498,
185,,Segment,2,0,Image 1,1,1,100000002,510000003501,
200,,Segment,2,1,Image 1,1,1,100000001,510000003503,
182,,Segment,2,0,Image 1,1,1,100000001,510000003551,
159,,Segment,2,0,Image 1,1,1,100000002,510000003569,
142,,Segment,2,6,Image 1,3,1,100000000,510000003585,
104,,Segment,2,12,Image 1,3,1,100000000,510000003586,
122,,Segment,2,13,Image 1,4,1,100000000,510000003587,
86,,Segment,2,12,Image 1,4,1,100000000,510000003588,
193,,Segment,2,4,Image 1,1,1,100000000,510000003589,
151,,Segment,2,2,Image 1,2,1,100000000,510000003590,
140,,Segment,2,3,Image 1,2,1,100000000,510000003591,
140,,Segment,2,7,Image 1,3,1,100000000,510000003593,
133,,Segment,2,2,Image 1,1,1,100000000,510000003594,
183,,Segment,2,2,Image 1,1,1,100000001,510000003596,
174,,Segment,2,4,Image 1,1,1,100000001,510000003597,
122,,Segment,2,3,Image 1,2,1,100000001,510000003599,
162,,Segment,2,5,Image 1,3,1,100000001,510000003600,
109,,Segment,2,3,Image 1,3,1,100000001,510000003601,
139,,Segment,2,4,Image 1,3,1,100000002,510000003604,
181,,Segment,2,12,Image 1,6,1,100000003,510000003606,
128,,Segment,2,8,Image 1,3,1,100000003,510000003607,
189,,Segment,2,2,Image 1,1,1,100000003,510000003609,
