
Spine Part Volume
 ==================== 
Spine Part Volume Ground,Spine Part Volume Head,Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.96714,0.184332,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007872,
2.78375,1.7183,0,µm^3,Spine,Spine Part Volume,2,2,1,100000006,610000007936,
1.19338,0.127543,0,µm^3,Spine,Spine Part Volume,2,3,1,100000004,610000006992,
0.59092,0.151504,0,µm^3,Spine,Spine Part Volume,2,3,1,100000002,610000007506,
0.327921,0.0544401,0,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000007725,
0.482198,0.0269645,0,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000007726,
0.551901,0.121741,0,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000007727,
1.81769,0.459477,0,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000007728,
0.445226,0.0639159,0,µm^3,Spine,Spine Part Volume,2,3,1,100000002,610000007796,
0.793566,0.172565,0,µm^3,Spine,Spine Part Volume,2,3,1,100000004,610000007849,
1.68233,0.86271,0,µm^3,Spine,Spine Part Volume,2,3,1,100000006,610000007927,
0.94511,0.170982,0,µm^3,Spine,Spine Part Volume,2,3,1,100000006,610000007928,
0.214871,0.0278276,0.056627,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000007115,
3.92618,0.555938,0,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000007396,
1.61414,0.854449,0,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000007745,
0.367759,0.018938,0,µm^3,Spine,Spine Part Volume,3,1,1,100000004,610000007862,
0.613844,0.128583,0,µm^3,Spine,Spine Part Volume,3,1,1,100000004,610000007873,
1.99116,0.0546661,0.293466,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000007054,
3.64063,0.0583302,0.278584,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007176,
3.15455,0.147514,0.253177,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007194,
0.29568,0.0270767,0.0535486,µm^3,Spine,Spine Part Volume,3,2,1,100000004,610000007265,
2.89457,0.28594,0.462722,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007408,
1.81737,0.058985,0.30978,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007425,
2.60125,0.63873,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007551,
2.30381,0.401984,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007599,
2.07757,0.296483,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007607,
0.511084,0.074401,0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000007720,
0.448567,0.103693,0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000007721,
0.992793,0.393852,0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000007732,
0.390207,0.092275,0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000007743,
0.430313,0.123927,0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000007775,
0.325436,0.0310004,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007791,
2.7011,1.25746,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007792,
0.269445,0.0639159,0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000007813,
0.309321,0.0269645,0,µm^3,Spine,Spine Part Volume,3,2,1,100000006,610000007892,
0.53196,0.242576,0.255133,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000006820,
1.06494,1.03651,0.423503,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000006899,
0.410076,0.172358,0,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000006932,
0.716609,0.0967986,0,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000007044,
1.55655,0.295907,0,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000007221,
0.66761,0.169813,0,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000007286,
0,0.172835,0,µm^3,Spine,Spine Part Volume,3,3,1,100000006,610000007687,
0.19137,0.0267175,0,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000007723,
0.306532,0.0290531,0,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000007773,
0.639707,0.205375,0,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000007774,
0.990691,0.284254,0,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000007787,
0.406403,0.0863815,0,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000007788,
0.784334,0.205958,0,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000007789,
0.507042,0.275997,0,µm^3,Spine,Spine Part Volume,3,3,1,100000004,610000007850,
4.52553,2.79526,0,µm^3,Spine,Spine Part Volume,3,3,1,100000006,610000007934,
4.45034,2.73937,0,µm^3,Spine,Spine Part Volume,3,3,1,100000006,610000007935,
