
Segment Position Z
 ==================== 
Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1479.84,µm,Segment,Segment Position,3,3,1,100000002,510000002195,
1477.54,µm,Segment,Segment Position,2,2,1,100000002,510000002203,
1476.22,µm,Segment,Segment Position,4,2,1,100000002,510000002212,
1476.68,µm,Segment,Segment Position,2,1,1,100000002,510000002217,
1476.48,µm,Segment,Segment Position,4,1,1,100000002,510000002235,
1476.45,µm,Segment,Segment Position,3,2,1,100000002,510000002239,
1477.05,µm,Segment,Segment Position,2,3,1,100000002,510000002243,
1476.9,µm,Segment,Segment Position,2,1,1,100000000,510000002246,
1476.9,µm,Segment,Segment Position,2,2,1,100000000,510000002249,
1478.1,µm,Segment,Segment Position,0,1,1,100000002,510000002262,
1476.93,µm,Segment,Segment Position,2,2,1,100000002,510000002264,
1476.85,µm,Segment,Segment Position,1,2,1,100000002,510000002282,
1478.47,µm,Segment,Segment Position,1,2,1,100000002,510000002284,
1477.92,µm,Segment,Segment Position,0,1,1,100000001,510000002291,
1477.63,µm,Segment,Segment Position,0,1,1,100000001,510000002328,
1477.71,µm,Segment,Segment Position,6,4,1,100000000,510000002332,
1477.51,µm,Segment,Segment Position,7,5,1,100000000,510000002333,
1476.72,µm,Segment,Segment Position,5,4,1,100000000,510000002334,
1477.38,µm,Segment,Segment Position,9,3,1,100000001,510000002336,
1478.62,µm,Segment,Segment Position,6,4,1,100000001,510000002337,
1476.92,µm,Segment,Segment Position,1,1,1,100000002,510000002338,
1476.52,µm,Segment,Segment Position,3,1,1,100000002,510000002339,
1477.07,µm,Segment,Segment Position,1,2,1,100000002,510000002340,
1479.41,µm,Segment,Segment Position,1,1,1,100000002,510000002341,
1479.97,µm,Segment,Segment Position,3,1,1,100000002,510000002342,
1479.28,µm,Segment,Segment Position,1,1,1,100000002,510000002343,
1478.95,µm,Segment,Segment Position,3,3,1,100000002,510000002346,
