
Spine Part Length
 ==================== 
Spine Part Length Ground,Spine Part Length Head,Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.145132,0.115424,0,µm,Spine,Spine Part Length,2,3,1,100000002,610000002781,
0.213196,0.157902,0.183351,µm,Spine,Spine Part Length,3,1,1,100000002,610000002658,
0.178019,0.175738,0,µm,Spine,Spine Part Length,3,1,1,100000002,610000002700,
0.203321,0.201855,0,µm,Spine,Spine Part Length,3,1,1,100000001,610000002749,
0.188906,0.160187,0.157974,µm,Spine,Spine Part Length,3,2,1,100000002,610000002633,
0.339355,0.121574,0,µm,Spine,Spine Part Length,3,2,1,100000002,610000002771,
0.278062,0.181141,0,µm,Spine,Spine Part Length,3,2,1,100000002,610000002782,
0.186495,0.106006,0,µm,Spine,Spine Part Length,3,2,1,100000002,610000002788,
0.141981,0.101399,0,µm,Spine,Spine Part Length,3,4,1,100000002,610000002780,
0.318633,0.123701,0,µm,Spine,Spine Part Length,4,1,1,100000002,610000002592,
0.288339,0.214271,0.115545,µm,Spine,Spine Part Length,4,1,1,100000002,610000002640,
0.0998155,0.133245,0.218376,µm,Spine,Spine Part Length,4,1,1,100000002,610000002682,
0.233278,0.207083,0,µm,Spine,Spine Part Length,4,1,1,100000002,610000002757,
0.359975,0.22187,0,µm,Spine,Spine Part Length,4,2,1,100000002,610000002554,
0.223806,0.0852083,0,µm,Spine,Spine Part Length,4,2,1,100000002,610000002754,
0.436244,0.406576,0.170642,µm,Spine,Spine Part Length,4,3,1,100000002,610000002590,
0.235913,0.254412,0.113838,µm,Spine,Spine Part Length,4,3,1,100000002,610000002613,
0.252156,0.266834,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002616,
0.363699,0.192699,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002624,
0.262375,0.431641,0.132921,µm,Spine,Spine Part Length,4,3,1,100000002,610000002630,
0.228375,0.254412,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002643,
0.352934,0.152665,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002645,
0.402882,0.223821,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002648,
0.302831,0.491681,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002654,
0.362148,0.192699,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002666,
0.442699,0.228602,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002668,
0.384857,0.245927,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002670,
0.232929,0.242295,0.116216,µm,Spine,Spine Part Length,4,3,1,100000002,610000002674,
0.274813,0.242295,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002677,
0.51974,0.376362,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002692,
0.229905,0.418702,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002695,
0.335406,0.217831,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002703,
0.428321,0.30228,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002705,
0.256648,0.128636,0,µm,Spine,Spine Part Length,4,3,1,100000002,610000002787,
0.277069,0.08125,0,µm,Spine,Spine Part Length,4,4,1,100000000,610000002740,
0.245522,0.130933,0,µm,Spine,Spine Part Length,4,5,1,100000000,610000002605,
0.234976,0.0912225,0,µm,Spine,Spine Part Length,4,5,1,100000000,610000002619,
0.41846,0.103106,0,µm,Spine,Spine Part Length,4,5,1,100000000,610000002738,
0.270275,0.199468,0.106841,µm,Spine,Spine Part Length,5,1,1,100000002,610000002571,
0.246996,0.279153,0.239639,µm,Spine,Spine Part Length,5,1,1,100000002,610000002578,
0.372561,0.195567,0,µm,Spine,Spine Part Length,5,1,1,100000002,610000002609,
0.180359,0.149694,0.0977289,µm,Spine,Spine Part Length,5,1,1,100000002,610000002651,
0.355871,0.157742,0,µm,Spine,Spine Part Length,5,1,1,100000002,610000002756,
0.232094,0.102002,0,µm,Spine,Spine Part Length,5,2,1,100000001,610000002750,
0.215702,0.159547,0,µm,Spine,Spine Part Length,5,4,1,100000000,610000002741,
0.332982,0.230689,0,µm,Spine,Spine Part Length,5,5,1,100000000,610000002726,
0.241604,0.13584,0,µm,Spine,Spine Part Length,5,5,1,100000000,610000002737,
0.220129,0.151074,0,µm,Spine,Spine Part Length,6,3,1,100000001,610000002748,
0.213998,0.08125,0,µm,Spine,Spine Part Length,7,5,1,100000000,610000002739,
0.262296,0.125401,0,µm,Spine,Spine Part Length,8,1,1,100000002,610000002755,
0.181317,0.0848451,0.121503,µm,Spine,Spine Part Length,8,2,1,100000001,610000002562,
0.245985,0.08125,0,µm,Spine,Spine Part Length,9,1,1,100000002,610000002559,
0.199197,0.150097,0,µm,Spine,Spine Part Length,9,4,1,100000001,610000002746,
0.283418,0.150384,0,µm,Spine,Spine Part Length,9,4,1,100000001,610000002747,
