
Spine Center Number of Voxel Ch=2 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Spine,2,6,Image 1,2,1,100000003,610000017453,
3,,Spine,2,2,Image 1,1,1,100000005,610000017456,
3,,Spine,2,4,Image 1,2,1,100000003,610000017460,
3,,Spine,2,17,Image 1,4,1,100000003,610000017462,
3,,Spine,2,1,Image 1,1,1,100000003,610000017464,
3,,Spine,2,8,Image 1,6,1,100000005,610000017467,
3,,Spine,2,10,Image 1,4,1,100000004,610000017469,
4,,Spine,2,0,Image 1,1,1,100000004,610000017472,
3,,Spine,2,20,Image 1,5,1,100000003,610000017474,
4,,Spine,2,2,Image 1,1,1,100000005,610000017480,
3,,Spine,2,8,Image 1,2,1,100000003,610000017482,
5,,Spine,2,0,Image 1,1,1,100000004,610000017487,
3,,Spine,2,0,Image 1,1,1,100000004,610000017493,
2,,Spine,2,2,Image 1,1,1,100000005,610000017495,
4,,Spine,2,0,Image 1,1,1,100000004,610000017501,
3,,Spine,2,10,Image 1,7,1,100000003,610000017503,
5,,Spine,2,0,Image 1,1,1,100000003,610000017508,
2,,Spine,2,0,Image 1,1,1,100000003,610000017510,
3,,Spine,2,0,Image 1,1,1,100000003,610000017514,
3,,Spine,2,13,Image 1,6,1,100000004,610000017516,
3,,Spine,2,2,Image 1,2,1,100000003,610000017520,
2,,Spine,2,2,Image 1,1,1,100000005,610000017522,
5,,Spine,2,0,Image 1,1,1,100000004,610000017526,
5,,Spine,2,1,Image 1,1,1,100000003,610000017531,
3,,Spine,2,4,Image 1,1,1,100000003,610000017533,
4,,Spine,2,4,Image 1,2,1,100000003,610000017536,
3,,Spine,2,1,Image 1,1,1,100000003,610000017540,
3,,Spine,2,6,Image 1,4,1,100000003,610000017542,
3,,Spine,2,2,Image 1,2,1,100000003,610000017544,
3,,Spine,2,0,Image 1,1,1,100000003,610000017547,
4,,Spine,2,1,Image 1,2,1,100000004,610000017550,
4,,Spine,2,6,Image 1,2,1,100000003,610000017554,
3,,Spine,2,1,Image 1,1,1,100000003,610000017556,
3,,Spine,2,1,Image 1,1,1,100000004,610000017561,
3,,Spine,2,4,Image 1,1,1,100000004,610000017565,
3,,Spine,2,4,Image 1,2,1,100000003,610000017567,
3,,Spine,2,3,Image 1,2,1,100000003,610000017569,
3,,Spine,2,2,Image 1,2,1,100000004,610000017571,
3,,Spine,2,8,Image 1,6,1,100000003,610000017575,
3,,Spine,2,2,Image 1,2,1,100000004,610000017577,
4,,Spine,2,5,Image 1,1,1,100000003,610000017580,
2,,Spine,2,0,Image 1,1,1,100000003,610000017583,
4,,Spine,2,0,Image 1,1,1,100000004,610000017587,
3,,Spine,2,1,Image 1,1,1,100000003,610000017591,
4,,Spine,2,2,Image 1,2,1,100000003,610000017594,
3,,Spine,2,3,Image 1,2,1,100000004,610000017598,
3,,Spine,2,0,Image 1,1,1,100000003,610000017602,
2,,Spine,2,0,Image 1,1,1,100000003,610000017604,
2,,Spine,2,2,Image 1,1,1,100000005,610000017609,
3,,Spine,2,0,Image 1,1,1,100000003,610000017614,
2,,Spine,2,2,Image 1,1,1,100000005,610000017616,
3,,Spine,2,0,Image 1,1,1,100000004,610000017620,
3,,Spine,2,8,Image 1,4,1,100000004,610000017622,
3,,Spine,2,1,Image 1,1,1,100000005,610000017626,
3,,Spine,2,15,Image 1,4,1,100000003,610000017629,
3,,Spine,2,3,Image 1,2,1,100000003,610000017631,
2,,Spine,2,0,Image 1,1,1,100000003,610000017633,
3,,Spine,2,1,Image 1,1,1,100000004,610000017637,
3,,Spine,2,1,Image 1,2,1,100000004,610000017644,
3,,Spine,2,4,Image 1,2,1,100000003,610000017648,
2,,Spine,2,0,Image 1,1,1,100000003,610000017653,
3,,Spine,2,9,Image 1,3,1,100000003,610000017655,
3,,Spine,2,5,Image 1,1,1,100000003,610000017662,
3,,Spine,2,15,Image 1,4,1,100000003,610000017674,
2,,Spine,2,0,Image 1,1,1,100000004,610000017680,
3,,Spine,2,0,Image 1,1,1,100000003,610000017684,
3,,Spine,2,1,Image 1,1,1,100000003,610000017686,
3,,Spine,2,1,Image 1,1,1,100000003,610000017688,
3,,Spine,2,0,Image 1,1,1,100000004,610000017696,
2,,Spine,2,0,Image 1,1,1,100000004,610000017721,
2,,Spine,2,13,Image 1,5,1,100000003,610000017735,
2,,Spine,2,13,Image 1,4,1,100000003,610000017736,
2,,Spine,2,13,Image 1,3,1,100000003,610000017737,
2,,Spine,2,11,Image 1,4,1,100000003,610000017738,
2,,Spine,2,10,Image 1,3,1,100000003,610000017739,
2,,Spine,2,19,Image 1,5,1,100000003,610000017740,
2,,Spine,2,21,Image 1,5,1,100000003,610000017741,
2,,Spine,2,21,Image 1,5,1,100000003,610000017742,
2,,Spine,2,20,Image 1,4,1,100000003,610000017743,
2,,Spine,2,15,Image 1,4,1,100000003,610000017744,
2,,Spine,2,15,Image 1,4,1,100000003,610000017745,
2,,Spine,2,12,Image 1,4,1,100000003,610000017746,
2,,Spine,2,9,Image 1,3,1,100000003,610000017747,
2,,Spine,2,5,Image 1,1,1,100000003,610000017748,
2,,Spine,2,4,Image 1,3,1,100000003,610000017749,
2,,Spine,2,3,Image 1,2,1,100000003,610000017750,
2,,Spine,2,3,Image 1,2,1,100000003,610000017751,
2,,Spine,2,3,Image 1,2,1,100000003,610000017752,
2,,Spine,2,2,Image 1,1,1,100000003,610000017753,
2,,Spine,2,2,Image 1,2,1,100000003,610000017754,
2,,Spine,2,0,Image 1,1,1,100000003,610000017755,
2,,Spine,2,0,Image 1,1,1,100000003,610000017756,
2,,Spine,2,0,Image 1,1,1,100000003,610000017757,
2,,Spine,2,9,Image 1,3,1,100000003,610000017758,
2,,Spine,2,8,Image 1,3,1,100000003,610000017759,
2,,Spine,2,4,Image 1,2,1,100000003,610000017760,
2,,Spine,2,4,Image 1,2,1,100000003,610000017761,
2,,Spine,2,3,Image 1,1,1,100000003,610000017762,
2,,Spine,2,3,Image 1,1,1,100000003,610000017763,
2,,Spine,2,2,Image 1,2,1,100000003,610000017764,
2,,Spine,2,1,Image 1,1,1,100000003,610000017765,
2,,Spine,2,1,Image 1,1,1,100000003,610000017766,
2,,Spine,2,10,Image 1,6,1,100000003,610000017769,
2,,Spine,2,8,Image 1,6,1,100000003,610000017770,
2,,Spine,2,7,Image 1,6,1,100000003,610000017771,
2,,Spine,2,6,Image 1,4,1,100000003,610000017772,
2,,Spine,2,6,Image 1,4,1,100000003,610000017773,
2,,Spine,2,5,Image 1,3,1,100000003,610000017774,
2,,Spine,2,5,Image 1,3,1,100000003,610000017775,
2,,Spine,2,4,Image 1,2,1,100000003,610000017776,
2,,Spine,2,7,Image 1,2,1,100000003,610000017777,
2,,Spine,2,7,Image 1,3,1,100000003,610000017778,
2,,Spine,2,4,Image 1,2,1,100000003,610000017779,
2,,Spine,2,2,Image 1,1,1,100000003,610000017780,
2,,Spine,2,1,Image 1,1,1,100000003,610000017781,
2,,Spine,2,1,Image 1,1,1,100000003,610000017782,
2,,Spine,2,1,Image 1,1,1,100000003,610000017783,
2,,Spine,2,0,Image 1,1,1,100000003,610000017784,
2,,Spine,2,0,Image 1,1,1,100000003,610000017785,
2,,Spine,2,0,Image 1,1,1,100000003,610000017786,
2,,Spine,2,5,Image 1,2,1,100000004,610000017788,
2,,Spine,2,2,Image 1,1,1,100000004,610000017789,
2,,Spine,2,2,Image 1,2,1,100000004,610000017790,
2,,Spine,2,0,Image 1,1,1,100000004,610000017791,
2,,Spine,2,4,Image 1,2,1,100000004,610000017792,
2,,Spine,2,4,Image 1,4,1,100000004,610000017793,
2,,Spine,2,2,Image 1,2,1,100000004,610000017794,
2,,Spine,2,3,Image 1,1,1,100000004,610000017795,
2,,Spine,2,1,Image 1,1,1,100000004,610000017796,
2,,Spine,2,3,Image 1,3,1,100000004,610000017798,
2,,Spine,2,2,Image 1,2,1,100000004,610000017799,
2,,Spine,2,2,Image 1,1,1,100000004,610000017800,
2,,Spine,2,2,Image 1,1,1,100000004,610000017801,
2,,Spine,2,0,Image 1,1,1,100000004,610000017802,
2,,Spine,2,0,Image 1,1,1,100000004,610000017803,
2,,Spine,2,15,Image 1,7,1,100000004,610000017806,
2,,Spine,2,14,Image 1,5,1,100000004,610000017807,
2,,Spine,2,13,Image 1,5,1,100000004,610000017808,
2,,Spine,2,12,Image 1,5,1,100000004,610000017809,
2,,Spine,2,10,Image 1,4,1,100000004,610000017810,
2,,Spine,2,8,Image 1,4,1,100000004,610000017811,
2,,Spine,2,7,Image 1,2,1,100000004,610000017812,
2,,Spine,2,4,Image 1,2,1,100000004,610000017813,
2,,Spine,2,3,Image 1,2,1,100000004,610000017814,
2,,Spine,2,2,Image 1,2,1,100000004,610000017815,
2,,Spine,2,3,Image 1,2,1,100000004,610000017816,
2,,Spine,2,3,Image 1,2,1,100000004,610000017817,
2,,Spine,2,5,Image 1,3,1,100000004,610000017818,
2,,Spine,2,5,Image 1,3,1,100000004,610000017819,
2,,Spine,2,3,Image 1,3,1,100000004,610000017820,
2,,Spine,2,3,Image 1,3,1,100000004,610000017821,
1,,Spine,2,4,Image 1,2,1,100000004,610000017822,
1,,Spine,2,4,Image 1,3,1,100000004,610000017823,
2,,Spine,2,3,Image 1,2,1,100000004,610000017824,
2,,Spine,2,2,Image 1,2,1,100000004,610000017825,
2,,Spine,2,3,Image 1,1,1,100000004,610000017826,
2,,Spine,2,1,Image 1,1,1,100000004,610000017827,
2,,Spine,2,1,Image 1,1,1,100000004,610000017828,
2,,Spine,2,0,Image 1,1,1,100000004,610000017829,
2,,Spine,2,1,Image 1,1,1,100000004,610000017830,
2,,Spine,2,0,Image 1,1,1,100000004,610000017831,
2,,Spine,2,8,Image 1,6,1,100000005,610000017832,
2,,Spine,2,8,Image 1,6,1,100000005,610000017833,
2,,Spine,2,3,Image 1,2,1,100000005,610000017834,
2,,Spine,2,3,Image 1,2,1,100000005,610000017835,
2,,Spine,2,3,Image 1,3,1,100000005,610000017836,
2,,Spine,2,3,Image 1,3,1,100000005,610000017837,
2,,Spine,2,2,Image 1,3,1,100000005,610000017838,
2,,Spine,2,0,Image 1,1,1,100000005,610000017839,
2,,Spine,2,0,Image 1,1,1,100000005,610000017840,
2,,Spine,2,0,Image 1,1,1,100000005,610000017841,
2,,Spine,2,2,Image 1,1,1,100000005,610000017842,
2,,Spine,2,1,Image 1,1,1,100000005,610000017849,
1,,Spine,2,2,Image 1,2,1,100000005,610000017850,
2,,Spine,2,1,Image 1,1,1,100000005,610000017851,
2,,Spine,2,1,Image 1,1,1,100000005,610000017852,
2,,Spine,2,0,Image 1,1,1,100000005,610000017854,
2,,Spine,2,0,Image 1,1,1,100000005,610000017855,
2,,Spine,2,2,Image 1,1,1,100000005,610000017856,
2,,Spine,2,0,Image 1,1,1,100000005,610000017857,
2,,Spine,2,0,Image 1,1,1,100000005,610000017858,
2,,Spine,2,0,Image 1,1,1,100000005,610000017859,
