
Spine Mean Diameter
 ==================== 
Spine Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.187891,µm,Spine,0,1,1,100000003,610000006859,
0.283155,µm,Spine,0,1,1,100000002,610000006863,
0.318363,µm,Spine,4,2,1,100000002,610000006867,
0.296404,µm,Spine,7,4,1,100000002,610000006870,
0.237376,µm,Spine,4,2,1,100000002,610000006873,
0.257879,µm,Spine,2,2,1,100000000,610000006876,
0.376795,µm,Spine,0,1,1,100000001,610000006878,
0.35201,µm,Spine,0,1,1,100000002,610000006881,
0.228852,µm,Spine,0,1,1,100000001,610000006883,
0.356525,µm,Spine,2,2,1,100000001,610000006886,
0.228847,µm,Spine,8,6,1,100000000,610000006890,
0.538433,µm,Spine,0,1,1,100000002,610000006893,
0.446835,µm,Spine,14,4,1,100000000,610000006896,
0.379736,µm,Spine,0,1,1,100000000,610000006898,
0.35889,µm,Spine,0,1,1,100000001,610000006904,
0.269145,µm,Spine,5,5,1,100000000,610000006909,
0.239134,µm,Spine,4,4,1,100000000,610000006911,
0.353833,µm,Spine,0,1,1,100000000,610000006913,
0.237146,µm,Spine,9,5,1,100000000,610000006915,
0.347671,µm,Spine,2,2,1,100000002,610000006918,
0.352425,µm,Spine,20,8,1,100000000,610000006922,
0.326606,µm,Spine,5,5,1,100000002,610000006925,
0.226987,µm,Spine,4,4,1,100000000,610000006929,
0.270688,µm,Spine,2,2,1,100000002,610000006931,
0.195627,µm,Spine,0,1,1,100000002,610000006933,
0.368369,µm,Spine,0,1,1,100000002,610000006937,
0.325861,µm,Spine,0,1,1,100000000,610000006940,
0.274132,µm,Spine,5,5,1,100000002,610000006944,
0.226677,µm,Spine,1,2,1,100000002,610000006947,
0.713403,µm,Spine,0,1,1,100000001,610000006951,
0.299813,µm,Spine,0,1,1,100000001,610000006955,
0.207933,µm,Spine,16,6,1,100000000,610000006958,
0.269659,µm,Spine,9,6,1,100000003,610000006963,
0.274352,µm,Spine,2,1,1,100000000,610000006965,
0.46578,µm,Spine,0,1,1,100000000,610000006969,
0.463134,µm,Spine,0,1,1,100000002,610000006971,
0.505717,µm,Spine,0,1,1,100000000,610000006975,
0.301439,µm,Spine,6,3,1,100000002,610000006981,
0.203232,µm,Spine,0,1,1,100000001,610000006985,
0.275095,µm,Spine,0,1,1,100000002,610000006990,
0.23933,µm,Spine,4,3,1,100000000,610000006993,
0.303233,µm,Spine,0,1,1,100000003,610000006996,
0.243308,µm,Spine,4,3,1,100000000,610000006999,
0.268897,µm,Spine,20,8,1,100000000,610000007004,
0.325346,µm,Spine,2,1,1,100000002,610000007006,
0.555286,µm,Spine,0,1,1,100000002,610000007010,
0.213064,µm,Spine,0,1,1,100000003,610000007012,
0.302759,µm,Spine,0,1,1,100000001,610000007017,
0.266565,µm,Spine,6,6,1,100000003,610000007020,
0.484156,µm,Spine,1,2,1,100000002,610000007022,
0.338159,µm,Spine,0,1,1,100000002,610000007025,
0.518315,µm,Spine,0,1,1,100000002,610000007030,
0.309216,µm,Spine,0,1,1,100000002,610000007032,
0.352843,µm,Spine,15,6,1,100000000,610000007036,
0.547074,µm,Spine,0,1,1,100000000,610000007042,
0.350902,µm,Spine,10,3,1,100000002,610000007046,
0.262069,µm,Spine,4,3,1,100000000,610000007048,
0.306793,µm,Spine,10,8,1,100000003,610000007051,
0.284765,µm,Spine,3,1,1,100000000,610000007053,
0.382886,µm,Spine,10,4,1,100000000,610000007056,
0.324099,µm,Spine,0,1,1,100000000,610000007059,
0.307664,µm,Spine,0,1,1,100000003,610000007067,
0.341483,µm,Spine,7,3,1,100000002,610000007071,
0.410424,µm,Spine,0,1,1,100000002,610000007073,
0.45711,µm,Spine,0,1,1,100000003,610000007076,
0.362799,µm,Spine,0,1,1,100000001,610000007082,
0.403392,µm,Spine,0,1,1,100000002,610000007091,
0.284986,µm,Spine,5,5,1,100000000,610000007094,
0.468576,µm,Spine,0,1,1,100000000,610000007112,
0.214945,µm,Spine,0,1,1,100000002,610000007119,
0.350535,µm,Spine,6,3,1,100000000,610000007126,
0.600455,µm,Spine,0,1,1,100000003,610000007131,
0.323916,µm,Spine,3,2,1,100000000,610000007140,
0.745566,µm,Spine,0,1,1,100000003,610000007143,
0.439956,µm,Spine,2,2,1,100000002,610000007146,
0.390462,µm,Spine,1,1,1,100000001,610000007150,
0.511501,µm,Spine,0,1,1,100000002,610000007168,
0.342245,µm,Spine,0,1,1,100000003,610000007171,
0.577359,µm,Spine,0,1,1,100000002,610000007194,
0.191651,µm,Spine,0,1,1,100000002,610000007209,
0.370114,µm,Spine,6,3,1,100000000,610000007258,
0.310595,µm,Spine,6,3,1,100000000,610000007259,
0.227455,µm,Spine,5,3,1,100000000,610000007260,
0.2452,µm,Spine,5,3,1,100000000,610000007261,
0.248803,µm,Spine,5,3,1,100000000,610000007262,
0.245489,µm,Spine,4,4,1,100000000,610000007263,
0.296722,µm,Spine,2,1,1,100000000,610000007264,
0.277024,µm,Spine,0,1,1,100000000,610000007265,
0.256026,µm,Spine,0,1,1,100000000,610000007266,
0.265418,µm,Spine,0,1,1,100000000,610000007267,
0.271868,µm,Spine,7,6,1,100000000,610000007271,
0.28616,µm,Spine,7,6,1,100000000,610000007272,
0.255804,µm,Spine,10,6,1,100000000,610000007273,
0.294259,µm,Spine,9,6,1,100000000,610000007274,
0.331234,µm,Spine,5,3,1,100000000,610000007275,
0.26638,µm,Spine,4,3,1,100000000,610000007276,
0.255616,µm,Spine,4,3,1,100000000,610000007277,
0.229256,µm,Spine,4,3,1,100000000,610000007278,
0.269219,µm,Spine,5,5,1,100000000,610000007279,
0.247609,µm,Spine,5,5,1,100000000,610000007280,
0.232282,µm,Spine,4,4,1,100000000,610000007281,
0.316113,µm,Spine,2,2,1,100000000,610000007282,
0.485734,µm,Spine,13,4,1,100000000,610000007283,
0.376746,µm,Spine,13,4,1,100000000,610000007284,
0.282107,µm,Spine,20,8,1,100000000,610000007285,
0.17678,µm,Spine,19,9,1,100000000,610000007286,
0.264673,µm,Spine,16,6,1,100000000,610000007287,
0.309193,µm,Spine,15,6,1,100000000,610000007288,
0.270485,µm,Spine,15,6,1,100000000,610000007289,
0.362668,µm,Spine,15,6,1,100000000,610000007290,
0.251549,µm,Spine,17,6,1,100000000,610000007291,
0.284472,µm,Spine,16,5,1,100000000,610000007292,
0.353429,µm,Spine,13,5,1,100000000,610000007293,
0.348341,µm,Spine,12,4,1,100000000,610000007294,
0.393443,µm,Spine,12,4,1,100000000,610000007295,
0.447767,µm,Spine,12,4,1,100000000,610000007296,
0.292744,µm,Spine,14,6,1,100000000,610000007297,
0.286541,µm,Spine,13,6,1,100000000,610000007298,
0.328425,µm,Spine,13,5,1,100000000,610000007299,
0.414932,µm,Spine,12,5,1,100000000,610000007300,
0.356827,µm,Spine,12,5,1,100000000,610000007301,
0.333051,µm,Spine,9,4,1,100000000,610000007302,
0.383048,µm,Spine,9,4,1,100000000,610000007303,
0.536228,µm,Spine,9,3,1,100000000,610000007304,
0.439554,µm,Spine,6,2,1,100000000,610000007305,
0.418788,µm,Spine,4,2,1,100000000,610000007306,
0.375998,µm,Spine,3,1,1,100000000,610000007307,
0.285349,µm,Spine,2,1,1,100000000,610000007308,
0.240804,µm,Spine,3,3,1,100000000,610000007309,
0.32572,µm,Spine,2,2,1,100000000,610000007310,
0.29683,µm,Spine,1,2,1,100000000,610000007311,
0.352103,µm,Spine,0,1,1,100000000,610000007312,
0.448962,µm,Spine,4,3,1,100000000,610000007314,
0.255163,µm,Spine,4,3,1,100000000,610000007315,
0.23258,µm,Spine,5,3,1,100000000,610000007316,
0.262881,µm,Spine,5,2,1,100000000,610000007317,
0.300697,µm,Spine,3,2,1,100000000,610000007318,
0.275958,µm,Spine,3,2,1,100000000,610000007319,
0.309887,µm,Spine,2,1,1,100000000,610000007320,
0.244916,µm,Spine,1,1,1,100000000,610000007321,
0.266111,µm,Spine,3,2,1,100000000,610000007322,
0.235631,µm,Spine,3,2,1,100000000,610000007323,
0.280466,µm,Spine,3,2,1,100000000,610000007324,
0.331633,µm,Spine,2,2,1,100000000,610000007325,
0.289944,µm,Spine,2,2,1,100000000,610000007326,
0.220391,µm,Spine,0,1,1,100000000,610000007327,
0.277888,µm,Spine,0,1,1,100000000,610000007332,
0.280706,µm,Spine,0,1,1,100000000,610000007334,
0.255984,µm,Spine,0,1,1,100000000,610000007335,
0.358965,µm,Spine,0,1,1,100000000,610000007336,
0.217723,µm,Spine,3,4,1,100000000,610000007338,
0.261726,µm,Spine,1,2,1,100000000,610000007339,
0.237818,µm,Spine,9,5,1,100000001,610000007341,
0.244852,µm,Spine,8,3,1,100000001,610000007342,
0.25894,µm,Spine,8,3,1,100000001,610000007343,
0.309425,µm,Spine,7,3,1,100000001,610000007344,
0.271685,µm,Spine,8,3,1,100000001,610000007345,
0.296464,µm,Spine,8,3,1,100000001,610000007346,
0.332717,µm,Spine,6,2,1,100000001,610000007347,
0.317769,µm,Spine,5,2,1,100000001,610000007348,
0.388025,µm,Spine,3,1,1,100000001,610000007349,
0.348911,µm,Spine,3,3,1,100000001,610000007350,
0.271383,µm,Spine,3,3,1,100000001,610000007351,
0.258233,µm,Spine,3,4,1,100000001,610000007352,
0.342774,µm,Spine,2,3,1,100000001,610000007353,
0.389586,µm,Spine,2,2,1,100000001,610000007354,
0.404039,µm,Spine,0,1,1,100000001,610000007366,
0.373769,µm,Spine,0,1,1,100000001,610000007367,
0.28767,µm,Spine,3,3,1,100000002,610000007368,
0.410414,µm,Spine,2,2,1,100000002,610000007369,
0.368927,µm,Spine,2,2,1,100000002,610000007370,
0.36082,µm,Spine,1,2,1,100000002,610000007371,
0.217336,µm,Spine,10,5,1,100000002,610000007372,
0.326782,µm,Spine,9,4,1,100000002,610000007373,
0.243954,µm,Spine,9,4,1,100000002,610000007374,
0.273703,µm,Spine,8,3,1,100000002,610000007375,
0.278512,µm,Spine,9,3,1,100000002,610000007376,
0.347327,µm,Spine,9,2,1,100000002,610000007377,
0.302472,µm,Spine,6,1,1,100000002,610000007378,
0.244502,µm,Spine,6,1,1,100000002,610000007379,
0.278527,µm,Spine,4,1,1,100000002,610000007380,
0.290462,µm,Spine,4,2,1,100000002,610000007381,
0.345549,µm,Spine,4,2,1,100000002,610000007382,
0.365847,µm,Spine,2,1,1,100000002,610000007383,
0.402954,µm,Spine,2,2,1,100000002,610000007384,
0.248794,µm,Spine,2,1,1,100000002,610000007387,
0.299669,µm,Spine,2,1,1,100000002,610000007388,
0.347607,µm,Spine,1,1,1,100000002,610000007389,
0.317234,µm,Spine,1,1,1,100000002,610000007390,
0.34703,µm,Spine,0,1,1,100000002,610000007391,
0.270967,µm,Spine,5,3,1,100000002,610000007400,
0.251847,µm,Spine,5,3,1,100000002,610000007401,
0.231951,µm,Spine,5,3,1,100000002,610000007402,
0.246503,µm,Spine,8,2,1,100000002,610000007403,
0.245101,µm,Spine,8,2,1,100000002,610000007404,
0.286232,µm,Spine,8,2,1,100000002,610000007405,
0.264616,µm,Spine,8,2,1,100000002,610000007406,
0.257374,µm,Spine,12,3,1,100000002,610000007407,
0.236126,µm,Spine,12,3,1,100000002,610000007408,
0.2233,µm,Spine,9,4,1,100000002,610000007409,
0.236959,µm,Spine,8,4,1,100000002,610000007410,
0.275988,µm,Spine,6,2,1,100000002,610000007411,
0.256312,µm,Spine,6,3,1,100000002,610000007412,
0.243276,µm,Spine,6,3,1,100000002,610000007413,
0.534395,µm,Spine,3,2,1,100000002,610000007414,
0.351217,µm,Spine,9,3,1,100000002,610000007415,
0.304023,µm,Spine,9,3,1,100000002,610000007416,
0.327237,µm,Spine,8,3,1,100000002,610000007417,
0.394787,µm,Spine,8,3,1,100000002,610000007418,
0.366905,µm,Spine,7,2,1,100000002,610000007419,
0.313154,µm,Spine,7,3,1,100000002,610000007420,
0.292153,µm,Spine,5,2,1,100000002,610000007421,
0.364726,µm,Spine,4,2,1,100000002,610000007422,
0.351358,µm,Spine,4,1,1,100000002,610000007423,
0.414219,µm,Spine,3,1,1,100000002,610000007424,
0.290505,µm,Spine,2,2,1,100000002,610000007425,
0.418427,µm,Spine,2,2,1,100000002,610000007426,
0.323685,µm,Spine,2,2,1,100000002,610000007427,
0.410124,µm,Spine,2,2,1,100000002,610000007428,
0.455406,µm,Spine,0,1,1,100000002,610000007429,
0.441234,µm,Spine,0,1,1,100000002,610000007430,
0.383649,µm,Spine,0,1,1,100000002,610000007431,
0.324715,µm,Spine,7,3,1,100000002,610000007432,
0.372437,µm,Spine,5,3,1,100000002,610000007433,
0.343084,µm,Spine,5,3,1,100000002,610000007434,
0.375652,µm,Spine,5,5,1,100000002,610000007435,
0.331441,µm,Spine,5,5,1,100000002,610000007436,
0.356617,µm,Spine,4,4,1,100000002,610000007437,
0.32083,µm,Spine,1,2,1,100000002,610000007438,
0.301295,µm,Spine,2,2,1,100000002,610000007439,
0.298634,µm,Spine,6,4,1,100000002,610000007440,
0.287754,µm,Spine,6,4,1,100000002,610000007441,
0.270956,µm,Spine,7,4,1,100000002,610000007442,
0.285106,µm,Spine,7,3,1,100000002,610000007443,
0.305032,µm,Spine,6,3,1,100000002,610000007444,
0.191266,µm,Spine,0,1,1,100000002,610000007445,
0.190595,µm,Spine,0,1,1,100000002,610000007446,
0.262537,µm,Spine,0,1,1,100000002,610000007447,
0.420115,µm,Spine,0,1,1,100000002,610000007448,
0.503926,µm,Spine,0,1,1,100000002,610000007449,
0.213868,µm,Spine,0,1,1,100000002,610000007450,
0.352076,µm,Spine,1,2,1,100000002,610000007451,
0.312627,µm,Spine,10,7,1,100000003,610000007454,
0.275506,µm,Spine,10,8,1,100000003,610000007455,
0.311186,µm,Spine,10,8,1,100000003,610000007456,
0.394457,µm,Spine,10,8,1,100000003,610000007457,
0.344759,µm,Spine,10,8,1,100000003,610000007458,
0.292689,µm,Spine,9,6,1,100000003,610000007459,
0.263214,µm,Spine,7,5,1,100000003,610000007460,
0.294447,µm,Spine,7,5,1,100000003,610000007461,
0.360129,µm,Spine,6,5,1,100000003,610000007462,
0.240847,µm,Spine,6,5,1,100000003,610000007463,
0.236953,µm,Spine,6,5,1,100000003,610000007464,
0.308357,µm,Spine,5,5,1,100000003,610000007465,
0.288171,µm,Spine,7,4,1,100000003,610000007466,
0.247802,µm,Spine,8,3,1,100000003,610000007467,
0.227006,µm,Spine,7,3,1,100000003,610000007468,
0.275952,µm,Spine,6,4,1,100000003,610000007469,
0.367843,µm,Spine,2,3,1,100000003,610000007470,
0.303457,µm,Spine,1,2,1,100000003,610000007471,
0.242843,µm,Spine,4,2,1,100000003,610000007472,
0.314083,µm,Spine,2,2,1,100000003,610000007473,
0.339051,µm,Spine,1,1,1,100000003,610000007474,
0.2982,µm,Spine,1,1,1,100000003,610000007475,
0.269645,µm,Spine,1,2,1,100000003,610000007476,
0.286739,µm,Spine,1,2,1,100000003,610000007477,
0.329962,µm,Spine,1,2,1,100000003,610000007478,
0.310762,µm,Spine,0,1,1,100000003,610000007481,
