
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1475.37,µm,Spine,Spine Position,1,2,1,100000002,610000006800,
1475.34,µm,Spine,Spine Position,0,1,1,100000001,610000006804,
1474.46,µm,Spine,Spine Position,9,4,1,100000000,610000006807,
1476.26,µm,Spine,Spine Position,0,1,1,100000003,610000006810,
1473.53,µm,Spine,Spine Position,10,4,1,100000002,610000006812,
1474.68,µm,Spine,Spine Position,0,1,1,100000001,610000006815,
1472.04,µm,Spine,Spine Position,8,3,1,100000001,610000006818,
1475.83,µm,Spine,Spine Position,5,5,1,100000003,610000006821,
1474.02,µm,Spine,Spine Position,1,2,1,100000001,610000006825,
1475.55,µm,Spine,Spine Position,0,1,1,100000002,610000006828,
1476.18,µm,Spine,Spine Position,0,1,1,100000002,610000006830,
1475.41,µm,Spine,Spine Position,0,1,1,100000001,610000006836,
1474.68,µm,Spine,Spine Position,0,1,1,100000001,610000006838,
1473.59,µm,Spine,Spine Position,1,2,1,100000003,610000006840,
1476.32,µm,Spine,Spine Position,5,5,1,100000003,610000006843,
1472.65,µm,Spine,Spine Position,7,3,1,100000002,610000006846,
1472.38,µm,Spine,Spine Position,10,2,1,100000002,610000006848,
1472.14,µm,Spine,Spine Position,20,9,1,100000000,610000006851,
1475.88,µm,Spine,Spine Position,0,1,1,100000001,610000006853,
1476.32,µm,Spine,Spine Position,17,4,1,100000000,610000006855,
1476.38,µm,Spine,Spine Position,0,1,1,100000003,610000006859,
1476.24,µm,Spine,Spine Position,0,1,1,100000002,610000006863,
1475,µm,Spine,Spine Position,4,2,1,100000002,610000006867,
1474.04,µm,Spine,Spine Position,7,4,1,100000002,610000006870,
1475.03,µm,Spine,Spine Position,4,2,1,100000002,610000006873,
1473.66,µm,Spine,Spine Position,2,2,1,100000000,610000006876,
1474.78,µm,Spine,Spine Position,0,1,1,100000001,610000006878,
1476.14,µm,Spine,Spine Position,0,1,1,100000002,610000006881,
1475.18,µm,Spine,Spine Position,0,1,1,100000001,610000006883,
1474.4,µm,Spine,Spine Position,2,2,1,100000001,610000006886,
1475.91,µm,Spine,Spine Position,8,6,1,100000000,610000006890,
1474.95,µm,Spine,Spine Position,0,1,1,100000002,610000006893,
1475.73,µm,Spine,Spine Position,14,4,1,100000000,610000006896,
1473.19,µm,Spine,Spine Position,0,1,1,100000000,610000006898,
1475.05,µm,Spine,Spine Position,0,1,1,100000001,610000006904,
1472.34,µm,Spine,Spine Position,5,5,1,100000000,610000006909,
1472.04,µm,Spine,Spine Position,4,4,1,100000000,610000006911,
1474.12,µm,Spine,Spine Position,0,1,1,100000000,610000006913,
1474.23,µm,Spine,Spine Position,9,5,1,100000000,610000006915,
1473.62,µm,Spine,Spine Position,2,2,1,100000002,610000006918,
1473.13,µm,Spine,Spine Position,20,8,1,100000000,610000006922,
1474.31,µm,Spine,Spine Position,5,5,1,100000002,610000006925,
1472.08,µm,Spine,Spine Position,4,4,1,100000000,610000006929,
1476.22,µm,Spine,Spine Position,2,2,1,100000002,610000006931,
1476.28,µm,Spine,Spine Position,0,1,1,100000002,610000006933,
1476.14,µm,Spine,Spine Position,0,1,1,100000002,610000006937,
1474.2,µm,Spine,Spine Position,0,1,1,100000000,610000006940,
1474.23,µm,Spine,Spine Position,5,5,1,100000002,610000006944,
1475.73,µm,Spine,Spine Position,1,2,1,100000002,610000006947,
1474.88,µm,Spine,Spine Position,0,1,1,100000001,610000006951,
1474.82,µm,Spine,Spine Position,0,1,1,100000001,610000006955,
1471.76,µm,Spine,Spine Position,16,6,1,100000000,610000006958,
1472.41,µm,Spine,Spine Position,9,6,1,100000003,610000006963,
1472.75,µm,Spine,Spine Position,2,1,1,100000000,610000006965,
1474.37,µm,Spine,Spine Position,0,1,1,100000000,610000006969,
1475.68,µm,Spine,Spine Position,0,1,1,100000002,610000006971,
1474.29,µm,Spine,Spine Position,0,1,1,100000000,610000006975,
1472.57,µm,Spine,Spine Position,6,3,1,100000002,610000006981,
1475.14,µm,Spine,Spine Position,0,1,1,100000001,610000006985,
1475.99,µm,Spine,Spine Position,0,1,1,100000002,610000006990,
1473.87,µm,Spine,Spine Position,4,3,1,100000000,610000006993,
1475.57,µm,Spine,Spine Position,0,1,1,100000003,610000006996,
1474.31,µm,Spine,Spine Position,4,3,1,100000000,610000006999,
1472.49,µm,Spine,Spine Position,20,8,1,100000000,610000007004,
1475.68,µm,Spine,Spine Position,2,1,1,100000002,610000007006,
1475.58,µm,Spine,Spine Position,0,1,1,100000002,610000007010,
1476.28,µm,Spine,Spine Position,0,1,1,100000003,610000007012,
1475.01,µm,Spine,Spine Position,0,1,1,100000001,610000007017,
1475.4,µm,Spine,Spine Position,6,6,1,100000003,610000007020,
1474.45,µm,Spine,Spine Position,1,2,1,100000002,610000007022,
1475.58,µm,Spine,Spine Position,0,1,1,100000002,610000007025,
1475.18,µm,Spine,Spine Position,0,1,1,100000002,610000007030,
1475.58,µm,Spine,Spine Position,0,1,1,100000002,610000007032,
1473.96,µm,Spine,Spine Position,15,6,1,100000000,610000007036,
1474.38,µm,Spine,Spine Position,0,1,1,100000000,610000007042,
1472.41,µm,Spine,Spine Position,10,3,1,100000002,610000007046,
1474.15,µm,Spine,Spine Position,4,3,1,100000000,610000007048,
1473.18,µm,Spine,Spine Position,10,8,1,100000003,610000007051,
1473.54,µm,Spine,Spine Position,3,1,1,100000000,610000007053,
1474.48,µm,Spine,Spine Position,10,4,1,100000000,610000007056,
1474.28,µm,Spine,Spine Position,0,1,1,100000000,610000007059,
1475.75,µm,Spine,Spine Position,0,1,1,100000003,610000007067,
1472.72,µm,Spine,Spine Position,7,3,1,100000002,610000007071,
1475.83,µm,Spine,Spine Position,0,1,1,100000002,610000007073,
1476.3,µm,Spine,Spine Position,0,1,1,100000003,610000007076,
1475.21,µm,Spine,Spine Position,0,1,1,100000001,610000007082,
1475.81,µm,Spine,Spine Position,0,1,1,100000002,610000007091,
1472.37,µm,Spine,Spine Position,5,5,1,100000000,610000007094,
1474.37,µm,Spine,Spine Position,0,1,1,100000000,610000007112,
1476.18,µm,Spine,Spine Position,0,1,1,100000002,610000007119,
1474.75,µm,Spine,Spine Position,6,3,1,100000000,610000007126,
1475.58,µm,Spine,Spine Position,0,1,1,100000003,610000007131,
1473.74,µm,Spine,Spine Position,3,2,1,100000000,610000007140,
1475.48,µm,Spine,Spine Position,0,1,1,100000003,610000007143,
1472.39,µm,Spine,Spine Position,2,2,1,100000002,610000007146,
1474.76,µm,Spine,Spine Position,1,1,1,100000001,610000007150,
1475.14,µm,Spine,Spine Position,0,1,1,100000002,610000007168,
1475.88,µm,Spine,Spine Position,0,1,1,100000003,610000007171,
1475.3,µm,Spine,Spine Position,0,1,1,100000002,610000007194,
1475.98,µm,Spine,Spine Position,0,1,1,100000002,610000007209,
1474.73,µm,Spine,Spine Position,6,3,1,100000000,610000007258,
1474.67,µm,Spine,Spine Position,6,3,1,100000000,610000007259,
1474.34,µm,Spine,Spine Position,5,3,1,100000000,610000007260,
1473.65,µm,Spine,Spine Position,5,3,1,100000000,610000007261,
1473.97,µm,Spine,Spine Position,5,3,1,100000000,610000007262,
1474.42,µm,Spine,Spine Position,4,4,1,100000000,610000007263,
1473.92,µm,Spine,Spine Position,2,1,1,100000000,610000007264,
1474.16,µm,Spine,Spine Position,0,1,1,100000000,610000007265,
1474.73,µm,Spine,Spine Position,0,1,1,100000000,610000007266,
1474.64,µm,Spine,Spine Position,0,1,1,100000000,610000007267,
1475.04,µm,Spine,Spine Position,7,6,1,100000000,610000007271,
1474.8,µm,Spine,Spine Position,7,6,1,100000000,610000007272,
1473.99,µm,Spine,Spine Position,10,6,1,100000000,610000007273,
1474.53,µm,Spine,Spine Position,9,6,1,100000000,610000007274,
1474.24,µm,Spine,Spine Position,5,3,1,100000000,610000007275,
1473.48,µm,Spine,Spine Position,4,3,1,100000000,610000007276,
1473.24,µm,Spine,Spine Position,4,3,1,100000000,610000007277,
1473.21,µm,Spine,Spine Position,4,3,1,100000000,610000007278,
1472.18,µm,Spine,Spine Position,5,5,1,100000000,610000007279,
1472.39,µm,Spine,Spine Position,5,5,1,100000000,610000007280,
1472.09,µm,Spine,Spine Position,4,4,1,100000000,610000007281,
1473.19,µm,Spine,Spine Position,2,2,1,100000000,610000007282,
1475.22,µm,Spine,Spine Position,13,4,1,100000000,610000007283,
1475.11,µm,Spine,Spine Position,13,4,1,100000000,610000007284,
1472.4,µm,Spine,Spine Position,20,8,1,100000000,610000007285,
1472,µm,Spine,Spine Position,19,9,1,100000000,610000007286,
1471.65,µm,Spine,Spine Position,16,6,1,100000000,610000007287,
1472.17,µm,Spine,Spine Position,15,6,1,100000000,610000007288,
1472.41,µm,Spine,Spine Position,15,6,1,100000000,610000007289,
1472.77,µm,Spine,Spine Position,15,6,1,100000000,610000007290,
1471.65,µm,Spine,Spine Position,17,6,1,100000000,610000007291,
1472.72,µm,Spine,Spine Position,16,5,1,100000000,610000007292,
1474.21,µm,Spine,Spine Position,13,5,1,100000000,610000007293,
1474.25,µm,Spine,Spine Position,12,4,1,100000000,610000007294,
1474.31,µm,Spine,Spine Position,12,4,1,100000000,610000007295,
1474.26,µm,Spine,Spine Position,12,4,1,100000000,610000007296,
1475.43,µm,Spine,Spine Position,14,6,1,100000000,610000007297,
1474.91,µm,Spine,Spine Position,13,6,1,100000000,610000007298,
1474.18,µm,Spine,Spine Position,13,5,1,100000000,610000007299,
1474.68,µm,Spine,Spine Position,12,5,1,100000000,610000007300,
1474.93,µm,Spine,Spine Position,12,5,1,100000000,610000007301,
1474.32,µm,Spine,Spine Position,9,4,1,100000000,610000007302,
1474.21,µm,Spine,Spine Position,9,4,1,100000000,610000007303,
1474.19,µm,Spine,Spine Position,9,3,1,100000000,610000007304,
1474.17,µm,Spine,Spine Position,6,2,1,100000000,610000007305,
1473.96,µm,Spine,Spine Position,4,2,1,100000000,610000007306,
1473.64,µm,Spine,Spine Position,3,1,1,100000000,610000007307,
1473.72,µm,Spine,Spine Position,2,1,1,100000000,610000007308,
1473.53,µm,Spine,Spine Position,3,3,1,100000000,610000007309,
1473.9,µm,Spine,Spine Position,2,2,1,100000000,610000007310,
1474.06,µm,Spine,Spine Position,1,2,1,100000000,610000007311,
1474,µm,Spine,Spine Position,0,1,1,100000000,610000007312,
1474.17,µm,Spine,Spine Position,4,3,1,100000000,610000007314,
1474,µm,Spine,Spine Position,4,3,1,100000000,610000007315,
1472.89,µm,Spine,Spine Position,5,3,1,100000000,610000007316,
1472.8,µm,Spine,Spine Position,5,2,1,100000000,610000007317,
1472.74,µm,Spine,Spine Position,3,2,1,100000000,610000007318,
1473.33,µm,Spine,Spine Position,3,2,1,100000000,610000007319,
1472.82,µm,Spine,Spine Position,2,1,1,100000000,610000007320,
1472.34,µm,Spine,Spine Position,1,1,1,100000000,610000007321,
1473.35,µm,Spine,Spine Position,3,2,1,100000000,610000007322,
1473.34,µm,Spine,Spine Position,3,2,1,100000000,610000007323,
1473.34,µm,Spine,Spine Position,3,2,1,100000000,610000007324,
1472.48,µm,Spine,Spine Position,2,2,1,100000000,610000007325,
1472.23,µm,Spine,Spine Position,2,2,1,100000000,610000007326,
1471.66,µm,Spine,Spine Position,0,1,1,100000000,610000007327,
1472.63,µm,Spine,Spine Position,0,1,1,100000000,610000007332,
1473.27,µm,Spine,Spine Position,0,1,1,100000000,610000007334,
1473.27,µm,Spine,Spine Position,0,1,1,100000000,610000007335,
1473.27,µm,Spine,Spine Position,0,1,1,100000000,610000007336,
1474.61,µm,Spine,Spine Position,3,4,1,100000000,610000007338,
1474.3,µm,Spine,Spine Position,1,2,1,100000000,610000007339,
1472.85,µm,Spine,Spine Position,9,5,1,100000001,610000007341,
1472.04,µm,Spine,Spine Position,8,3,1,100000001,610000007342,
1472.04,µm,Spine,Spine Position,8,3,1,100000001,610000007343,
1472.26,µm,Spine,Spine Position,7,3,1,100000001,610000007344,
1473.5,µm,Spine,Spine Position,8,3,1,100000001,610000007345,
1473.5,µm,Spine,Spine Position,8,3,1,100000001,610000007346,
1473.66,µm,Spine,Spine Position,6,2,1,100000001,610000007347,
1474.14,µm,Spine,Spine Position,5,2,1,100000001,610000007348,
1475.02,µm,Spine,Spine Position,3,1,1,100000001,610000007349,
1473.86,µm,Spine,Spine Position,3,3,1,100000001,610000007350,
1474.08,µm,Spine,Spine Position,3,3,1,100000001,610000007351,
1474.57,µm,Spine,Spine Position,3,4,1,100000001,610000007352,
1474.51,µm,Spine,Spine Position,2,3,1,100000001,610000007353,
1474.37,µm,Spine,Spine Position,2,2,1,100000001,610000007354,
1474.49,µm,Spine,Spine Position,0,1,1,100000001,610000007366,
1475,µm,Spine,Spine Position,0,1,1,100000001,610000007367,
1476.19,µm,Spine,Spine Position,3,3,1,100000002,610000007368,
1475.23,µm,Spine,Spine Position,2,2,1,100000002,610000007369,
1475.23,µm,Spine,Spine Position,2,2,1,100000002,610000007370,
1475.64,µm,Spine,Spine Position,1,2,1,100000002,610000007371,
1473.14,µm,Spine,Spine Position,10,5,1,100000002,610000007372,
1473.12,µm,Spine,Spine Position,9,4,1,100000002,610000007373,
1473.43,µm,Spine,Spine Position,9,4,1,100000002,610000007374,
1473.59,µm,Spine,Spine Position,8,3,1,100000002,610000007375,
1473.57,µm,Spine,Spine Position,9,3,1,100000002,610000007376,
1473.41,µm,Spine,Spine Position,9,2,1,100000002,610000007377,
1474.02,µm,Spine,Spine Position,6,1,1,100000002,610000007378,
1474.38,µm,Spine,Spine Position,6,1,1,100000002,610000007379,
1475.19,µm,Spine,Spine Position,4,1,1,100000002,610000007380,
1474.97,µm,Spine,Spine Position,4,2,1,100000002,610000007381,
1474.73,µm,Spine,Spine Position,4,2,1,100000002,610000007382,
1475.21,µm,Spine,Spine Position,2,1,1,100000002,610000007383,
1475.44,µm,Spine,Spine Position,2,2,1,100000002,610000007384,
1473.37,µm,Spine,Spine Position,2,1,1,100000002,610000007387,
1475.72,µm,Spine,Spine Position,2,1,1,100000002,610000007388,
1475.78,µm,Spine,Spine Position,1,1,1,100000002,610000007389,
1475.8,µm,Spine,Spine Position,1,1,1,100000002,610000007390,
1475.78,µm,Spine,Spine Position,0,1,1,100000002,610000007391,
1471.91,µm,Spine,Spine Position,5,3,1,100000002,610000007400,
1473.08,µm,Spine,Spine Position,5,3,1,100000002,610000007401,
1473.44,µm,Spine,Spine Position,5,3,1,100000002,610000007402,
1472.78,µm,Spine,Spine Position,8,2,1,100000002,610000007403,
1472.73,µm,Spine,Spine Position,8,2,1,100000002,610000007404,
1472.92,µm,Spine,Spine Position,8,2,1,100000002,610000007405,
1472.84,µm,Spine,Spine Position,8,2,1,100000002,610000007406,
1473.54,µm,Spine,Spine Position,12,3,1,100000002,610000007407,
1473.23,µm,Spine,Spine Position,12,3,1,100000002,610000007408,
1473.1,µm,Spine,Spine Position,9,4,1,100000002,610000007409,
1472.44,µm,Spine,Spine Position,8,4,1,100000002,610000007410,
1472.91,µm,Spine,Spine Position,6,2,1,100000002,610000007411,
1472.49,µm,Spine,Spine Position,6,3,1,100000002,610000007412,
1472.68,µm,Spine,Spine Position,6,3,1,100000002,610000007413,
1473.56,µm,Spine,Spine Position,3,2,1,100000002,610000007414,
1472.6,µm,Spine,Spine Position,9,3,1,100000002,610000007415,
1472.55,µm,Spine,Spine Position,9,3,1,100000002,610000007416,
1471.95,µm,Spine,Spine Position,8,3,1,100000002,610000007417,
1472.12,µm,Spine,Spine Position,8,3,1,100000002,610000007418,
1472.3,µm,Spine,Spine Position,7,2,1,100000002,610000007419,
1472.09,µm,Spine,Spine Position,7,3,1,100000002,610000007420,
1472.61,µm,Spine,Spine Position,5,2,1,100000002,610000007421,
1472.85,µm,Spine,Spine Position,4,2,1,100000002,610000007422,
1472.51,µm,Spine,Spine Position,4,1,1,100000002,610000007423,
1473,µm,Spine,Spine Position,3,1,1,100000002,610000007424,
1472.12,µm,Spine,Spine Position,2,2,1,100000002,610000007425,
1472.68,µm,Spine,Spine Position,2,2,1,100000002,610000007426,
1472.92,µm,Spine,Spine Position,2,2,1,100000002,610000007427,
1473.6,µm,Spine,Spine Position,2,2,1,100000002,610000007428,
1474.79,µm,Spine,Spine Position,0,1,1,100000002,610000007429,
1475.13,µm,Spine,Spine Position,0,1,1,100000002,610000007430,
1475.13,µm,Spine,Spine Position,0,1,1,100000002,610000007431,
1472.78,µm,Spine,Spine Position,7,3,1,100000002,610000007432,
1472.63,µm,Spine,Spine Position,5,3,1,100000002,610000007433,
1472.89,µm,Spine,Spine Position,5,3,1,100000002,610000007434,
1474.25,µm,Spine,Spine Position,5,5,1,100000002,610000007435,
1474.07,µm,Spine,Spine Position,5,5,1,100000002,610000007436,
1474.12,µm,Spine,Spine Position,4,4,1,100000002,610000007437,
1475.46,µm,Spine,Spine Position,1,2,1,100000002,610000007438,
1476.15,µm,Spine,Spine Position,2,2,1,100000002,610000007439,
1475.91,µm,Spine,Spine Position,6,4,1,100000002,610000007440,
1475.91,µm,Spine,Spine Position,6,4,1,100000002,610000007441,
1474.23,µm,Spine,Spine Position,7,4,1,100000002,610000007442,
1475.06,µm,Spine,Spine Position,7,3,1,100000002,610000007443,
1475.51,µm,Spine,Spine Position,6,3,1,100000002,610000007444,
1476.42,µm,Spine,Spine Position,0,1,1,100000002,610000007445,
1476.42,µm,Spine,Spine Position,0,1,1,100000002,610000007446,
1476.42,µm,Spine,Spine Position,0,1,1,100000002,610000007447,
1476.21,µm,Spine,Spine Position,0,1,1,100000002,610000007448,
1475.99,µm,Spine,Spine Position,0,1,1,100000002,610000007449,
1474.71,µm,Spine,Spine Position,0,1,1,100000002,610000007450,
1475.78,µm,Spine,Spine Position,1,2,1,100000002,610000007451,
1472.8,µm,Spine,Spine Position,10,7,1,100000003,610000007454,
1473.24,µm,Spine,Spine Position,10,8,1,100000003,610000007455,
1473.14,µm,Spine,Spine Position,10,8,1,100000003,610000007456,
1472.52,µm,Spine,Spine Position,10,8,1,100000003,610000007457,
1472.52,µm,Spine,Spine Position,10,8,1,100000003,610000007458,
1472.63,µm,Spine,Spine Position,9,6,1,100000003,610000007459,
1472.72,µm,Spine,Spine Position,7,5,1,100000003,610000007460,
1472.72,µm,Spine,Spine Position,7,5,1,100000003,610000007461,
1474.9,µm,Spine,Spine Position,6,5,1,100000003,610000007462,
1475.37,µm,Spine,Spine Position,6,5,1,100000003,610000007463,
1475.24,µm,Spine,Spine Position,6,5,1,100000003,610000007464,
1476.29,µm,Spine,Spine Position,5,5,1,100000003,610000007465,
1472.94,µm,Spine,Spine Position,7,4,1,100000003,610000007466,
1473.53,µm,Spine,Spine Position,8,3,1,100000003,610000007467,
1473.81,µm,Spine,Spine Position,7,3,1,100000003,610000007468,
1474.76,µm,Spine,Spine Position,6,4,1,100000003,610000007469,
1475.71,µm,Spine,Spine Position,2,3,1,100000003,610000007470,
1476.01,µm,Spine,Spine Position,1,2,1,100000003,610000007471,
1475.82,µm,Spine,Spine Position,4,2,1,100000003,610000007472,
1475.65,µm,Spine,Spine Position,2,2,1,100000003,610000007473,
1475.58,µm,Spine,Spine Position,1,1,1,100000003,610000007474,
1475.8,µm,Spine,Spine Position,1,1,1,100000003,610000007475,
1473.66,µm,Spine,Spine Position,1,2,1,100000003,610000007476,
1473.68,µm,Spine,Spine Position,1,2,1,100000003,610000007477,
1473.93,µm,Spine,Spine Position,1,2,1,100000003,610000007478,
1475.48,µm,Spine,Spine Position,0,1,1,100000003,610000007481,
