
Spine Terminal Pt Diameter
 ==================== 
Spine Terminal Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.219404,µm,Spine,4,2,1,100000002,610000006686,
0.170123,µm,Spine,7,3,1,100000002,610000006689,
0.447724,µm,Spine,0,1,1,100000002,610000006693,
0.200454,µm,Spine,12,6,1,100000001,610000006695,
0.264062,µm,Spine,0,1,1,100000003,610000006701,
0.164639,µm,Spine,5,5,1,100000003,610000006703,
0.233037,µm,Spine,2,2,1,100000001,610000006709,
0.230482,µm,Spine,7,2,1,100000002,610000006711,
0.528507,µm,Spine,0,1,1,100000000,610000006717,
0.20255,µm,Spine,8,2,1,100000002,610000006720,
0.172568,µm,Spine,10,8,1,100000003,610000006723,
0.1625,µm,Spine,3,2,1,100000000,610000006726,
0.1625,µm,Spine,4,3,1,100000000,610000006728,
0.1625,µm,Spine,10,3,1,100000002,610000006731,
0.1625,µm,Spine,0,1,1,100000001,610000006735,
0.581931,µm,Spine,0,1,1,100000001,610000006740,
0.205664,µm,Spine,2,1,1,100000002,610000006743,
0.170435,µm,Spine,3,2,1,100000000,610000006745,
0.176362,µm,Spine,5,3,1,100000000,610000006747,
0.24375,µm,Spine,8,2,1,100000001,610000006749,
0.1625,µm,Spine,9,5,1,100000000,610000006754,
0.1625,µm,Spine,9,5,1,100000001,610000006756,
0.334406,µm,Spine,0,1,1,100000000,610000006761,
0.219754,µm,Spine,2,2,1,100000000,610000006765,
0.578906,µm,Spine,0,1,1,100000002,610000006767,
0.614092,µm,Spine,0,1,1,100000003,610000006774,
0.331125,µm,Spine,0,1,1,100000002,610000006779,
0.191563,µm,Spine,3,3,1,100000001,610000006782,
0.638684,µm,Spine,0,1,1,100000001,610000006785,
0.24375,µm,Spine,4,3,1,100000000,610000006788,
0.217936,µm,Spine,9,3,1,100000002,610000006791,
0.262004,µm,Spine,0,1,1,100000000,610000006794,
1.1375,µm,Spine,0,1,1,100000001,610000006798,
0.24375,µm,Spine,1,2,1,100000002,610000006800,
0.397504,µm,Spine,0,1,1,100000001,610000006804,
0.329512,µm,Spine,9,4,1,100000000,610000006807,
0.262481,µm,Spine,0,1,1,100000003,610000006810,
0.192969,µm,Spine,10,4,1,100000002,610000006812,
0.777709,µm,Spine,0,1,1,100000001,610000006815,
0.176827,µm,Spine,8,3,1,100000001,610000006818,
0.260332,µm,Spine,5,5,1,100000003,610000006821,
0.172656,µm,Spine,1,2,1,100000001,610000006825,
0.56875,µm,Spine,0,1,1,100000002,610000006828,
0.662378,µm,Spine,0,1,1,100000002,610000006830,
0.1625,µm,Spine,0,1,1,100000001,610000006836,
0.541259,µm,Spine,0,1,1,100000001,610000006838,
0.280334,µm,Spine,1,2,1,100000003,610000006840,
0.215998,µm,Spine,5,5,1,100000003,610000006843,
0.198343,µm,Spine,7,3,1,100000002,610000006846,
0.32854,µm,Spine,10,2,1,100000002,610000006848,
0.24375,µm,Spine,20,9,1,100000000,610000006851,
0.402589,µm,Spine,0,1,1,100000001,610000006853,
0.234752,µm,Spine,17,4,1,100000000,610000006855,
0.264062,µm,Spine,0,1,1,100000003,610000006859,
0.447637,µm,Spine,0,1,1,100000002,610000006863,
0.325,µm,Spine,4,2,1,100000002,610000006867,
0.256124,µm,Spine,7,4,1,100000002,610000006870,
0.187063,µm,Spine,4,2,1,100000002,610000006873,
0.172941,µm,Spine,2,2,1,100000000,610000006876,
0.392613,µm,Spine,0,1,1,100000001,610000006878,
0.270918,µm,Spine,0,1,1,100000002,610000006881,
0.185566,µm,Spine,0,1,1,100000001,610000006883,
0.198685,µm,Spine,2,2,1,100000001,610000006886,
0.1625,µm,Spine,8,6,1,100000000,610000006890,
0.975,µm,Spine,0,1,1,100000002,610000006893,
0.385937,µm,Spine,14,4,1,100000000,610000006896,
0.252637,µm,Spine,0,1,1,100000000,610000006898,
0.34056,µm,Spine,0,1,1,100000001,610000006904,
0.205778,µm,Spine,5,5,1,100000000,610000006909,
0.203963,µm,Spine,4,4,1,100000000,610000006911,
0.274616,µm,Spine,0,1,1,100000000,610000006913,
0.192969,µm,Spine,9,5,1,100000000,610000006915,
0.194751,µm,Spine,2,2,1,100000002,610000006918,
0.235006,µm,Spine,20,8,1,100000000,610000006922,
0.228516,µm,Spine,5,5,1,100000002,610000006925,
0.19043,µm,Spine,4,4,1,100000000,610000006929,
0.209473,µm,Spine,2,2,1,100000002,610000006931,
0.215503,µm,Spine,0,1,1,100000002,610000006933,
0.607134,µm,Spine,0,1,1,100000002,610000006937,
0.334406,µm,Spine,0,1,1,100000000,610000006940,
0.184237,µm,Spine,5,5,1,100000002,610000006944,
0.1625,µm,Spine,1,2,1,100000002,610000006947,
0.811962,µm,Spine,0,1,1,100000001,610000006951,
0.177585,µm,Spine,0,1,1,100000001,610000006955,
0.1625,µm,Spine,16,6,1,100000000,610000006958,
0.22531,µm,Spine,9,6,1,100000003,610000006963,
0.203282,µm,Spine,2,1,1,100000000,610000006965,
0.486545,µm,Spine,0,1,1,100000000,610000006969,
0.414647,µm,Spine,0,1,1,100000002,610000006971,
0.463013,µm,Spine,0,1,1,100000000,610000006975,
0.265332,µm,Spine,6,3,1,100000002,610000006981,
0.182305,µm,Spine,0,1,1,100000001,610000006985,
0.293896,µm,Spine,0,1,1,100000002,610000006990,
0.174786,µm,Spine,4,3,1,100000000,610000006993,
0.314844,µm,Spine,0,1,1,100000003,610000006996,
0.195804,µm,Spine,4,3,1,100000000,610000006999,
0.177734,µm,Spine,20,8,1,100000000,610000007004,
0.323803,µm,Spine,2,1,1,100000002,610000007006,
0.517692,µm,Spine,0,1,1,100000002,610000007010,
0.262481,µm,Spine,0,1,1,100000003,610000007012,
0.24375,µm,Spine,0,1,1,100000001,610000007017,
0.180282,µm,Spine,6,6,1,100000003,610000007020,
0.40498,µm,Spine,1,2,1,100000002,610000007022,
0.342418,µm,Spine,0,1,1,100000002,610000007025,
0.61466,µm,Spine,0,1,1,100000002,610000007030,
0.354995,µm,Spine,0,1,1,100000002,610000007032,
0.21904,µm,Spine,15,6,1,100000000,610000007036,
0.749638,µm,Spine,0,1,1,100000000,610000007042,
0.31627,µm,Spine,10,3,1,100000002,610000007046,
0.24375,µm,Spine,4,3,1,100000000,610000007048,
0.298007,µm,Spine,10,8,1,100000003,610000007051,
0.245249,µm,Spine,3,1,1,100000000,610000007053,
0.256009,µm,Spine,10,4,1,100000000,610000007056,
0.334406,µm,Spine,0,1,1,100000000,610000007059,
0.360005,µm,Spine,0,1,1,100000003,610000007067,
0.323086,µm,Spine,7,3,1,100000002,610000007071,
0.313214,µm,Spine,0,1,1,100000002,610000007073,
0.640079,µm,Spine,0,1,1,100000003,610000007076,
0.34056,µm,Spine,0,1,1,100000001,610000007082,
0.51159,µm,Spine,0,1,1,100000002,610000007091,
0.236032,µm,Spine,5,5,1,100000000,610000007094,
0.486545,µm,Spine,0,1,1,100000000,610000007112,
0.195475,µm,Spine,0,1,1,100000002,610000007119,
0.402196,µm,Spine,6,3,1,100000000,610000007126,
0.572749,µm,Spine,0,1,1,100000003,610000007131,
0.24375,µm,Spine,3,2,1,100000000,610000007140,
0.786319,µm,Spine,0,1,1,100000003,610000007143,
0.24375,µm,Spine,2,2,1,100000002,610000007146,
0.361435,µm,Spine,1,1,1,100000001,610000007150,
0.365663,µm,Spine,0,1,1,100000002,610000007168,
0.411462,µm,Spine,0,1,1,100000003,610000007171,
0.675861,µm,Spine,0,1,1,100000002,610000007194,
0.18759,µm,Spine,0,1,1,100000002,610000007209,
0.346347,µm,Spine,6,3,1,100000000,610000007258,
0.294134,µm,Spine,6,3,1,100000000,610000007259,
0.189424,µm,Spine,5,3,1,100000000,610000007260,
0.182812,µm,Spine,5,3,1,100000000,610000007261,
0.229807,µm,Spine,5,3,1,100000000,610000007262,
0.226582,µm,Spine,4,4,1,100000000,610000007263,
0.308089,µm,Spine,2,1,1,100000000,610000007264,
0.207287,µm,Spine,0,1,1,100000000,610000007265,
0.219654,µm,Spine,0,1,1,100000000,610000007266,
0.218604,µm,Spine,0,1,1,100000000,610000007267,
0.255566,µm,Spine,7,6,1,100000000,610000007271,
0.24375,µm,Spine,7,6,1,100000000,610000007272,
0.285645,µm,Spine,10,6,1,100000000,610000007273,
0.257134,µm,Spine,9,6,1,100000000,610000007274,
0.195438,µm,Spine,5,3,1,100000000,610000007275,
0.218359,µm,Spine,4,3,1,100000000,610000007276,
0.237701,µm,Spine,4,3,1,100000000,610000007277,
0.195508,µm,Spine,4,3,1,100000000,610000007278,
0.207251,µm,Spine,5,5,1,100000000,610000007279,
0.1625,µm,Spine,5,5,1,100000000,610000007280,
0.204077,µm,Spine,4,4,1,100000000,610000007281,
0.301311,µm,Spine,2,2,1,100000000,610000007282,
0.451604,µm,Spine,13,4,1,100000000,610000007283,
0.291142,µm,Spine,13,4,1,100000000,610000007284,
0.240728,µm,Spine,20,8,1,100000000,610000007285,
0.163062,µm,Spine,19,9,1,100000000,610000007286,
0.241681,µm,Spine,16,6,1,100000000,610000007287,
0.292603,µm,Spine,15,6,1,100000000,610000007288,
0.224291,µm,Spine,15,6,1,100000000,610000007289,
0.405874,µm,Spine,15,6,1,100000000,610000007290,
0.24375,µm,Spine,17,6,1,100000000,610000007291,
0.263381,µm,Spine,16,5,1,100000000,610000007292,
0.349693,µm,Spine,13,5,1,100000000,610000007293,
0.325,µm,Spine,12,4,1,100000000,610000007294,
0.435216,µm,Spine,12,4,1,100000000,610000007295,
0.367212,µm,Spine,12,4,1,100000000,610000007296,
0.304688,µm,Spine,14,6,1,100000000,610000007297,
0.265174,µm,Spine,13,6,1,100000000,610000007298,
0.345313,µm,Spine,13,5,1,100000000,610000007299,
0.436148,µm,Spine,12,5,1,100000000,610000007300,
0.229848,µm,Spine,12,5,1,100000000,610000007301,
0.190933,µm,Spine,9,4,1,100000000,610000007302,
0.355971,µm,Spine,9,4,1,100000000,610000007303,
0.483669,µm,Spine,9,3,1,100000000,610000007304,
0.515524,µm,Spine,6,2,1,100000000,610000007305,
0.456594,µm,Spine,4,2,1,100000000,610000007306,
0.37041,µm,Spine,3,1,1,100000000,610000007307,
0.200586,µm,Spine,2,1,1,100000000,610000007308,
0.177888,µm,Spine,3,3,1,100000000,610000007309,
0.35643,µm,Spine,2,2,1,100000000,610000007310,
0.314844,µm,Spine,1,2,1,100000000,610000007311,
0.347556,µm,Spine,0,1,1,100000000,610000007312,
0.330389,µm,Spine,4,3,1,100000000,610000007314,
0.233197,µm,Spine,4,3,1,100000000,610000007315,
0.205589,µm,Spine,5,3,1,100000000,610000007316,
0.224849,µm,Spine,5,2,1,100000000,610000007317,
0.277009,µm,Spine,3,2,1,100000000,610000007318,
0.241302,µm,Spine,3,2,1,100000000,610000007319,
0.220303,µm,Spine,2,1,1,100000000,610000007320,
0.1722,µm,Spine,1,1,1,100000000,610000007321,
0.244377,µm,Spine,3,2,1,100000000,610000007322,
0.179035,µm,Spine,3,2,1,100000000,610000007323,
0.268705,µm,Spine,3,2,1,100000000,610000007324,
0.303666,µm,Spine,2,2,1,100000000,610000007325,
0.185352,µm,Spine,2,2,1,100000000,610000007326,
0.207376,µm,Spine,0,1,1,100000000,610000007327,
0.291379,µm,Spine,0,1,1,100000000,610000007332,
0.280011,µm,Spine,0,1,1,100000000,610000007334,
0.230568,µm,Spine,0,1,1,100000000,610000007335,
0.436529,µm,Spine,0,1,1,100000000,610000007336,
0.225977,µm,Spine,3,4,1,100000000,610000007338,
0.267435,µm,Spine,1,2,1,100000000,610000007339,
0.1625,µm,Spine,9,5,1,100000001,610000007341,
0.194744,µm,Spine,8,3,1,100000001,610000007342,
0.22292,µm,Spine,8,3,1,100000001,610000007343,
0.299609,µm,Spine,7,3,1,100000001,610000007344,
0.1625,µm,Spine,8,3,1,100000001,610000007345,
0.212058,µm,Spine,8,3,1,100000001,610000007346,
0.236732,µm,Spine,6,2,1,100000001,610000007347,
0.265768,µm,Spine,5,2,1,100000001,610000007348,
0.214463,µm,Spine,3,1,1,100000001,610000007349,
0.307408,µm,Spine,3,3,1,100000001,610000007350,
0.217591,µm,Spine,3,3,1,100000001,610000007351,
0.210852,µm,Spine,3,4,1,100000001,610000007352,
0.341376,µm,Spine,2,3,1,100000001,610000007353,
0.342287,µm,Spine,2,2,1,100000001,610000007354,
0.313982,µm,Spine,0,1,1,100000001,610000007366,
0.312514,µm,Spine,0,1,1,100000001,610000007367,
0.257812,µm,Spine,3,3,1,100000002,610000007368,
0.504641,µm,Spine,2,2,1,100000002,610000007369,
0.396559,µm,Spine,2,2,1,100000002,610000007370,
0.30575,µm,Spine,1,2,1,100000002,610000007371,
0.21122,µm,Spine,10,5,1,100000002,610000007372,
0.270853,µm,Spine,9,4,1,100000002,610000007373,
0.195051,µm,Spine,9,4,1,100000002,610000007374,
0.24375,µm,Spine,8,3,1,100000002,610000007375,
0.1625,µm,Spine,9,3,1,100000002,610000007376,
0.274853,µm,Spine,9,2,1,100000002,610000007377,
0.24375,µm,Spine,6,1,1,100000002,610000007378,
0.192969,µm,Spine,6,1,1,100000002,610000007379,
0.215497,µm,Spine,4,1,1,100000002,610000007380,
0.289453,µm,Spine,4,2,1,100000002,610000007381,
0.350501,µm,Spine,4,2,1,100000002,610000007382,
0.356738,µm,Spine,2,1,1,100000002,610000007383,
0.359277,µm,Spine,2,2,1,100000002,610000007384,
0.234799,µm,Spine,2,1,1,100000002,610000007387,
0.248828,µm,Spine,2,1,1,100000002,610000007388,
0.27168,µm,Spine,1,1,1,100000002,610000007389,
0.190013,µm,Spine,1,1,1,100000002,610000007390,
0.375781,µm,Spine,0,1,1,100000002,610000007391,
0.273756,µm,Spine,5,3,1,100000002,610000007400,
0.222168,µm,Spine,5,3,1,100000002,610000007401,
0.202506,µm,Spine,5,3,1,100000002,610000007402,
0.223437,µm,Spine,8,2,1,100000002,610000007403,
0.250551,µm,Spine,8,2,1,100000002,610000007404,
0.248866,µm,Spine,8,2,1,100000002,610000007405,
0.218819,µm,Spine,8,2,1,100000002,610000007406,
0.25508,µm,Spine,12,3,1,100000002,610000007407,
0.21043,µm,Spine,12,3,1,100000002,610000007408,
0.196378,µm,Spine,9,4,1,100000002,610000007409,
0.201697,µm,Spine,8,4,1,100000002,610000007410,
0.192969,µm,Spine,6,2,1,100000002,610000007411,
0.242299,µm,Spine,6,3,1,100000002,610000007412,
0.21709,µm,Spine,6,3,1,100000002,610000007413,
0.45966,µm,Spine,3,2,1,100000002,610000007414,
0.344635,µm,Spine,9,3,1,100000002,610000007415,
0.300014,µm,Spine,9,3,1,100000002,610000007416,
0.368485,µm,Spine,8,3,1,100000002,610000007417,
0.375613,µm,Spine,8,3,1,100000002,610000007418,
0.375407,µm,Spine,7,2,1,100000002,610000007419,
0.24375,µm,Spine,7,3,1,100000002,610000007420,
0.248511,µm,Spine,5,2,1,100000002,610000007421,
0.325,µm,Spine,4,2,1,100000002,610000007422,
0.314844,µm,Spine,4,1,1,100000002,610000007423,
0.375432,µm,Spine,3,1,1,100000002,610000007424,
0.252062,µm,Spine,2,2,1,100000002,610000007425,
0.471037,µm,Spine,2,2,1,100000002,610000007426,
0.332104,µm,Spine,2,2,1,100000002,610000007427,
0.450788,µm,Spine,2,2,1,100000002,610000007428,
0.524437,µm,Spine,0,1,1,100000002,610000007429,
0.500184,µm,Spine,0,1,1,100000002,610000007430,
0.385013,µm,Spine,0,1,1,100000002,610000007431,
0.35304,µm,Spine,7,3,1,100000002,610000007432,
0.24375,µm,Spine,5,3,1,100000002,610000007433,
0.288802,µm,Spine,5,3,1,100000002,610000007434,
0.335156,µm,Spine,5,5,1,100000002,610000007435,
0.304361,µm,Spine,5,5,1,100000002,610000007436,
0.401005,µm,Spine,4,4,1,100000002,610000007437,
0.225977,µm,Spine,1,2,1,100000002,610000007438,
0.238723,µm,Spine,2,2,1,100000002,610000007439,
0.24375,µm,Spine,6,4,1,100000002,610000007440,
0.24375,µm,Spine,6,4,1,100000002,610000007441,
0.260959,µm,Spine,7,4,1,100000002,610000007442,
0.191793,µm,Spine,7,3,1,100000002,610000007443,
0.316205,µm,Spine,6,3,1,100000002,610000007444,
0.1625,µm,Spine,0,1,1,100000002,610000007445,
0.17058,µm,Spine,0,1,1,100000002,610000007446,
0.225373,µm,Spine,0,1,1,100000002,610000007447,
0.401977,µm,Spine,0,1,1,100000002,610000007448,
0.451901,µm,Spine,0,1,1,100000002,610000007449,
0.1625,µm,Spine,0,1,1,100000002,610000007450,
0.349121,µm,Spine,1,2,1,100000002,610000007451,
0.28721,µm,Spine,10,7,1,100000003,610000007454,
0.230419,µm,Spine,10,8,1,100000003,610000007455,
0.367931,µm,Spine,10,8,1,100000003,610000007456,
0.37832,µm,Spine,10,8,1,100000003,610000007457,
0.278924,µm,Spine,10,8,1,100000003,610000007458,
0.253906,µm,Spine,9,6,1,100000003,610000007459,
0.194748,µm,Spine,7,5,1,100000003,610000007460,
0.257213,µm,Spine,7,5,1,100000003,610000007461,
0.345313,µm,Spine,6,5,1,100000003,610000007462,
0.184054,µm,Spine,6,5,1,100000003,610000007463,
0.1625,µm,Spine,6,5,1,100000003,610000007464,
0.223437,µm,Spine,5,5,1,100000003,610000007465,
0.317445,µm,Spine,7,4,1,100000003,610000007466,
0.215363,µm,Spine,8,3,1,100000003,610000007467,
0.174621,µm,Spine,7,3,1,100000003,610000007468,
0.299609,µm,Spine,6,4,1,100000003,610000007469,
0.460073,µm,Spine,2,3,1,100000003,610000007470,
0.282618,µm,Spine,1,2,1,100000003,610000007471,
0.164713,µm,Spine,4,2,1,100000003,610000007472,
0.319504,µm,Spine,2,2,1,100000003,610000007473,
0.338542,µm,Spine,1,1,1,100000003,610000007474,
0.198423,µm,Spine,1,1,1,100000003,610000007475,
0.255013,µm,Spine,1,2,1,100000003,610000007476,
0.283253,µm,Spine,1,2,1,100000003,610000007477,
0.303453,µm,Spine,1,2,1,100000003,610000007478,
0.250358,µm,Spine,0,1,1,100000003,610000007481,
