
Spine Part Max Diameter Ground
 ==================== 
Spine Part Max Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.491856,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002417,
0.434892,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000002421,
0.53809,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002424,
0.649783,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000002426,
0.44641,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000002428,
0.327413,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002430,
0.31918,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000002432,
0.360696,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000002434,
0.45301,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000002438,
0.315378,µm,Spine,Spine Part Max Diameter,8,5,1,100000002,610000002444,
0.499566,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002447,
0.498259,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002451,
0.33701,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000002453,
0.389265,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002457,
0.438099,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000002459,
0.366815,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002468,
0.385233,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000002470,
0.408182,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000002474,
0.577565,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002478,
0.370358,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000002480,
0.549215,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000002483,
0.538215,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000002485,
0.459568,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002488,
0.353884,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002493,
0.538409,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002497,
0.440521,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000002499,
0.603836,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002504,
0.634467,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002507,
0.470823,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000002509,
0.512474,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000002512,
0.313303,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000002514,
0.423511,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002516,
0.387334,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002518,
0.49058,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002521,
0.546912,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000002524,
0.445274,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000002526,
0.296896,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000002529,
0.420627,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000002531,
0.3322,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000002535,
0.532197,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002537,
0.400909,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002539,
0.445274,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000002541,
0.454048,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000002545,
0.376514,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000002548,
0.452401,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000002551,
0.274559,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002557,
0.439562,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000002560,
0.568645,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000002563,
0.207942,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002569,
0.408272,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002571,
0.259634,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000002573,
0.553777,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000002578,
0.431037,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000002580,
0.608167,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000002583,
0.324661,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000002585,
0.376449,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000002587,
0.435197,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002590,
0.380979,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000002594,
0.349668,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002596,
0.513889,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000002602,
0.484805,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000002605,
0.496576,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000002607,
0.431841,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000002609,
0.245866,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002617,
0.396159,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000002619,
0.320711,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002622,
0.397769,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002625,
0.516557,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000002629,
0.450915,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000002632,
1.31019,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002637,
0.546246,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002640,
0.393375,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000002642,
0.451682,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000002646,
0.427856,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002648,
0.293285,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000002650,
0.513889,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000002655,
0.567846,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002661,
0.672861,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002666,
0.344916,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000002668,
0.542093,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002671,
0.581174,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002674,
0.536521,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002678,
0.376795,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000002680,
0.431667,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000002682,
0.548825,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002684,
0.29612,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000002686,
0.438896,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000002688,
0.505843,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000002691,
0.423437,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000002695,
0.51525,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002697,
0.45986,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000002700,
0.504169,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000002702,
0.392936,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000002704,
0.3322,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000002707,
0.623911,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002713,
0.162331,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002725,
0.162331,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002733,
0.505581,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000002735,
0.358455,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000002737,
0.529554,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000002740,
0.362042,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000002742,
0.431036,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000002744,
0.513889,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000002747,
0.315656,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000002749,
0.314064,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002757,
0.341478,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000002760,
0.547373,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000002762,
0.445603,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000002765,
0.359062,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000002767,
0.404206,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000002770,
0.355678,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000002774,
0.603104,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000002777,
0.56519,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000002779,
0.463892,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002781,
0.346811,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002789,
0.617533,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002795,
0.370218,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000002798,
0.438343,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002800,
0.371025,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000002802,
0.38137,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000002805,
0.532166,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000002807,
0.405827,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000002809,
0.540512,µm,Spine,Spine Part Max Diameter,6,2,1,100000002,610000002811,
0.440214,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002814,
0.617533,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002816,
0.579888,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000002818,
0.366301,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000002820,
0.352872,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002823,
0.560398,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002825,
0.343972,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002827,
0.58182,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002829,
0.659396,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000002832,
0.424153,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000002834,
0.375109,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000002837,
0.348006,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000002839,
0.397532,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002841,
0.456302,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002843,
0.562317,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000002845,
0.509002,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002851,
0.577565,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002853,
0.369436,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002855,
0.499566,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002858,
0.310764,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000002860,
0.513889,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000002862,
0.393288,µm,Spine,Spine Part Max Diameter,8,5,1,100000002,610000002864,
0.468294,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000002869,
0.407652,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000002872,
0.3148,µm,Spine,Spine Part Max Diameter,5,5,1,100000000,610000002875,
0.429321,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000002877,
0.383004,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000002879,
0.333985,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000002882,
0.481775,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000002884,
0.567846,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002890,
0.411889,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000002892,
0.624662,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002896,
0.537384,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000002900,
0.464739,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000002903,
0.603836,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002907,
0.423156,µm,Spine,Spine Part Max Diameter,1,2,1,100000000,610000002909,
0.34167,µm,Spine,Spine Part Max Diameter,4,4,1,100000000,610000002911,
0.263811,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000002916,
0.601366,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000002919,
0.25932,µm,Spine,Spine Part Max Diameter,4,4,1,100000000,610000002921,
0.315378,µm,Spine,Spine Part Max Diameter,8,5,1,100000002,610000002927,
0.40116,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000002929,
0.528228,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002932,
0.679678,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002939,
0.416579,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000002942,
0.272784,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000002944,
0.217385,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002951,
0.409997,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000002954,
0.472763,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000002957,
0.85362,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000002962,
0.566182,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000002966,
0.362248,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000002968,
1.21947,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002972,
0.38383,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000002974,
0.387028,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002977,
0.319788,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000002982,
0.371276,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000002984,
0.603836,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000002987,
0.349874,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000002993,
0.429321,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000002995,
0.407241,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000002997,
0.416721,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003000,
0.407108,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000003002,
0.442898,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000003004,
0.42115,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000003006,
0.698272,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003008,
0.407108,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000003010,
0.411586,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000003012,
0.445183,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000003014,
0.376127,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000003017,
0.394156,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000003019,
0.503138,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000003021,
0.495588,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000003024,
0.437451,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003026,
0.545223,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000003032,
0.560464,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003038,
0.550273,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003043,
0.45986,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000003047,
0.293296,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000003049,
0.413703,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000003051,
0.566182,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000003053,
0.385233,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003055,
0.457561,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000003057,
0.605034,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000003060,
0.466936,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000003062,
0.895961,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003067,
0.390562,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000003072,
0.45929,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003074,
0.519373,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003081,
0.403045,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000003084,
0.535818,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000003087,
0.416016,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000003089,
0.527043,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003093,
0.364989,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000003095,
0.403499,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003099,
0.466882,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000003101,
0.445274,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000003103,
0.391849,µm,Spine,Spine Part Max Diameter,8,5,1,100000002,610000003105,
0.566182,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000003107,
0.562317,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000003109,
0.61624,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000003111,
0.560175,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000003113,
0.205551,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003117,
0.57848,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003120,
