
Spine Straightness
 ==================== 
Spine Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.975207,,Spine,4,3,1,100000002,610000003716,
0.989229,,Spine,4,3,1,100000002,610000003719,
1,,Spine,0,1,1,100000002,610000003721,
0.99521,,Spine,2,3,1,100000002,610000003723,
0.963476,,Spine,0,1,1,100000002,610000003726,
0.97329,,Spine,4,3,1,100000001,610000003728,
0.976859,,Spine,0,1,1,100000002,610000003731,
0.99697,,Spine,1,1,1,100000001,610000003733,
0.992077,,Spine,0,1,1,100000001,610000003742,
0.987806,,Spine,2,1,1,100000002,610000003747,
0.991828,,Spine,5,2,1,100000001,610000003750,
0.999023,,Spine,0,1,1,100000002,610000003752,
0.997676,,Spine,0,1,1,100000002,610000003755,
0.996351,,Spine,5,1,1,100000002,610000003757,
0.957998,,Spine,0,1,1,100000001,610000003762,
1,,Spine,0,1,1,100000000,610000003764,
0.997934,,Spine,0,1,1,100000002,610000003767,
0.993844,,Spine,2,2,1,100000002,610000003773,
0.999528,,Spine,1,2,1,100000002,610000003777,
0.858198,,Spine,0,1,1,100000000,610000003781,
0.98926,,Spine,2,2,1,100000002,610000003783,
0.998787,,Spine,5,2,1,100000002,610000003785,
0.991906,,Spine,2,2,1,100000002,610000003789,
0.957465,,Spine,0,1,1,100000002,610000003792,
0.979532,,Spine,4,3,1,100000002,610000003795,
0.992439,,Spine,4,3,1,100000002,610000003798,
0.989937,,Spine,0,1,1,100000002,610000003800,
0.97154,,Spine,0,1,1,100000002,610000003802,
0.996404,,Spine,2,2,1,100000002,610000003807,
0.91994,,Spine,4,2,1,100000002,610000003809,
1,,Spine,0,1,1,100000002,610000003812,
0.994973,,Spine,6,4,1,100000002,610000003814,
0.910114,,Spine,0,1,1,100000002,610000003818,
0.923546,,Spine,0,1,1,100000000,610000003822,
0.998345,,Spine,3,2,1,100000002,610000003825,
0.997028,,Spine,4,3,1,100000001,610000003827,
1,,Spine,0,1,1,100000000,610000003831,
0.992283,,Spine,7,3,1,100000002,610000003835,
0.948796,,Spine,0,1,1,100000002,610000003838,
0.987995,,Spine,5,1,1,100000002,610000003840,
0.969123,,Spine,0,1,1,100000001,610000003844,
0.996291,,Spine,0,1,1,100000002,610000003848,
0.994836,,Spine,0,1,1,100000002,610000003850,
0.962295,,Spine,1,1,1,100000001,610000003853,
0.998884,,Spine,1,2,1,100000000,610000003855,
0.997656,,Spine,7,3,1,100000002,610000003860,
0.992432,,Spine,7,3,1,100000000,610000003862,
0.976267,,Spine,2,2,1,100000002,610000003866,
0.996547,,Spine,0,1,1,100000002,610000003870,
0.959833,,Spine,1,1,1,100000002,610000003875,
0.971539,,Spine,2,2,1,100000002,610000003878,
0.99429,,Spine,1,1,1,100000002,610000003880,
1,,Spine,0,1,1,100000000,610000003882,
0.996696,,Spine,5,1,1,100000002,610000003884,
1,,Spine,0,1,1,100000001,610000003887,
0.91476,,Spine,0,1,1,100000001,610000003892,
0.991494,,Spine,0,1,1,100000001,610000003897,
0.999677,,Spine,0,1,1,100000002,610000003900,
0.992028,,Spine,4,3,1,100000001,610000003903,
0.994226,,Spine,4,3,1,100000002,610000003910,
0.998652,,Spine,1,2,1,100000001,610000003913,
0.997965,,Spine,0,1,1,100000000,610000003917,
0.995541,,Spine,0,1,1,100000001,610000003919,
0.992908,,Spine,1,1,1,100000002,610000003921,
0.994024,,Spine,0,1,1,100000001,610000003924,
0.89096,,Spine,0,1,1,100000002,610000003930,
0.980865,,Spine,4,3,1,100000002,610000003933,
1,,Spine,0,1,1,100000000,610000003935,
0.967352,,Spine,1,2,1,100000001,610000003937,
0.991261,,Spine,1,2,1,100000001,610000003940,
0.980437,,Spine,0,1,1,100000002,610000003944,
0.858717,,Spine,0,1,1,100000000,610000003952,
0.989646,,Spine,6,4,1,100000002,610000003956,
0.996762,,Spine,1,2,1,100000000,610000003959,
0.993101,,Spine,0,1,1,100000002,610000003961,
0.969385,,Spine,8,6,1,100000002,610000003963,
0.992644,,Spine,5,3,1,100000002,610000003965,
0.974397,,Spine,1,1,1,100000002,610000003970,
0.995281,,Spine,1,1,1,100000002,610000003972,
1,,Spine,0,1,1,100000001,610000003974,
0.981585,,Spine,0,1,1,100000000,610000003977,
0.97457,,Spine,2,2,1,100000002,610000003979,
0.996797,,Spine,0,1,1,100000002,610000003983,
1,,Spine,0,1,1,100000001,610000003985,
1,,Spine,0,1,1,100000002,610000003988,
0.997817,,Spine,1,2,1,100000001,610000003990,
0.977852,,Spine,2,2,1,100000002,610000003992,
0.980669,,Spine,1,1,1,100000001,610000003998,
0.997978,,Spine,0,1,1,100000002,610000004000,
0.996264,,Spine,0,1,1,100000001,610000004004,
0.989248,,Spine,4,2,1,100000001,610000004007,
0.979388,,Spine,2,3,1,100000001,610000004009,
0.984649,,Spine,0,1,1,100000002,610000004011,
0.990029,,Spine,2,2,1,100000002,610000004015,
1,,Spine,0,1,1,100000002,610000004017,
0.994006,,Spine,0,1,1,100000002,610000004020,
0.997567,,Spine,0,1,1,100000002,610000004023,
0.981818,,Spine,4,3,1,100000001,610000004026,
0.993245,,Spine,2,1,1,100000001,610000004029,
0.997845,,Spine,2,2,1,100000002,610000004031,
1,,Spine,0,1,1,100000002,610000004033,
0.920349,,Spine,0,1,1,100000002,610000004036,
0.972376,,Spine,0,1,1,100000002,610000004039,
1,,Spine,0,1,1,100000001,610000004043,
1,,Spine,0,1,1,100000000,610000004047,
0.994397,,Spine,0,1,1,100000002,610000004049,
0.995643,,Spine,2,2,1,100000002,610000004051,
0.994183,,Spine,2,1,1,100000001,610000004053,
0.991235,,Spine,0,1,1,100000000,610000004058,
0.99993,,Spine,1,1,1,100000002,610000004066,
0.996696,,Spine,0,1,1,100000000,610000004069,
0.97988,,Spine,3,2,1,100000002,610000004071,
0.977977,,Spine,2,1,1,100000002,610000004076,
1,,Spine,0,1,1,100000001,610000004081,
1,,Spine,0,1,1,100000001,610000004083,
0.998072,,Spine,1,2,1,100000000,610000004085,
0.996186,,Spine,0,1,1,100000002,610000004091,
0.970133,,Spine,0,1,1,100000002,610000004099,
0.989237,,Spine,0,1,1,100000000,610000004103,
0.995118,,Spine,1,2,1,100000001,610000004106,
0.969079,,Spine,0,1,1,100000002,610000004113,
0.994972,,Spine,2,2,1,100000002,610000004116,
1,,Spine,0,1,1,100000000,610000004122,
0.947054,,Spine,0,1,1,100000002,610000004127,
1,,Spine,0,1,1,100000000,610000004130,
0.980604,,Spine,1,1,1,100000000,610000004132,
1,,Spine,0,1,1,100000001,610000004140,
1,,Spine,0,1,1,100000001,610000004143,
0.994407,,Spine,2,2,1,100000002,610000004147,
0.988653,,Spine,5,3,1,100000002,610000004152,
1,,Spine,0,1,1,100000000,610000004162,
0.994206,,Spine,2,1,1,100000001,610000004164,
1,,Spine,0,1,1,100000001,610000004169,
0.918618,,Spine,0,1,1,100000002,610000004176,
0.965879,,Spine,0,1,1,100000002,610000004186,
1,,Spine,0,1,1,100000000,610000004203,
0.982898,,Spine,7,5,1,100000002,610000004221,
1,,Spine,7,3,1,100000000,610000004234,
1,,Spine,7,3,1,100000000,610000004235,
1,,Spine,7,3,1,100000000,610000004236,
1,,Spine,7,3,1,100000000,610000004237,
1,,Spine,7,3,1,100000000,610000004238,
1,,Spine,7,3,1,100000000,610000004239,
1,,Spine,7,3,1,100000000,610000004240,
1,,Spine,6,2,1,100000000,610000004241,
1,,Spine,6,2,1,100000000,610000004242,
1,,Spine,5,2,1,100000000,610000004243,
1,,Spine,5,2,1,100000000,610000004244,
1,,Spine,5,2,1,100000000,610000004245,
1,,Spine,5,2,1,100000000,610000004246,
1,,Spine,3,2,1,100000000,610000004247,
1,,Spine,3,2,1,100000000,610000004248,
1,,Spine,3,2,1,100000000,610000004249,
1,,Spine,4,4,1,100000000,610000004250,
1,,Spine,4,4,1,100000000,610000004251,
1,,Spine,4,4,1,100000000,610000004252,
1,,Spine,4,3,1,100000000,610000004253,
1,,Spine,4,3,1,100000000,610000004254,
1,,Spine,4,3,1,100000000,610000004255,
1,,Spine,3,3,1,100000000,610000004256,
1,,Spine,3,3,1,100000000,610000004257,
1,,Spine,3,2,1,100000000,610000004258,
1,,Spine,2,2,1,100000000,610000004259,
1,,Spine,2,2,1,100000000,610000004260,
1,,Spine,2,2,1,100000000,610000004261,
1,,Spine,2,2,1,100000000,610000004262,
1,,Spine,2,1,1,100000000,610000004263,
1,,Spine,1,2,1,100000000,610000004264,
1,,Spine,1,2,1,100000000,610000004265,
1,,Spine,1,2,1,100000000,610000004266,
1,,Spine,1,2,1,100000000,610000004267,
1,,Spine,0,1,1,100000000,610000004268,
1,,Spine,0,1,1,100000000,610000004269,
1,,Spine,0,1,1,100000000,610000004270,
1,,Spine,0,1,1,100000000,610000004271,
1,,Spine,0,1,1,100000000,610000004272,
1,,Spine,0,1,1,100000000,610000004273,
1,,Spine,0,1,1,100000000,610000004274,
1,,Spine,0,1,1,100000000,610000004275,
1,,Spine,0,1,1,100000000,610000004276,
1,,Spine,0,1,1,100000000,610000004277,
1,,Spine,0,1,1,100000000,610000004278,
1,,Spine,0,1,1,100000000,610000004279,
1,,Spine,0,1,1,100000000,610000004281,
1,,Spine,4,2,1,100000000,610000004282,
1,,Spine,4,3,1,100000000,610000004283,
1,,Spine,3,2,1,100000000,610000004284,
1,,Spine,3,2,1,100000000,610000004285,
1,,Spine,3,2,1,100000000,610000004286,
1,,Spine,3,2,1,100000000,610000004287,
1,,Spine,3,2,1,100000000,610000004288,
1,,Spine,3,2,1,100000000,610000004289,
1,,Spine,3,3,1,100000000,610000004290,
1,,Spine,2,2,1,100000000,610000004291,
1,,Spine,2,2,1,100000000,610000004292,
1,,Spine,2,2,1,100000000,610000004293,
1,,Spine,4,3,1,100000000,610000004294,
1,,Spine,4,3,1,100000000,610000004295,
1,,Spine,4,3,1,100000000,610000004296,
1,,Spine,4,3,1,100000000,610000004297,
1,,Spine,4,4,1,100000000,610000004298,
1,,Spine,4,4,1,100000000,610000004299,
1,,Spine,3,3,1,100000000,610000004300,
1,,Spine,2,3,1,100000000,610000004301,
1,,Spine,2,3,1,100000000,610000004302,
1,,Spine,2,3,1,100000000,610000004303,
1,,Spine,2,2,1,100000000,610000004304,
1,,Spine,1,2,1,100000000,610000004305,
1,,Spine,1,2,1,100000000,610000004306,
1,,Spine,1,2,1,100000000,610000004307,
1,,Spine,1,2,1,100000000,610000004308,
1,,Spine,1,2,1,100000000,610000004309,
1,,Spine,1,2,1,100000000,610000004310,
1,,Spine,0,1,1,100000000,610000004311,
1,,Spine,0,1,1,100000000,610000004315,
1,,Spine,0,1,1,100000000,610000004316,
1,,Spine,1,1,1,100000001,610000004318,
1,,Spine,1,1,1,100000001,610000004319,
1,,Spine,1,1,1,100000001,610000004320,
1,,Spine,1,1,1,100000001,610000004321,
1,,Spine,1,1,1,100000001,610000004322,
1,,Spine,1,1,1,100000001,610000004323,
1,,Spine,1,1,1,100000001,610000004324,
1,,Spine,1,1,1,100000001,610000004325,
1,,Spine,1,1,1,100000001,610000004326,
1,,Spine,1,1,1,100000001,610000004327,
1,,Spine,1,1,1,100000001,610000004328,
1,,Spine,1,1,1,100000001,610000004329,
1,,Spine,1,1,1,100000001,610000004330,
1,,Spine,0,1,1,100000001,610000004331,
1,,Spine,0,1,1,100000001,610000004332,
1,,Spine,0,1,1,100000001,610000004333,
1,,Spine,0,1,1,100000001,610000004334,
1,,Spine,0,1,1,100000001,610000004335,
1,,Spine,0,1,1,100000001,610000004336,
1,,Spine,3,3,1,100000001,610000004337,
1,,Spine,3,3,1,100000001,610000004338,
1,,Spine,3,3,1,100000001,610000004339,
1,,Spine,3,4,1,100000001,610000004340,
1,,Spine,3,4,1,100000001,610000004341,
1,,Spine,3,4,1,100000001,610000004342,
1,,Spine,3,4,1,100000001,610000004343,
1,,Spine,3,3,1,100000001,610000004344,
1,,Spine,2,3,1,100000001,610000004345,
1,,Spine,2,3,1,100000001,610000004346,
1,,Spine,2,3,1,100000001,610000004347,
1,,Spine,2,3,1,100000001,610000004348,
1,,Spine,2,3,1,100000001,610000004349,
1,,Spine,1,2,1,100000001,610000004350,
1,,Spine,1,2,1,100000001,610000004351,
1,,Spine,1,2,1,100000001,610000004352,
1,,Spine,1,2,1,100000001,610000004353,
1,,Spine,1,2,1,100000001,610000004354,
1,,Spine,1,2,1,100000001,610000004355,
1,,Spine,1,2,1,100000001,610000004356,
1,,Spine,4,3,1,100000001,610000004357,
1,,Spine,4,3,1,100000001,610000004358,
1,,Spine,4,3,1,100000001,610000004359,
1,,Spine,4,3,1,100000001,610000004360,
1,,Spine,4,3,1,100000001,610000004361,
1,,Spine,4,3,1,100000001,610000004362,
1,,Spine,5,3,1,100000001,610000004363,
1,,Spine,5,3,1,100000001,610000004364,
1,,Spine,3,3,1,100000001,610000004365,
1,,Spine,3,3,1,100000001,610000004366,
1,,Spine,3,3,1,100000001,610000004367,
1,,Spine,3,2,1,100000001,610000004368,
1,,Spine,2,2,1,100000001,610000004369,
1,,Spine,2,2,1,100000001,610000004370,
1,,Spine,4,1,1,100000001,610000004371,
1,,Spine,4,2,1,100000001,610000004372,
1,,Spine,4,1,1,100000001,610000004373,
1,,Spine,3,1,1,100000001,610000004374,
1,,Spine,4,2,1,100000001,610000004375,
1,,Spine,4,2,1,100000001,610000004376,
1,,Spine,4,2,1,100000001,610000004377,
1,,Spine,4,3,1,100000001,610000004378,
1,,Spine,4,3,1,100000001,610000004379,
1,,Spine,4,3,1,100000001,610000004380,
1,,Spine,4,3,1,100000001,610000004381,
1,,Spine,1,1,1,100000001,610000004382,
1,,Spine,1,1,1,100000001,610000004383,
1,,Spine,0,1,1,100000001,610000004384,
1,,Spine,4,2,1,100000001,610000004385,
1,,Spine,3,2,1,100000001,610000004386,
1,,Spine,3,2,1,100000001,610000004387,
1,,Spine,3,2,1,100000001,610000004388,
1,,Spine,3,2,1,100000001,610000004389,
1,,Spine,3,2,1,100000001,610000004390,
1,,Spine,3,2,1,100000001,610000004391,
1,,Spine,3,2,1,100000001,610000004392,
1,,Spine,2,1,1,100000001,610000004393,
1,,Spine,2,2,1,100000001,610000004394,
1,,Spine,2,2,1,100000001,610000004395,
1,,Spine,1,1,1,100000001,610000004396,
1,,Spine,1,2,1,100000001,610000004397,
1,,Spine,1,2,1,100000001,610000004398,
1,,Spine,1,2,1,100000001,610000004399,
1,,Spine,1,2,1,100000001,610000004400,
1,,Spine,1,2,1,100000001,610000004401,
1,,Spine,1,2,1,100000001,610000004402,
1,,Spine,1,2,1,100000001,610000004403,
1,,Spine,6,3,1,100000002,610000004408,
1,,Spine,6,3,1,100000002,610000004409,
1,,Spine,6,4,1,100000002,610000004410,
1,,Spine,6,3,1,100000002,610000004411,
1,,Spine,5,3,1,100000002,610000004412,
1,,Spine,5,3,1,100000002,610000004413,
1,,Spine,5,4,1,100000002,610000004414,
1,,Spine,5,4,1,100000002,610000004415,
1,,Spine,5,4,1,100000002,610000004416,
1,,Spine,5,4,1,100000002,610000004417,
1,,Spine,5,4,1,100000002,610000004418,
1,,Spine,5,4,1,100000002,610000004419,
1,,Spine,5,3,1,100000002,610000004420,
1,,Spine,4,3,1,100000002,610000004421,
1,,Spine,4,3,1,100000002,610000004422,
1,,Spine,4,3,1,100000002,610000004423,
1,,Spine,4,3,1,100000002,610000004424,
1,,Spine,4,2,1,100000002,610000004425,
1,,Spine,4,2,1,100000002,610000004426,
1,,Spine,3,2,1,100000002,610000004427,
1,,Spine,3,2,1,100000002,610000004428,
1,,Spine,3,2,1,100000002,610000004429,
1,,Spine,3,2,1,100000002,610000004430,
1,,Spine,3,2,1,100000002,610000004431,
1,,Spine,2,1,1,100000002,610000004432,
1,,Spine,2,1,1,100000002,610000004433,
1,,Spine,2,1,1,100000002,610000004434,
1,,Spine,4,2,1,100000002,610000004435,
1,,Spine,4,2,1,100000002,610000004436,
1,,Spine,4,2,1,100000002,610000004437,
1,,Spine,4,3,1,100000002,610000004438,
1,,Spine,4,3,1,100000002,610000004439,
1,,Spine,4,3,1,100000002,610000004440,
1,,Spine,4,3,1,100000002,610000004441,
1,,Spine,3,3,1,100000002,610000004442,
1,,Spine,2,2,1,100000002,610000004443,
1,,Spine,2,2,1,100000002,610000004444,
1,,Spine,1,1,1,100000002,610000004445,
1,,Spine,1,1,1,100000002,610000004446,
1,,Spine,8,6,1,100000002,610000004447,
1,,Spine,7,5,1,100000002,610000004448,
1,,Spine,7,4,1,100000002,610000004449,
1,,Spine,7,4,1,100000002,610000004450,
1,,Spine,7,4,1,100000002,610000004451,
1,,Spine,6,4,1,100000002,610000004452,
1,,Spine,6,4,1,100000002,610000004453,
1,,Spine,6,4,1,100000002,610000004454,
1,,Spine,4,3,1,100000002,610000004455,
1,,Spine,4,3,1,100000002,610000004456,
1,,Spine,4,2,1,100000002,610000004457,
1,,Spine,3,3,1,100000002,610000004458,
1,,Spine,1,2,1,100000002,610000004459,
1,,Spine,1,2,1,100000002,610000004460,
1,,Spine,1,2,1,100000002,610000004461,
1,,Spine,0,1,1,100000002,610000004462,
1,,Spine,0,1,1,100000002,610000004463,
1,,Spine,0,1,1,100000002,610000004464,
1,,Spine,0,1,1,100000002,610000004465,
1,,Spine,0,1,1,100000002,610000004466,
1,,Spine,0,1,1,100000002,610000004467,
1,,Spine,0,1,1,100000002,610000004468,
1,,Spine,0,1,1,100000002,610000004469,
1,,Spine,0,1,1,100000002,610000004470,
1,,Spine,0,1,1,100000002,610000004471,
1,,Spine,0,1,1,100000002,610000004472,
1,,Spine,0,1,1,100000002,610000004473,
1,,Spine,0,1,1,100000002,610000004474,
1,,Spine,7,3,1,100000002,610000004475,
1,,Spine,7,3,1,100000002,610000004476,
1,,Spine,7,3,1,100000002,610000004477,
1,,Spine,7,3,1,100000002,610000004478,
1,,Spine,7,3,1,100000002,610000004479,
1,,Spine,7,3,1,100000002,610000004480,
1,,Spine,7,3,1,100000002,610000004481,
1,,Spine,7,3,1,100000002,610000004482,
1,,Spine,7,3,1,100000002,610000004483,
1,,Spine,7,3,1,100000002,610000004484,
1,,Spine,7,3,1,100000002,610000004485,
1,,Spine,7,2,1,100000002,610000004486,
1,,Spine,7,2,1,100000002,610000004487,
1,,Spine,7,2,1,100000002,610000004488,
1,,Spine,6,3,1,100000002,610000004489,
1,,Spine,6,3,1,100000002,610000004490,
1,,Spine,6,3,1,100000002,610000004491,
1,,Spine,5,2,1,100000002,610000004492,
1,,Spine,5,3,1,100000002,610000004493,
1,,Spine,4,2,1,100000002,610000004494,
1,,Spine,4,2,1,100000002,610000004495,
1,,Spine,4,2,1,100000002,610000004496,
1,,Spine,4,2,1,100000002,610000004497,
1,,Spine,4,2,1,100000002,610000004498,
1,,Spine,4,2,1,100000002,610000004499,
1,,Spine,4,2,1,100000002,610000004500,
1,,Spine,5,1,1,100000002,610000004501,
1,,Spine,5,1,1,100000002,610000004502,
1,,Spine,5,1,1,100000002,610000004503,
1,,Spine,4,1,1,100000002,610000004504,
1,,Spine,4,1,1,100000002,610000004505,
1,,Spine,4,2,1,100000002,610000004506,
1,,Spine,3,2,1,100000002,610000004507,
1,,Spine,2,1,1,100000002,610000004508,
1,,Spine,3,3,1,100000002,610000004509,
1,,Spine,3,2,1,100000002,610000004510,
1,,Spine,2,2,1,100000002,610000004511,
1,,Spine,2,2,1,100000002,610000004512,
1,,Spine,2,2,1,100000002,610000004513,
1,,Spine,2,2,1,100000002,610000004514,
1,,Spine,2,2,1,100000002,610000004515,
1,,Spine,2,2,1,100000002,610000004516,
1,,Spine,2,2,1,100000002,610000004517,
1,,Spine,2,2,1,100000002,610000004518,
1,,Spine,2,2,1,100000002,610000004519,
1,,Spine,2,2,1,100000002,610000004520,
1,,Spine,2,2,1,100000002,610000004521,
1,,Spine,4,2,1,100000002,610000004522,
1,,Spine,4,2,1,100000002,610000004523,
1,,Spine,4,2,1,100000002,610000004524,
1,,Spine,4,3,1,100000002,610000004525,
1,,Spine,4,3,1,100000002,610000004526,
1,,Spine,3,2,1,100000002,610000004527,
1,,Spine,3,2,1,100000002,610000004528,
1,,Spine,3,2,1,100000002,610000004529,
1,,Spine,2,2,1,100000002,610000004530,
1,,Spine,2,3,1,100000002,610000004531,
1,,Spine,2,3,1,100000002,610000004532,
1,,Spine,2,3,1,100000002,610000004533,
1,,Spine,1,2,1,100000002,610000004534,
1,,Spine,1,2,1,100000002,610000004535,
1,,Spine,1,2,1,100000002,610000004536,
1,,Spine,1,2,1,100000002,610000004537,
1,,Spine,1,1,1,100000002,610000004538,
1,,Spine,0,1,1,100000002,610000004539,
1,,Spine,3,3,1,100000002,610000004540,
1,,Spine,3,3,1,100000002,610000004541,
1,,Spine,3,3,1,100000002,610000004542,
1,,Spine,3,2,1,100000002,610000004543,
1,,Spine,2,2,1,100000002,610000004544,
1,,Spine,2,2,1,100000002,610000004545,
1,,Spine,2,2,1,100000002,610000004546,
1,,Spine,2,2,1,100000002,610000004547,
1,,Spine,2,3,1,100000002,610000004551,
1,,Spine,2,2,1,100000002,610000004552,
1,,Spine,2,2,1,100000002,610000004553,
1,,Spine,1,2,1,100000002,610000004554,
1,,Spine,3,2,1,100000002,610000004555,
1,,Spine,3,2,1,100000002,610000004556,
1,,Spine,3,1,1,100000002,610000004557,
1,,Spine,3,1,1,100000002,610000004558,
1,,Spine,3,1,1,100000002,610000004559,
1,,Spine,3,1,1,100000002,610000004560,
1,,Spine,2,1,1,100000002,610000004561,
