
Spine Part Min Diameter Head
 ==================== 
Spine Part Min Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.290218,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003122,
0.193498,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003124,
0.185634,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000003126,
0.406047,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000003128,
0.296383,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000003131,
0.383324,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003133,
0.187885,µm,Spine,Spine Part Min Diameter,7,5,1,100000002,610000003136,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003142,
0.329026,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000003144,
0.28486,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003146,
0.23706,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000003148,
0.239695,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003150,
0.162331,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003153,
0.328149,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003157,
0.162331,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003160,
0.197759,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000003163,
0.658165,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003168,
0.270231,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003170,
0.327198,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003172,
1.15488,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003176,
0.31458,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003178,
0.24096,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000003181,
0.404831,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003184,
0.276787,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000003186,
0.360171,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003188,
0.205433,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003191,
0.300503,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000003196,
0.401558,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000003198,
0.204665,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003200,
0.227009,µm,Spine,Spine Part Min Diameter,7,4,1,100000002,610000003203,
0.243496,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000003205,
0.486992,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003208,
0.197529,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000003212,
0.232369,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003217,
0.162331,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003219,
0.162331,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000003222,
0.200377,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000003224,
0.21318,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003230,
0.248592,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000003233,
0.486992,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003235,
0.284079,µm,Spine,Spine Part Min Diameter,5,2,1,100000001,610000003237,
0.202913,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003240,
0.179224,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003242,
0.301745,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000003244,
0.290611,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000003248,
0.326326,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003250,
0.181338,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000003253,
0.223205,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003258,
1.01457,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003261,
0.310242,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003264,
0.162331,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000003268,
0.215135,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003270,
0.190887,µm,Spine,Spine Part Min Diameter,5,4,1,100000002,610000003272,
0.482108,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003276,
0.300837,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003282,
0.285432,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003284,
0.362069,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003287,
0.323641,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003289,
0.257429,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003294,
0.178173,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003300,
0.499947,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003306,
0.280352,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000003308,
0.353308,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003311,
0.189068,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000003313,
0.338383,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000003315,
0.538409,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003318,
0.273385,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000003321,
0.312232,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003326,
0.194615,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003328,
0.191817,µm,Spine,Spine Part Min Diameter,8,6,1,100000002,610000003331,
0.42337,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003337,
0.658165,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003342,
0.91019,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003346,
0.237155,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000003350,
0.296406,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003353,
0.270986,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000003356,
0.162331,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003358,
0.328295,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003361,
0.162331,µm,Spine,Spine Part Min Diameter,4,1,1,100000001,610000003363,
0.353133,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003365,
0.405827,µm,Spine,Spine Part Min Diameter,5,4,1,100000002,610000003368,
0.306022,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003372,
0.392288,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003378,
0.296509,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003380,
0.335278,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000003382,
0.276066,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003384,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003386,
0.315191,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003388,
0.162331,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000003390,
0.430411,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003394,
0.162331,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000003396,
0.579941,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003402,
0.56356,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003408,
0.235347,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003411,
0.674952,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003415,
0.333222,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003417,
0.250087,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000003419,
0.162331,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000003421,
0.361437,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000003424,
0.280356,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000003426,
0.579941,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003432,
0.243496,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003434,
0.16423,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003436,
0.260873,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003440,
0.164129,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003443,
0.238749,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000003445,
0.247308,µm,Spine,Spine Part Min Diameter,8,5,1,100000002,610000003450,
0.522457,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003454,
0.324661,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000003457,
0.228921,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003460,
0.324661,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003463,
0.325063,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003465,
0.299356,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000003467,
0.310369,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000003470,
0.275534,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000003472,
0.90817,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003476,
0.384621,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003480,
0.266755,µm,Spine,Spine Part Min Diameter,7,4,1,100000002,610000003483,
0.168843,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003486,
0.554465,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003493,
0.521075,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003496,
1.19845,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003498,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003502,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003508,
0.51094,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003511,
0.245653,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003517,
0.662565,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003522,
0.162331,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000003527,
0.289317,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003529,
0.285532,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000003531,
0.267056,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003534,
0.177731,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003537,
0.258118,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003541,
0.60072,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003545,
0.261678,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003547,
0.191444,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000003549,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003553,
0.192499,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000003556,
0.180665,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003561,
0.325999,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000003563,
0.201308,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003566,
0.587381,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003570,
0.778531,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003574,
0.243496,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003577,
0.248416,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003580,
0.295379,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000003582,
0.300503,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000003586,
0.243496,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003588,
0.264552,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003592,
0.186125,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000003594,
0.324661,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003597,
0.674952,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003601,
1.12073,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003605,
0.270066,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000003610,
0.295765,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003614,
0.360765,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003616,
0.162331,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000003618,
0.344532,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003620,
0.162331,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003622,
0.162331,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003624,
0.324661,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003628,
0.512356,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003630,
0.162331,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000003632,
0.201645,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003634,
0.162331,µm,Spine,Spine Part Min Diameter,7,4,1,100000002,610000003636,
0.179752,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003645,
0.281698,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003647,
0.402225,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003649,
0.162331,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003651,
0.318417,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003656,
0.343425,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000003658,
0.472781,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003661,
0.921033,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003664,
0.182604,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000003667,
0.297593,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003669,
0.579941,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003673,
0.305638,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003675,
0.204278,µm,Spine,Spine Part Min Diameter,8,5,1,100000002,610000003678,
0.243496,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000003682,
0.841738,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003686,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003691,
0.563962,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003695,
0.39162,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003698,
0.416324,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003700,
0.260259,µm,Spine,Spine Part Min Diameter,5,5,1,100000000,610000003702,
0.275201,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000003704,
0.405827,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003706,
0.481693,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003709,
0.458544,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003714,
0.267,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003716,
0.300111,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003719,
0.526858,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003721,
0.240214,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000003723,
0.239072,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003726,
0.260086,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003728,
0.487737,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003731,
0.208462,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003733,
0.522457,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003742,
0.276505,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000003747,
0.162331,µm,Spine,Spine Part Min Diameter,5,2,1,100000001,610000003750,
0.311408,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003752,
0.267151,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003755,
0.214494,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000003757,
0.568682,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003762,
0.648307,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003764,
0.442683,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003767,
0.274627,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003773,
0.306579,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003777,
1.13186,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003781,
0.263606,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003783,
0.179055,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000003785,
0.282454,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003789,
0.203036,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003792,
0.243496,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003795,
0.204206,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003798,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003800,
0.17242,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003802,
0.162331,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003807,
0.243496,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000003809,
0.559335,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003812,
0.268789,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000003814,
0.300837,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003818,
0.846848,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003822,
0.162331,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000003825,
0.162331,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003827,
0.402565,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003831,
0.324661,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000003835,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003838,
0.292865,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000003840,
0.461613,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003844,
0.949885,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003848,
0.34523,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003850,
0.455589,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003853,
0.226501,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003855,
0.260962,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000003860,
0.20792,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000003862,
0.162331,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003866,
0.308944,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003870,
0.480232,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003875,
0.295493,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003878,
0.505381,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003880,
0.427316,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003882,
0.256653,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000003884,
0.255632,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003887,
0.516795,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003892,
0.568682,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003897,
0.442832,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003900,
0.227329,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003903,
0.445049,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003910,
0.385119,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003913,
0.318803,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003917,
0.33495,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003919,
0.290508,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003921,
0.649252,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003924,
0.285025,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003930,
0.191626,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003933,
0.395681,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003935,
0.365878,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003937,
0.318415,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003940,
0.250661,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003944,
0.554465,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003952,
0.216143,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000003956,
0.243496,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003959,
0.3828,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003961,
0.205212,µm,Spine,Spine Part Min Diameter,8,6,1,100000002,610000003963,
0.317759,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000003965,
0.404959,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003970,
0.38123,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003972,
0.482707,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003974,
0.442281,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003977,
0.324661,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003979,
0.918183,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003983,
0.497138,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003985,
0.358194,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003988,
0.373867,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003990,
0.210218,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003992,
0.378692,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003998,
0.234755,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004000,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004004,
0.24997,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000004007,
0.243496,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000004009,
0.412084,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004011,
0.181784,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004015,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004017,
0.291234,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004020,
0.558012,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004023,
0.220145,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000004026,
0.384587,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000004029,
0.279323,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004031,
0.428029,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004033,
0.164035,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004036,
0.265295,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004039,
0.273933,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004043,
0.354781,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004047,
0.328858,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004049,
0.162331,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004051,
0.243496,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000004053,
0.459536,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004058,
0.162331,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000004066,
0.297495,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004069,
0.357012,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000004071,
0.295806,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000004076,
0.348757,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004081,
0.821249,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004083,
0.459057,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004085,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004091,
0.40116,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004099,
0.305026,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004103,
0.346221,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000004106,
0.407929,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004113,
0.172739,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004116,
0.565879,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004122,
0.300837,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004127,
0.587381,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004130,
0.367781,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000004132,
0.522457,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004140,
0.517882,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004143,
0.209098,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000004147,
0.392779,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000004152,
0.587381,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004162,
0.37244,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000004164,
0.53523,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000004169,
0.517971,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004176,
0.488403,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000004186,
0.405827,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004203,
0.213059,µm,Spine,Spine Part Min Diameter,7,5,1,100000002,610000004221,
0.198976,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000004234,
0.286493,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000004235,
0.317765,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000004236,
0.256726,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000004237,
0.28969,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000004238,
0.202913,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000004239,
0.181828,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000004240,
0.162331,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000004241,
0.218132,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000004242,
0.429135,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000004243,
0.223352,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000004244,
0.162331,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000004245,
0.279006,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000004246,
0.35233,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000004247,
0.379194,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000004248,
0.391877,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000004249,
0.162331,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000004250,
0.296712,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000004251,
0.223004,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000004252,
0.162331,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000004253,
0.243496,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000004254,
0.162331,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000004255,
