
Spine Attachment Pt Position Z
 ==================== 
Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1493.78,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004605,
1494.28,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004606,
1497.05,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004606,
1494.26,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004606,
1494.35,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004607,
1497.18,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004607,
1494.5,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004608,
1495.15,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004609,
1494.55,µm,Spine,Spine Attachment Pt Position,5,4,1,,610000004609,
1495.12,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004610,
1496.63,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004611,
1495.11,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004611,
1494.92,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004612,
1495.18,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004612,
1494.9,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004613,
1495.27,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000004613,
1494.88,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004614,
1496.89,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004615,
1497.5,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004615,
1497.35,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004616,
1497.45,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004616,
1495.87,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000004616,
1496.47,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004617,
1497.2,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004617,
1497.36,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004617,
1496.51,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004618,
1497.06,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004618,
1497.25,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004618,
1496.32,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004619,
1496.77,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000004619,
1497.16,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004619,
1496.22,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004620,
1496.6,µm,Spine,Spine Attachment Pt Position,4,4,1,,610000004620,
1496.86,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004620,
1495.15,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004621,
1495.6,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000004621,
1495.73,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004621,
1496.04,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004622,
1495.94,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000004622,
1494.89,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004622,
1496.08,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000004623,
1494.36,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004623,
1494.83,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004623,
1496.31,µm,Spine,Spine Attachment Pt Position,3,4,1,,610000004624,
1494.42,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004624,
1494.89,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004624,
1494.49,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004625,
1494.82,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004626,
1494.36,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004626,
1494.8,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004627,
1497.14,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004627,
1494.41,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004627,
1494.44,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004628,
1494.68,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004628,
1497.44,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004628,
1494.44,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004629,
1497.68,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004629,
1494.36,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004629,
1494.47,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004630,
1497.24,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004630,
1495.58,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004631,
1497.19,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004631,
1494.43,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004632,
1497.27,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004632,
1494.47,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004633,
1497.16,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004633,
1494.5,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004634,
1497.1,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004634,
1496.91,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004634,
1494.45,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004635,
1496.93,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004635,
1496.21,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004636,
1496.42,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000004636,
1494.64,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000004636,
1494.06,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004637,
1496.06,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004638,
1496.23,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004638,
1496.61,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004638,
1496.75,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004639,
1495.8,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000004639,
1494.29,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004640,
1496.57,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004640,
1496.68,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004640,
1494.57,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004641,
1494.69,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004642,
1495.07,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004643,
1495.68,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004643,
1495.19,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004644,
1495.82,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004644,
1495.27,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004645,
1495.97,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004645,
1495.22,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004646,
1495.84,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004646,
1495.79,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004647,
1494.32,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004647,
1495.66,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004649,
1495.62,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004650,
1495.59,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004651,
1495.8,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004652,
1496.32,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000004653,
1497.12,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004654,
1497.33,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000004656,
1497.21,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000004657,
1496.91,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000004658,
1496.76,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000004659,
1497.42,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004660,
1496.37,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004661,
1496.26,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004662,
1495.98,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004663,
1495.99,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004665,
1496.02,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004666,
1496.1,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000004667,
1495.7,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000004668,
1496.1,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000004669,
1495.88,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000004670,
1495.71,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000004671,
1496.36,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000004672,
1496.02,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004677,
1496.07,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004678,
1496.19,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004679,
1496.26,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004680,
1495.9,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004681,
1495.87,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004682,
1495.77,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004683,
1495.7,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004684,
1495.25,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000004686,
1493.73,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004687,
1493.86,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004688,
1493.58,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000004689,
1493.71,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000004691,
1494.01,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000004692,
1494.64,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000004694,
1494.39,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004696,
1494.8,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000004697,
1493.63,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004698,
1493.82,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004699,
1493.74,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004700,
1493.75,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000004701,
1493.98,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000004702,
1493.43,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004703,
1493.35,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004704,
1493.4,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000004705,
1496.34,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004706,
1496.63,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004707,
1497,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004708,
1497.18,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004709,
1497.64,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004711,
1496.46,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000004712,
