
Spine Attachment Pt Time Index
 ==================== 
Spine Attachment Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,1,2,1,100000001,610000002625,
1,,Spine,7,3,1,100000000,610000002642,
1,,Spine,3,1,1,100000002,610000002646,
1,,Spine,0,1,1,100000002,610000002648,
1,,Spine,7,3,1,100000000,610000002650,
1,,Spine,6,4,1,100000002,610000002668,
1,,Spine,2,2,1,100000002,610000002671,
1,,Spine,0,1,1,100000001,610000002678,
1,,Spine,7,4,1,100000002,610000002680,
1,,Spine,7,3,1,100000002,610000002688,
1,,Spine,4,2,1,100000002,610000002691,
1,,Spine,4,3,1,100000002,610000002704,
1,,Spine,5,3,1,100000002,610000002735,
1,,Spine,4,2,1,100000002,610000002737,
1,,Spine,2,3,1,100000001,610000002742,
1,,Spine,3,1,1,100000001,610000002744,
1,,Spine,4,2,1,100000002,610000002749,
1,,Spine,4,2,1,100000002,610000002760,
1,,Spine,4,1,1,100000002,610000002765,
1,,Spine,7,3,1,100000002,610000002767,
1,,Spine,0,1,1,100000002,610000002800,
1,,Spine,3,3,1,100000000,610000002805,
1,,Spine,7,3,1,100000002,610000002807,
1,,Spine,6,2,1,100000002,610000002811,
1,,Spine,2,2,1,100000002,610000002814,
1,,Spine,2,1,1,100000002,610000002818,
1,,Spine,6,2,1,100000000,610000002820,
1,,Spine,3,2,1,100000002,610000002823,
1,,Spine,2,2,1,100000002,610000002827,
1,,Spine,2,1,1,100000002,610000002832,
1,,Spine,3,2,1,100000002,610000002841,
1,,Spine,0,1,1,100000000,610000002843,
1,,Spine,3,2,1,100000002,610000002855,
1,,Spine,8,5,1,100000002,610000002864,
1,,Spine,4,3,1,100000000,610000002872,
1,,Spine,5,5,1,100000000,610000002875,
1,,Spine,4,3,1,100000002,610000002879,
1,,Spine,2,3,1,100000002,610000002882,
1,,Spine,2,1,1,100000002,610000002900,
1,,Spine,1,2,1,100000000,610000002909,
1,,Spine,4,4,1,100000000,610000002921,
1,,Spine,3,2,1,100000000,610000002929,
1,,Spine,1,2,1,100000001,610000002932,
1,,Spine,3,2,1,100000001,610000002968,
1,,Spine,5,1,1,100000002,610000002974,
1,,Spine,3,2,1,100000002,610000002977,
1,,Spine,4,3,1,100000001,610000002982,
1,,Spine,3,4,1,100000001,610000002984,
1,,Spine,6,3,1,100000002,610000002995,
1,,Spine,1,2,1,100000002,610000003004,
1,,Spine,4,2,1,100000002,610000003012,
1,,Spine,4,2,1,100000002,610000003014,
1,,Spine,6,4,1,100000002,610000003017,
1,,Spine,3,1,1,100000002,610000003021,
1,,Spine,2,2,1,100000000,610000003024,
1,,Spine,0,1,1,100000002,610000003026,
1,,Spine,2,3,1,100000001,610000003049,
1,,Spine,3,3,1,100000002,610000003057,
1,,Spine,7,4,1,100000002,610000003072,
1,,Spine,3,3,1,100000002,610000003084,
1,,Spine,1,2,1,100000002,610000003087,
1,,Spine,3,1,1,100000001,610000003101,
1,,Spine,8,5,1,100000002,610000003105,
1,,Spine,4,1,1,100000002,610000003109,
1,,Spine,1,1,1,100000000,610000003120,
1,,Spine,2,3,1,100000001,610000003126,
1,,Spine,4,2,1,100000001,610000003128,
1,,Spine,4,4,1,100000000,610000003131,
1,,Spine,2,2,1,100000002,610000003133,
1,,Spine,4,2,1,100000001,610000003144,
1,,Spine,4,3,1,100000002,610000003160,
1,,Spine,3,2,1,100000002,610000003163,
1,,Spine,2,2,1,100000000,610000003172,
1,,Spine,4,3,1,100000002,610000003178,
1,,Spine,5,1,1,100000002,610000003181,
1,,Spine,0,1,1,100000002,610000003184,
1,,Spine,3,1,1,100000001,610000003198,
1,,Spine,3,3,1,100000001,610000003212,
1,,Spine,1,1,1,100000002,610000003217,
1,,Spine,1,1,1,100000002,610000003219,
1,,Spine,0,1,1,100000002,610000003230,
1,,Spine,5,2,1,100000001,610000003237,
1,,Spine,2,2,1,100000002,610000003242,
1,,Spine,3,1,1,100000002,610000003244,
1,,Spine,4,2,1,100000001,610000003248,
1,,Spine,2,2,1,100000002,610000003250,
1,,Spine,4,2,1,100000001,610000003253,
1,,Spine,0,1,1,100000001,610000003264,
1,,Spine,5,3,1,100000002,610000003268,
1,,Spine,1,2,1,100000002,610000003284,
1,,Spine,0,1,1,100000002,610000003287,
1,,Spine,2,2,1,100000002,610000003289,
1,,Spine,2,2,1,100000002,610000003300,
1,,Spine,1,1,1,100000002,610000003311,
1,,Spine,5,1,1,100000002,610000003313,
1,,Spine,3,2,1,100000001,610000003350,
1,,Spine,4,3,1,100000002,610000003358,
1,,Spine,1,1,1,100000002,610000003361,
1,,Spine,4,1,1,100000001,610000003363,
1,,Spine,0,1,1,100000002,610000003372,
1,,Spine,3,2,1,100000000,610000003380,
1,,Spine,2,3,1,100000002,610000003382,
1,,Spine,0,1,1,100000002,610000003386,
1,,Spine,0,1,1,100000001,610000003388,
1,,Spine,3,2,1,100000001,610000003396,
1,,Spine,0,1,1,100000002,610000003417,
1,,Spine,4,2,1,100000000,610000003421,
1,,Spine,6,3,1,100000002,610000003426,
1,,Spine,2,2,1,100000002,610000003434,
1,,Spine,3,2,1,100000000,610000003436,
1,,Spine,8,5,1,100000002,610000003450,
1,,Spine,1,1,1,100000000,610000003463,
1,,Spine,7,3,1,100000002,610000003467,
1,,Spine,3,3,1,100000002,610000003470,
1,,Spine,3,1,1,100000001,610000003472,
1,,Spine,5,3,1,100000002,610000003527,
1,,Spine,3,3,1,100000002,610000003531,
1,,Spine,1,1,1,100000002,610000003537,
1,,Spine,0,1,1,100000002,610000003541,
1,,Spine,5,3,1,100000001,610000003547,
1,,Spine,3,1,1,100000002,610000003549,
1,,Spine,0,1,1,100000002,610000003553,
1,,Spine,4,2,1,100000002,610000003556,
1,,Spine,2,3,1,100000002,610000003563,
1,,Spine,3,2,1,100000000,610000003577,
1,,Spine,2,2,1,100000002,610000003580,
1,,Spine,2,3,1,100000002,610000003582,
1,,Spine,1,2,1,100000000,610000003588,
1,,Spine,7,3,1,100000002,610000003594,
1,,Spine,2,2,1,100000002,610000003614,
1,,Spine,0,1,1,100000001,610000003616,
1,,Spine,3,1,1,100000002,610000003618,
1,,Spine,1,1,1,100000002,610000003622,
1,,Spine,2,2,1,100000000,610000003630,
1,,Spine,7,4,1,100000002,610000003636,
1,,Spine,1,1,1,100000000,610000003647,
1,,Spine,1,2,1,100000000,610000003651,
1,,Spine,3,1,1,100000001,610000003658,
1,,Spine,6,4,1,100000002,610000003682,
1,,Spine,0,1,1,100000002,610000003691,
1,,Spine,0,1,1,100000002,610000003700,
1,,Spine,5,5,1,100000000,610000003702,
1,,Spine,2,3,1,100000002,610000003704,
1,,Spine,2,1,1,100000001,610000003709,
1,,Spine,4,3,1,100000002,610000003719,
1,,Spine,2,3,1,100000002,610000003723,
1,,Spine,4,3,1,100000001,610000003728,
1,,Spine,2,1,1,100000002,610000003747,
1,,Spine,5,2,1,100000001,610000003750,
1,,Spine,0,1,1,100000002,610000003752,
1,,Spine,5,1,1,100000002,610000003757,
1,,Spine,2,2,1,100000002,610000003789,
1,,Spine,4,3,1,100000002,610000003798,
1,,Spine,0,1,1,100000002,610000003800,
1,,Spine,0,1,1,100000002,610000003802,
1,,Spine,2,2,1,100000002,610000003807,
1,,Spine,6,4,1,100000002,610000003814,
1,,Spine,3,2,1,100000002,610000003825,
1,,Spine,4,3,1,100000001,610000003827,
1,,Spine,7,3,1,100000002,610000003835,
1,,Spine,0,1,1,100000002,610000003838,
1,,Spine,0,1,1,100000001,610000003844,
1,,Spine,0,1,1,100000002,610000003850,
1,,Spine,1,2,1,100000000,610000003855,
1,,Spine,7,3,1,100000002,610000003860,
1,,Spine,7,3,1,100000000,610000003862,
1,,Spine,0,1,1,100000002,610000003870,
1,,Spine,1,1,1,100000002,610000003875,
1,,Spine,1,1,1,100000002,610000003880,
1,,Spine,4,3,1,100000001,610000003903,
1,,Spine,0,1,1,100000001,610000003919,
1,,Spine,4,3,1,100000002,610000003933,
1,,Spine,6,4,1,100000002,610000003956,
1,,Spine,1,2,1,100000000,610000003959,
1,,Spine,0,1,1,100000002,610000003961,
1,,Spine,1,1,1,100000002,610000003970,
1,,Spine,1,1,1,100000002,610000003972,
1,,Spine,2,2,1,100000002,610000003979,
1,,Spine,0,1,1,100000001,610000004004,
1,,Spine,2,3,1,100000001,610000004009,
1,,Spine,0,1,1,100000002,610000004011,
1,,Spine,2,2,1,100000002,610000004031,
1,,Spine,0,1,1,100000002,610000004036,
1,,Spine,0,1,1,100000002,610000004049,
1,,Spine,2,2,1,100000002,610000004051,
1,,Spine,2,1,1,100000001,610000004053,
1,,Spine,1,1,1,100000002,610000004066,
1,,Spine,1,2,1,100000000,610000004085,
1,,Spine,0,1,1,100000002,610000004091,
1,,Spine,1,2,1,100000001,610000004106,
1,,Spine,2,2,1,100000002,610000004116,
1,,Spine,1,1,1,100000000,610000004132,
1,,Spine,2,2,1,100000002,610000004147,
1,,Spine,0,1,1,100000002,610000004186,
1,,Spine,7,5,1,100000002,610000004221,
1,,Spine,0,1,1,,610000004562,
1,,Spine,0,1,1,,610000004563,
1,,Spine,8,6,1,,610000004563,
1,,Spine,0,1,1,,610000004564,
1,,Spine,7,5,1,,610000004564,
1,,Spine,0,1,1,,610000004565,
1,,Spine,7,4,1,,610000004565,
1,,Spine,0,1,1,,610000004566,
1,,Spine,7,4,1,,610000004566,
1,,Spine,0,1,1,,610000004567,
1,,Spine,7,4,1,,610000004567,
1,,Spine,0,1,1,,610000004568,
1,,Spine,6,4,1,,610000004568,
1,,Spine,1,1,1,,610000004569,
1,,Spine,6,4,1,,610000004569,
1,,Spine,0,1,1,,610000004570,
1,,Spine,1,1,1,,610000004570,
1,,Spine,6,4,1,,610000004570,
1,,Spine,0,1,1,,610000004571,
1,,Spine,1,1,1,,610000004571,
1,,Spine,4,3,1,,610000004571,
1,,Spine,1,1,1,,610000004572,
1,,Spine,4,3,1,,610000004572,
1,,Spine,0,1,1,,610000004573,
1,,Spine,1,1,1,,610000004573,
1,,Spine,1,2,1,,610000004574,
1,,Spine,3,3,1,,610000004574,
1,,Spine,1,1,1,,610000004574,
1,,Spine,1,2,1,,610000004575,
1,,Spine,1,1,1,,610000004575,
1,,Spine,1,2,1,,610000004576,
1,,Spine,1,1,1,,610000004576,
1,,Spine,1,2,1,,610000004577,
1,,Spine,2,2,1,,610000004578,
1,,Spine,1,1,1,,610000004578,
1,,Spine,2,2,1,,610000004579,
1,,Spine,1,1,1,,610000004579,
1,,Spine,2,2,1,,610000004580,
1,,Spine,1,1,1,,610000004580,
1,,Spine,4,2,1,,610000004580,
1,,Spine,0,1,1,,610000004581,
1,,Spine,2,2,1,,610000004582,
1,,Spine,4,3,1,,610000004582,
1,,Spine,4,2,1,,610000004582,
1,,Spine,4,3,1,,610000004583,
1,,Spine,4,4,1,,610000004583,
1,,Spine,4,3,1,,610000004584,
1,,Spine,4,4,1,,610000004584,
1,,Spine,4,3,1,,610000004585,
1,,Spine,4,4,1,,610000004585,
1,,Spine,4,3,1,,610000004586,
1,,Spine,3,3,1,,610000004587,
1,,Spine,4,3,1,,610000004587,
1,,Spine,2,2,1,,610000004588,
1,,Spine,4,3,1,,610000004588,
1,,Spine,5,3,1,,610000004588,
1,,Spine,2,2,1,,610000004589,
1,,Spine,5,3,1,,610000004589,
1,,Spine,3,3,1,,610000004590,
1,,Spine,2,1,1,,610000004590,
1,,Spine,3,3,1,,610000004591,
1,,Spine,2,1,1,,610000004591,
1,,Spine,3,2,1,,610000004592,
1,,Spine,3,3,1,,610000004592,
1,,Spine,2,1,1,,610000004592,
1,,Spine,3,2,1,,610000004593,
1,,Spine,3,2,1,,610000004594,
1,,Spine,2,2,1,,610000004594,
1,,Spine,3,2,1,,610000004595,
1,,Spine,2,2,1,,610000004595,
1,,Spine,5,2,1,,610000004595,
1,,Spine,3,2,1,,610000004596,
1,,Spine,4,1,1,,610000004596,
1,,Spine,3,2,1,,610000004597,
1,,Spine,4,2,1,,610000004597,
1,,Spine,5,2,1,,610000004597,
1,,Spine,4,2,1,,610000004598,
1,,Spine,5,2,1,,610000004598,
1,,Spine,6,2,1,,610000004599,
1,,Spine,4,2,1,,610000004599,
1,,Spine,3,1,1,,610000004599,
1,,Spine,4,3,1,,610000004600,
1,,Spine,4,2,1,,610000004600,
1,,Spine,4,3,1,,610000004601,
1,,Spine,4,2,1,,610000004601,
1,,Spine,4,3,1,,610000004602,
1,,Spine,4,2,1,,610000004602,
1,,Spine,7,3,1,,610000004603,
1,,Spine,4,3,1,,610000004603,
1,,Spine,5,4,1,,610000004604,
1,,Spine,7,3,1,,610000004604,
1,,Spine,4,3,1,,610000004604,
1,,Spine,5,4,1,,610000004605,
1,,Spine,7,3,1,,610000004605,
1,,Spine,4,3,1,,610000004605,
1,,Spine,5,4,1,,610000004606,
1,,Spine,7,3,1,,610000004606,
1,,Spine,4,3,1,,610000004606,
1,,Spine,5,4,1,,610000004607,
1,,Spine,7,3,1,,610000004607,
1,,Spine,5,4,1,,610000004608,
1,,Spine,1,2,1,,610000004609,
1,,Spine,5,4,1,,610000004609,
1,,Spine,1,2,1,,610000004610,
1,,Spine,1,2,1,,610000004611,
1,,Spine,5,3,1,,610000004611,
1,,Spine,1,2,1,,610000004612,
1,,Spine,5,3,1,,610000004612,
1,,Spine,1,2,1,,610000004613,
1,,Spine,6,4,1,,610000004613,
1,,Spine,1,2,1,,610000004614,
1,,Spine,1,2,1,,610000004615,
1,,Spine,4,3,1,,610000004615,
1,,Spine,4,3,1,,610000004616,
1,,Spine,2,3,1,,610000004616,
1,,Spine,6,3,1,,610000004616,
1,,Spine,0,1,1,,610000004617,
1,,Spine,4,3,1,,610000004617,
1,,Spine,2,3,1,,610000004617,
1,,Spine,0,1,1,,610000004618,
1,,Spine,4,3,1,,610000004618,
1,,Spine,2,3,1,,610000004618,
1,,Spine,0,1,1,,610000004619,
1,,Spine,4,4,1,,610000004619,
1,,Spine,2,3,1,,610000004619,
1,,Spine,0,1,1,,610000004620,
1,,Spine,4,4,1,,610000004620,
1,,Spine,2,3,1,,610000004620,
1,,Spine,0,1,1,,610000004621,
1,,Spine,3,4,1,,610000004621,
1,,Spine,3,3,1,,610000004621,
1,,Spine,0,1,1,,610000004622,
1,,Spine,3,4,1,,610000004622,
1,,Spine,2,3,1,,610000004622,
1,,Spine,3,4,1,,610000004623,
1,,Spine,4,2,1,,610000004623,
1,,Spine,2,3,1,,610000004623,
1,,Spine,3,4,1,,610000004624,
1,,Spine,4,2,1,,610000004624,
1,,Spine,2,3,1,,610000004624,
1,,Spine,4,2,1,,610000004625,
1,,Spine,2,2,1,,610000004626,
1,,Spine,4,3,1,,610000004626,
1,,Spine,2,2,1,,610000004627,
1,,Spine,3,3,1,,610000004627,
1,,Spine,4,3,1,,610000004627,
1,,Spine,3,2,1,,610000004628,
1,,Spine,2,2,1,,610000004628,
1,,Spine,3,3,1,,610000004628,
1,,Spine,3,2,1,,610000004629,
1,,Spine,1,2,1,,610000004629,
1,,Spine,3,3,1,,610000004629,
1,,Spine,3,2,1,,610000004630,
1,,Spine,1,2,1,,610000004630,
1,,Spine,2,2,1,,610000004631,
1,,Spine,1,2,1,,610000004631,
1,,Spine,3,2,1,,610000004632,
1,,Spine,2,3,1,,610000004632,
1,,Spine,3,2,1,,610000004633,
1,,Spine,2,3,1,,610000004633,
1,,Spine,3,2,1,,610000004634,
1,,Spine,1,2,1,,610000004634,
1,,Spine,2,3,1,,610000004634,
1,,Spine,3,2,1,,610000004635,
1,,Spine,1,2,1,,610000004635,
1,,Spine,1,2,1,,610000004636,
1,,Spine,1,1,1,,610000004636,
1,,Spine,4,3,1,,610000004636,
1,,Spine,4,2,1,,610000004637,
1,,Spine,2,2,1,,610000004638,
1,,Spine,1,2,1,,610000004638,
1,,Spine,0,1,1,,610000004638,
1,,Spine,0,1,1,,610000004639,
1,,Spine,2,1,1,,610000004639,
1,,Spine,3,2,1,,610000004640,
1,,Spine,0,1,1,,610000004640,
1,,Spine,3,3,1,,610000004640,
1,,Spine,3,2,1,,610000004641,
1,,Spine,3,2,1,,610000004642,
1,,Spine,3,2,1,,610000004643,
1,,Spine,2,2,1,,610000004643,
1,,Spine,3,2,1,,610000004644,
1,,Spine,2,2,1,,610000004644,
1,,Spine,3,2,1,,610000004645,
1,,Spine,2,2,1,,610000004645,
1,,Spine,3,2,1,,610000004646,
1,,Spine,2,2,1,,610000004646,
1,,Spine,2,2,1,,610000004647,
1,,Spine,4,2,1,,610000004647,
1,,Spine,2,2,1,,610000004649,
1,,Spine,2,2,1,,610000004650,
1,,Spine,2,2,1,,610000004651,
1,,Spine,2,2,1,,610000004652,
1,,Spine,2,1,1,,610000004653,
1,,Spine,3,2,1,,610000004654,
1,,Spine,5,1,1,,610000004656,
1,,Spine,5,1,1,,610000004657,
1,,Spine,4,1,1,,610000004658,
1,,Spine,4,1,1,,610000004659,
1,,Spine,4,2,1,,610000004660,
1,,Spine,4,2,1,,610000004661,
1,,Spine,4,2,1,,610000004662,
1,,Spine,4,2,1,,610000004663,
1,,Spine,4,2,1,,610000004665,
1,,Spine,4,2,1,,610000004666,
1,,Spine,4,2,1,,610000004667,
1,,Spine,5,3,1,,610000004668,
1,,Spine,5,2,1,,610000004669,
1,,Spine,6,3,1,,610000004670,
1,,Spine,6,3,1,,610000004671,
1,,Spine,6,3,1,,610000004672,
1,,Spine,7,3,1,,610000004677,
1,,Spine,7,3,1,,610000004678,
1,,Spine,7,3,1,,610000004679,
1,,Spine,7,3,1,,610000004680,
1,,Spine,7,3,1,,610000004681,
1,,Spine,7,3,1,,610000004682,
1,,Spine,7,3,1,,610000004683,
1,,Spine,7,3,1,,610000004684,
1,,Spine,7,3,1,,610000004686,
1,,Spine,3,2,1,,610000004687,
1,,Spine,3,2,1,,610000004688,
1,,Spine,3,1,1,,610000004689,
1,,Spine,3,1,1,,610000004691,
1,,Spine,3,1,1,,610000004692,
1,,Spine,1,2,1,,610000004694,
1,,Spine,2,2,1,,610000004696,
1,,Spine,2,3,1,,610000004697,
1,,Spine,2,2,1,,610000004698,
1,,Spine,2,2,1,,610000004699,
1,,Spine,2,2,1,,610000004700,
1,,Spine,2,2,1,,610000004701,
1,,Spine,3,2,1,,610000004702,
1,,Spine,3,3,1,,610000004703,
1,,Spine,3,3,1,,610000004704,
1,,Spine,3,3,1,,610000004705,
1,,Spine,0,1,1,,610000004706,
1,,Spine,0,1,1,,610000004707,
1,,Spine,0,1,1,,610000004708,
1,,Spine,0,1,1,,610000004709,
1,,Spine,0,1,1,,610000004711,
1,,Spine,0,1,1,,610000004712,
