
Spine Neck Mean Diameter
 ==================== 
Spine Neck Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,0,1,1,100000002,610000003634,
0.239049,µm,Spine,7,4,1,100000002,610000003636,
0,µm,Spine,2,2,1,100000002,610000003645,
0,µm,Spine,1,1,1,100000000,610000003647,
0,µm,Spine,1,2,1,100000001,610000003649,
0.397346,µm,Spine,1,2,1,100000000,610000003651,
0.49227,µm,Spine,0,1,1,100000002,610000003656,
0,µm,Spine,3,1,1,100000001,610000003658,
0,µm,Spine,0,1,1,100000002,610000003661,
0,µm,Spine,0,1,1,100000002,610000003664,
0.358576,µm,Spine,5,3,1,100000002,610000003667,
0,µm,Spine,0,1,1,100000001,610000003669,
0.62363,µm,Spine,0,1,1,100000001,610000003673,
0.328235,µm,Spine,4,3,1,100000002,610000003675,
0.240277,µm,Spine,8,5,1,100000002,610000003678,
0.323011,µm,Spine,6,4,1,100000002,610000003682,
0,µm,Spine,0,1,1,100000001,610000003686,
0.243496,µm,Spine,0,1,1,100000002,610000003691,
0,µm,Spine,0,1,1,100000002,610000003695,
0,µm,Spine,0,1,1,100000002,610000003698,
0,µm,Spine,0,1,1,100000002,610000003700,
0,µm,Spine,5,5,1,100000000,610000003702,
0,µm,Spine,2,3,1,100000002,610000003704,
0,µm,Spine,1,1,1,100000001,610000003706,
0,µm,Spine,2,1,1,100000001,610000003709,
0.486117,µm,Spine,0,1,1,100000002,610000003714,
0,µm,Spine,4,3,1,100000002,610000003716,
0.355959,µm,Spine,4,3,1,100000002,610000003719,
0,µm,Spine,0,1,1,100000002,610000003721,
0.314751,µm,Spine,2,3,1,100000002,610000003723,
0.417486,µm,Spine,0,1,1,100000002,610000003726,
0.280086,µm,Spine,4,3,1,100000001,610000003728,
0,µm,Spine,0,1,1,100000002,610000003731,
0.556901,µm,Spine,1,1,1,100000001,610000003733,
0,µm,Spine,0,1,1,100000001,610000003742,
0.546912,µm,Spine,2,1,1,100000002,610000003747,
0.23335,µm,Spine,5,2,1,100000001,610000003750,
0,µm,Spine,0,1,1,100000002,610000003752,
0.330575,µm,Spine,0,1,1,100000002,610000003755,
0.398783,µm,Spine,5,1,1,100000002,610000003757,
0,µm,Spine,0,1,1,100000001,610000003762,
0,µm,Spine,0,1,1,100000000,610000003764,
0,µm,Spine,0,1,1,100000002,610000003767,
0,µm,Spine,2,2,1,100000002,610000003773,
0,µm,Spine,1,2,1,100000002,610000003777,
0,µm,Spine,0,1,1,100000000,610000003781,
0.344512,µm,Spine,2,2,1,100000002,610000003783,
0,µm,Spine,5,2,1,100000002,610000003785,
0,µm,Spine,2,2,1,100000002,610000003789,
0.245397,µm,Spine,0,1,1,100000002,610000003792,
0.350868,µm,Spine,4,3,1,100000002,610000003795,
0.292471,µm,Spine,4,3,1,100000002,610000003798,
0.35383,µm,Spine,0,1,1,100000002,610000003800,
0,µm,Spine,0,1,1,100000002,610000003802,
0.325653,µm,Spine,2,2,1,100000002,610000003807,
0.257271,µm,Spine,4,2,1,100000002,610000003809,
0,µm,Spine,0,1,1,100000002,610000003812,
0.33346,µm,Spine,6,4,1,100000002,610000003814,
0,µm,Spine,0,1,1,100000002,610000003818,
0,µm,Spine,0,1,1,100000000,610000003822,
0.439244,µm,Spine,3,2,1,100000002,610000003825,
0,µm,Spine,4,3,1,100000001,610000003827,
0,µm,Spine,0,1,1,100000000,610000003831,
0,µm,Spine,7,3,1,100000002,610000003835,
0.319029,µm,Spine,0,1,1,100000002,610000003838,
0,µm,Spine,5,1,1,100000002,610000003840,
0.431207,µm,Spine,0,1,1,100000001,610000003844,
0,µm,Spine,0,1,1,100000002,610000003848,
0.503548,µm,Spine,0,1,1,100000002,610000003850,
0,µm,Spine,1,1,1,100000001,610000003853,
0.351374,µm,Spine,1,2,1,100000000,610000003855,
0.307955,µm,Spine,7,3,1,100000002,610000003860,
0,µm,Spine,7,3,1,100000000,610000003862,
0.346659,µm,Spine,2,2,1,100000002,610000003866,
0.447424,µm,Spine,0,1,1,100000002,610000003870,
0,µm,Spine,1,1,1,100000002,610000003875,
0.42629,µm,Spine,2,2,1,100000002,610000003878,
0,µm,Spine,1,1,1,100000002,610000003880,
0,µm,Spine,0,1,1,100000000,610000003882,
0,µm,Spine,5,1,1,100000002,610000003884,
0,µm,Spine,0,1,1,100000001,610000003887,
0,µm,Spine,0,1,1,100000001,610000003892,
0,µm,Spine,0,1,1,100000001,610000003897,
0,µm,Spine,0,1,1,100000002,610000003900,
0.252092,µm,Spine,4,3,1,100000001,610000003903,
0,µm,Spine,4,3,1,100000002,610000003910,
0,µm,Spine,1,2,1,100000001,610000003913,
0,µm,Spine,0,1,1,100000000,610000003917,
0.376251,µm,Spine,0,1,1,100000001,610000003919,
0.420314,µm,Spine,1,1,1,100000002,610000003921,
0,µm,Spine,0,1,1,100000001,610000003924,
0.593604,µm,Spine,0,1,1,100000002,610000003930,
0.340722,µm,Spine,4,3,1,100000002,610000003933,
0,µm,Spine,0,1,1,100000000,610000003935,
0,µm,Spine,1,2,1,100000001,610000003937,
0,µm,Spine,1,2,1,100000001,610000003940,
0.287455,µm,Spine,0,1,1,100000002,610000003944,
0,µm,Spine,0,1,1,100000000,610000003952,
0,µm,Spine,6,4,1,100000002,610000003956,
0.328607,µm,Spine,1,2,1,100000000,610000003959,
0,µm,Spine,0,1,1,100000002,610000003961,
0.243496,µm,Spine,8,6,1,100000002,610000003963,
0.456813,µm,Spine,5,3,1,100000002,610000003965,
0,µm,Spine,1,1,1,100000002,610000003970,
0,µm,Spine,1,1,1,100000002,610000003972,
0,µm,Spine,0,1,1,100000001,610000003974,
0,µm,Spine,0,1,1,100000000,610000003977,
0,µm,Spine,2,2,1,100000002,610000003979,
0,µm,Spine,0,1,1,100000002,610000003983,
0,µm,Spine,0,1,1,100000001,610000003985,
0,µm,Spine,0,1,1,100000002,610000003988,
0,µm,Spine,1,2,1,100000001,610000003990,
0.274076,µm,Spine,2,2,1,100000002,610000003992,
0,µm,Spine,1,1,1,100000001,610000003998,
0,µm,Spine,0,1,1,100000002,610000004000,
0.375335,µm,Spine,0,1,1,100000001,610000004004,
0,µm,Spine,4,2,1,100000001,610000004007,
0.243496,µm,Spine,2,3,1,100000001,610000004009,
0,µm,Spine,0,1,1,100000002,610000004011,
0.311397,µm,Spine,2,2,1,100000002,610000004015,
0,µm,Spine,0,1,1,100000002,610000004017,
0,µm,Spine,0,1,1,100000002,610000004020,
0,µm,Spine,0,1,1,100000002,610000004023,
0.252092,µm,Spine,4,3,1,100000001,610000004026,
0.384267,µm,Spine,2,1,1,100000001,610000004029,
0.42629,µm,Spine,2,2,1,100000002,610000004031,
0,µm,Spine,0,1,1,100000002,610000004033,
0.175072,µm,Spine,0,1,1,100000002,610000004036,
0,µm,Spine,0,1,1,100000002,610000004039,
0,µm,Spine,0,1,1,100000001,610000004043,
0,µm,Spine,0,1,1,100000000,610000004047,
0.534769,µm,Spine,0,1,1,100000002,610000004049,
0.359528,µm,Spine,2,2,1,100000002,610000004051,
0,µm,Spine,2,1,1,100000001,610000004053,
0,µm,Spine,0,1,1,100000000,610000004058,
0,µm,Spine,1,1,1,100000002,610000004066,
0.410022,µm,Spine,0,1,1,100000000,610000004069,
0,µm,Spine,3,2,1,100000002,610000004071,
0.47999,µm,Spine,2,1,1,100000002,610000004076,
0,µm,Spine,0,1,1,100000001,610000004081,
0,µm,Spine,0,1,1,100000001,610000004083,
0,µm,Spine,1,2,1,100000000,610000004085,
0,µm,Spine,0,1,1,100000002,610000004091,
0,µm,Spine,0,1,1,100000002,610000004099,
0,µm,Spine,0,1,1,100000000,610000004103,
0,µm,Spine,1,2,1,100000001,610000004106,
0.345681,µm,Spine,0,1,1,100000002,610000004113,
0.326363,µm,Spine,2,2,1,100000002,610000004116,
0,µm,Spine,0,1,1,100000000,610000004122,
0,µm,Spine,0,1,1,100000002,610000004127,
0,µm,Spine,0,1,1,100000000,610000004130,
0,µm,Spine,1,1,1,100000000,610000004132,
0,µm,Spine,0,1,1,100000001,610000004140,
0,µm,Spine,0,1,1,100000001,610000004143,
0.308453,µm,Spine,2,2,1,100000002,610000004147,
0,µm,Spine,5,3,1,100000002,610000004152,
0,µm,Spine,0,1,1,100000000,610000004162,
0,µm,Spine,2,1,1,100000001,610000004164,
0,µm,Spine,0,1,1,100000001,610000004169,
0,µm,Spine,0,1,1,100000002,610000004176,
0,µm,Spine,0,1,1,100000002,610000004186,
0,µm,Spine,0,1,1,100000000,610000004203,
0.243496,µm,Spine,7,5,1,100000002,610000004221,
0,µm,Spine,7,3,1,100000000,610000004234,
0,µm,Spine,7,3,1,100000000,610000004235,
0,µm,Spine,7,3,1,100000000,610000004236,
0,µm,Spine,7,3,1,100000000,610000004237,
0,µm,Spine,7,3,1,100000000,610000004238,
0,µm,Spine,7,3,1,100000000,610000004239,
0,µm,Spine,7,3,1,100000000,610000004240,
0,µm,Spine,6,2,1,100000000,610000004241,
0,µm,Spine,6,2,1,100000000,610000004242,
0,µm,Spine,5,2,1,100000000,610000004243,
0,µm,Spine,5,2,1,100000000,610000004244,
0,µm,Spine,5,2,1,100000000,610000004245,
0,µm,Spine,5,2,1,100000000,610000004246,
0,µm,Spine,3,2,1,100000000,610000004247,
0,µm,Spine,3,2,1,100000000,610000004248,
0,µm,Spine,3,2,1,100000000,610000004249,
0,µm,Spine,4,4,1,100000000,610000004250,
0,µm,Spine,4,4,1,100000000,610000004251,
0,µm,Spine,4,4,1,100000000,610000004252,
0,µm,Spine,4,3,1,100000000,610000004253,
0,µm,Spine,4,3,1,100000000,610000004254,
0,µm,Spine,4,3,1,100000000,610000004255,
0,µm,Spine,3,3,1,100000000,610000004256,
0,µm,Spine,3,3,1,100000000,610000004257,
0,µm,Spine,3,2,1,100000000,610000004258,
0,µm,Spine,2,2,1,100000000,610000004259,
0,µm,Spine,2,2,1,100000000,610000004260,
0,µm,Spine,2,2,1,100000000,610000004261,
0,µm,Spine,2,2,1,100000000,610000004262,
0,µm,Spine,2,1,1,100000000,610000004263,
0,µm,Spine,1,2,1,100000000,610000004264,
0,µm,Spine,1,2,1,100000000,610000004265,
0,µm,Spine,1,2,1,100000000,610000004266,
0,µm,Spine,1,2,1,100000000,610000004267,
0,µm,Spine,0,1,1,100000000,610000004268,
0,µm,Spine,0,1,1,100000000,610000004269,
0,µm,Spine,0,1,1,100000000,610000004270,
0,µm,Spine,0,1,1,100000000,610000004271,
0,µm,Spine,0,1,1,100000000,610000004272,
0,µm,Spine,0,1,1,100000000,610000004273,
0,µm,Spine,0,1,1,100000000,610000004274,
0,µm,Spine,0,1,1,100000000,610000004275,
0,µm,Spine,0,1,1,100000000,610000004276,
0,µm,Spine,0,1,1,100000000,610000004277,
0,µm,Spine,0,1,1,100000000,610000004278,
0,µm,Spine,0,1,1,100000000,610000004279,
0,µm,Spine,0,1,1,100000000,610000004281,
0,µm,Spine,4,2,1,100000000,610000004282,
0,µm,Spine,4,3,1,100000000,610000004283,
0,µm,Spine,3,2,1,100000000,610000004284,
0,µm,Spine,3,2,1,100000000,610000004285,
0,µm,Spine,3,2,1,100000000,610000004286,
0,µm,Spine,3,2,1,100000000,610000004287,
0,µm,Spine,3,2,1,100000000,610000004288,
0,µm,Spine,3,2,1,100000000,610000004289,
0,µm,Spine,3,3,1,100000000,610000004290,
0,µm,Spine,2,2,1,100000000,610000004291,
0,µm,Spine,2,2,1,100000000,610000004292,
0,µm,Spine,2,2,1,100000000,610000004293,
0,µm,Spine,4,3,1,100000000,610000004294,
0,µm,Spine,4,3,1,100000000,610000004295,
0,µm,Spine,4,3,1,100000000,610000004296,
0,µm,Spine,4,3,1,100000000,610000004297,
0,µm,Spine,4,4,1,100000000,610000004298,
0,µm,Spine,4,4,1,100000000,610000004299,
0,µm,Spine,3,3,1,100000000,610000004300,
0,µm,Spine,2,3,1,100000000,610000004301,
0,µm,Spine,2,3,1,100000000,610000004302,
0,µm,Spine,2,3,1,100000000,610000004303,
0,µm,Spine,2,2,1,100000000,610000004304,
0,µm,Spine,1,2,1,100000000,610000004305,
0,µm,Spine,1,2,1,100000000,610000004306,
0,µm,Spine,1,2,1,100000000,610000004307,
0,µm,Spine,1,2,1,100000000,610000004308,
0,µm,Spine,1,2,1,100000000,610000004309,
0,µm,Spine,1,2,1,100000000,610000004310,
0,µm,Spine,0,1,1,100000000,610000004311,
0,µm,Spine,0,1,1,100000000,610000004315,
0,µm,Spine,0,1,1,100000000,610000004316,
0,µm,Spine,1,1,1,100000001,610000004318,
0,µm,Spine,1,1,1,100000001,610000004319,
0,µm,Spine,1,1,1,100000001,610000004320,
0,µm,Spine,1,1,1,100000001,610000004321,
0,µm,Spine,1,1,1,100000001,610000004322,
0,µm,Spine,1,1,1,100000001,610000004323,
0,µm,Spine,1,1,1,100000001,610000004324,
0,µm,Spine,1,1,1,100000001,610000004325,
0,µm,Spine,1,1,1,100000001,610000004326,
0,µm,Spine,1,1,1,100000001,610000004327,
0,µm,Spine,1,1,1,100000001,610000004328,
0,µm,Spine,1,1,1,100000001,610000004329,
0,µm,Spine,1,1,1,100000001,610000004330,
0,µm,Spine,0,1,1,100000001,610000004331,
0,µm,Spine,0,1,1,100000001,610000004332,
0,µm,Spine,0,1,1,100000001,610000004333,
0,µm,Spine,0,1,1,100000001,610000004334,
0,µm,Spine,0,1,1,100000001,610000004335,
0,µm,Spine,0,1,1,100000001,610000004336,
0,µm,Spine,3,3,1,100000001,610000004337,
0,µm,Spine,3,3,1,100000001,610000004338,
0,µm,Spine,3,3,1,100000001,610000004339,
0,µm,Spine,3,4,1,100000001,610000004340,
0,µm,Spine,3,4,1,100000001,610000004341,
0,µm,Spine,3,4,1,100000001,610000004342,
0,µm,Spine,3,4,1,100000001,610000004343,
0,µm,Spine,3,3,1,100000001,610000004344,
0,µm,Spine,2,3,1,100000001,610000004345,
0,µm,Spine,2,3,1,100000001,610000004346,
0,µm,Spine,2,3,1,100000001,610000004347,
0,µm,Spine,2,3,1,100000001,610000004348,
0,µm,Spine,2,3,1,100000001,610000004349,
0,µm,Spine,1,2,1,100000001,610000004350,
0,µm,Spine,1,2,1,100000001,610000004351,
0,µm,Spine,1,2,1,100000001,610000004352,
0,µm,Spine,1,2,1,100000001,610000004353,
0,µm,Spine,1,2,1,100000001,610000004354,
0,µm,Spine,1,2,1,100000001,610000004355,
0,µm,Spine,1,2,1,100000001,610000004356,
0,µm,Spine,4,3,1,100000001,610000004357,
0,µm,Spine,4,3,1,100000001,610000004358,
0,µm,Spine,4,3,1,100000001,610000004359,
0,µm,Spine,4,3,1,100000001,610000004360,
0,µm,Spine,4,3,1,100000001,610000004361,
0,µm,Spine,4,3,1,100000001,610000004362,
0,µm,Spine,5,3,1,100000001,610000004363,
0,µm,Spine,5,3,1,100000001,610000004364,
0,µm,Spine,3,3,1,100000001,610000004365,
0,µm,Spine,3,3,1,100000001,610000004366,
0,µm,Spine,3,3,1,100000001,610000004367,
0,µm,Spine,3,2,1,100000001,610000004368,
0,µm,Spine,2,2,1,100000001,610000004369,
0,µm,Spine,2,2,1,100000001,610000004370,
0,µm,Spine,4,1,1,100000001,610000004371,
0,µm,Spine,4,2,1,100000001,610000004372,
0,µm,Spine,4,1,1,100000001,610000004373,
0,µm,Spine,3,1,1,100000001,610000004374,
0,µm,Spine,4,2,1,100000001,610000004375,
0,µm,Spine,4,2,1,100000001,610000004376,
0,µm,Spine,4,2,1,100000001,610000004377,
0,µm,Spine,4,3,1,100000001,610000004378,
0,µm,Spine,4,3,1,100000001,610000004379,
0,µm,Spine,4,3,1,100000001,610000004380,
0,µm,Spine,4,3,1,100000001,610000004381,
0,µm,Spine,1,1,1,100000001,610000004382,
0,µm,Spine,1,1,1,100000001,610000004383,
0,µm,Spine,0,1,1,100000001,610000004384,
0,µm,Spine,4,2,1,100000001,610000004385,
0,µm,Spine,3,2,1,100000001,610000004386,
0,µm,Spine,3,2,1,100000001,610000004387,
0,µm,Spine,3,2,1,100000001,610000004388,
0,µm,Spine,3,2,1,100000001,610000004389,
0,µm,Spine,3,2,1,100000001,610000004390,
0,µm,Spine,3,2,1,100000001,610000004391,
0,µm,Spine,3,2,1,100000001,610000004392,
0,µm,Spine,2,1,1,100000001,610000004393,
0,µm,Spine,2,2,1,100000001,610000004394,
0,µm,Spine,2,2,1,100000001,610000004395,
0,µm,Spine,1,1,1,100000001,610000004396,
0,µm,Spine,1,2,1,100000001,610000004397,
0,µm,Spine,1,2,1,100000001,610000004398,
0,µm,Spine,1,2,1,100000001,610000004399,
0,µm,Spine,1,2,1,100000001,610000004400,
0,µm,Spine,1,2,1,100000001,610000004401,
0,µm,Spine,1,2,1,100000001,610000004402,
0,µm,Spine,1,2,1,100000001,610000004403,
0,µm,Spine,6,3,1,100000002,610000004408,
0,µm,Spine,6,3,1,100000002,610000004409,
0,µm,Spine,6,4,1,100000002,610000004410,
0,µm,Spine,6,3,1,100000002,610000004411,
0,µm,Spine,5,3,1,100000002,610000004412,
0,µm,Spine,5,3,1,100000002,610000004413,
0,µm,Spine,5,4,1,100000002,610000004414,
0,µm,Spine,5,4,1,100000002,610000004415,
0,µm,Spine,5,4,1,100000002,610000004416,
0,µm,Spine,5,4,1,100000002,610000004417,
0,µm,Spine,5,4,1,100000002,610000004418,
0,µm,Spine,5,4,1,100000002,610000004419,
0,µm,Spine,5,3,1,100000002,610000004420,
0,µm,Spine,4,3,1,100000002,610000004421,
0,µm,Spine,4,3,1,100000002,610000004422,
0,µm,Spine,4,3,1,100000002,610000004423,
0,µm,Spine,4,3,1,100000002,610000004424,
0,µm,Spine,4,2,1,100000002,610000004425,
0,µm,Spine,4,2,1,100000002,610000004426,
0,µm,Spine,3,2,1,100000002,610000004427,
0,µm,Spine,3,2,1,100000002,610000004428,
0,µm,Spine,3,2,1,100000002,610000004429,
0,µm,Spine,3,2,1,100000002,610000004430,
0,µm,Spine,3,2,1,100000002,610000004431,
0,µm,Spine,2,1,1,100000002,610000004432,
0,µm,Spine,2,1,1,100000002,610000004433,
0,µm,Spine,2,1,1,100000002,610000004434,
0,µm,Spine,4,2,1,100000002,610000004435,
0,µm,Spine,4,2,1,100000002,610000004436,
0,µm,Spine,4,2,1,100000002,610000004437,
0,µm,Spine,4,3,1,100000002,610000004438,
0,µm,Spine,4,3,1,100000002,610000004439,
0,µm,Spine,4,3,1,100000002,610000004440,
0,µm,Spine,4,3,1,100000002,610000004441,
0,µm,Spine,3,3,1,100000002,610000004442,
0,µm,Spine,2,2,1,100000002,610000004443,
0,µm,Spine,2,2,1,100000002,610000004444,
0,µm,Spine,1,1,1,100000002,610000004445,
0,µm,Spine,1,1,1,100000002,610000004446,
0,µm,Spine,8,6,1,100000002,610000004447,
0,µm,Spine,7,5,1,100000002,610000004448,
0,µm,Spine,7,4,1,100000002,610000004449,
0,µm,Spine,7,4,1,100000002,610000004450,
0,µm,Spine,7,4,1,100000002,610000004451,
0,µm,Spine,6,4,1,100000002,610000004452,
0,µm,Spine,6,4,1,100000002,610000004453,
0,µm,Spine,6,4,1,100000002,610000004454,
0,µm,Spine,4,3,1,100000002,610000004455,
0,µm,Spine,4,3,1,100000002,610000004456,
0,µm,Spine,4,2,1,100000002,610000004457,
0,µm,Spine,3,3,1,100000002,610000004458,
0,µm,Spine,1,2,1,100000002,610000004459,
0,µm,Spine,1,2,1,100000002,610000004460,
0,µm,Spine,1,2,1,100000002,610000004461,
0,µm,Spine,0,1,1,100000002,610000004462,
0,µm,Spine,0,1,1,100000002,610000004463,
0,µm,Spine,0,1,1,100000002,610000004464,
0,µm,Spine,0,1,1,100000002,610000004465,
0,µm,Spine,0,1,1,100000002,610000004466,
0,µm,Spine,0,1,1,100000002,610000004467,
0,µm,Spine,0,1,1,100000002,610000004468,
0,µm,Spine,0,1,1,100000002,610000004469,
0,µm,Spine,0,1,1,100000002,610000004470,
0,µm,Spine,0,1,1,100000002,610000004471,
0,µm,Spine,0,1,1,100000002,610000004472,
0,µm,Spine,0,1,1,100000002,610000004473,
0,µm,Spine,0,1,1,100000002,610000004474,
0,µm,Spine,7,3,1,100000002,610000004475,
0,µm,Spine,7,3,1,100000002,610000004476,
0,µm,Spine,7,3,1,100000002,610000004477,
0,µm,Spine,7,3,1,100000002,610000004478,
0,µm,Spine,7,3,1,100000002,610000004479,
0,µm,Spine,7,3,1,100000002,610000004480,
0,µm,Spine,7,3,1,100000002,610000004481,
0,µm,Spine,7,3,1,100000002,610000004482,
0,µm,Spine,7,3,1,100000002,610000004483,
0,µm,Spine,7,3,1,100000002,610000004484,
0,µm,Spine,7,3,1,100000002,610000004485,
0,µm,Spine,7,2,1,100000002,610000004486,
0,µm,Spine,7,2,1,100000002,610000004487,
0,µm,Spine,7,2,1,100000002,610000004488,
0,µm,Spine,6,3,1,100000002,610000004489,
0,µm,Spine,6,3,1,100000002,610000004490,
0,µm,Spine,6,3,1,100000002,610000004491,
0,µm,Spine,5,2,1,100000002,610000004492,
0,µm,Spine,5,3,1,100000002,610000004493,
0,µm,Spine,4,2,1,100000002,610000004494,
0,µm,Spine,4,2,1,100000002,610000004495,
0,µm,Spine,4,2,1,100000002,610000004496,
0,µm,Spine,4,2,1,100000002,610000004497,
0,µm,Spine,4,2,1,100000002,610000004498,
0,µm,Spine,4,2,1,100000002,610000004499,
0,µm,Spine,4,2,1,100000002,610000004500,
0,µm,Spine,5,1,1,100000002,610000004501,
0,µm,Spine,5,1,1,100000002,610000004502,
0,µm,Spine,5,1,1,100000002,610000004503,
0,µm,Spine,4,1,1,100000002,610000004504,
0,µm,Spine,4,1,1,100000002,610000004505,
0,µm,Spine,4,2,1,100000002,610000004506,
0,µm,Spine,3,2,1,100000002,610000004507,
0,µm,Spine,2,1,1,100000002,610000004508,
0,µm,Spine,3,3,1,100000002,610000004509,
0,µm,Spine,3,2,1,100000002,610000004510,
0,µm,Spine,2,2,1,100000002,610000004511,
0,µm,Spine,2,2,1,100000002,610000004512,
0,µm,Spine,2,2,1,100000002,610000004513,
0,µm,Spine,2,2,1,100000002,610000004514,
0,µm,Spine,2,2,1,100000002,610000004515,
0,µm,Spine,2,2,1,100000002,610000004516,
0,µm,Spine,2,2,1,100000002,610000004517,
0,µm,Spine,2,2,1,100000002,610000004518,
0,µm,Spine,2,2,1,100000002,610000004519,
0,µm,Spine,2,2,1,100000002,610000004520,
0,µm,Spine,2,2,1,100000002,610000004521,
0,µm,Spine,4,2,1,100000002,610000004522,
0,µm,Spine,4,2,1,100000002,610000004523,
0,µm,Spine,4,2,1,100000002,610000004524,
0,µm,Spine,4,3,1,100000002,610000004525,
0,µm,Spine,4,3,1,100000002,610000004526,
0,µm,Spine,3,2,1,100000002,610000004527,
0,µm,Spine,3,2,1,100000002,610000004528,
0,µm,Spine,3,2,1,100000002,610000004529,
0,µm,Spine,2,2,1,100000002,610000004530,
0,µm,Spine,2,3,1,100000002,610000004531,
0,µm,Spine,2,3,1,100000002,610000004532,
0,µm,Spine,2,3,1,100000002,610000004533,
0,µm,Spine,1,2,1,100000002,610000004534,
0,µm,Spine,1,2,1,100000002,610000004535,
0,µm,Spine,1,2,1,100000002,610000004536,
0,µm,Spine,1,2,1,100000002,610000004537,
0,µm,Spine,1,1,1,100000002,610000004538,
0,µm,Spine,0,1,1,100000002,610000004539,
0,µm,Spine,3,3,1,100000002,610000004540,
0,µm,Spine,3,3,1,100000002,610000004541,
0,µm,Spine,3,3,1,100000002,610000004542,
0,µm,Spine,3,2,1,100000002,610000004543,
0,µm,Spine,2,2,1,100000002,610000004544,
0,µm,Spine,2,2,1,100000002,610000004545,
0,µm,Spine,2,2,1,100000002,610000004546,
0,µm,Spine,2,2,1,100000002,610000004547,
0,µm,Spine,2,3,1,100000002,610000004551,
0,µm,Spine,2,2,1,100000002,610000004552,
0,µm,Spine,2,2,1,100000002,610000004553,
0,µm,Spine,1,2,1,100000002,610000004554,
0,µm,Spine,3,2,1,100000002,610000004555,
0,µm,Spine,3,2,1,100000002,610000004556,
0,µm,Spine,3,1,1,100000002,610000004557,
0,µm,Spine,3,1,1,100000002,610000004558,
0,µm,Spine,3,1,1,100000002,610000004559,
0,µm,Spine,3,1,1,100000002,610000004560,
0,µm,Spine,2,1,1,100000002,610000004561,
