
Spine Mean Diameter
 ==================== 
Spine Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.293719,µm,Spine,2,1,1,100000001,610000005577,
0.394161,µm,Spine,2,1,1,100000000,610000005579,
0.217339,µm,Spine,7,3,1,100000000,610000005582,
0.198808,µm,Spine,6,2,1,100000002,610000005584,
0.269545,µm,Spine,9,3,1,100000001,610000005588,
0.343689,µm,Spine,0,1,1,100000002,610000005591,
0.322171,µm,Spine,0,1,1,100000000,610000005596,
0.328752,µm,Spine,0,1,1,100000002,610000005598,
0.2386,µm,Spine,5,2,1,100000000,610000005602,
0.399454,µm,Spine,0,1,1,100000001,610000005607,
0.221049,µm,Spine,7,4,1,100000001,610000005610,
0.254347,µm,Spine,2,1,1,100000000,610000005613,
0.547705,µm,Spine,0,1,1,100000000,610000005615,
0.426064,µm,Spine,0,1,1,100000002,610000005617,
0.221292,µm,Spine,1,1,1,100000003,610000005623,
0.348891,µm,Spine,3,2,1,100000000,610000005630,
0.277302,µm,Spine,7,3,1,100000002,610000005634,
0.260582,µm,Spine,0,1,1,100000003,610000005645,
0.407114,µm,Spine,0,1,1,100000002,610000005648,
0.34622,µm,Spine,1,1,1,100000000,610000005650,
0.378452,µm,Spine,0,1,1,100000002,610000005652,
0.244802,µm,Spine,0,1,1,100000003,610000005657,
0.333118,µm,Spine,0,1,1,100000002,610000005659,
0.319328,µm,Spine,1,1,1,100000000,610000005661,
0.463795,µm,Spine,1,1,1,100000000,610000005666,
0.271775,µm,Spine,0,1,1,100000001,610000005671,
0.353003,µm,Spine,0,1,1,100000001,610000005677,
0.236868,µm,Spine,0,1,1,100000001,610000005679,
0.378218,µm,Spine,0,1,1,100000003,610000005683,
0.626406,µm,Spine,1,1,1,100000002,610000005685,
0.232378,µm,Spine,4,4,1,100000003,610000005688,
0.359427,µm,Spine,0,1,1,100000001,610000005691,
0.373163,µm,Spine,0,1,1,100000003,610000005698,
0.389762,µm,Spine,0,1,1,100000001,610000005701,
0.34282,µm,Spine,1,2,1,100000000,610000005715,
0.259938,µm,Spine,4,1,1,100000000,610000005728,
0.380623,µm,Spine,0,1,1,100000001,610000005730,
0.381538,µm,Spine,9,5,1,100000000,610000005775,
0.321753,µm,Spine,5,3,1,100000000,610000005776,
0.389318,µm,Spine,4,3,1,100000000,610000005777,
0.282937,µm,Spine,2,3,1,100000000,610000005778,
0.345063,µm,Spine,2,3,1,100000000,610000005779,
0.330037,µm,Spine,2,3,1,100000000,610000005780,
0.338046,µm,Spine,6,1,1,100000000,610000005781,
0.197997,µm,Spine,7,3,1,100000000,610000005782,
0.222606,µm,Spine,4,1,1,100000000,610000005783,
0.280853,µm,Spine,6,2,1,100000000,610000005784,
0.266451,µm,Spine,6,2,1,100000000,610000005785,
0.346254,µm,Spine,1,1,1,100000000,610000005786,
0.236109,µm,Spine,3,2,1,100000000,610000005787,
0.36567,µm,Spine,2,2,1,100000000,610000005788,
0.288098,µm,Spine,5,4,1,100000000,610000005789,
0.275464,µm,Spine,14,8,1,100000000,610000005790,
0.262103,µm,Spine,13,7,1,100000000,610000005791,
0.307371,µm,Spine,11,5,1,100000000,610000005792,
0.365611,µm,Spine,10,4,1,100000000,610000005793,
0.320841,µm,Spine,9,4,1,100000000,610000005794,
0.240844,µm,Spine,9,4,1,100000000,610000005795,
0.265596,µm,Spine,8,4,1,100000000,610000005796,
0.193312,µm,Spine,5,4,1,100000000,610000005797,
0.229127,µm,Spine,5,4,1,100000000,610000005798,
0.238719,µm,Spine,5,4,1,100000000,610000005799,
0.256046,µm,Spine,4,2,1,100000000,610000005800,
0.354159,µm,Spine,4,2,1,100000000,610000005801,
0.398373,µm,Spine,3,2,1,100000000,610000005802,
0.369834,µm,Spine,2,2,1,100000000,610000005803,
0.313747,µm,Spine,3,1,1,100000000,610000005804,
0.262417,µm,Spine,3,2,1,100000000,610000005805,
0.315297,µm,Spine,1,1,1,100000000,610000005806,
0.32284,µm,Spine,1,1,1,100000000,610000005807,
0.195119,µm,Spine,11,3,1,100000000,610000005808,
0.211441,µm,Spine,9,3,1,100000000,610000005809,
0.234253,µm,Spine,7,3,1,100000000,610000005810,
0.222314,µm,Spine,6,3,1,100000000,610000005811,
0.288942,µm,Spine,3,2,1,100000000,610000005812,
0.34663,µm,Spine,3,1,1,100000000,610000005813,
0.219549,µm,Spine,1,2,1,100000000,610000005814,
0.307325,µm,Spine,0,1,1,100000000,610000005815,
0.208901,µm,Spine,0,1,1,100000000,610000005816,
0.217921,µm,Spine,0,1,1,100000000,610000005817,
0.291364,µm,Spine,4,1,1,100000000,610000005818,
0.32276,µm,Spine,2,1,1,100000000,610000005819,
0.27222,µm,Spine,5,3,1,100000001,610000005822,
0.296455,µm,Spine,5,2,1,100000001,610000005823,
0.270405,µm,Spine,4,2,1,100000001,610000005824,
0.292849,µm,Spine,4,2,1,100000001,610000005825,
0.348566,µm,Spine,3,2,1,100000001,610000005826,
0.283586,µm,Spine,4,4,1,100000001,610000005827,
0.306554,µm,Spine,4,3,1,100000001,610000005828,
0.388439,µm,Spine,4,3,1,100000001,610000005829,
0.314069,µm,Spine,3,3,1,100000001,610000005830,
0.32537,µm,Spine,1,2,1,100000001,610000005831,
0.225175,µm,Spine,3,2,1,100000001,610000005832,
0.223288,µm,Spine,3,2,1,100000001,610000005833,
0.227577,µm,Spine,6,3,1,100000002,610000005839,
0.258702,µm,Spine,7,3,1,100000002,610000005840,
0.289704,µm,Spine,4,2,1,100000002,610000005841,
0.451281,µm,Spine,5,2,1,100000002,610000005842,
0.371778,µm,Spine,7,2,1,100000002,610000005843,
0.431675,µm,Spine,5,1,1,100000002,610000005844,
0.466474,µm,Spine,4,1,1,100000002,610000005845,
0.33056,µm,Spine,2,2,1,100000002,610000005846,
0.400432,µm,Spine,0,1,1,100000002,610000005847,
0.383209,µm,Spine,0,1,1,100000002,610000005848,
0.356478,µm,Spine,0,1,1,100000002,610000005849,
0.26199,µm,Spine,0,1,1,100000002,610000005851,
0.473132,µm,Spine,0,1,1,100000002,610000005853,
0.442409,µm,Spine,0,1,1,100000002,610000005854,
0.37639,µm,Spine,0,1,1,100000002,610000005855,
0.250957,µm,Spine,0,1,1,100000002,610000005856,
0.31969,µm,Spine,0,1,1,100000002,610000005857,
0.213545,µm,Spine,14,5,1,100000003,610000005859,
0.306898,µm,Spine,13,5,1,100000003,610000005860,
0.272825,µm,Spine,13,5,1,100000003,610000005861,
0.229237,µm,Spine,12,6,1,100000003,610000005862,
0.222092,µm,Spine,11,5,1,100000003,610000005863,
0.252635,µm,Spine,9,5,1,100000003,610000005864,
0.272652,µm,Spine,7,4,1,100000003,610000005865,
0.27092,µm,Spine,7,5,1,100000003,610000005866,
0.296945,µm,Spine,7,5,1,100000003,610000005867,
0.249607,µm,Spine,7,4,1,100000003,610000005868,
0.374209,µm,Spine,6,4,1,100000003,610000005869,
0.339778,µm,Spine,6,4,1,100000003,610000005870,
0.239883,µm,Spine,6,4,1,100000003,610000005871,
0.31616,µm,Spine,5,3,1,100000003,610000005872,
0.237251,µm,Spine,5,3,1,100000003,610000005873,
0.276058,µm,Spine,5,3,1,100000003,610000005874,
0.235594,µm,Spine,7,4,1,100000003,610000005875,
0.300807,µm,Spine,3,3,1,100000003,610000005876,
0.231962,µm,Spine,3,3,1,100000003,610000005877,
0.235723,µm,Spine,3,3,1,100000003,610000005878,
0.357533,µm,Spine,3,2,1,100000003,610000005879,
0.337058,µm,Spine,3,1,1,100000003,610000005880,
0.345817,µm,Spine,3,1,1,100000003,610000005881,
0.211397,µm,Spine,1,1,1,100000003,610000005882,
0.361497,µm,Spine,0,1,1,100000003,610000005883,
0.386908,µm,Spine,0,1,1,100000003,610000005884,
0.309623,µm,Spine,0,1,1,100000003,610000005885,
0.308526,µm,Spine,2,2,1,100000003,610000005886,
0.323001,µm,Spine,2,2,1,100000003,610000005887,
0.347684,µm,Spine,2,2,1,100000003,610000005888,
0.353176,µm,Spine,4,2,1,100000003,610000005891,
0.353176,µm,Spine,4,2,1,100000003,610000005892,
0.357873,µm,Spine,4,2,1,100000003,610000005893,
0.314844,µm,Spine,3,1,1,100000003,610000005894,
0.228229,µm,Spine,1,2,1,100000003,610000005895,
0.391205,µm,Spine,3,2,1,100000003,610000005896,
0.223436,µm,Spine,4,1,1,100000003,610000005897,
0.215769,µm,Spine,2,2,1,100000003,610000005898,
0.385446,µm,Spine,0,1,1,100000003,610000005899,
0.294451,µm,Spine,1,1,1,100000003,610000005900,
0.280599,µm,Spine,0,1,1,100000003,610000005901,
0.237915,µm,Spine,0,1,1,100000003,610000005902,
0.426976,µm,Spine,3,1,1,100000003,610000005905,
0.219726,µm,Spine,3,2,1,100000003,610000005906,
0.255442,µm,Spine,2,2,1,100000003,610000005907,
0.283251,µm,Spine,1,2,1,100000003,610000005908,
0.245702,µm,Spine,0,1,1,100000003,610000005909,
0.291427,µm,Spine,1,1,1,100000003,610000005910,
0.301287,µm,Spine,0,1,1,100000003,610000005911,
