
Segment Branch Level
 ==================== 
Segment Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
2,,Segment,4,2,1,100000000,510000003937,
2,,Segment,3,2,1,100000003,510000003941,
4,,Segment,4,4,1,100000003,510000003955,
3,,Segment,3,3,1,100000003,510000003975,
2,,Segment,2,2,1,100000003,510000003991,
1,,Segment,0,1,1,100000003,510000004011,
2,,Segment,5,2,1,100000000,510000004023,
3,,Segment,4,3,1,100000003,510000004028,
2,,Segment,2,2,1,100000000,510000004031,
2,,Segment,3,2,1,100000000,510000004039,
1,,Segment,2,1,1,100000000,510000004060,
1,,Segment,0,1,1,100000000,510000004073,
2,,Segment,4,2,1,100000000,510000004098,
1,,Segment,3,1,1,100000000,510000004101,
1,,Segment,2,1,1,100000000,510000004108,
1,,Segment,1,1,1,100000000,510000004110,
1,,Segment,0,1,1,100000000,510000004131,
3,,Segment,4,3,1,100000001,510000004133,
3,,Segment,4,3,1,100000003,510000004141,
2,,Segment,1,2,1,100000000,510000004147,
2,,Segment,4,2,1,100000003,510000004162,
1,,Segment,4,1,1,100000000,510000004178,
2,,Segment,1,2,1,100000003,510000004186,
2,,Segment,3,2,1,100000003,510000004193,
1,,Segment,2,1,1,100000003,510000004212,
1,,Segment,1,1,1,100000003,510000004215,
1,,Segment,0,1,1,100000003,510000004221,
2,,Segment,1,2,1,100000002,510000004236,
2,,Segment,1,2,1,100000000,510000004248,
2,,Segment,2,2,1,100000000,510000004264,
1,,Segment,3,1,1,100000000,510000004266,
1,,Segment,0,1,1,100000002,510000004305,
2,,Segment,1,2,1,100000003,510000004332,
2,,Segment,3,2,1,100000000,510000004343,
1,,Segment,1,1,1,100000000,510000004347,
2,,Segment,2,2,1,100000000,510000004376,
1,,Segment,1,1,1,100000000,510000004386,
2,,Segment,2,2,1,100000003,510000004416,
1,,Segment,0,1,1,100000000,510000004439,
2,,Segment,2,2,1,100000000,510000004445,
1,,Segment,3,1,1,100000001,510000004447,
1,,Segment,3,1,1,100000003,510000004452,
3,,Segment,3,3,1,100000000,510000004460,
2,,Segment,1,2,1,100000003,510000004512,
1,,Segment,0,1,1,100000003,510000004515,
2,,Segment,2,2,1,100000003,510000004523,
2,,Segment,1,2,1,100000003,510000004532,
2,,Segment,1,2,1,100000003,510000004545,
2,,Segment,1,2,1,100000003,510000004548,
3,,Segment,2,3,1,100000001,510000004551,
2,,Segment,2,2,1,100000000,510000004555,
1,,Segment,2,1,1,100000000,510000004565,
2,,Segment,1,2,1,100000000,510000004567,
1,,Segment,1,1,1,100000003,510000004598,
1,,Segment,0,1,1,100000000,510000004622,
2,,Segment,3,2,1,100000000,510000004628,
1,,Segment,0,1,1,100000002,510000004652,
1,,Segment,2,1,1,100000003,510000004656,
2,,Segment,1,2,1,100000000,510000004663,
2,,Segment,2,2,1,100000000,510000004666,
1,,Segment,0,1,1,100000002,510000004675,
1,,Segment,0,1,1,100000000,510000004678,
2,,Segment,2,2,1,100000003,510000004680,
1,,Segment,0,1,1,100000001,510000004698,
1,,Segment,0,1,1,100000002,510000004715,
2,,Segment,1,2,1,100000003,510000004718,
1,,Segment,0,1,1,100000003,510000004752,
2,,Segment,1,2,1,100000000,510000004754,
2,,Segment,6,2,1,100000000,510000004776,
2,,Segment,5,2,1,100000000,510000004777,
2,,Segment,10,2,1,100000000,510000004782,
1,,Segment,1,1,1,100000000,510000004783,
4,,Segment,9,4,1,100000001,510000004784,
4,,Segment,5,4,1,100000001,510000004786,
3,,Segment,4,3,1,100000001,510000004787,
1,,Segment,1,1,1,100000002,510000004789,
3,,Segment,7,3,1,100000002,510000004791,
1,,Segment,6,1,1,100000002,510000004792,
2,,Segment,3,2,1,100000002,510000004793,
3,,Segment,4,3,1,100000003,510000004796,
4,,Segment,10,4,1,100000003,510000004797,
1,,Segment,1,1,1,100000003,510000004799,
2,,Segment,3,2,1,100000003,510000004800,
3,,Segment,2,3,1,100000003,510000004802,
1,,Segment,3,1,1,100000003,510000004804,
2,,Segment,3,2,1,100000003,510000004805,
1,,Segment,1,1,1,100000003,510000004806,
