
Spine Attachment Pt Branching Angle
 ==================== 
Spine Attachment Pt Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
43.4569,°,Spine,0,1,1,100000002,610000005854,
76.4833,°,Spine,0,1,1,100000002,610000005855,
62.8796,°,Spine,0,1,1,100000002,610000005856,
84.3521,°,Spine,0,1,1,100000002,610000005857,
48.3311,°,Spine,14,5,1,100000003,610000005859,
46.8493,°,Spine,13,5,1,100000003,610000005860,
65.1293,°,Spine,11,5,1,100000003,610000005863,
88.2138,°,Spine,9,5,1,100000003,610000005864,
82.3002,°,Spine,7,4,1,100000003,610000005865,
91.0092,°,Spine,6,4,1,100000003,610000005869,
89.9717,°,Spine,5,3,1,100000003,610000005872,
58.8388,°,Spine,5,3,1,100000003,610000005873,
59.0299,°,Spine,5,3,1,100000003,610000005874,
93.5775,°,Spine,7,4,1,100000003,610000005875,
76.4916,°,Spine,3,3,1,100000003,610000005876,
55.8807,°,Spine,3,3,1,100000003,610000005877,
61.2253,°,Spine,3,2,1,100000003,610000005879,
71.6739,°,Spine,1,1,1,100000003,610000005882,
83.4926,°,Spine,0,1,1,100000003,610000005884,
80.3363,°,Spine,2,2,1,100000003,610000005888,
56.147,°,Spine,3,1,1,100000003,610000005894,
105.021,°,Spine,1,2,1,100000003,610000005895,
56.9424,°,Spine,3,2,1,100000003,610000005896,
86.6873,°,Spine,4,1,1,100000003,610000005897,
81.5147,°,Spine,2,2,1,100000003,610000005898,
71.6041,°,Spine,0,1,1,100000003,610000005899,
40.2041,°,Spine,1,1,1,100000003,610000005900,
113.802,°,Spine,3,1,1,100000003,610000005905,
83.896,°,Spine,3,2,1,100000003,610000005906,
55.6488,°,Spine,2,2,1,100000003,610000005907,
81.4757,°,Spine,0,1,1,100000003,610000005909,
77.1136,°,Spine,1,1,1,100000003,610000005910,
42.325,°,Spine,0,1,1,100000003,610000005911,
