
Spine Terminal Pt Position Y
 ==================== 
Spine Terminal Pt Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
21613.9,µm,Spine,Spine Terminal Pt Position,4,3,1,100000005,610000005631,
21613.9,µm,Spine,Spine Terminal Pt Position,4,3,1,100000005,610000005632,
21613.8,µm,Spine,Spine Terminal Pt Position,4,3,1,100000005,610000005633,
21614.3,µm,Spine,Spine Terminal Pt Position,3,3,1,100000005,610000005634,
21614.8,µm,Spine,Spine Terminal Pt Position,3,3,1,100000005,610000005635,
21611,µm,Spine,Spine Terminal Pt Position,13,6,1,100000005,610000005636,
21614.1,µm,Spine,Spine Terminal Pt Position,9,4,1,100000005,610000005637,
21609.9,µm,Spine,Spine Terminal Pt Position,11,6,1,100000005,610000005638,
21614.6,µm,Spine,Spine Terminal Pt Position,8,5,1,100000005,610000005639,
21615.6,µm,Spine,Spine Terminal Pt Position,7,4,1,100000005,610000005640,
21614.8,µm,Spine,Spine Terminal Pt Position,4,2,1,100000005,610000005641,
21615.6,µm,Spine,Spine Terminal Pt Position,1,2,1,100000005,610000005642,
21615.6,µm,Spine,Spine Terminal Pt Position,1,2,1,100000005,610000005643,
21617.1,µm,Spine,Spine Terminal Pt Position,2,2,1,100000005,610000005644,
21617.2,µm,Spine,Spine Terminal Pt Position,2,2,1,100000005,610000005645,
21617.3,µm,Spine,Spine Terminal Pt Position,2,2,1,100000005,610000005646,
21617.5,µm,Spine,Spine Terminal Pt Position,2,2,1,100000005,610000005647,
21616.7,µm,Spine,Spine Terminal Pt Position,3,1,1,100000005,610000005648,
21600.8,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000005649,
21629.1,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000005649,
21599.4,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005650,
21630.5,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000005650,
21631.3,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005651,
21599.5,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005651,
21599.6,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005652,
21637.1,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000005652,
21634.1,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005653,
21599.4,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000005653,
21634,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005654,
21597.6,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000005654,
21630,µm,Spine,Spine Terminal Pt Position,,,1,,610000005655,
21597.6,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000005655,
21599.8,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000005656,
21598.7,µm,Spine,Spine Terminal Pt Position,10,2,1,,610000005657,
21603.2,µm,Spine,Spine Terminal Pt Position,,,1,,610000005658,
21601.5,µm,Spine,Spine Terminal Pt Position,,,1,,610000005660,
