
Segment Spine Density
 ==================== 
Segment Spine Density,Unit,Category,Depth,Level,Time,FilamentID,ID,
4.38028,1/10µm,Segment,7,4,1,100000005,510000003624,
0,1/10µm,Segment,6,3,1,100000005,510000003626,
0,1/10µm,Segment,5,3,1,100000005,510000003635,
19.3588,1/10µm,Segment,4,2,1,100000005,510000003649,
0,1/10µm,Segment,15,6,1,100000005,510000003659,
9.57454,1/10µm,Segment,11,6,1,100000005,510000003669,
0,1/10µm,Segment,10,5,1,100000005,510000003701,
0,1/10µm,Segment,9,5,1,100000005,510000003715,
0,1/10µm,Segment,15,5,1,100000005,510000003718,
0,1/10µm,Segment,14,6,1,100000005,510000003725,
0,1/10µm,Segment,13,7,1,100000005,510000003730,
6.54114,1/10µm,Segment,12,6,1,100000005,510000003746,
0,1/10µm,Segment,11,5,1,100000005,510000003750,
0,1/10µm,Segment,13,6,1,100000005,510000003766,
19.5277,1/10µm,Segment,12,7,1,100000005,510000003783,
0,1/10µm,Segment,11,7,1,100000005,510000003787,
0,1/10µm,Segment,10,6,1,100000005,510000003792,
0,1/10µm,Segment,11,6,1,100000005,510000003795,
0,1/10µm,Segment,11,6,1,100000005,510000003798,
19.9965,1/10µm,Segment,10,4,1,100000005,510000003803,
12.0132,1/10µm,Segment,8,5,1,100000005,510000003809,
0,1/10µm,Segment,5,3,1,100000005,510000003813,
0,1/10µm,Segment,7,3,1,100000005,510000003819,
0,1/10µm,Segment,4,4,1,100000005,510000003825,
0,1/10µm,Segment,3,3,1,100000005,510000003829,
63.466,1/10µm,Segment,2,2,1,100000005,510000003842,
26.0189,1/10µm,Segment,1,1,1,100000005,510000003858,
0,1/10µm,Segment,3,2,1,100000005,510000003862,
0,1/10µm,Segment,6,3,1,100000005,510000003865,
10.7082,1/10µm,Segment,5,2,1,100000005,510000003871,
0,1/10µm,Segment,6,4,1,100000005,510000003874,
0,1/10µm,Segment,6,2,1,100000005,510000003877,
47.1302,1/10µm,Segment,5,1,1,100000005,510000003881,
48.5558,1/10µm,Segment,3,1,1,100000005,510000003887,
0,1/10µm,Segment,5,2,1,100000005,510000003892,
0,1/10µm,Segment,4,2,1,100000005,510000003897,
0,1/10µm,Segment,4,3,1,100000005,510000003904,
0,1/10µm,Segment,3,2,1,100000005,510000003908,
0,1/10µm,Segment,4,4,1,100000005,510000003917,
0,1/10µm,Segment,3,4,1,100000005,510000003920,
0,1/10µm,Segment,2,3,1,100000005,510000003923,
0,1/10µm,Segment,3,3,1,100000005,510000003927,
0,1/10µm,Segment,0,1,1,100000004,510000003965,
2.11048,1/10µm,Segment,10,2,1,100000004,510000004030,
0,1/10µm,Segment,9,2,1,100000004,510000004039,
0,1/10µm,Segment,7,2,1,100000004,510000004049,
0,1/10µm,Segment,6,2,1,100000004,510000004078,
0,1/10µm,Segment,5,2,1,100000004,510000004096,
10.6266,1/10µm,Segment,4,2,1,100000004,510000004104,
0,1/10µm,Segment,3,2,1,100000004,510000004120,
7.27108,1/10µm,Segment,2,1,1,100000004,510000004131,
0,1/10µm,Segment,1,1,1,100000004,510000004138,
0,1/10µm,Segment,0,1,1,100000004,510000004141,
0,1/10µm,Segment,11,4,1,100000004,510000004165,
0,1/10µm,Segment,10,3,1,100000004,510000004169,
0,1/10µm,Segment,9,3,1,100000004,510000004172,
5.74908,1/10µm,Segment,8,3,1,100000004,510000004211,
0,1/10µm,Segment,11,3,1,100000004,510000004224,
11.2117,1/10µm,Segment,10,3,1,100000004,510000004241,
0,1/10µm,Segment,10,4,1,100000004,510000004247,
0,1/10µm,Segment,7,3,1,100000004,510000004255,
0,1/10µm,Segment,9,3,1,100000004,510000004261,
0,1/10µm,Segment,6,3,1,100000004,510000004271,
0,1/10µm,Segment,6,3,1,100000004,510000004275,
0,1/10µm,Segment,5,3,1,100000004,510000004278,
0,1/10µm,Segment,4,3,1,100000004,510000004288,
1.76571,1/10µm,Segment,3,1,1,100000003,510000004365,
0,1/10µm,Segment,2,1,1,100000003,510000004369,
0,1/10µm,Segment,1,1,1,100000003,510000004412,
0,1/10µm,Segment,0,1,1,100000003,510000004430,
6.53082,1/10µm,Segment,2,2,1,100000004,510000004477,
0,1/10µm,Segment,1,1,1,100000004,510000004483,
0,1/10µm,Segment,0,1,1,100000004,510000004513,
6.11036,1/10µm,Segment,2,1,1,100000004,510000004528,
0,1/10µm,Segment,3,2,1,100000003,510000004532,
0,1/10µm,Segment,4,3,1,100000003,510000004549,
9.42332,1/10µm,Segment,3,3,1,100000003,510000004560,
0,1/10µm,Segment,2,2,1,100000003,510000004581,
0,1/10µm,Segment,1,2,1,100000003,510000004587,
11.365,1/10µm,Segment,4,4,1,100000003,510000004595,
0,1/10µm,Segment,4,2,1,100000004,510000004597,
0,1/10µm,Segment,3,1,1,100000004,510000004601,
0,1/10µm,Segment,2,2,1,100000003,510000004604,
0,1/10µm,Segment,3,2,1,100000003,510000004609,
4.36039,1/10µm,Segment,1,2,1,100000004,510000004634,
0,1/10µm,Segment,2,3,1,100000003,510000004637,
17.1583,1/10µm,Segment,0,1,1,100000003,510000004664,
5.08732,1/10µm,Segment,0,1,1,100000003,510000004707,
7.18776,1/10µm,Segment,1,2,1,100000004,510000004738,
28.4871,1/10µm,Segment,3,2,1,100000004,510000004743,
4.88935,1/10µm,Segment,0,1,1,100000004,510000004772,
0,1/10µm,Segment,3,3,1,100000004,510000004774,
0,1/10µm,Segment,0,1,1,100000003,510000004866,
0,1/10µm,Segment,1,2,1,100000004,510000004955,
0,1/10µm,Segment,1,1,1,100000004,510000004958,
0,1/10µm,Segment,8,2,1,100000004,510000004960,
0,1/10µm,Segment,9,4,1,100000004,510000004961,
0,1/10µm,Segment,4,1,1,100000004,510000004962,
36.1539,1/10µm,Segment,2,2,1,100000004,510000004963,
0,1/10µm,Segment,9,6,1,100000005,510000004964,
0,1/10µm,Segment,3,2,1,100000005,510000004966,
0,1/10µm,Segment,13,6,1,100000005,510000004967,
0,1/10µm,Segment,12,8,1,100000005,510000004968,
0,1/10µm,Segment,4,3,1,100000005,510000004969,
0,1/10µm,Segment,2,1,1,100000005,510000004970,
0,1/10µm,Segment,4,1,1,100000005,510000004971,
