
Spine Part Length
 ==================== 
Spine Part Length Ground,Spine Part Length Head,Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.36074,0.512243,0,µm,Spine,Spine Part Length,1,2,1,100000005,610000003970,
1.13491,0.417694,0,µm,Spine,Spine Part Length,1,2,1,100000005,610000003974,
0.996066,0.457458,0,µm,Spine,Spine Part Length,1,2,1,100000005,610000003975,
0.599045,0.3125,0,µm,Spine,Spine Part Length,1,2,1,100000005,610000003976,
0.964792,0.346754,0.567571,µm,Spine,Spine Part Length,2,2,1,100000001,610000003529,
0.913838,0.399505,0,µm,Spine,Spine Part Length,2,2,1,100000003,610000003737,
0.868543,0.358712,0,µm,Spine,Spine Part Length,2,2,1,100000003,610000003764,
0.979633,0.662435,0,µm,Spine,Spine Part Length,2,2,1,100000003,610000003776,
1.71354,1.26331,0,µm,Spine,Spine Part Length,2,2,1,100000003,610000003813,
0.961299,0.587565,0,µm,Spine,Spine Part Length,2,2,1,100000003,610000003875,
0.926018,0.317049,0,µm,Spine,Spine Part Length,2,2,1,100000003,610000003943,
0.948144,0.451493,0,µm,Spine,Spine Part Length,2,2,1,100000005,610000003969,
1.36325,0.753418,0,µm,Spine,Spine Part Length,3,1,1,100000003,610000003437,
0.783939,0.403284,0,µm,Spine,Spine Part Length,3,1,1,100000003,610000003945,
0.843954,0.37076,0,µm,Spine,Spine Part Length,3,2,1,100000003,610000003941,
0.91134,0.365583,0,µm,Spine,Spine Part Length,3,3,1,100000005,610000003968,
0.98158,0.674625,0,µm,Spine,Spine Part Length,4,3,1,100000001,610000003754,
1.06756,0.440416,0,µm,Spine,Spine Part Length,4,3,1,100000001,610000003908,
1.47423,0.947634,0,µm,Spine,Spine Part Length,4,3,1,100000001,610000003909,
