
Spine Center Intensity Mean Ch=2 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
48.3333,,Spine,2,0,Image 1,1,1,100000002,610000003597,
48.4,,Spine,2,1,Image 1,1,1,100000005,610000003601,
59.1429,,Spine,2,1,Image 1,2,1,100000001,610000003607,
63,,Spine,2,0,Image 1,1,1,100000000,610000003610,
35,,Spine,2,0,Image 1,1,1,100000005,610000003612,
45.3333,,Spine,2,1,Image 1,1,1,100000002,610000003614,
29.8,,Spine,2,1,Image 1,1,1,100000002,610000003618,
53,,Spine,2,0,Image 1,1,1,100000004,610000003620,
80.6667,,Spine,2,0,Image 1,1,1,100000000,610000003623,
82.8,,Spine,2,0,Image 1,1,1,100000000,610000003628,
40.5,,Spine,2,0,Image 1,1,1,100000005,610000003631,
57,,Spine,2,0,Image 1,1,1,100000000,610000003637,
93.8,,Spine,2,0,Image 1,1,1,100000000,610000003642,
64,,Spine,2,0,Image 1,1,1,100000002,610000003645,
73.25,,Spine,2,0,Image 1,1,1,100000002,610000003650,
78.75,,Spine,2,0,Image 1,1,1,100000000,610000003655,
89.75,,Spine,2,0,Image 1,1,1,100000000,610000003659,
79.75,,Spine,2,0,Image 1,1,1,100000000,610000003663,
66,,Spine,2,0,Image 1,1,1,100000005,610000003666,
50,,Spine,2,0,Image 1,1,1,100000002,610000003668,
41.75,,Spine,2,1,Image 1,1,1,100000002,610000003671,
60.25,,Spine,2,0,Image 1,1,1,100000000,610000003675,
45.6667,,Spine,2,0,Image 1,1,1,100000001,610000003677,
91.3333,,Spine,2,0,Image 1,1,1,100000000,610000003680,
28,,Spine,2,0,Image 1,1,1,100000005,610000003682,
97,,Spine,2,0,Image 1,1,1,100000004,610000003687,
62,,Spine,2,0,Image 1,1,1,100000005,610000003689,
62,,Spine,2,0,Image 1,1,1,100000005,610000003692,
82.5,,Spine,2,0,Image 1,1,1,100000000,610000003697,
63.5,,Spine,2,0,Image 1,1,1,100000000,610000003702,
39,,Spine,2,1,Image 1,1,1,100000002,610000003704,
61.5,,Spine,2,0,Image 1,1,1,100000002,610000003706,
43,,Spine,2,0,Image 1,1,1,100000005,610000003708,
37,,Spine,2,0,Image 1,1,1,100000002,610000003712,
103.333,,Spine,2,0,Image 1,1,1,100000000,610000003715,
27.3333,,Spine,2,0,Image 1,1,1,100000005,610000003719,
103.75,,Spine,2,0,Image 1,1,1,100000000,610000003723,
103.333,,Spine,2,0,Image 1,1,1,100000000,610000003727,
89,,Spine,2,0,Image 1,1,1,100000002,610000003729,
61,,Spine,2,1,Image 1,1,1,100000000,610000003732,
97,,Spine,2,0,Image 1,1,1,100000000,610000003735,
58.5,,Spine,2,0,Image 1,1,1,100000003,610000003737,
29.5,,Spine,2,0,Image 1,1,1,100000004,610000003740,
118,,Spine,2,0,Image 1,1,1,100000000,610000003745,
43,,Spine,2,0,Image 1,1,1,100000004,610000003748,
57.3333,,Spine,2,0,Image 1,1,1,100000004,610000003752,
80,,Spine,2,4,Image 1,3,1,100000001,610000003754,
55.25,,Spine,2,0,Image 1,1,1,100000000,610000003758,
57.3333,,Spine,2,1,Image 1,1,1,100000002,610000003760,
40,,Spine,2,0,Image 1,1,1,100000002,610000003762,
58,,Spine,2,0,Image 1,1,1,100000003,610000003764,
101.25,,Spine,2,1,Image 1,1,1,100000001,610000003768,
71.25,,Spine,2,1,Image 1,1,1,100000001,610000003773,
58,,Spine,2,0,Image 1,1,1,100000003,610000003776,
87.5,,Spine,2,0,Image 1,1,1,100000000,610000003781,
97,,Spine,2,0,Image 1,1,1,100000000,610000003784,
93.3333,,Spine,2,0,Image 1,1,1,100000001,610000003786,
89,,Spine,2,0,Image 1,1,1,100000004,610000003791,
73.5,,Spine,2,0,Image 1,1,1,100000000,610000003796,
42.6667,,Spine,2,1,Image 1,1,1,100000002,610000003800,
37.5,,Spine,2,0,Image 1,1,1,100000003,610000003813,
88,,Spine,2,0,Image 1,1,1,100000000,610000003816,
96,,Spine,2,0,Image 1,1,1,100000002,610000003826,
85,,Spine,2,0,Image 1,1,1,100000000,610000003828,
58,,Spine,2,0,Image 1,1,1,100000000,610000003833,
47.5,,Spine,2,0,Image 1,1,1,100000004,610000003842,
48,,Spine,2,0,Image 1,1,1,100000000,610000003847,
94,,Spine,2,0,Image 1,1,1,100000002,610000003857,
111.5,,Spine,2,0,Image 1,1,1,100000003,610000003875,
36,,Spine,2,0,Image 1,1,1,100000000,610000003907,
118.5,,Spine,2,4,Image 1,3,1,100000001,610000003908,
107.5,,Spine,2,4,Image 1,3,1,100000001,610000003909,
80.5,,Spine,2,1,Image 1,2,1,100000001,610000003910,
57.5,,Spine,2,1,Image 1,1,1,100000001,610000003912,
114.5,,Spine,2,0,Image 1,1,1,100000001,610000003913,
66.5,,Spine,2,0,Image 1,1,1,100000002,610000003917,
75.5,,Spine,2,0,Image 1,1,1,100000002,610000003918,
56,,Spine,2,0,Image 1,1,1,100000002,610000003919,
65.5,,Spine,2,0,Image 1,1,1,100000002,610000003921,
51.5,,Spine,2,1,Image 1,1,1,100000002,610000003923,
56,,Spine,2,1,Image 1,1,1,100000002,610000003924,
55,,Spine,2,1,Image 1,1,1,100000002,610000003925,
84.5,,Spine,2,0,Image 1,1,1,100000002,610000003926,
78,,Spine,2,1,Image 1,1,1,100000002,610000003929,
80,,Spine,2,1,Image 1,1,1,100000002,610000003930,
79.5,,Spine,2,1,Image 1,1,1,100000002,610000003931,
68.5,,Spine,2,0,Image 1,1,1,100000002,610000003932,
84,,Spine,2,1,Image 1,1,1,100000002,610000003933,
84.5,,Spine,2,0,Image 1,1,1,100000002,610000003939,
31,,Spine,2,3,Image 1,2,1,100000003,610000003941,
96.5,,Spine,2,0,Image 1,1,1,100000003,610000003942,
45.5,,Spine,2,2,Image 1,2,1,100000003,610000003943,
66.5,,Spine,2,0,Image 1,1,1,100000003,610000003944,
39,,Spine,2,3,Image 1,1,1,100000003,610000003945,
59.5,,Spine,2,0,Image 1,1,1,100000003,610000003946,
54.5,,Spine,2,0,Image 1,1,1,100000003,610000003947,
86.5,,Spine,2,0,Image 1,1,1,100000003,610000003949,
72,,Spine,2,0,Image 1,1,1,100000004,610000003952,
53.5,,Spine,2,0,Image 1,1,1,100000004,610000003956,
41,,Spine,2,0,Image 1,1,1,100000004,610000003957,
66,,Spine,2,0,Image 1,1,1,100000004,610000003958,
48.5,,Spine,2,0,Image 1,1,1,100000004,610000003961,
37.5,,Spine,2,3,Image 1,3,1,100000005,610000003968,
37,,Spine,2,2,Image 1,2,1,100000005,610000003969,
49,,Spine,2,1,Image 1,2,1,100000005,610000003970,
69,,Spine,2,0,Image 1,1,1,100000005,610000003971,
37.5,,Spine,2,1,Image 1,2,1,100000005,610000003974,
35,,Spine,2,1,Image 1,2,1,100000005,610000003975,
34,,Spine,2,1,Image 1,2,1,100000005,610000003976,
33.5,,Spine,2,0,Image 1,1,1,100000005,610000003978,
76.5,,Spine,2,0,Image 1,1,1,100000005,610000003984,
