
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,1,0,Image 1,1,1,100000005,610000003682,
3,,Spine,1,0,Image 1,1,1,100000004,610000003687,
2,,Spine,1,0,Image 1,1,1,100000005,610000003689,
2,,Spine,1,0,Image 1,1,1,100000005,610000003692,
4,,Spine,1,0,Image 1,1,1,100000000,610000003697,
4,,Spine,1,0,Image 1,1,1,100000000,610000003702,
3,,Spine,1,1,Image 1,1,1,100000002,610000003704,
2,,Spine,1,0,Image 1,1,1,100000002,610000003706,
2,,Spine,1,0,Image 1,1,1,100000005,610000003708,
4,,Spine,1,0,Image 1,1,1,100000002,610000003712,
3,,Spine,1,0,Image 1,1,1,100000000,610000003715,
3,,Spine,1,0,Image 1,1,1,100000005,610000003719,
4,,Spine,1,0,Image 1,1,1,100000000,610000003723,
3,,Spine,1,0,Image 1,1,1,100000000,610000003727,
2,,Spine,1,0,Image 1,1,1,100000002,610000003729,
3,,Spine,1,1,Image 1,1,1,100000000,610000003732,
3,,Spine,1,0,Image 1,1,1,100000000,610000003735,
2,,Spine,1,0,Image 1,1,1,100000003,610000003737,
2,,Spine,1,0,Image 1,1,1,100000004,610000003740,
3,,Spine,1,0,Image 1,1,1,100000000,610000003745,
2,,Spine,1,0,Image 1,1,1,100000004,610000003748,
3,,Spine,1,0,Image 1,1,1,100000004,610000003752,
3,,Spine,1,4,Image 1,3,1,100000001,610000003754,
4,,Spine,1,0,Image 1,1,1,100000000,610000003758,
3,,Spine,1,1,Image 1,1,1,100000002,610000003760,
2,,Spine,1,0,Image 1,1,1,100000002,610000003762,
2,,Spine,1,0,Image 1,1,1,100000003,610000003764,
4,,Spine,1,1,Image 1,1,1,100000001,610000003768,
4,,Spine,1,1,Image 1,1,1,100000001,610000003773,
2,,Spine,1,0,Image 1,1,1,100000003,610000003776,
2,,Spine,1,0,Image 1,1,1,100000000,610000003781,
2,,Spine,1,0,Image 1,1,1,100000000,610000003784,
3,,Spine,1,0,Image 1,1,1,100000001,610000003786,
2,,Spine,1,0,Image 1,1,1,100000004,610000003791,
2,,Spine,1,0,Image 1,1,1,100000000,610000003796,
3,,Spine,1,1,Image 1,1,1,100000002,610000003800,
2,,Spine,1,0,Image 1,1,1,100000003,610000003813,
2,,Spine,1,0,Image 1,1,1,100000000,610000003816,
2,,Spine,1,0,Image 1,1,1,100000002,610000003826,
2,,Spine,1,0,Image 1,1,1,100000000,610000003828,
2,,Spine,1,0,Image 1,1,1,100000000,610000003833,
2,,Spine,1,0,Image 1,1,1,100000004,610000003842,
2,,Spine,1,0,Image 1,1,1,100000000,610000003847,
1,,Spine,1,0,Image 1,1,1,100000002,610000003857,
2,,Spine,1,0,Image 1,1,1,100000003,610000003875,
2,,Spine,1,0,Image 1,1,1,100000000,610000003907,
2,,Spine,1,4,Image 1,3,1,100000001,610000003908,
2,,Spine,1,4,Image 1,3,1,100000001,610000003909,
2,,Spine,1,1,Image 1,2,1,100000001,610000003910,
2,,Spine,1,1,Image 1,1,1,100000001,610000003912,
2,,Spine,1,0,Image 1,1,1,100000001,610000003913,
2,,Spine,1,0,Image 1,1,1,100000002,610000003917,
2,,Spine,1,0,Image 1,1,1,100000002,610000003918,
2,,Spine,1,0,Image 1,1,1,100000002,610000003919,
2,,Spine,1,0,Image 1,1,1,100000002,610000003921,
2,,Spine,1,1,Image 1,1,1,100000002,610000003923,
2,,Spine,1,1,Image 1,1,1,100000002,610000003924,
2,,Spine,1,1,Image 1,1,1,100000002,610000003925,
2,,Spine,1,0,Image 1,1,1,100000002,610000003926,
2,,Spine,1,1,Image 1,1,1,100000002,610000003929,
2,,Spine,1,1,Image 1,1,1,100000002,610000003930,
2,,Spine,1,1,Image 1,1,1,100000002,610000003931,
2,,Spine,1,0,Image 1,1,1,100000002,610000003932,
2,,Spine,1,1,Image 1,1,1,100000002,610000003933,
2,,Spine,1,0,Image 1,1,1,100000002,610000003939,
2,,Spine,1,3,Image 1,2,1,100000003,610000003941,
2,,Spine,1,0,Image 1,1,1,100000003,610000003942,
2,,Spine,1,2,Image 1,2,1,100000003,610000003943,
2,,Spine,1,0,Image 1,1,1,100000003,610000003944,
2,,Spine,1,3,Image 1,1,1,100000003,610000003945,
2,,Spine,1,0,Image 1,1,1,100000003,610000003946,
2,,Spine,1,0,Image 1,1,1,100000003,610000003947,
2,,Spine,1,0,Image 1,1,1,100000003,610000003949,
2,,Spine,1,0,Image 1,1,1,100000004,610000003952,
2,,Spine,1,0,Image 1,1,1,100000004,610000003956,
2,,Spine,1,0,Image 1,1,1,100000004,610000003957,
2,,Spine,1,0,Image 1,1,1,100000004,610000003958,
2,,Spine,1,0,Image 1,1,1,100000004,610000003961,
2,,Spine,1,3,Image 1,3,1,100000005,610000003968,
2,,Spine,1,2,Image 1,2,1,100000005,610000003969,
2,,Spine,1,1,Image 1,2,1,100000005,610000003970,
2,,Spine,1,0,Image 1,1,1,100000005,610000003971,
2,,Spine,1,1,Image 1,2,1,100000005,610000003974,
2,,Spine,1,1,Image 1,2,1,100000005,610000003975,
2,,Spine,1,1,Image 1,2,1,100000005,610000003976,
2,,Spine,1,0,Image 1,1,1,100000005,610000003978,
2,,Spine,1,0,Image 1,1,1,100000005,610000003984,
