
Spine Part Min Diameter
 ==================== 
Spine Part Min Diameter Ground,Spine Part Min Diameter Head,Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.742992,0.637835,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003704,
1.14583,0.625,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003732,
1.00038,0.704789,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003760,
0.416667,0.832809,0.559765,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003768,
1.1911,0.743799,0.994783,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003773,
0.813849,0.677923,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003800,
0.649595,0.649595,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003912,
0.893062,0.893062,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003923,
0.595703,0.595703,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003924,
0.416667,0.55013,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003925,
0.762761,0.762761,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003929,
0.991561,1.20814,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003930,
0.618119,0.858162,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003931,
0.854418,1.07096,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003933,
0.778638,0.625,0.833333,µm,Spine,Spine Part Min Diameter,1,2,1,100000005,610000003433,
0.679757,0.797526,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000005,610000003549,
0.502773,1.06805,0.416667,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003607,
0.502773,1.22396,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003910,
1.02449,1.02449,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000005,610000003970,
0.679757,0.835388,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000005,610000003974,
0.833333,0.914917,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000005,610000003975,
0.625,0.625,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000005,610000003976,
1.06764,0.693508,0.541216,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000003529,
0.659324,0.79901,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000003737,
0.537109,0.717423,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000003764,
1.32487,1.32487,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000003776,
0.735251,2.52662,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000003813,
1.0555,1.17513,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000003875,
0.634098,0.634098,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000003943,
0.894639,0.902985,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000005,610000003969,
0.804239,0.60713,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000003437,
0.806568,0.806568,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000003945,
0.741519,0.741519,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000003,610000003941,
0.731167,0.731167,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000005,610000003968,
1.11562,1.34925,0,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003754,
0.880832,0.880832,0,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003908,
1.25456,1.89527,0,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003909,
