
Spine Number of Voxel Ch=5 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
34,,Spine,5,0,Image 1,1,1,100000000,610000003833,
29,,Spine,5,0,Image 1,1,1,100000004,610000003842,
10,,Spine,5,0,Image 1,1,1,100000000,610000003847,
36,,Spine,5,0,Image 1,1,1,100000002,610000003857,
86,,Spine,5,0,Image 1,1,1,100000003,610000003875,
102,,Spine,5,0,Image 1,1,1,100000000,610000003907,
176,,Spine,5,4,Image 1,3,1,100000001,610000003908,
317,,Spine,5,4,Image 1,3,1,100000001,610000003909,
97,,Spine,5,1,Image 1,2,1,100000001,610000003910,
56,,Spine,5,1,Image 1,1,1,100000001,610000003912,
147,,Spine,5,0,Image 1,1,1,100000001,610000003913,
164,,Spine,5,0,Image 1,1,1,100000002,610000003917,
18,,Spine,5,0,Image 1,1,1,100000002,610000003918,
19,,Spine,5,0,Image 1,1,1,100000002,610000003919,
56,,Spine,5,0,Image 1,1,1,100000002,610000003921,
90,,Spine,5,1,Image 1,1,1,100000002,610000003923,
109,,Spine,5,1,Image 1,1,1,100000002,610000003924,
21,,Spine,5,1,Image 1,1,1,100000002,610000003925,
103,,Spine,5,0,Image 1,1,1,100000002,610000003926,
87,,Spine,5,1,Image 1,1,1,100000002,610000003929,
140,,Spine,5,1,Image 1,1,1,100000002,610000003930,
45,,Spine,5,1,Image 1,1,1,100000002,610000003931,
23,,Spine,5,0,Image 1,1,1,100000002,610000003932,
89,,Spine,5,1,Image 1,1,1,100000002,610000003933,
75,,Spine,5,0,Image 1,1,1,100000002,610000003939,
63,,Spine,5,3,Image 1,2,1,100000003,610000003941,
120,,Spine,5,0,Image 1,1,1,100000003,610000003942,
44,,Spine,5,2,Image 1,2,1,100000003,610000003943,
146,,Spine,5,0,Image 1,1,1,100000003,610000003944,
161,,Spine,5,3,Image 1,1,1,100000003,610000003945,
120,,Spine,5,0,Image 1,1,1,100000003,610000003946,
89,,Spine,5,0,Image 1,1,1,100000003,610000003947,
400,,Spine,5,0,Image 1,1,1,100000003,610000003949,
289,,Spine,5,0,Image 1,1,1,100000004,610000003952,
99,,Spine,5,0,Image 1,1,1,100000004,610000003956,
155,,Spine,5,0,Image 1,1,1,100000004,610000003957,
111,,Spine,5,0,Image 1,1,1,100000004,610000003958,
351,,Spine,5,0,Image 1,1,1,100000004,610000003961,
72,,Spine,5,3,Image 1,3,1,100000005,610000003968,
69,,Spine,5,2,Image 1,2,1,100000005,610000003969,
130,,Spine,5,1,Image 1,2,1,100000005,610000003970,
136,,Spine,5,0,Image 1,1,1,100000005,610000003971,
54,,Spine,5,1,Image 1,2,1,100000005,610000003974,
64,,Spine,5,1,Image 1,2,1,100000005,610000003975,
111,,Spine,5,1,Image 1,2,1,100000005,610000003976,
52,,Spine,5,0,Image 1,1,1,100000005,610000003978,
230,,Spine,5,0,Image 1,1,1,100000005,610000003984,
