
Spine Part Min Diameter Head
 ==================== 
Spine Part Min Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.08146,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007899,
0.809086,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007906,
0.54583,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007907,
0.605941,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007908,
1.01641,µm,Spine,Spine Part Min Diameter,5,4,1,100000006,610000007920,
0.903576,µm,Spine,Spine Part Min Diameter,8,4,1,100000006,610000007921,
1.38856,µm,Spine,Spine Part Min Diameter,7,4,1,100000006,610000007922,
1.35567,µm,Spine,Spine Part Min Diameter,6,3,1,100000006,610000007923,
0.597592,µm,Spine,Spine Part Min Diameter,5,3,1,100000006,610000007924,
0.768658,µm,Spine,Spine Part Min Diameter,4,4,1,100000006,610000007925,
0.652081,µm,Spine,Spine Part Min Diameter,3,4,1,100000006,610000007926,
1.4881,µm,Spine,Spine Part Min Diameter,2,3,1,100000006,610000007927,
0.867615,µm,Spine,Spine Part Min Diameter,2,3,1,100000006,610000007928,
1.29529,µm,Spine,Spine Part Min Diameter,5,2,1,100000006,610000007929,
0.416667,µm,Spine,Spine Part Min Diameter,4,3,1,100000006,610000007930,
0.441847,µm,Spine,Spine Part Min Diameter,4,3,1,100000006,610000007931,
2.03254,µm,Spine,Spine Part Min Diameter,4,2,1,100000006,610000007932,
1.71883,µm,Spine,Spine Part Min Diameter,4,2,1,100000006,610000007933,
2.202,µm,Spine,Spine Part Min Diameter,3,3,1,100000006,610000007934,
2.18723,µm,Spine,Spine Part Min Diameter,3,3,1,100000006,610000007935,
1.87231,µm,Spine,Spine Part Min Diameter,2,2,1,100000006,610000007936,
0.980539,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007937,
1.10632,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007938,
0.651042,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007939,
0.742188,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007940,
