
Spine Orientation Angle
 ==================== 
Spine Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
25.7278,°,Spine,1,1,1,100000002,610000003309,
-9.49686,°,Spine,0,1,1,100000002,610000003312,
-126.002,°,Spine,0,1,1,100000001,610000003315,
146.124,°,Spine,8,5,1,100000000,610000003318,
-2.96823,°,Spine,3,2,1,100000001,610000003321,
-116.767,°,Spine,0,1,1,100000001,610000003325,
-157.776,°,Spine,1,1,1,100000002,610000003328,
127.621,°,Spine,0,1,1,100000001,610000003330,
155.591,°,Spine,0,1,1,100000001,610000003334,
61.4504,°,Spine,2,1,1,100000002,610000003338,
156.961,°,Spine,2,2,1,100000002,610000003343,
-56.2308,°,Spine,3,2,1,100000001,610000003346,
-126.747,°,Spine,4,1,1,100000000,610000003352,
122.239,°,Spine,0,1,1,100000000,610000003354,
-137.585,°,Spine,4,1,1,100000000,610000003360,
-162.446,°,Spine,9,5,1,100000000,610000003383,
-103.686,°,Spine,9,5,1,100000000,610000003384,
-87.7362,°,Spine,9,5,1,100000000,610000003385,
-4.87139,°,Spine,10,4,1,100000000,610000003386,
16.6027,°,Spine,8,4,1,100000000,610000003387,
44.7536,°,Spine,8,2,1,100000000,610000003388,
7.10127,°,Spine,8,2,1,100000000,610000003389,
152.152,°,Spine,8,5,1,100000000,610000003390,
89.1286,°,Spine,7,4,1,100000000,610000003391,
61.8976,°,Spine,8,4,1,100000000,610000003392,
-175.778,°,Spine,7,3,1,100000000,610000003393,
41.1138,°,Spine,7,3,1,100000000,610000003394,
-115.903,°,Spine,4,1,1,100000000,610000003395,
42.1451,°,Spine,4,1,1,100000000,610000003396,
-36.2005,°,Spine,0,1,1,100000000,610000003397,
-47.9464,°,Spine,4,3,1,100000000,610000003399,
87.5805,°,Spine,2,3,1,100000000,610000003400,
171.663,°,Spine,0,1,1,100000001,610000003401,
-67.9638,°,Spine,4,2,1,100000001,610000003402,
-25.1406,°,Spine,3,2,1,100000001,610000003403,
-18.5805,°,Spine,5,2,1,100000001,610000003404,
62.6001,°,Spine,5,2,1,100000001,610000003405,
-55.8726,°,Spine,5,3,1,100000001,610000003406,
56.8099,°,Spine,3,2,1,100000002,610000003407,
-38.4109,°,Spine,2,2,1,100000002,610000003408,
60.8141,°,Spine,2,1,1,100000002,610000003410,
22.5936,°,Spine,2,1,1,100000002,610000003411,
94.5819,°,Spine,0,1,1,100000002,610000003412,
-135.453,°,Spine,3,3,1,100000002,610000003413,
2.61955,°,Spine,3,3,1,100000002,610000003414,
123.781,°,Spine,1,1,1,100000002,610000003415,
-70.8692,°,Spine,1,1,1,100000002,610000003416,
-64.6284,°,Spine,1,1,1,100000002,610000003417,
-134.863,°,Spine,3,1,1,100000002,610000003418,
-87.7275,°,Spine,1,1,1,100000002,610000003419,
-155.964,°,Spine,0,1,1,100000002,610000003420,
