
Spine Part Max Diameter Head
 ==================== 
Spine Part Max Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.74685,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003260,
0.603758,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003263,
0.884905,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003275,
0.884905,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003286,
1.14352,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000003290,
0.416667,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000003294,
1.14101,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000003298,
1.94059,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000003301,
1.77879,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003306,
0.416667,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003309,
0.673803,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003312,
0.898844,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003315,
0.665081,µm,Spine,Spine Part Max Diameter,8,5,1,100000000,610000003318,
0.761179,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003321,
1.584,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003325,
1.59948,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003328,
0.676563,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003330,
3.04296,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003334,
0.833333,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000003338,
0.934921,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000003343,
0.546749,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003346,
1.02766,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000003352,
2.63003,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003354,
0.981075,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000003360,
0.795898,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000003383,
0.846815,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000003384,
1.17196,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000003385,
1.36199,µm,Spine,Spine Part Max Diameter,10,4,1,100000000,610000003386,
0.695771,µm,Spine,Spine Part Max Diameter,8,4,1,100000000,610000003387,
0.625,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000003388,
1.23856,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000003389,
0.944433,µm,Spine,Spine Part Max Diameter,8,5,1,100000000,610000003390,
0.686849,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000003391,
1.21121,µm,Spine,Spine Part Max Diameter,8,4,1,100000000,610000003392,
1.49319,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000003393,
1.55795,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000003394,
1.16952,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000003395,
0.831789,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000003396,
1.77734,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003397,
0.813802,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000003399,
0.907164,µm,Spine,Spine Part Max Diameter,2,3,1,100000000,610000003400,
1.46928,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003401,
0.488281,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000003402,
0.705283,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003403,
0.416667,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003404,
1.25502,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003405,
1.10704,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000003406,
0.884772,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000003407,
1.13494,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000003408,
1.19141,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000003410,
0.996094,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000003411,
0.88571,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003412,
0.97743,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000003413,
0.59082,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000003414,
0.416667,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003415,
0.593333,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003416,
0.416667,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003417,
1.16614,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000003418,
0.491536,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003419,
0.914617,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003420,
