
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1464.49,µm,Spine,Spine Position,12,3,1,100000001,610000005581,
1464.86,µm,Spine,Spine Position,3,2,1,100000001,610000005584,
1464.53,µm,Spine,Spine Position,4,2,1,100000001,610000005587,
1465.62,µm,Spine,Spine Position,4,3,1,100000004,610000005592,
1463.55,µm,Spine,Spine Position,3,2,1,100000000,610000005594,
1462.53,µm,Spine,Spine Position,13,5,1,100000001,610000005596,
1465.52,µm,Spine,Spine Position,0,1,1,100000000,610000005599,
1465.23,µm,Spine,Spine Position,2,1,1,100000000,610000005601,
1462.26,µm,Spine,Spine Position,3,2,1,100000000,610000005604,
1464.79,µm,Spine,Spine Position,13,5,1,100000000,610000005607,
1462.24,µm,Spine,Spine Position,3,4,1,100000002,610000005609,
1464.75,µm,Spine,Spine Position,4,3,1,100000004,610000005611,
1464.99,µm,Spine,Spine Position,0,1,1,100000000,610000005615,
1465.21,µm,Spine,Spine Position,2,3,1,100000001,610000005619,
1463.97,µm,Spine,Spine Position,3,2,1,100000000,610000005625,
1463.53,µm,Spine,Spine Position,7,3,1,100000000,610000005627,
1462.56,µm,Spine,Spine Position,8,2,1,100000001,610000005631,
1466.23,µm,Spine,Spine Position,0,1,1,100000001,610000005636,
1466.53,µm,Spine,Spine Position,0,1,1,100000002,610000005639,
1463.23,µm,Spine,Spine Position,11,5,1,100000001,610000005643,
1465.43,µm,Spine,Spine Position,3,2,1,100000000,610000005647,
1463.87,µm,Spine,Spine Position,3,2,1,100000002,610000005649,
1463.07,µm,Spine,Spine Position,6,1,1,100000000,610000005651,
1463.05,µm,Spine,Spine Position,6,1,1,100000000,610000005655,
1465.45,µm,Spine,Spine Position,4,3,1,100000004,610000005658,
1462.2,µm,Spine,Spine Position,3,4,1,100000002,610000005661,
1465.14,µm,Spine,Spine Position,2,2,1,100000000,610000005664,
1464.85,µm,Spine,Spine Position,2,3,1,100000001,610000005666,
1464.07,µm,Spine,Spine Position,6,2,1,100000001,610000005668,
1465.26,µm,Spine,Spine Position,2,3,1,100000001,610000005671,
1465.55,µm,Spine,Spine Position,4,3,1,100000004,610000005673,
1465.45,µm,Spine,Spine Position,4,3,1,100000004,610000005677,
1465.73,µm,Spine,Spine Position,2,3,1,100000001,610000005681,
1464.43,µm,Spine,Spine Position,2,2,1,100000002,610000005683,
1466.01,µm,Spine,Spine Position,0,1,1,100000001,610000005686,
1464.45,µm,Spine,Spine Position,3,2,1,100000000,610000005691,
1466.31,µm,Spine,Spine Position,6,1,1,100000000,610000005695,
1464.33,µm,Spine,Spine Position,5,2,1,100000001,610000005698,
1462.72,µm,Spine,Spine Position,7,3,1,100000000,610000005702,
1464.85,µm,Spine,Spine Position,3,2,1,100000000,610000005711,
1462.96,µm,Spine,Spine Position,5,2,1,100000001,610000005714,
1465.42,µm,Spine,Spine Position,3,2,1,100000000,610000005717,
1464.98,µm,Spine,Spine Position,1,2,1,100000001,610000005719,
1463.67,µm,Spine,Spine Position,2,2,1,100000002,610000005721,
1466.6,µm,Spine,Spine Position,2,3,1,100000001,610000005730,
1463.65,µm,Spine,Spine Position,3,2,1,100000000,610000005737,
1464.65,µm,Spine,Spine Position,2,3,1,100000001,610000005740,
1465.15,µm,Spine,Spine Position,2,3,1,100000001,610000005744,
1463.95,µm,Spine,Spine Position,3,2,1,100000000,610000005752,
1464.15,µm,Spine,Spine Position,3,2,1,100000000,610000005762,
1463.89,µm,Spine,Spine Position,3,2,1,100000002,610000005764,
1464.05,µm,Spine,Spine Position,3,2,1,100000000,610000005768,
1465.45,µm,Spine,Spine Position,3,2,1,100000000,610000005775,
1464.75,µm,Spine,Spine Position,2,3,1,100000001,610000005777,
1466.45,µm,Spine,Spine Position,3,2,1,100000002,610000005805,
1462.91,µm,Spine,Spine Position,7,3,1,100000000,610000005807,
1463.22,µm,Spine,Spine Position,7,3,1,100000000,610000005808,
1465.1,µm,Spine,Spine Position,4,2,1,100000000,610000005809,
1466.13,µm,Spine,Spine Position,5,1,1,100000000,610000005810,
1465.33,µm,Spine,Spine Position,4,1,1,100000000,610000005811,
1465.38,µm,Spine,Spine Position,3,1,1,100000000,610000005812,
1465.61,µm,Spine,Spine Position,1,2,1,100000000,610000005813,
1464.81,µm,Spine,Spine Position,3,2,1,100000000,610000005816,
1465.06,µm,Spine,Spine Position,1,2,1,100000000,610000005817,
1464.97,µm,Spine,Spine Position,0,1,1,100000000,610000005818,
1464.81,µm,Spine,Spine Position,2,2,1,100000000,610000005820,
1465.19,µm,Spine,Spine Position,2,1,1,100000000,610000005821,
1466.78,µm,Spine,Spine Position,0,1,1,100000000,610000005822,
1465.54,µm,Spine,Spine Position,0,1,1,100000000,610000005823,
1465.54,µm,Spine,Spine Position,0,1,1,100000000,610000005824,
1466.24,µm,Spine,Spine Position,6,1,1,100000000,610000005829,
1464.42,µm,Spine,Spine Position,12,5,1,100000000,610000005830,
1465.89,µm,Spine,Spine Position,9,3,1,100000000,610000005831,
1465,µm,Spine,Spine Position,1,1,1,100000000,610000005832,
1463.27,µm,Spine,Spine Position,6,2,1,100000000,610000005833,
1464.26,µm,Spine,Spine Position,1,1,1,100000000,610000005834,
1464.62,µm,Spine,Spine Position,1,1,1,100000000,610000005835,
1464.05,µm,Spine,Spine Position,1,2,1,100000000,610000005836,
1464.26,µm,Spine,Spine Position,0,1,1,100000000,610000005837,
1464.08,µm,Spine,Spine Position,1,2,1,100000000,610000005841,
1464.35,µm,Spine,Spine Position,1,1,1,100000000,610000005842,
1465.63,µm,Spine,Spine Position,13,6,1,100000001,610000005844,
1464.93,µm,Spine,Spine Position,10,5,1,100000001,610000005845,
1464.43,µm,Spine,Spine Position,11,6,1,100000001,610000005846,
1464.44,µm,Spine,Spine Position,8,5,1,100000001,610000005847,
1462.93,µm,Spine,Spine Position,13,6,1,100000001,610000005848,
1462.82,µm,Spine,Spine Position,13,6,1,100000001,610000005849,
1462.52,µm,Spine,Spine Position,13,5,1,100000001,610000005850,
1463.69,µm,Spine,Spine Position,9,3,1,100000001,610000005851,
1463.26,µm,Spine,Spine Position,8,4,1,100000001,610000005852,
1462.45,µm,Spine,Spine Position,8,2,1,100000001,610000005853,
1463.45,µm,Spine,Spine Position,8,3,1,100000001,610000005854,
1463.75,µm,Spine,Spine Position,7,2,1,100000001,610000005855,
1464.01,µm,Spine,Spine Position,6,2,1,100000001,610000005856,
1464.86,µm,Spine,Spine Position,2,2,1,100000001,610000005857,
1463.01,µm,Spine,Spine Position,1,2,1,100000001,610000005860,
1462.43,µm,Spine,Spine Position,0,1,1,100000001,610000005861,
1463.21,µm,Spine,Spine Position,0,1,1,100000001,610000005862,
1463.51,µm,Spine,Spine Position,0,1,1,100000001,610000005863,
1462.95,µm,Spine,Spine Position,5,2,1,100000001,610000005864,
1462.98,µm,Spine,Spine Position,4,2,1,100000001,610000005865,
1464.15,µm,Spine,Spine Position,0,1,1,100000001,610000005866,
1465.68,µm,Spine,Spine Position,2,3,1,100000001,610000005867,
1465.14,µm,Spine,Spine Position,1,1,1,100000001,610000005868,
1466.1,µm,Spine,Spine Position,5,2,1,100000001,610000005869,
1465.96,µm,Spine,Spine Position,0,1,1,100000001,610000005870,
1466.64,µm,Spine,Spine Position,0,1,1,100000001,610000005872,
1466.09,µm,Spine,Spine Position,2,2,1,100000001,610000005873,
1465.91,µm,Spine,Spine Position,1,2,1,100000001,610000005874,
1462.25,µm,Spine,Spine Position,3,4,1,100000002,610000005876,
1462.45,µm,Spine,Spine Position,3,4,1,100000002,610000005877,
1462.44,µm,Spine,Spine Position,3,4,1,100000002,610000005878,
1462.79,µm,Spine,Spine Position,3,3,1,100000002,610000005879,
1463.68,µm,Spine,Spine Position,2,2,1,100000002,610000005880,
1464.56,µm,Spine,Spine Position,1,2,1,100000002,610000005881,
1462.51,µm,Spine,Spine Position,3,2,1,100000002,610000005882,
1463.88,µm,Spine,Spine Position,3,2,1,100000002,610000005883,
1463.88,µm,Spine,Spine Position,3,2,1,100000002,610000005884,
1464.52,µm,Spine,Spine Position,4,1,1,100000002,610000005885,
1464.48,µm,Spine,Spine Position,4,1,1,100000002,610000005886,
1464.46,µm,Spine,Spine Position,1,2,1,100000002,610000005887,
1465.44,µm,Spine,Spine Position,1,2,1,100000002,610000005888,
1464.73,µm,Spine,Spine Position,3,1,1,100000002,610000005889,
1465.16,µm,Spine,Spine Position,3,2,1,100000002,610000005890,
1465.33,µm,Spine,Spine Position,1,2,1,100000002,610000005891,
1465.09,µm,Spine,Spine Position,2,3,1,100000003,610000005893,
1465.14,µm,Spine,Spine Position,1,1,1,100000003,610000005894,
1465.11,µm,Spine,Spine Position,1,1,1,100000003,610000005895,
1463.44,µm,Spine,Spine Position,0,1,1,100000003,610000005897,
1465.98,µm,Spine,Spine Position,4,2,1,100000004,610000005899,
1466.42,µm,Spine,Spine Position,2,2,1,100000004,610000005900,
1463.99,µm,Spine,Spine Position,5,4,1,100000004,610000005901,
1463.97,µm,Spine,Spine Position,4,3,1,100000004,610000005902,
1464.84,µm,Spine,Spine Position,2,1,1,100000004,610000005903,
