
Spine Number of Voxel Ch=1 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
172,,Spine,1,5,Image 1,2,1,100000001,610000005698,
113,,Spine,1,7,Image 1,3,1,100000000,610000005702,
116,,Spine,1,3,Image 1,2,1,100000000,610000005711,
100,,Spine,1,5,Image 1,2,1,100000001,610000005714,
41,,Spine,1,3,Image 1,2,1,100000000,610000005717,
117,,Spine,1,1,Image 1,2,1,100000001,610000005719,
209,,Spine,1,2,Image 1,2,1,100000002,610000005721,
82,,Spine,1,2,Image 1,3,1,100000001,610000005730,
135,,Spine,1,3,Image 1,2,1,100000000,610000005737,
358,,Spine,1,1,Image 1,1,1,100000001,610000005740,
201,,Spine,1,1,Image 1,1,1,100000001,610000005744,
463,,Spine,1,3,Image 1,2,1,100000000,610000005752,
89,,Spine,1,3,Image 1,2,1,100000000,610000005762,
152,,Spine,1,3,Image 1,2,1,100000002,610000005764,
185,,Spine,1,3,Image 1,2,1,100000000,610000005768,
36,,Spine,1,3,Image 1,2,1,100000000,610000005775,
51,,Spine,1,1,Image 1,1,1,100000001,610000005777,
551,,Spine,1,3,Image 1,2,1,100000002,610000005805,
68,,Spine,1,7,Image 1,3,1,100000000,610000005807,
51,,Spine,1,7,Image 1,3,1,100000000,610000005808,
69,,Spine,1,4,Image 1,2,1,100000000,610000005809,
102,,Spine,1,5,Image 1,1,1,100000000,610000005810,
77,,Spine,1,4,Image 1,1,1,100000000,610000005811,
96,,Spine,1,3,Image 1,1,1,100000000,610000005812,
73,,Spine,1,1,Image 1,2,1,100000000,610000005813,
85,,Spine,1,3,Image 1,2,1,100000000,610000005816,
111,,Spine,1,1,Image 1,2,1,100000000,610000005817,
280,,Spine,1,0,Image 1,1,1,100000000,610000005818,
75,,Spine,1,2,Image 1,2,1,100000000,610000005820,
69,,Spine,1,2,Image 1,1,1,100000000,610000005821,
28,,Spine,1,0,Image 1,1,1,100000000,610000005822,
159,,Spine,1,0,Image 1,1,1,100000000,610000005823,
152,,Spine,1,0,Image 1,1,1,100000000,610000005824,
82,,Spine,1,6,Image 1,1,1,100000000,610000005829,
122,,Spine,1,12,Image 1,5,1,100000000,610000005830,
54,,Spine,1,9,Image 1,3,1,100000000,610000005831,
189,,Spine,1,1,Image 1,1,1,100000000,610000005832,
51,,Spine,1,6,Image 1,2,1,100000000,610000005833,
65,,Spine,1,1,Image 1,1,1,100000000,610000005834,
115,,Spine,1,1,Image 1,1,1,100000000,610000005835,
68,,Spine,1,1,Image 1,2,1,100000000,610000005836,
25,,Spine,1,0,Image 1,1,1,100000000,610000005837,
89,,Spine,1,1,Image 1,2,1,100000000,610000005841,
79,,Spine,1,1,Image 1,1,1,100000000,610000005842,
84,,Spine,1,13,Image 1,6,1,100000001,610000005844,
97,,Spine,1,10,Image 1,5,1,100000001,610000005845,
99,,Spine,1,11,Image 1,6,1,100000001,610000005846,
90,,Spine,1,8,Image 1,5,1,100000001,610000005847,
60,,Spine,1,13,Image 1,6,1,100000001,610000005848,
59,,Spine,1,13,Image 1,6,1,100000001,610000005849,
65,,Spine,1,13,Image 1,5,1,100000001,610000005850,
58,,Spine,1,9,Image 1,3,1,100000001,610000005851,
66,,Spine,1,8,Image 1,4,1,100000001,610000005852,
66,,Spine,1,8,Image 1,2,1,100000001,610000005853,
65,,Spine,1,8,Image 1,3,1,100000001,610000005854,
55,,Spine,1,7,Image 1,2,1,100000001,610000005855,
110,,Spine,1,6,Image 1,2,1,100000001,610000005856,
153,,Spine,1,2,Image 1,2,1,100000001,610000005857,
130,,Spine,1,1,Image 1,2,1,100000001,610000005860,
125,,Spine,1,0,Image 1,1,1,100000001,610000005861,
180,,Spine,1,0,Image 1,1,1,100000001,610000005862,
182,,Spine,1,0,Image 1,1,1,100000001,610000005863,
63,,Spine,1,5,Image 1,2,1,100000001,610000005864,
69,,Spine,1,4,Image 1,2,1,100000001,610000005865,
129,,Spine,1,0,Image 1,1,1,100000001,610000005866,
119,,Spine,1,2,Image 1,3,1,100000001,610000005867,
85,,Spine,1,1,Image 1,1,1,100000001,610000005868,
110,,Spine,1,5,Image 1,2,1,100000001,610000005869,
250,,Spine,1,0,Image 1,1,1,100000001,610000005870,
149,,Spine,1,0,Image 1,1,1,100000001,610000005872,
139,,Spine,1,2,Image 1,2,1,100000001,610000005873,
113,,Spine,1,1,Image 1,2,1,100000001,610000005874,
52,,Spine,1,3,Image 1,4,1,100000002,610000005876,
152,,Spine,1,3,Image 1,4,1,100000002,610000005877,
110,,Spine,1,3,Image 1,4,1,100000002,610000005878,
116,,Spine,1,3,Image 1,3,1,100000002,610000005879,
174,,Spine,1,2,Image 1,2,1,100000002,610000005880,
46,,Spine,1,1,Image 1,2,1,100000002,610000005881,
101,,Spine,1,3,Image 1,2,1,100000002,610000005882,
145,,Spine,1,3,Image 1,2,1,100000002,610000005883,
149,,Spine,1,3,Image 1,2,1,100000002,610000005884,
169,,Spine,1,4,Image 1,1,1,100000002,610000005885,
150,,Spine,1,4,Image 1,1,1,100000002,610000005886,
42,,Spine,1,1,Image 1,2,1,100000002,610000005887,
60,,Spine,1,1,Image 1,2,1,100000002,610000005888,
136,,Spine,1,3,Image 1,1,1,100000002,610000005889,
74,,Spine,1,3,Image 1,2,1,100000002,610000005890,
51,,Spine,1,1,Image 1,2,1,100000002,610000005891,
147,,Spine,1,2,Image 1,3,1,100000003,610000005893,
143,,Spine,1,1,Image 1,1,1,100000003,610000005894,
199,,Spine,1,1,Image 1,1,1,100000003,610000005895,
81,,Spine,1,0,Image 1,1,1,100000003,610000005897,
276,,Spine,1,4,Image 1,2,1,100000004,610000005899,
80,,Spine,1,2,Image 1,2,1,100000004,610000005900,
41,,Spine,1,5,Image 1,4,1,100000004,610000005901,
54,,Spine,1,4,Image 1,3,1,100000004,610000005902,
89,,Spine,1,2,Image 1,1,1,100000004,610000005903,
