
Spine Part Volume Head
 ==================== 
Spine Part Volume Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0721319,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000005740,
0.0177622,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000005744,
0.0935695,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005752,
0.0104839,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005762,
0.00790136,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000005764,
0.0164393,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005768,
0.00587579,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005775,
0.00857236,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000005777,
0.0908149,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000005805,
0.00361629,µm^3,Spine,Spine Part Volume,7,3,1,100000000,610000005807,
0.0021059,µm^3,Spine,Spine Part Volume,7,3,1,100000000,610000005808,
0.00328884,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000005809,
0.0100144,µm^3,Spine,Spine Part Volume,5,1,1,100000000,610000005810,
0.00379142,µm^3,Spine,Spine Part Volume,4,1,1,100000000,610000005811,
0.00893453,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000005812,
0.00426661,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005813,
0.0062658,µm^3,Spine,Spine Part Volume,3,2,1,100000000,610000005816,
0.012968,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005817,
0.0181256,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005818,
0.00313111,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005820,
0.00482046,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000005821,
0.00187358,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005822,
0.0073545,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005823,
0.0106612,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005824,
0.00742915,µm^3,Spine,Spine Part Volume,6,1,1,100000000,610000005829,
0.00529856,µm^3,Spine,Spine Part Volume,12,5,1,100000000,610000005830,
0.00199053,µm^3,Spine,Spine Part Volume,9,3,1,100000000,610000005831,
0.0155326,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005832,
0.00468275,µm^3,Spine,Spine Part Volume,6,2,1,100000000,610000005833,
0.00314543,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005834,
0.0161131,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005835,
0.00904551,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005836,
0.00256029,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005837,
0.0076863,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005841,
0.00588063,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005842,
0.00550865,µm^3,Spine,Spine Part Volume,13,6,1,100000001,610000005844,
0.00413519,µm^3,Spine,Spine Part Volume,10,5,1,100000001,610000005845,
0.00694243,µm^3,Spine,Spine Part Volume,11,6,1,100000001,610000005846,
0.00722154,µm^3,Spine,Spine Part Volume,8,5,1,100000001,610000005847,
0.00343326,µm^3,Spine,Spine Part Volume,13,6,1,100000001,610000005848,
0.00403336,µm^3,Spine,Spine Part Volume,13,6,1,100000001,610000005849,
0.00353418,µm^3,Spine,Spine Part Volume,13,5,1,100000001,610000005850,
0.00317884,µm^3,Spine,Spine Part Volume,9,3,1,100000001,610000005851,
0.00188118,µm^3,Spine,Spine Part Volume,8,4,1,100000001,610000005852,
0.0024377,µm^3,Spine,Spine Part Volume,8,2,1,100000001,610000005853,
0.00322556,µm^3,Spine,Spine Part Volume,8,3,1,100000001,610000005854,
0.00118152,µm^3,Spine,Spine Part Volume,7,2,1,100000001,610000005855,
0.00731295,µm^3,Spine,Spine Part Volume,6,2,1,100000001,610000005856,
0.0150887,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005857,
0.0070798,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000005860,
0.00283281,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005861,
0.0175529,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005862,
0.019298,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005863,
0.00275401,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000005864,
0.00408772,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000005865,
0.00693368,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005866,
0.0193716,µm^3,Spine,Spine Part Volume,2,3,1,100000001,610000005867,
0.00618336,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000005868,
0.00178091,µm^3,Spine,Spine Part Volume,5,2,1,100000001,610000005869,
0.0192504,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005870,
0.00672297,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000005872,
0.0116644,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000005873,
0.0143071,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000005874,
0.00320721,µm^3,Spine,Spine Part Volume,3,4,1,100000002,610000005876,
0.0117604,µm^3,Spine,Spine Part Volume,3,4,1,100000002,610000005877,
0.0024036,µm^3,Spine,Spine Part Volume,3,4,1,100000002,610000005878,
0.006187,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000005879,
0.0134341,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000005880,
0.00217487,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000005881,
0.00588089,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000005882,
0.0162059,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000005883,
0.0120816,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000005884,
0.0114147,µm^3,Spine,Spine Part Volume,4,1,1,100000002,610000005885,
0.00866651,µm^3,Spine,Spine Part Volume,4,1,1,100000002,610000005886,
0.00217558,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000005887,
0.00462139,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000005888,
0.013307,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000005889,
0.00152899,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000005890,
0.00454767,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000005891,
0.0184881,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000005893,
0.0090331,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005894,
0.00847071,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005895,
0.00340238,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005897,
0.00930675,µm^3,Spine,Spine Part Volume,4,2,1,100000004,610000005899,
0.00549698,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000005900,
0.00186625,µm^3,Spine,Spine Part Volume,5,4,1,100000004,610000005901,
0.00576282,µm^3,Spine,Spine Part Volume,4,3,1,100000004,610000005902,
0.00786901,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000005903,
