
Segment Straightness
 ==================== 
Segment Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.944556,,Segment,13,4,1,100000001,510000002495,
0.988374,,Segment,12,3,1,100000001,510000002503,
0.934399,,Segment,11,3,1,100000001,510000002513,
0.99106,,Segment,10,3,1,100000001,510000002515,
0.986454,,Segment,11,3,1,100000000,510000002530,
0.949267,,Segment,10,3,1,100000000,510000002541,
0.949047,,Segment,9,3,1,100000000,510000002581,
0.954467,,Segment,2,2,1,100000002,510000002607,
0.983557,,Segment,5,4,1,100000004,510000002618,
0.930108,,Segment,4,4,1,100000004,510000002625,
0.683174,,Segment,11,4,1,100000001,510000002635,
0.973563,,Segment,13,5,1,100000001,510000002667,
0.864112,,Segment,4,3,1,100000004,510000002676,
0.924884,,Segment,13,3,1,100000001,510000002684,
0.648016,,Segment,8,3,1,100000001,510000002701,
0.993377,,Segment,11,4,1,100000000,510000002704,
0.675576,,Segment,9,3,1,100000000,510000002725,
0.897071,,Segment,8,2,1,100000000,510000002736,
0.991714,,Segment,14,7,1,100000000,510000002740,
0.968349,,Segment,10,4,1,100000000,510000002749,
0.978866,,Segment,3,3,1,100000004,510000002754,
0.996668,,Segment,5,5,1,100000004,510000002756,
0.917155,,Segment,13,5,1,100000000,510000002765,
0.914202,,Segment,2,2,1,100000000,510000002776,
0.997417,,Segment,1,1,1,100000000,510000002778,
0.745346,,Segment,0,1,1,100000000,510000002875,
0.905493,,Segment,2,1,1,100000000,510000002900,
0.995928,,Segment,12,4,1,100000001,510000002902,
0.783833,,Segment,13,6,1,100000001,510000002909,
0.896113,,Segment,12,6,1,100000000,510000002916,
0.959029,,Segment,13,6,1,100000001,510000002920,
0.978112,,Segment,9,2,1,100000000,510000002922,
0.974154,,Segment,6,1,1,100000000,510000002929,
0.81378,,Segment,5,1,1,100000000,510000002976,
0.956897,,Segment,4,1,1,100000000,510000002986,
0.912417,,Segment,8,4,1,100000000,510000003004,
0.861685,,Segment,7,3,1,100000000,510000003027,
0.978008,,Segment,4,4,1,100000003,510000003029,
0.962042,,Segment,3,3,1,100000003,510000003033,
0.932517,,Segment,2,3,1,100000003,510000003073,
0.961517,,Segment,1,2,1,100000003,510000003096,
1,,Segment,0,1,1,100000003,510000003104,
0.755515,,Segment,3,2,1,100000003,510000003158,
0.989185,,Segment,2,2,1,100000003,510000003167,
0.997678,,Segment,11,7,1,100000001,510000003170,
0.998562,,Segment,6,2,1,100000000,510000003173,
0.933776,,Segment,11,4,1,100000000,510000003181,
0.998944,,Segment,1,2,1,100000000,510000003185,
0.844994,,Segment,5,3,1,100000001,510000003192,
0.878846,,Segment,2,1,1,100000004,510000003203,
0.991954,,Segment,3,4,1,100000003,510000003205,
0.959515,,Segment,11,4,1,100000001,510000003210,
0.940069,,Segment,11,6,1,100000001,510000003229,
0.898775,,Segment,3,2,1,100000001,510000003249,
0.926199,,Segment,2,2,1,100000001,510000003289,
0.958294,,Segment,10,3,1,100000000,510000003293,
0.997393,,Segment,9,2,1,100000000,510000003295,
0.968005,,Segment,1,2,1,100000002,510000003301,
0.99234,,Segment,10,2,1,100000000,510000003306,
0.954653,,Segment,10,5,1,100000000,510000003313,
0.978002,,Segment,2,3,1,100000003,510000003317,
0.940232,,Segment,1,2,1,100000003,510000003356,
0.988182,,Segment,0,1,1,100000003,510000003367,
0.947753,,Segment,8,1,1,100000000,510000003392,
0.970098,,Segment,4,3,1,100000001,510000003396,
0.979032,,Segment,8,2,1,100000000,510000003406,
0.977057,,Segment,7,2,1,100000000,510000003413,
0.991526,,Segment,8,3,1,100000000,510000003419,
0.975499,,Segment,1,2,1,100000004,510000003424,
0.940805,,Segment,5,2,1,100000001,510000003449,
0.993695,,Segment,4,2,1,100000001,510000003460,
0.970252,,Segment,2,1,1,100000001,510000003467,
0.969387,,Segment,1,1,1,100000001,510000003500,
0.929651,,Segment,0,1,1,100000001,510000003536,
0.959564,,Segment,8,3,1,100000000,510000003549,
0.899358,,Segment,8,4,1,100000001,510000003558,
0.682368,,Segment,6,4,1,100000001,510000003586,
0.952802,,Segment,2,2,1,100000003,510000003593,
0.998791,,Segment,9,4,1,100000001,510000003595,
0.833883,,Segment,7,2,1,100000000,510000003600,
0.983068,,Segment,3,3,1,100000001,510000003602,
0.96881,,Segment,2,2,1,100000001,510000003613,
0.987902,,Segment,5,3,1,100000001,510000003622,
0.962246,,Segment,9,6,1,100000001,510000003626,
0.804542,,Segment,5,3,1,100000002,510000003662,
0.999443,,Segment,4,2,1,100000002,510000003666,
0.452405,,Segment,3,2,1,100000002,510000003688,
0.984642,,Segment,2,2,1,100000002,510000003695,
0.980114,,Segment,1,1,1,100000002,510000003702,
0.974382,,Segment,0,1,1,100000002,510000003721,
0.957591,,Segment,5,2,1,100000001,510000003736,
0.973613,,Segment,3,1,1,100000001,510000003741,
0.996755,,Segment,8,4,1,100000001,510000003743,
0.978985,,Segment,4,2,1,100000001,510000003749,
0.916327,,Segment,3,2,1,100000001,510000003754,
0.781758,,Segment,0,1,1,100000003,510000003790,
0.952119,,Segment,7,3,1,100000001,510000003803,
0.974877,,Segment,5,2,1,100000000,510000003808,
0.997796,,Segment,3,2,1,100000003,510000003813,
0.895263,,Segment,2,1,1,100000003,510000003833,
0.936586,,Segment,1,1,1,100000003,510000003841,
0.805413,,Segment,1,2,1,100000000,510000003880,
0.954872,,Segment,0,1,1,100000000,510000003915,
0.988985,,Segment,4,3,1,100000001,510000003923,
0.996865,,Segment,3,1,1,100000003,510000003927,
0.968495,,Segment,4,1,1,100000001,510000003931,
0.6489,,Segment,1,1,1,100000003,510000003993,
0.986979,,Segment,2,2,1,100000001,510000004007,
0.952203,,Segment,1,2,1,100000001,510000004020,
0.928457,,Segment,3,3,1,100000000,510000004045,
0.997824,,Segment,2,2,1,100000000,510000004047,
0.921492,,Segment,1,2,1,100000000,510000004063,
0.969387,,Segment,0,1,1,100000000,510000004070,
0.8937,,Segment,5,2,1,100000000,510000004092,
0.9746,,Segment,2,2,1,100000003,510000004095,
0.998387,,Segment,5,3,1,100000000,510000004097,
0.950314,,Segment,1,2,1,100000001,510000004111,
0.882961,,Segment,0,1,1,100000001,510000004156,
0.889588,,Segment,6,3,1,100000001,510000004180,
0.985628,,Segment,4,5,1,100000001,510000004191,
0.981565,,Segment,3,4,1,100000001,510000004204,
0.995987,,Segment,2,3,1,100000001,510000004206,
0.9975,,Segment,1,2,1,100000001,510000004210,
0.99894,,Segment,0,1,1,100000001,510000004224,
0.714258,,Segment,4,1,1,100000002,510000004236,
0.979564,,Segment,2,1,1,100000002,510000004245,
0.997373,,Segment,3,3,1,100000003,510000004247,
0.992514,,Segment,2,3,1,100000001,510000004249,
0.996585,,Segment,5,2,1,100000002,510000004251,
0.99342,,Segment,1,1,1,100000001,510000004255,
0.978828,,Segment,5,1,1,100000001,510000004257,
0.77299,,Segment,3,2,1,100000000,510000004276,
0.967804,,Segment,4,2,1,100000000,510000004298,
0.905696,,Segment,3,2,1,100000002,510000004308,
0.999681,,Segment,4,3,1,100000002,510000004311,
0.941978,,Segment,2,1,1,100000000,510000004341,
0.95735,,Segment,1,1,1,100000000,510000004345,
0.989103,,Segment,2,2,1,100000001,510000004348,
0.835233,,Segment,1,2,1,100000001,510000004355,
0.949754,,Segment,2,3,1,100000001,510000004360,
0.910508,,Segment,1,2,1,100000001,510000004376,
0.923553,,Segment,3,3,1,100000002,510000004396,
0.987093,,Segment,2,2,1,100000002,510000004405,
0.91374,,Segment,1,1,1,100000002,510000004413,
0.986697,,Segment,0,1,1,100000002,510000004420,
0.840779,,Segment,1,2,1,100000002,510000004441,
0.981709,,Segment,3,2,1,100000000,510000004461,
0.964363,,Segment,3,2,1,100000002,510000004470,
0.934628,,Segment,4,3,1,100000000,510000004473,
0.988594,,Segment,3,3,1,100000000,510000004475,
0.940332,,Segment,2,3,1,100000000,510000004479,
0.984788,,Segment,4,2,1,100000002,510000004481,
0.837759,,Segment,3,2,1,100000000,510000004494,
0.996987,,Segment,4,4,1,100000001,510000004498,
0.982706,,Segment,3,3,1,100000002,510000004506,
0.966287,,Segment,2,2,1,100000001,510000004515,
0.975463,,Segment,3,2,1,100000001,510000004540,
0.799058,,Segment,2,2,1,100000001,510000004548,
0.950597,,Segment,5,2,1,100000001,510000004553,
0.943553,,Segment,1,2,1,100000003,510000004558,
0.993692,,Segment,0,1,1,100000003,510000004568,
0.977281,,Segment,3,4,1,100000000,510000004573,
0.994036,,Segment,1,1,1,100000003,510000004575,
0.985908,,Segment,5,1,1,100000001,510000004580,
0.939526,,Segment,1,2,1,100000000,510000004595,
0.913039,,Segment,1,2,1,100000001,510000004600,
0.996916,,Segment,1,1,1,100000001,510000004602,
0.97534,,Segment,1,2,1,100000000,510000004608,
0.990652,,Segment,2,2,1,100000000,510000004616,
0.906349,,Segment,2,3,1,100000001,510000004625,
0.965596,,Segment,1,2,1,100000001,510000004630,
0.970828,,Segment,0,1,1,100000001,510000004634,
0.950515,,Segment,1,2,1,100000002,510000004640,
0.983175,,Segment,0,1,1,100000004,510000004667,
0.872789,,Segment,2,1,1,100000002,510000004683,
0.887487,,Segment,0,1,1,100000003,510000004718,
0.984113,,Segment,0,1,1,100000004,510000004725,
0.996271,,Segment,0,1,1,100000001,510000004757,
0.945357,,Segment,0,1,1,100000001,510000004763,
0.961841,,Segment,0,1,1,100000004,510000004777,
0.961343,,Segment,1,1,1,100000001,510000004783,
0.985703,,Segment,2,2,1,100000001,510000004787,
0.980033,,Segment,0,1,1,100000000,510000004801,
0.984004,,Segment,0,1,1,100000000,510000004828,
0.997443,,Segment,1,2,1,100000002,510000004836,
0.991612,,Segment,1,1,1,100000000,510000004841,
0.99708,,Segment,1,1,1,100000002,510000004845,
0.998543,,Segment,0,1,1,100000000,510000004868,
0.956922,,Segment,0,1,1,100000000,510000004877,
0.982649,,Segment,1,2,1,100000000,510000004881,
0.959716,,Segment,0,1,1,100000003,510000004903,
1,,Segment,6,3,1,100000000,510000004914,
1,,Segment,4,4,1,100000000,510000004915,
1,,Segment,7,2,1,100000000,510000004916,
1,,Segment,2,2,1,100000000,510000004917,
1,,Segment,2,1,1,100000001,510000004919,
1,,Segment,3,1,1,100000001,510000004920,
1,,Segment,12,5,1,100000001,510000004921,
1,,Segment,4,1,1,100000001,510000004922,
1,,Segment,2,2,1,100000001,510000004923,
1,,Segment,3,1,1,100000001,510000004924,
1,,Segment,7,4,1,100000001,510000004925,
1,,Segment,4,1,1,100000001,510000004926,
1,,Segment,4,2,1,100000001,510000004927,
1,,Segment,3,3,1,100000001,510000004929,
1,,Segment,3,1,1,100000002,510000004930,
1,,Segment,5,1,1,100000002,510000004931,
1,,Segment,5,4,1,100000002,510000004932,
1,,Segment,4,3,1,100000003,510000004934,
1,,Segment,8,5,1,100000004,510000004937,
1,,Segment,8,7,1,100000004,510000004938,
1,,Segment,5,3,1,100000004,510000004939,
1,,Segment,6,4,1,100000004,510000004940,
1,,Segment,8,5,1,100000004,510000004941,
1,,Segment,6,3,1,100000004,510000004942,
1,,Segment,3,3,1,100000004,510000004943,
1,,Segment,0,1,1,100000004,510000004945,
