
Segment Straightness
 ==================== 
Segment Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.778956,,Segment,15,7,1,100000000,510000000812,
0.998207,,Segment,14,6,1,100000000,510000000814,
0.819902,,Segment,14,6,1,100000000,510000000826,
0.970093,,Segment,13,6,1,100000000,510000000842,
0.998453,,Segment,12,5,1,100000000,510000000844,
0.998453,,Segment,11,4,1,100000000,510000000847,
0.984684,,Segment,10,4,1,100000000,510000000853,
0.92757,,Segment,16,8,1,100000000,510000000859,
0.855611,,Segment,15,6,1,100000000,510000000866,
0.967307,,Segment,14,5,1,100000000,510000000872,
0.998055,,Segment,14,8,1,100000000,510000000876,
0.98272,,Segment,15,6,1,100000000,510000000881,
0.995673,,Segment,14,7,1,100000000,510000000885,
0.979598,,Segment,15,5,1,100000000,510000000892,
0.975869,,Segment,14,7,1,100000000,510000000897,
0.993289,,Segment,14,6,1,100000000,510000000899,
0.951994,,Segment,12,7,1,100000000,510000000904,
0.995198,,Segment,11,5,1,100000000,510000000908,
0.993341,,Segment,11,5,1,100000000,510000000913,
0.996476,,Segment,12,4,1,100000000,510000000916,
0.962941,,Segment,9,5,1,100000000,510000000927,
0.981391,,Segment,8,4,1,100000001,510000000930,
0.975176,,Segment,7,3,1,100000001,510000000935,
0.939968,,Segment,6,3,1,100000001,510000000943,
0.994859,,Segment,5,2,1,100000001,510000000945,
0.983206,,Segment,4,2,1,100000001,510000000951,
0.995455,,Segment,3,2,1,100000001,510000000955,
0.971066,,Segment,2,2,1,100000001,510000000962,
0.988217,,Segment,1,1,1,100000001,510000000969,
0.983929,,Segment,0,1,1,100000001,510000000976,
0.993539,,Segment,10,5,1,100000000,510000000994,
0.968825,,Segment,9,4,1,100000000,510000000996,
0.973972,,Segment,6,2,1,100000001,510000001012,
0.975249,,Segment,5,2,1,100000001,510000001020,
0.998349,,Segment,3,2,1,100000001,510000001027,
0.996714,,Segment,7,4,1,100000001,510000001030,
0.993474,,Segment,9,3,1,100000000,510000001033,
0.979034,,Segment,5,3,1,100000001,510000001043,
0.63276,,Segment,2,3,1,100000000,510000001056,
0.989004,,Segment,5,4,1,100000000,510000001059,
0.992753,,Segment,6,3,1,100000000,510000001062,
0.989136,,Segment,5,2,1,100000000,510000001066,
0.997495,,Segment,6,4,1,100000000,510000001069,
0.998139,,Segment,4,4,1,100000001,510000001073,
0.902413,,Segment,3,3,1,100000001,510000001077,
0.997629,,Segment,7,4,1,100000000,510000001081,
0.922857,,Segment,6,2,1,100000001,510000001091,
0.969865,,Segment,6,3,1,100000001,510000001095,
0.928623,,Segment,4,3,1,100000001,510000001098,
0.988557,,Segment,4,3,1,100000001,510000001100,
0.985241,,Segment,3,2,1,100000000,510000001111,
0.99755,,Segment,4,3,1,100000001,510000001113,
0.968677,,Segment,3,2,1,100000002,510000001121,
0.925176,,Segment,5,3,1,100000001,510000001125,
0.992745,,Segment,3,3,1,100000000,510000001131,
0.982417,,Segment,4,2,1,100000002,510000001135,
0.995084,,Segment,2,1,1,100000002,510000001140,
0.994222,,Segment,1,1,1,100000002,510000001146,
0.930132,,Segment,0,1,1,100000002,510000001169,
0.963219,,Segment,4,2,1,100000000,510000001175,
0.993179,,Segment,4,2,1,100000000,510000001179,
0.980003,,Segment,1,1,1,100000000,510000001184,
0.994195,,Segment,3,1,1,100000001,510000001186,
0.999787,,Segment,3,3,1,100000000,510000001188,
0.993609,,Segment,2,2,1,100000000,510000001191,
0.988012,,Segment,2,2,1,100000002,510000001195,
0.978457,,Segment,1,1,1,100000000,510000001201,
0.996619,,Segment,1,2,1,100000001,510000001204,
0.938612,,Segment,4,1,1,100000002,510000001214,
0.995024,,Segment,1,2,1,100000000,510000001218,
0.987679,,Segment,3,2,1,100000002,510000001220,
0.985503,,Segment,1,2,1,100000002,510000001226,
0.99411,,Segment,1,2,1,100000000,510000001231,
0.998766,,Segment,2,2,1,100000002,510000001234,
0.988291,,Segment,0,1,1,100000001,510000001247,
0.984706,,Segment,0,1,1,100000001,510000001254,
0.978573,,Segment,0,1,1,100000000,510000001277,
0.966071,,Segment,0,1,1,100000001,510000001298,
0.987363,,Segment,1,2,1,100000002,510000001302,
0.904226,,Segment,0,1,1,100000001,510000001308,
0.996642,,Segment,0,1,1,100000000,510000001315,
0.820628,,Segment,1,1,1,100000002,510000001323,
1,,Segment,3,3,1,100000000,510000001327,
1,,Segment,6,2,1,100000000,510000001330,
1,,Segment,3,2,1,100000000,510000001331,
1,,Segment,13,6,1,100000000,510000001333,
1,,Segment,13,5,1,100000000,510000001334,
1,,Segment,8,4,1,100000000,510000001335,
1,,Segment,10,4,1,100000000,510000001336,
1,,Segment,8,3,1,100000001,510000001339,
1,,Segment,2,1,1,100000001,510000001340,
1,,Segment,4,2,1,100000001,510000001341,
1,,Segment,0,1,1,100000001,510000001343,
1,,Segment,3,1,1,100000002,510000001344,
1,,Segment,1,2,1,100000002,510000001345,
1,,Segment,0,1,1,100000002,510000001346,
