
Spine Center Intensity Sum Ch=1 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,1,1,Image 1,1,1,100000000,610000003047,
4,,Spine,1,2,Image 1,2,1,100000000,610000003048,
1,,Spine,1,0,Image 1,1,1,100000000,610000003049,
4,,Spine,1,2,Image 1,2,1,100000000,610000003050,
5,,Spine,1,2,Image 1,3,1,100000000,610000003051,
0,,Spine,1,0,Image 1,1,1,100000000,610000003052,
0,,Spine,1,0,Image 1,1,1,100000000,610000003053,
2,,Spine,1,0,Image 1,1,1,100000000,610000003054,
6,,Spine,1,0,Image 1,1,1,100000000,610000003055,
190,,Spine,1,4,Image 1,2,1,100000001,610000003056,
9,,Spine,1,4,Image 1,2,1,100000001,610000003057,
8,,Spine,1,3,Image 1,1,1,100000001,610000003058,
6,,Spine,1,4,Image 1,3,1,100000001,610000003059,
9,,Spine,1,3,Image 1,3,1,100000001,610000003060,
6,,Spine,1,1,Image 1,1,1,100000001,610000003061,
5,,Spine,1,1,Image 1,1,1,100000001,610000003062,
4,,Spine,1,1,Image 1,1,1,100000001,610000003063,
3,,Spine,1,1,Image 1,1,1,100000001,610000003064,
3,,Spine,1,1,Image 1,1,1,100000001,610000003065,
12,,Spine,1,3,Image 1,3,1,100000001,610000003066,
6,,Spine,1,0,Image 1,1,1,100000001,610000003067,
7,,Spine,1,0,Image 1,1,1,100000001,610000003068,
14,,Spine,1,1,Image 1,2,1,100000001,610000003071,
39,,Spine,1,1,Image 1,2,1,100000001,610000003072,
3,,Spine,1,0,Image 1,1,1,100000001,610000003073,
28,,Spine,1,3,Image 1,3,1,100000002,610000003074,
45,,Spine,1,4,Image 1,3,1,100000002,610000003075,
23,,Spine,1,4,Image 1,3,1,100000002,610000003076,
79,,Spine,1,1,Image 1,2,1,100000002,610000003077,
3,,Spine,1,0,Image 1,1,1,100000002,610000003078,
9,,Spine,1,5,Image 1,2,1,100000002,610000003082,
17,,Spine,1,5,Image 1,4,1,100000002,610000003083,
11,,Spine,1,3,Image 1,3,1,100000002,610000003084,
98,,Spine,1,2,Image 1,2,1,100000002,610000003087,
83,,Spine,1,1,Image 1,2,1,100000002,610000003088,
4,,Spine,1,0,Image 1,1,1,100000002,610000003089,
6,,Spine,1,0,Image 1,1,1,100000002,610000003090,
12,,Spine,1,0,Image 1,1,1,100000002,610000003091,
4,,Spine,1,0,Image 1,1,1,100000002,610000003092,
4,,Spine,1,0,Image 1,1,1,100000002,610000003093,
3,,Spine,1,0,Image 1,1,1,100000002,610000003094,
8,,Spine,1,0,Image 1,1,1,100000002,610000003097,
