
Spine Attachment Pt Time Index
 ==================== 
Spine Attachment Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,15,6,1,,610000007492,
1,,Spine,0,1,1,,610000007493,
1,,Spine,14,3,1,,610000007493,
1,,Spine,0,1,1,,610000007494,
1,,Spine,12,2,1,,610000007494,
1,,Spine,1,1,1,,610000007495,
1,,Spine,11,3,1,,610000007495,
1,,Spine,4,3,1,,610000007496,
1,,Spine,11,3,1,,610000007496,
1,,Spine,2,2,1,,610000007497,
1,,Spine,14,5,1,,610000007498,
1,,Spine,3,2,1,,610000007499,
1,,Spine,14,4,1,,610000007499,
1,,Spine,4,3,1,,610000007500,
1,,Spine,15,4,1,,610000007501,
1,,Spine,4,2,1,,610000007501,
1,,Spine,5,3,1,,610000007502,
1,,Spine,19,8,1,,610000007502,
1,,Spine,5,3,1,,610000007503,
1,,Spine,19,8,1,,610000007503,
1,,Spine,3,1,1,,610000007504,
1,,Spine,19,7,1,,610000007504,
1,,Spine,2,1,1,,610000007505,
1,,Spine,23,7,1,,610000007505,
1,,Spine,3,2,1,,610000007506,
1,,Spine,23,7,1,,610000007506,
1,,Spine,5,3,1,,610000007507,
1,,Spine,22,8,1,,610000007507,
1,,Spine,1,2,1,,610000007508,
1,,Spine,8,3,1,,610000007508,
1,,Spine,1,2,1,,610000007509,
1,,Spine,8,3,1,,610000007509,
1,,Spine,2,1,1,,610000007510,
1,,Spine,9,4,1,,610000007510,
1,,Spine,3,1,1,,610000007511,
1,,Spine,11,5,1,,610000007511,
1,,Spine,4,2,1,,610000007512,
1,,Spine,12,5,1,,610000007512,
1,,Spine,5,2,1,,610000007513,
1,,Spine,4,2,1,,610000007513,
1,,Spine,1,2,1,,610000007514,
1,,Spine,5,2,1,,610000007514,
1,,Spine,1,1,1,,610000007515,
1,,Spine,3,1,1,,610000007515,
1,,Spine,2,2,1,,610000007516,
1,,Spine,3,1,1,,610000007516,
1,,Spine,0,1,1,,610000007517,
1,,Spine,6,3,1,,610000007517,
1,,Spine,2,2,1,,610000007518,
1,,Spine,3,2,1,,610000007519,
1,,Spine,2,2,1,,610000007520,
1,,Spine,5,2,1,,610000007520,
1,,Spine,2,2,1,,610000007521,
1,,Spine,5,1,1,,610000007521,
1,,Spine,3,2,1,,610000007522,
1,,Spine,5,1,1,,610000007522,
1,,Spine,4,3,1,,610000007523,
1,,Spine,6,2,1,,610000007523,
1,,Spine,4,2,1,,610000007524,
1,,Spine,6,3,1,,610000007525,
1,,Spine,1,1,1,,610000007526,
1,,Spine,8,3,1,,610000007526,
1,,Spine,1,1,1,,610000007527,
1,,Spine,10,5,1,,610000007527,
1,,Spine,1,1,1,,610000007528,
1,,Spine,2,2,1,,610000007528,
1,,Spine,3,2,1,,610000007529,
1,,Spine,4,1,1,,610000007530,
1,,Spine,4,1,1,,610000007531,
1,,Spine,4,1,1,,610000007532,
1,,Spine,5,2,1,,610000007533,
1,,Spine,5,2,1,,610000007534,
