
Spine Attachment Pt Branching Angle
 ==================== 
Spine Attachment Pt Branching Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
70.0192,°,Spine,3,2,1,100000003,610000007420,
60.3291,°,Spine,2,2,1,100000003,610000007422,
65.5413,°,Spine,2,2,1,100000003,610000007423,
91.3452,°,Spine,3,2,1,100000003,610000007424,
90.8584,°,Spine,5,2,1,100000003,610000007425,
89.5661,°,Spine,5,2,1,100000003,610000007426,
50.2162,°,Spine,3,1,1,100000003,610000007427,
92.1921,°,Spine,2,2,1,100000003,610000007428,
76.2299,°,Spine,0,1,1,100000003,610000007429,
83.9013,°,Spine,1,1,1,100000003,610000007430,
85.7182,°,Spine,5,3,1,100000003,610000007431,
75.1139,°,Spine,5,3,1,100000003,610000007432,
81.9371,°,Spine,4,2,1,100000003,610000007433,
78.0053,°,Spine,4,3,1,100000003,610000007434,
95.6588,°,Spine,3,2,1,100000003,610000007435,
72.9523,°,Spine,2,2,1,100000003,610000007438,
47.6656,°,Spine,1,1,1,100000003,610000007439,
67.8505,°,Spine,0,1,1,100000003,610000007440,
65.2683,°,Spine,0,1,1,100000003,610000007441,
63.392,°,Spine,12,5,1,100000003,610000007442,
107.874,°,Spine,9,4,1,100000003,610000007444,
65.6193,°,Spine,8,3,1,100000003,610000007445,
75.5858,°,Spine,8,3,1,100000003,610000007446,
83.713,°,Spine,5,3,1,100000003,610000007447,
75.2848,°,Spine,3,1,1,100000003,610000007449,
77.6925,°,Spine,2,1,1,100000003,610000007450,
