
Spine Branch Depth
 ==================== 
Spine Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,,Spine,0,1,1,100000000,610000007061,
15,,Spine,15,4,1,100000000,610000007063,
-1,,Spine,1,1,1,100000002,610000007069,
1,,Spine,1,2,1,100000002,610000007071,
7,,Spine,7,3,1,100000003,610000007074,
15,,Spine,15,4,1,100000000,610000007076,
0,,Spine,0,1,1,100000003,610000007080,
-1,,Spine,1,1,1,100000002,610000007082,
-1,,Spine,1,1,1,100000003,610000007088,
0,,Spine,0,1,1,100000000,610000007104,
0,,Spine,0,1,1,100000000,610000007111,
9,,Spine,9,4,1,100000003,610000007123,
14,,Spine,14,4,1,100000000,610000007134,
-1,,Spine,1,1,1,100000002,610000007140,
4,,Spine,4,2,1,100000002,610000007142,
2,,Spine,2,3,1,100000001,610000007150,
-1,,Spine,1,1,1,100000003,610000007152,
-1,,Spine,1,1,1,100000002,610000007159,
-1,,Spine,5,2,1,100000000,610000007164,
-1,,Spine,1,1,1,100000002,610000007184,
-1,,Spine,1,1,1,100000003,610000007187,
0,,Spine,0,1,1,100000000,610000007199,
15,,Spine,15,6,1,100000003,610000007203,
7,,Spine,7,3,1,100000003,610000007214,
23,,Spine,23,7,1,100000000,610000007240,
23,,Spine,23,7,1,100000000,610000007241,
22,,Spine,22,8,1,100000000,610000007242,
19,,Spine,19,7,1,100000000,610000007243,
19,,Spine,19,8,1,100000000,610000007244,
19,,Spine,19,8,1,100000000,610000007245,
15,,Spine,15,4,1,100000000,610000007246,
15,,Spine,15,4,1,100000000,610000007247,
14,,Spine,14,4,1,100000000,610000007248,
14,,Spine,14,5,1,100000000,610000007249,
13,,Spine,13,3,1,100000000,610000007250,
11,,Spine,11,3,1,100000000,610000007251,
11,,Spine,11,3,1,100000000,610000007252,
23,,Spine,23,7,1,100000000,610000007253,
23,,Spine,23,7,1,100000000,610000007254,
23,,Spine,23,7,1,100000000,610000007255,
23,,Spine,23,7,1,100000000,610000007256,
24,,Spine,24,6,1,100000000,610000007257,
24,,Spine,24,6,1,100000000,610000007258,
22,,Spine,22,7,1,100000000,610000007259,
19,,Spine,19,5,1,100000000,610000007260,
19,,Spine,19,5,1,100000000,610000007261,
19,,Spine,19,5,1,100000000,610000007262,
19,,Spine,19,4,1,100000000,610000007263,
18,,Spine,18,5,1,100000000,610000007264,
17,,Spine,17,4,1,100000000,610000007265,
17,,Spine,17,4,1,100000000,610000007266,
16,,Spine,16,4,1,100000000,610000007267,
16,,Spine,16,4,1,100000000,610000007268,
16,,Spine,16,4,1,100000000,610000007269,
17,,Spine,17,3,1,100000000,610000007270,
14,,Spine,14,3,1,100000000,610000007271,
14,,Spine,14,3,1,100000000,610000007272,
12,,Spine,12,2,1,100000000,610000007273,
10,,Spine,10,2,1,100000000,610000007274,
10,,Spine,10,2,1,100000000,610000007275,
10,,Spine,10,2,1,100000000,610000007276,
9,,Spine,9,2,1,100000000,610000007277,
9,,Spine,9,2,1,100000000,610000007278,
11,,Spine,11,5,1,100000000,610000007279,
10,,Spine,10,4,1,100000000,610000007280,
8,,Spine,8,3,1,100000000,610000007281,
8,,Spine,8,3,1,100000000,610000007282,
6,,Spine,6,1,1,100000000,610000007283,
6,,Spine,6,1,1,100000000,610000007284,
7,,Spine,7,2,1,100000000,610000007285,
7,,Spine,7,2,1,100000000,610000007286,
6,,Spine,6,2,1,100000000,610000007287,
6,,Spine,6,2,1,100000000,610000007288,
5,,Spine,5,2,1,100000000,610000007289,
3,,Spine,3,2,1,100000000,610000007290,
3,,Spine,3,2,1,100000000,610000007291,
2,,Spine,2,1,1,100000000,610000007292,
2,,Spine,2,1,1,100000000,610000007293,
0,,Spine,0,1,1,100000000,610000007294,
0,,Spine,0,1,1,100000000,610000007295,
4,,Spine,4,2,1,100000000,610000007296,
4,,Spine,4,2,1,100000000,610000007297,
3,,Spine,3,1,1,100000000,610000007298,
2,,Spine,2,1,1,100000000,610000007299,
1,,Spine,1,2,1,100000000,610000007300,
1,,Spine,1,2,1,100000000,610000007301,
6,,Spine,6,2,1,100000000,610000007302,
5,,Spine,5,1,1,100000000,610000007303,
5,,Spine,5,1,1,100000000,610000007304,
6,,Spine,6,3,1,100000000,610000007305,
6,,Spine,6,2,1,100000000,610000007306,
5,,Spine,5,2,1,100000000,610000007307,
5,,Spine,5,2,1,100000000,610000007308,
3,,Spine,3,1,1,100000000,610000007309,
1,,Spine,1,1,1,100000000,610000007310,
1,,Spine,1,2,1,100000000,610000007311,
5,,Spine,5,2,1,100000000,610000007312,
5,,Spine,5,2,1,100000000,610000007313,
4,,Spine,4,1,1,100000000,610000007314,
4,,Spine,4,1,1,100000000,610000007315,
4,,Spine,4,1,1,100000000,610000007316,
3,,Spine,3,2,1,100000000,610000007317,
2,,Spine,2,2,1,100000000,610000007318,
1,,Spine,1,1,1,100000000,610000007319,
1,,Spine,1,1,1,100000000,610000007320,
1,,Spine,1,1,1,100000000,610000007321,
0,,Spine,0,1,1,100000000,610000007322,
3,,Spine,3,4,1,100000001,610000007326,
3,,Spine,3,4,1,100000001,610000007327,
3,,Spine,3,4,1,100000001,610000007328,
3,,Spine,3,3,1,100000001,610000007329,
3,,Spine,3,3,1,100000001,610000007330,
2,,Spine,2,3,1,100000001,610000007331,
2,,Spine,2,3,1,100000001,610000007332,
2,,Spine,2,2,1,100000001,610000007333,
3,,Spine,3,2,1,100000001,610000007334,
3,,Spine,3,1,1,100000001,610000007335,
3,,Spine,3,1,1,100000001,610000007336,
2,,Spine,2,1,1,100000001,610000007337,
1,,Spine,1,1,1,100000001,610000007338,
0,,Spine,0,1,1,100000001,610000007339,
2,,Spine,2,1,1,100000002,610000007340,
1,,Spine,1,2,1,100000002,610000007341,
0,,Spine,0,1,1,100000002,610000007342,
0,,Spine,0,1,1,100000002,610000007344,
0,,Spine,0,1,1,100000002,610000007345,
7,,Spine,7,5,1,100000002,610000007353,
7,,Spine,7,4,1,100000002,610000007354,
4,,Spine,4,3,1,100000002,610000007355,
5,,Spine,5,2,1,100000002,610000007356,
5,,Spine,5,2,1,100000002,610000007359,
5,,Spine,5,3,1,100000002,610000007360,
4,,Spine,4,2,1,100000002,610000007361,
3,,Spine,3,2,1,100000002,610000007362,
5,,Spine,5,4,1,100000002,610000007363,
4,,Spine,4,4,1,100000002,610000007364,
5,,Spine,5,3,1,100000002,610000007365,
3,,Spine,3,3,1,100000002,610000007366,
1,,Spine,1,2,1,100000002,610000007367,
1,,Spine,1,1,1,100000002,610000007368,
1,,Spine,1,1,1,100000002,610000007369,
1,,Spine,1,1,1,100000002,610000007372,
15,,Spine,15,6,1,100000003,610000007373,
15,,Spine,15,6,1,100000003,610000007374,
14,,Spine,14,7,1,100000003,610000007375,
14,,Spine,14,7,1,100000003,610000007376,
14,,Spine,14,5,1,100000003,610000007377,
10,,Spine,10,5,1,100000003,610000007378,
10,,Spine,10,5,1,100000003,610000007379,
9,,Spine,9,4,1,100000003,610000007380,
8,,Spine,8,4,1,100000003,610000007381,
12,,Spine,12,6,1,100000003,610000007382,
11,,Spine,11,5,1,100000003,610000007383,
9,,Spine,9,4,1,100000003,610000007384,
6,,Spine,6,3,1,100000003,610000007385,
7,,Spine,7,3,1,100000003,610000007386,
6,,Spine,6,4,1,100000003,610000007387,
6,,Spine,6,4,1,100000003,610000007388,
6,,Spine,6,3,1,100000003,610000007389,
5,,Spine,5,3,1,100000003,610000007390,
8,,Spine,8,4,1,100000003,610000007391,
11,,Spine,11,3,1,100000003,610000007392,
10,,Spine,10,4,1,100000003,610000007393,
9,,Spine,9,4,1,100000003,610000007394,
9,,Spine,9,4,1,100000003,610000007395,
8,,Spine,8,3,1,100000003,610000007396,
6,,Spine,6,2,1,100000003,610000007397,
5,,Spine,5,2,1,100000003,610000007398,
9,,Spine,9,1,1,100000003,610000007399,
9,,Spine,9,1,1,100000003,610000007400,
7,,Spine,7,1,1,100000003,610000007401,
5,,Spine,5,1,1,100000003,610000007402,
9,,Spine,9,3,1,100000003,610000007403,
7,,Spine,7,3,1,100000003,610000007404,
7,,Spine,7,3,1,100000003,610000007405,
6,,Spine,6,4,1,100000003,610000007406,
6,,Spine,6,4,1,100000003,610000007407,
4,,Spine,4,2,1,100000003,610000007408,
1,,Spine,1,1,1,100000003,610000007409,
5,,Spine,5,3,1,100000003,610000007410,
2,,Spine,2,3,1,100000003,610000007411,
2,,Spine,2,3,1,100000003,610000007412,
1,,Spine,1,2,1,100000003,610000007413,
10,,Spine,10,5,1,100000003,610000007415,
8,,Spine,8,3,1,100000003,610000007416,
6,,Spine,6,3,1,100000003,610000007417,
4,,Spine,4,2,1,100000003,610000007418,
4,,Spine,4,3,1,100000003,610000007419,
3,,Spine,3,2,1,100000003,610000007420,
2,,Spine,2,2,1,100000003,610000007421,
2,,Spine,2,2,1,100000003,610000007422,
2,,Spine,2,2,1,100000003,610000007423,
3,,Spine,3,2,1,100000003,610000007424,
5,,Spine,5,2,1,100000003,610000007425,
5,,Spine,5,2,1,100000003,610000007426,
3,,Spine,3,1,1,100000003,610000007427,
2,,Spine,2,2,1,100000003,610000007428,
0,,Spine,0,1,1,100000003,610000007429,
1,,Spine,1,1,1,100000003,610000007430,
5,,Spine,5,3,1,100000003,610000007431,
5,,Spine,5,3,1,100000003,610000007432,
4,,Spine,4,2,1,100000003,610000007433,
4,,Spine,4,3,1,100000003,610000007434,
3,,Spine,3,2,1,100000003,610000007435,
4,,Spine,4,1,1,100000003,610000007436,
4,,Spine,4,3,1,100000003,610000007437,
2,,Spine,2,2,1,100000003,610000007438,
1,,Spine,1,1,1,100000003,610000007439,
0,,Spine,0,1,1,100000003,610000007440,
0,,Spine,0,1,1,100000003,610000007441,
12,,Spine,12,5,1,100000003,610000007442,
11,,Spine,11,5,1,100000003,610000007443,
9,,Spine,9,4,1,100000003,610000007444,
8,,Spine,8,3,1,100000003,610000007445,
8,,Spine,8,3,1,100000003,610000007446,
5,,Spine,5,3,1,100000003,610000007447,
3,,Spine,3,2,1,100000003,610000007448,
3,,Spine,3,1,1,100000003,610000007449,
2,,Spine,2,1,1,100000003,610000007450,
