
Spine Center Intensity Sum Ch=2 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
75,,Spine,2,7,Image 1,4,1,100000002,610000006820,
224,,Spine,2,3,Image 1,2,1,100000000,610000006823,
224,,Spine,2,1,Image 1,1,1,100000001,610000006826,
144,,Spine,2,5,Image 1,3,1,100000003,610000006828,
240,,Spine,2,3,Image 1,2,1,100000003,610000006831,
200,,Spine,2,0,Image 1,1,1,100000000,610000006833,
84,,Spine,2,6,Image 1,3,1,100000003,610000006835,
124,,Spine,2,4,Image 1,1,1,100000000,610000006837,
94,,Spine,2,23,Image 1,7,1,100000000,610000006839,
156,,Spine,2,7,Image 1,1,1,100000000,610000006841,
151,,Spine,2,23,Image 1,7,1,100000000,610000006843,
188,,Spine,2,9,Image 1,2,1,100000000,610000006845,
479,,Spine,2,2,Image 1,3,1,100000001,610000006849,
109,,Spine,2,1,Image 1,1,1,100000003,610000006852,
163,,Spine,2,8,Image 1,4,1,100000003,610000006854,
125,,Spine,2,8,Image 1,3,1,100000003,610000006856,
239,,Spine,2,3,Image 1,3,1,100000001,610000006859,
165,,Spine,2,2,Image 1,2,1,100000003,610000006863,
158,,Spine,2,2,Image 1,1,1,100000003,610000006865,
102,,Spine,2,3,Image 1,2,1,100000003,610000006868,
160,,Spine,2,5,Image 1,2,1,100000003,610000006870,
241,,Spine,2,9,Image 1,2,1,100000000,610000006876,
113,,Spine,2,22,Image 1,8,1,100000000,610000006880,
187,,Spine,2,2,Image 1,2,1,100000002,610000006882,
112,,Spine,2,0,Image 1,1,1,100000000,610000006886,
337,,Spine,2,0,Image 1,1,1,100000000,610000006890,
114,,Spine,2,1,Image 1,1,1,100000003,610000006892,
111,,Spine,2,2,Image 1,3,1,100000003,610000006894,
231,,Spine,2,0,Image 1,1,1,100000000,610000006898,
286,,Spine,2,7,Image 1,3,1,100000003,610000006901,
178,,Spine,2,9,Image 1,1,1,100000003,610000006906,
92,,Spine,2,10,Image 1,2,1,100000000,610000006908,
118,,Spine,2,4,Image 1,1,1,100000003,610000006910,
195,,Spine,2,9,Image 1,3,1,100000003,610000006912,
139,,Spine,2,4,Image 1,2,1,100000003,610000006914,
149,,Spine,2,3,Image 1,3,1,100000002,610000006917,
814,,Spine,2,0,Image 1,1,1,100000000,610000006923,
856,,Spine,2,9,Image 1,4,1,100000003,610000006934,
117,,Spine,2,3,Image 1,2,1,100000002,610000006937,
123,,Spine,2,1,Image 1,1,1,100000002,610000006939,
90,,Spine,2,3,Image 1,2,1,100000000,610000006941,
390,,Spine,2,2,Image 1,3,1,100000001,610000006945,
334,,Spine,2,23,Image 1,7,1,100000000,610000006949,
173,,Spine,2,12,Image 1,5,1,100000003,610000006952,
113,,Spine,2,16,Image 1,4,1,100000000,610000006959,
158,,Spine,2,0,Image 1,1,1,100000002,610000006961,
136,,Spine,2,8,Image 1,3,1,100000003,610000006963,
153,,Spine,2,1,Image 1,1,1,100000003,610000006965,
693,,Spine,2,0,Image 1,1,1,100000000,610000006971,
109,,Spine,2,1,Image 1,1,1,100000002,610000006973,
255,,Spine,2,2,Image 1,3,1,100000001,610000006975,
160,,Spine,2,21,Image 1,8,1,100000000,610000006977,
410,,Spine,2,8,Image 1,4,1,100000003,610000006980,
99,,Spine,2,16,Image 1,4,1,100000000,610000006982,
125,,Spine,2,1,Image 1,1,1,100000003,610000006984,
170,,Spine,2,5,Image 1,1,1,100000003,610000006987,
227,,Spine,2,17,Image 1,4,1,100000000,610000006996,
320,,Spine,2,0,Image 1,1,1,100000000,610000007002,
212,,Spine,2,7,Image 1,2,1,100000000,610000007006,
226,,Spine,2,15,Image 1,5,1,100000000,610000007020,
308,,Spine,2,1,Image 1,1,1,100000003,610000007024,
184,,Spine,2,1,Image 1,2,1,100000002,610000007026,
316,,Spine,2,5,Image 1,4,1,100000002,610000007031,
234,,Spine,2,17,Image 1,4,1,100000000,610000007034,
209,,Spine,2,2,Image 1,2,1,100000001,610000007036,
135,,Spine,2,16,Image 1,4,1,100000000,610000007038,
142,,Spine,2,1,Image 1,1,1,100000002,610000007041,
133,,Spine,2,5,Image 1,5,1,100000002,610000007046,
151,,Spine,2,1,Image 1,1,1,100000002,610000007052,
212,,Spine,2,5,Image 1,2,1,100000003,610000007054,
197,,Spine,2,4,Image 1,2,1,100000003,610000007056,
316,,Spine,2,2,Image 1,2,1,100000002,610000007059,
204,,Spine,2,0,Image 1,1,1,100000000,610000007061,
245,,Spine,2,15,Image 1,4,1,100000000,610000007063,
123,,Spine,2,1,Image 1,1,1,100000002,610000007069,
281,,Spine,2,1,Image 1,2,1,100000002,610000007071,
193,,Spine,2,7,Image 1,3,1,100000003,610000007074,
162,,Spine,2,15,Image 1,4,1,100000000,610000007076,
285,,Spine,2,0,Image 1,1,1,100000003,610000007080,
202,,Spine,2,1,Image 1,1,1,100000002,610000007082,
247,,Spine,2,1,Image 1,1,1,100000003,610000007088,
315,,Spine,2,0,Image 1,1,1,100000000,610000007104,
485,,Spine,2,0,Image 1,1,1,100000000,610000007111,
305,,Spine,2,9,Image 1,4,1,100000003,610000007123,
270,,Spine,2,14,Image 1,4,1,100000000,610000007134,
115,,Spine,2,1,Image 1,1,1,100000002,610000007140,
352,,Spine,2,4,Image 1,2,1,100000002,610000007142,
344,,Spine,2,2,Image 1,3,1,100000001,610000007150,
173,,Spine,2,1,Image 1,1,1,100000003,610000007152,
162,,Spine,2,1,Image 1,1,1,100000002,610000007159,
208,,Spine,2,0,Image 1,1,1,100000000,610000007164,
174,,Spine,2,1,Image 1,1,1,100000002,610000007184,
149,,Spine,2,1,Image 1,1,1,100000003,610000007187,
325,,Spine,2,0,Image 1,1,1,100000000,610000007199,
277,,Spine,2,15,Image 1,6,1,100000003,610000007203,
350,,Spine,2,7,Image 1,3,1,100000003,610000007214,
161,,Spine,2,23,Image 1,7,1,100000000,610000007240,
198,,Spine,2,23,Image 1,7,1,100000000,610000007241,
77,,Spine,2,22,Image 1,8,1,100000000,610000007242,
133,,Spine,2,19,Image 1,7,1,100000000,610000007243,
103,,Spine,2,19,Image 1,8,1,100000000,610000007244,
132,,Spine,2,19,Image 1,8,1,100000000,610000007245,
184,,Spine,2,15,Image 1,4,1,100000000,610000007246,
140,,Spine,2,15,Image 1,4,1,100000000,610000007247,
152,,Spine,2,14,Image 1,4,1,100000000,610000007248,
51,,Spine,2,14,Image 1,5,1,100000000,610000007249,
156,,Spine,2,13,Image 1,3,1,100000000,610000007250,
64,,Spine,2,11,Image 1,3,1,100000000,610000007251,
70,,Spine,2,11,Image 1,3,1,100000000,610000007252,
29,,Spine,2,23,Image 1,7,1,100000000,610000007253,
44,,Spine,2,23,Image 1,7,1,100000000,610000007254,
86,,Spine,2,23,Image 1,7,1,100000000,610000007255,
73,,Spine,2,23,Image 1,7,1,100000000,610000007256,
171,,Spine,2,24,Image 1,6,1,100000000,610000007257,
164,,Spine,2,24,Image 1,6,1,100000000,610000007258,
81,,Spine,2,22,Image 1,7,1,100000000,610000007259,
71,,Spine,2,19,Image 1,5,1,100000000,610000007260,
143,,Spine,2,19,Image 1,5,1,100000000,610000007261,
143,,Spine,2,19,Image 1,5,1,100000000,610000007262,
64,,Spine,2,19,Image 1,4,1,100000000,610000007263,
87,,Spine,2,18,Image 1,5,1,100000000,610000007264,
218,,Spine,2,17,Image 1,4,1,100000000,610000007265,
232,,Spine,2,17,Image 1,4,1,100000000,610000007266,
150,,Spine,2,16,Image 1,4,1,100000000,610000007267,
133,,Spine,2,16,Image 1,4,1,100000000,610000007268,
32,,Spine,2,16,Image 1,4,1,100000000,610000007269,
83,,Spine,2,17,Image 1,3,1,100000000,610000007270,
111,,Spine,2,14,Image 1,3,1,100000000,610000007271,
111,,Spine,2,14,Image 1,3,1,100000000,610000007272,
152,,Spine,2,12,Image 1,2,1,100000000,610000007273,
63,,Spine,2,10,Image 1,2,1,100000000,610000007274,
49,,Spine,2,10,Image 1,2,1,100000000,610000007275,
67,,Spine,2,10,Image 1,2,1,100000000,610000007276,
133,,Spine,2,9,Image 1,2,1,100000000,610000007277,
133,,Spine,2,9,Image 1,2,1,100000000,610000007278,
90,,Spine,2,11,Image 1,5,1,100000000,610000007279,
69,,Spine,2,10,Image 1,4,1,100000000,610000007280,
53,,Spine,2,8,Image 1,3,1,100000000,610000007281,
140,,Spine,2,8,Image 1,3,1,100000000,610000007282,
146,,Spine,2,6,Image 1,1,1,100000000,610000007283,
176,,Spine,2,6,Image 1,1,1,100000000,610000007284,
103,,Spine,2,7,Image 1,2,1,100000000,610000007285,
139,,Spine,2,7,Image 1,2,1,100000000,610000007286,
181,,Spine,2,6,Image 1,2,1,100000000,610000007287,
219,,Spine,2,6,Image 1,2,1,100000000,610000007288,
91,,Spine,2,5,Image 1,2,1,100000000,610000007289,
146,,Spine,2,3,Image 1,2,1,100000000,610000007290,
110,,Spine,2,3,Image 1,2,1,100000000,610000007291,
223,,Spine,2,2,Image 1,1,1,100000000,610000007292,
197,,Spine,2,2,Image 1,1,1,100000000,610000007293,
128,,Spine,2,0,Image 1,1,1,100000000,610000007294,
232,,Spine,2,0,Image 1,1,1,100000000,610000007295,
147,,Spine,2,4,Image 1,2,1,100000000,610000007296,
62,,Spine,2,4,Image 1,2,1,100000000,610000007297,
131,,Spine,2,3,Image 1,1,1,100000000,610000007298,
83,,Spine,2,2,Image 1,1,1,100000000,610000007299,
138,,Spine,2,1,Image 1,2,1,100000000,610000007300,
76,,Spine,2,1,Image 1,2,1,100000000,610000007301,
127,,Spine,2,6,Image 1,2,1,100000000,610000007302,
94,,Spine,2,5,Image 1,1,1,100000000,610000007303,
141,,Spine,2,5,Image 1,1,1,100000000,610000007304,
57,,Spine,2,6,Image 1,3,1,100000000,610000007305,
132,,Spine,2,6,Image 1,2,1,100000000,610000007306,
106,,Spine,2,5,Image 1,2,1,100000000,610000007307,
123,,Spine,2,5,Image 1,2,1,100000000,610000007308,
60,,Spine,2,3,Image 1,1,1,100000000,610000007309,
109,,Spine,2,1,Image 1,1,1,100000000,610000007310,
56,,Spine,2,1,Image 1,2,1,100000000,610000007311,
41,,Spine,2,5,Image 1,2,1,100000000,610000007312,
83,,Spine,2,5,Image 1,2,1,100000000,610000007313,
195,,Spine,2,4,Image 1,1,1,100000000,610000007314,
212,,Spine,2,4,Image 1,1,1,100000000,610000007315,
178,,Spine,2,4,Image 1,1,1,100000000,610000007316,
67,,Spine,2,3,Image 1,2,1,100000000,610000007317,
128,,Spine,2,2,Image 1,2,1,100000000,610000007318,
124,,Spine,2,1,Image 1,1,1,100000000,610000007319,
129,,Spine,2,1,Image 1,1,1,100000000,610000007320,
137,,Spine,2,1,Image 1,1,1,100000000,610000007321,
114,,Spine,2,0,Image 1,1,1,100000000,610000007322,
83,,Spine,2,3,Image 1,4,1,100000001,610000007326,
97,,Spine,2,3,Image 1,4,1,100000001,610000007327,
91,,Spine,2,3,Image 1,4,1,100000001,610000007328,
59,,Spine,2,3,Image 1,3,1,100000001,610000007329,
126,,Spine,2,3,Image 1,3,1,100000001,610000007330,
213,,Spine,2,2,Image 1,3,1,100000001,610000007331,
184,,Spine,2,2,Image 1,3,1,100000001,610000007332,
109,,Spine,2,2,Image 1,2,1,100000001,610000007333,
134,,Spine,2,3,Image 1,2,1,100000001,610000007334,
74,,Spine,2,3,Image 1,1,1,100000001,610000007335,
112,,Spine,2,3,Image 1,1,1,100000001,610000007336,
176,,Spine,2,2,Image 1,1,1,100000001,610000007337,
79,,Spine,2,1,Image 1,1,1,100000001,610000007338,
153,,Spine,2,0,Image 1,1,1,100000001,610000007339,
122,,Spine,2,2,Image 1,1,1,100000002,610000007340,
76,,Spine,2,1,Image 1,2,1,100000002,610000007341,
168,,Spine,2,0,Image 1,1,1,100000002,610000007342,
90,,Spine,2,0,Image 1,1,1,100000002,610000007344,
125,,Spine,2,0,Image 1,1,1,100000002,610000007345,
99,,Spine,2,7,Image 1,5,1,100000002,610000007353,
53,,Spine,2,7,Image 1,4,1,100000002,610000007354,
56,,Spine,2,4,Image 1,3,1,100000002,610000007355,
57,,Spine,2,5,Image 1,2,1,100000002,610000007356,
136,,Spine,2,5,Image 1,2,1,100000002,610000007359,
142,,Spine,2,5,Image 1,3,1,100000002,610000007360,
205,,Spine,2,4,Image 1,2,1,100000002,610000007361,
77,,Spine,2,3,Image 1,2,1,100000002,610000007362,
95,,Spine,2,5,Image 1,4,1,100000002,610000007363,
95,,Spine,2,4,Image 1,4,1,100000002,610000007364,
99,,Spine,2,5,Image 1,3,1,100000002,610000007365,
117,,Spine,2,3,Image 1,3,1,100000002,610000007366,
200,,Spine,2,1,Image 1,2,1,100000002,610000007367,
156,,Spine,2,1,Image 1,1,1,100000002,610000007368,
130,,Spine,2,1,Image 1,1,1,100000002,610000007369,
190,,Spine,2,1,Image 1,1,1,100000002,610000007372,
82,,Spine,2,15,Image 1,6,1,100000003,610000007373,
83,,Spine,2,15,Image 1,6,1,100000003,610000007374,
105,,Spine,2,14,Image 1,7,1,100000003,610000007375,
98,,Spine,2,14,Image 1,7,1,100000003,610000007376,
162,,Spine,2,14,Image 1,5,1,100000003,610000007377,
34,,Spine,2,10,Image 1,5,1,100000003,610000007378,
73,,Spine,2,10,Image 1,5,1,100000003,610000007379,
85,,Spine,2,9,Image 1,4,1,100000003,610000007380,
112,,Spine,2,8,Image 1,4,1,100000003,610000007381,
142,,Spine,2,12,Image 1,6,1,100000003,610000007382,
80,,Spine,2,11,Image 1,5,1,100000003,610000007383,
98,,Spine,2,9,Image 1,4,1,100000003,610000007384,
62,,Spine,2,6,Image 1,3,1,100000003,610000007385,
99,,Spine,2,7,Image 1,3,1,100000003,610000007386,
89,,Spine,2,6,Image 1,4,1,100000003,610000007387,
151,,Spine,2,6,Image 1,4,1,100000003,610000007388,
83,,Spine,2,6,Image 1,3,1,100000003,610000007389,
66,,Spine,2,5,Image 1,3,1,100000003,610000007390,
31,,Spine,2,8,Image 1,4,1,100000003,610000007391,
91,,Spine,2,11,Image 1,3,1,100000003,610000007392,
138,,Spine,2,10,Image 1,4,1,100000003,610000007393,
133,,Spine,2,9,Image 1,4,1,100000003,610000007394,
140,,Spine,2,9,Image 1,4,1,100000003,610000007395,
115,,Spine,2,8,Image 1,3,1,100000003,610000007396,
120,,Spine,2,6,Image 1,2,1,100000003,610000007397,
137,,Spine,2,5,Image 1,2,1,100000003,610000007398,
25,,Spine,2,9,Image 1,1,1,100000003,610000007399,
53,,Spine,2,9,Image 1,1,1,100000003,610000007400,
78,,Spine,2,7,Image 1,1,1,100000003,610000007401,
203,,Spine,2,5,Image 1,1,1,100000003,610000007402,
62,,Spine,2,9,Image 1,3,1,100000003,610000007403,
150,,Spine,2,7,Image 1,3,1,100000003,610000007404,
233,,Spine,2,7,Image 1,3,1,100000003,610000007405,
106,,Spine,2,6,Image 1,4,1,100000003,610000007406,
85,,Spine,2,6,Image 1,4,1,100000003,610000007407,
118,,Spine,2,4,Image 1,2,1,100000003,610000007408,
110,,Spine,2,1,Image 1,1,1,100000003,610000007409,
167,,Spine,2,5,Image 1,3,1,100000003,610000007410,
120,,Spine,2,2,Image 1,3,1,100000003,610000007411,
104,,Spine,2,2,Image 1,3,1,100000003,610000007412,
123,,Spine,2,1,Image 1,2,1,100000003,610000007413,
64,,Spine,2,10,Image 1,5,1,100000003,610000007415,
46,,Spine,2,8,Image 1,3,1,100000003,610000007416,
122,,Spine,2,6,Image 1,3,1,100000003,610000007417,
110,,Spine,2,4,Image 1,2,1,100000003,610000007418,
95,,Spine,2,4,Image 1,3,1,100000003,610000007419,
96,,Spine,2,3,Image 1,2,1,100000003,610000007420,
228,,Spine,2,2,Image 1,2,1,100000003,610000007421,
161,,Spine,2,2,Image 1,2,1,100000003,610000007422,
60,,Spine,2,2,Image 1,2,1,100000003,610000007423,
101,,Spine,2,3,Image 1,2,1,100000003,610000007424,
109,,Spine,2,5,Image 1,2,1,100000003,610000007425,
100,,Spine,2,5,Image 1,2,1,100000003,610000007426,
73,,Spine,2,3,Image 1,1,1,100000003,610000007427,
79,,Spine,2,2,Image 1,2,1,100000003,610000007428,
108,,Spine,2,0,Image 1,1,1,100000003,610000007429,
131,,Spine,2,1,Image 1,1,1,100000003,610000007430,
73,,Spine,2,5,Image 1,3,1,100000003,610000007431,
94,,Spine,2,5,Image 1,3,1,100000003,610000007432,
48,,Spine,2,4,Image 1,2,1,100000003,610000007433,
35,,Spine,2,4,Image 1,3,1,100000003,610000007434,
62,,Spine,2,3,Image 1,2,1,100000003,610000007435,
188,,Spine,2,4,Image 1,1,1,100000003,610000007436,
36,,Spine,2,4,Image 1,3,1,100000003,610000007437,
75,,Spine,2,2,Image 1,2,1,100000003,610000007438,
144,,Spine,2,1,Image 1,1,1,100000003,610000007439,
86,,Spine,2,0,Image 1,1,1,100000003,610000007440,
95,,Spine,2,0,Image 1,1,1,100000003,610000007441,
69,,Spine,2,12,Image 1,5,1,100000003,610000007442,
125,,Spine,2,11,Image 1,5,1,100000003,610000007443,
271,,Spine,2,9,Image 1,4,1,100000003,610000007444,
225,,Spine,2,8,Image 1,3,1,100000003,610000007445,
156,,Spine,2,8,Image 1,3,1,100000003,610000007446,
107,,Spine,2,5,Image 1,3,1,100000003,610000007447,
148,,Spine,2,3,Image 1,2,1,100000003,610000007448,
48,,Spine,2,3,Image 1,1,1,100000003,610000007449,
71,,Spine,2,2,Image 1,1,1,100000003,610000007450,
