
Spine Part Max Diameter Ground
 ==================== 
Spine Part Max Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.00179,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000004500,
0.679757,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000004501,
1.08869,µm,Spine,Spine Part Max Diameter,4,4,1,100000000,610000004502,
1.09685,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000004503,
1.19582,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000004504,
1.35238,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004506,
1.20465,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000004507,
1.40255,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000004508,
1.05557,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000004509,
1.6054,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000004510,
1.6476,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000004511,
1.00749,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000004512,
0.759189,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000004513,
0.912462,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000004514,
1.02668,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000004515,
1.42904,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000004516,
1.29469,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000004517,
1.57096,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004518,
1.76601,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004519,
1.73387,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004520,
1.15345,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004521,
0.909314,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000004524,
0.847338,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000004525,
1.03973,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000004526,
1.44001,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000004527,
1.4391,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000004528,
1.49173,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000004529,
1.24626,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000004530,
0.605145,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000004531,
1.3636,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000004532,
0.629441,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000004533,
0.833333,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004534,
1.08243,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000004535,
1.05868,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000004536,
1.00337,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000004546,
