
Spine Center Number of Voxel Ch=5 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,5,0,Image 1,1,1,100000002,610000004429,
2,,Spine,5,0,Image 1,1,1,100000002,610000004436,
3,,Spine,5,0,Image 1,1,1,100000002,610000004440,
3,,Spine,5,3,Image 1,2,1,100000001,610000004442,
2,,Spine,5,0,Image 1,1,1,100000002,610000004456,
3,,Spine,5,5,Image 1,4,1,100000001,610000004460,
2,,Spine,5,1,Image 1,2,1,100000001,610000004466,
2,,Spine,5,0,Image 1,1,1,100000000,610000004486,
2,,Spine,5,0,Image 1,1,1,100000000,610000004493,
2,,Spine,5,4,Image 1,3,1,100000000,610000004494,
2,,Spine,5,3,Image 1,3,1,100000000,610000004495,
2,,Spine,5,0,Image 1,1,1,100000000,610000004496,
2,,Spine,5,5,Image 1,4,1,100000000,610000004497,
2,,Spine,5,7,Image 1,1,1,100000000,610000004498,
2,,Spine,5,5,Image 1,1,1,100000000,610000004499,
2,,Spine,5,5,Image 1,2,1,100000000,610000004500,
2,,Spine,5,5,Image 1,3,1,100000000,610000004501,
2,,Spine,5,4,Image 1,4,1,100000000,610000004502,
2,,Spine,5,4,Image 1,3,1,100000000,610000004503,
2,,Spine,5,1,Image 1,1,1,100000000,610000004504,
2,,Spine,5,0,Image 1,1,1,100000000,610000004506,
2,,Spine,5,2,Image 1,2,1,100000001,610000004507,
2,,Spine,5,7,Image 1,3,1,100000001,610000004508,
2,,Spine,5,7,Image 1,3,1,100000001,610000004509,
2,,Spine,5,5,Image 1,1,1,100000001,610000004510,
2,,Spine,5,5,Image 1,1,1,100000001,610000004511,
2,,Spine,5,5,Image 1,1,1,100000001,610000004512,
2,,Spine,5,6,Image 1,3,1,100000001,610000004513,
2,,Spine,5,6,Image 1,3,1,100000001,610000004514,
2,,Spine,5,3,Image 1,2,1,100000001,610000004515,
2,,Spine,5,2,Image 1,1,1,100000001,610000004516,
2,,Spine,5,2,Image 1,2,1,100000001,610000004517,
2,,Spine,5,1,Image 1,1,1,100000001,610000004518,
2,,Spine,5,1,Image 1,1,1,100000001,610000004519,
2,,Spine,5,1,Image 1,1,1,100000001,610000004520,
2,,Spine,5,1,Image 1,1,1,100000001,610000004521,
2,,Spine,5,5,Image 1,4,1,100000001,610000004524,
2,,Spine,5,5,Image 1,4,1,100000001,610000004525,
2,,Spine,5,5,Image 1,3,1,100000001,610000004526,
2,,Spine,5,7,Image 1,3,1,100000001,610000004527,
2,,Spine,5,6,Image 1,4,1,100000001,610000004528,
2,,Spine,5,6,Image 1,4,1,100000001,610000004529,
2,,Spine,5,5,Image 1,3,1,100000001,610000004530,
2,,Spine,5,5,Image 1,4,1,100000001,610000004531,
2,,Spine,5,3,Image 1,2,1,100000001,610000004532,
2,,Spine,5,2,Image 1,2,1,100000001,610000004533,
2,,Spine,5,0,Image 1,1,1,100000001,610000004534,
2,,Spine,5,1,Image 1,2,1,100000001,610000004535,
2,,Spine,5,2,Image 1,2,1,100000002,610000004536,
2,,Spine,5,2,Image 1,3,1,100000002,610000004546,
