
Segment No. Spines
 ==================== 
Segment No. Spines,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,,Segment,16,7,1,100000001,510000001783,
2,,Segment,15,7,1,100000001,510000001800,
0,,Segment,14,7,1,100000001,510000001804,
0,,Segment,13,6,1,100000001,510000001817,
0,,Segment,12,5,1,100000001,510000001833,
0,,Segment,20,8,1,100000001,510000001840,
1,,Segment,19,8,1,100000001,510000001845,
2,,Segment,19,4,1,100000001,510000001869,
0,,Segment,18,4,1,100000001,510000001873,
0,,Segment,16,8,1,100000001,510000001889,
0,,Segment,17,8,1,100000001,510000001892,
0,,Segment,18,8,1,100000001,510000001895,
0,,Segment,19,5,1,100000001,510000001898,
0,,Segment,17,5,1,100000001,510000001902,
0,,Segment,16,5,1,100000001,510000001913,
0,,Segment,13,6,1,100000001,510000001946,
2,,Segment,12,5,1,100000001,510000001962,
1,,Segment,11,5,1,100000001,510000001981,
0,,Segment,15,8,1,100000001,510000001985,
0,,Segment,14,6,1,100000001,510000001991,
0,,Segment,15,5,1,100000001,510000002019,
0,,Segment,13,5,1,100000001,510000002023,
0,,Segment,14,5,1,100000001,510000002036,
1,,Segment,12,6,1,100000001,510000002058,
0,,Segment,13,5,1,100000001,510000002060,
0,,Segment,13,5,1,100000001,510000002069,
0,,Segment,11,5,1,100000001,510000002075,
1,,Segment,11,3,1,100000001,510000002091,
2,,Segment,10,3,1,100000001,510000002101,
0,,Segment,9,3,1,100000001,510000002103,
0,,Segment,11,6,1,100000001,510000002115,
1,,Segment,7,5,1,100000001,510000002142,
5,,Segment,6,4,1,100000001,510000002150,
0,,Segment,11,4,1,100000001,510000002156,
3,,Segment,6,3,1,100000001,510000002227,
1,,Segment,10,4,1,100000001,510000002231,
1,,Segment,7,4,1,100000001,510000002251,
0,,Segment,8,4,1,100000001,510000002258,
2,,Segment,5,3,1,100000001,510000002302,
0,,Segment,7,4,1,100000001,510000002306,
0,,Segment,6,2,1,100000001,510000002314,
1,,Segment,5,4,1,100000001,510000002324,
0,,Segment,3,3,1,100000001,510000002329,
7,,Segment,7,5,1,100000001,510000002345,
0,,Segment,6,4,1,100000001,510000002351,
0,,Segment,5,4,1,100000001,510000002356,
0,,Segment,4,3,1,100000001,510000002360,
1,,Segment,8,5,1,100000001,510000002366,
3,,Segment,7,5,1,100000001,510000002394,
0,,Segment,6,4,1,100000001,510000002402,
0,,Segment,5,3,1,100000001,510000002418,
0,,Segment,3,2,1,100000001,510000002430,
0,,Segment,2,1,1,100000001,510000002432,
0,,Segment,1,1,1,100000001,510000002434,
10,,Segment,6,5,1,100000001,510000002444,
1,,Segment,8,4,1,100000001,510000002448,
1,,Segment,5,3,1,100000001,510000002454,
0,,Segment,3,4,1,100000001,510000002458,
1,,Segment,4,3,1,100000001,510000002477,
3,,Segment,7,4,1,100000001,510000002483,
1,,Segment,6,3,1,100000001,510000002487,
2,,Segment,5,2,1,100000001,510000002513,
0,,Segment,4,2,1,100000001,510000002518,
0,,Segment,3,1,1,100000001,510000002524,
1,,Segment,5,3,1,100000001,510000002544,
0,,Segment,5,2,1,100000001,510000002553,
0,,Segment,4,1,1,100000001,510000002558,
2,,Segment,2,2,1,100000001,510000002573,
1,,Segment,2,2,1,100000001,510000002581,
1,,Segment,1,2,1,100000001,510000002587,
0,,Segment,0,1,1,100000001,510000002590,
0,,Segment,6,3,1,100000001,510000003353,
0,,Segment,10,4,1,100000001,510000003354,
0,,Segment,10,5,1,100000001,510000003355,
0,,Segment,5,2,1,100000001,510000003356,
0,,Segment,4,3,1,100000001,510000003357,
0,,Segment,7,4,1,100000001,510000003358,
0,,Segment,4,2,1,100000001,510000003359,
0,,Segment,,,1,100000002,510000003406,
0,,Segment,,,1,100000002,510000003407,
0,,Segment,,,1,100000002,510000003408,
0,,Segment,,,1,100000002,510000003409,
0,,Segment,,,1,100000002,510000003410,
0,,Segment,,,1,100000002,510000003411,
