
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,1,7,Image 1,4,1,100000001,610000003376,
2,,Spine,1,6,Image 1,4,1,100000001,610000003377,
2,,Spine,1,6,Image 1,4,1,100000001,610000003378,
2,,Spine,1,5,Image 1,3,1,100000001,610000003379,
2,,Spine,1,6,Image 1,3,1,100000001,610000003380,
2,,Spine,1,4,Image 1,2,1,100000001,610000003381,
2,,Spine,1,5,Image 1,3,1,100000001,610000003382,
2,,Spine,1,5,Image 1,4,1,100000001,610000003383,
2,,Spine,1,7,Image 1,4,1,100000001,610000003384,
2,,Spine,1,4,Image 1,4,1,100000001,610000003385,
2,,Spine,1,4,Image 1,4,1,100000001,610000003386,
2,,Spine,1,7,Image 1,5,1,100000001,610000003387,
2,,Spine,1,7,Image 1,5,1,100000001,610000003388,
2,,Spine,1,8,Image 1,5,1,100000001,610000003389,
2,,Spine,1,8,Image 1,4,1,100000001,610000003390,
2,,Spine,1,6,Image 1,5,1,100000001,610000003391,
2,,Spine,1,5,Image 1,3,1,100000001,610000003392,
2,,Spine,1,3,Image 1,3,1,100000001,610000003393,
2,,Spine,1,1,Image 1,2,1,100000001,610000003394,
2,,Spine,1,1,Image 1,2,1,100000001,610000003395,
2,,Spine,1,7,Image 1,5,1,100000001,610000003396,
2,,Spine,1,7,Image 1,4,1,100000001,610000003397,
2,,Spine,1,7,Image 1,4,1,100000001,610000003398,
2,,Spine,1,7,Image 1,4,1,100000001,610000003399,
2,,Spine,1,6,Image 1,3,1,100000001,610000003400,
2,,Spine,1,4,Image 1,3,1,100000001,610000003401,
2,,Spine,1,5,Image 1,2,1,100000001,610000003402,
2,,Spine,1,1,Image 1,2,1,100000001,610000003403,
2,,Spine,1,0,Image 1,1,1,100000001,610000003404,
2,,Spine,1,17,Image 1,4,1,100000002,610000003412,
2,,Spine,1,17,Image 1,4,1,100000002,610000003413,
2,,Spine,1,17,Image 1,4,1,100000002,610000003414,
2,,Spine,1,17,Image 1,4,1,100000002,610000003415,
2,,Spine,1,17,Image 1,4,1,100000002,610000003416,
2,,Spine,1,17,Image 1,4,1,100000002,610000003417,
2,,Spine,1,17,Image 1,4,1,100000002,610000003418,
2,,Spine,1,17,Image 1,4,1,100000002,610000003419,
2,,Spine,1,17,Image 1,4,1,100000002,610000003420,
2,,Spine,1,17,Image 1,4,1,100000002,610000003421,
2,,Spine,1,17,Image 1,4,1,100000002,610000003422,
2,,Spine,1,17,Image 1,4,1,100000002,610000003423,
2,,Spine,1,17,Image 1,4,1,100000002,610000003424,
2,,Spine,1,17,Image 1,4,1,100000002,610000003425,
2,,Spine,1,17,Image 1,4,1,100000002,610000003426,
2,,Spine,1,17,Image 1,4,1,100000002,610000003427,
2,,Spine,1,17,Image 1,4,1,100000002,610000003428,
2,,Spine,1,17,Image 1,4,1,100000002,610000003429,
2,,Spine,1,17,Image 1,4,1,100000002,610000003430,
2,,Spine,1,17,Image 1,4,1,100000002,610000003431,
