
Spine Attachment Pt Distance from Origin
 ==================== 
Spine Attachment Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20709.8,µm,Spine,Spine Attachment Pt Distance from Origin,17,7,1,,610000008908,
20729.3,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000008908,
20724.3,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,,610000008909,
20738.6,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000008909,
20709.1,µm,Spine,Spine Attachment Pt Distance from Origin,15,4,1,,610000008909,
20722.1,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,,610000008910,
20709,µm,Spine,Spine Attachment Pt Distance from Origin,15,4,1,,610000008910,
20720.9,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000008911,
20711.1,µm,Spine,Spine Attachment Pt Distance from Origin,11,4,1,,610000008912,
20720.2,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000008912,
20711.1,µm,Spine,Spine Attachment Pt Distance from Origin,11,4,1,,610000008913,
20718.9,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000008913,
20720.4,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,,610000008914,
20714.1,µm,Spine,Spine Attachment Pt Distance from Origin,12,4,1,,610000008914,
20714.8,µm,Spine,Spine Attachment Pt Distance from Origin,13,5,1,,610000008915,
20720.6,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000008915,
20717.1,µm,Spine,Spine Attachment Pt Distance from Origin,15,5,1,,610000008916,
20721.3,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,,610000008916,
20723.9,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000008917,
20716.3,µm,Spine,Spine Attachment Pt Distance from Origin,14,5,1,,610000008917,
20714.6,µm,Spine,Spine Attachment Pt Distance from Origin,14,4,1,,610000008918,
20714.6,µm,Spine,Spine Attachment Pt Distance from Origin,17,5,1,,610000008919,
20724.2,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000008919,
20714.6,µm,Spine,Spine Attachment Pt Distance from Origin,17,5,1,,610000008920,
20723.5,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000008920,
20723.6,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,,610000008921,
20714.7,µm,Spine,Spine Attachment Pt Distance from Origin,17,5,1,,610000008921,
20723.7,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,,610000008922,
20704,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000008922,
20726.8,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,,610000008923,
20726,µm,Spine,Spine Attachment Pt Distance from Origin,6,2,1,,610000008925,
20726,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000008926,
20727.3,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000008927,
20727.6,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000008928,
20718.7,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000008929,
20718.6,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000008930,
20719.3,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,,610000008931,
20718.6,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000008933,
20718.7,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000008934,
20718.4,µm,Spine,Spine Attachment Pt Distance from Origin,4,4,1,,610000008935,
20716.7,µm,Spine,Spine Attachment Pt Distance from Origin,6,6,1,,610000008936,
20715.8,µm,Spine,Spine Attachment Pt Distance from Origin,6,5,1,,610000008937,
20715.7,µm,Spine,Spine Attachment Pt Distance from Origin,6,5,1,,610000008938,
20720.3,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000008940,
20720.5,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000008941,
20720.6,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000008942,
20720.9,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000008943,
20721.8,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000008944,
20722.8,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000008945,
20722.9,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000008946,
20722.8,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000008947,
20722.7,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000008948,
20721.7,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000008949,
20721.8,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000008952,
