
Spine Orientation Angle
 ==================== 
Spine Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
-5.77015,°,Spine,5,3,1,100000003,610000008853,
-113.057,°,Spine,4,2,1,100000003,610000008854,
28.1803,°,Spine,4,2,1,100000003,610000008855,
-127.159,°,Spine,3,3,1,100000003,610000008856,
180,°,Spine,6,3,1,100000003,610000008857,
-125.132,°,Spine,6,3,1,100000003,610000008858,
67.3878,°,Spine,6,3,1,100000003,610000008859,
-141.34,°,Spine,5,2,1,100000003,610000008860,
-88.053,°,Spine,4,2,1,100000003,610000008861,
55.6149,°,Spine,3,3,1,100000003,610000008862,
-137.589,°,Spine,2,3,1,100000003,610000008863,
-124.206,°,Spine,0,1,1,100000003,610000008864,
-74.2944,°,Spine,0,1,1,100000003,610000008865,
134.266,°,Spine,0,1,1,100000003,610000008866,
73.5063,°,Spine,0,1,1,100000003,610000008867,
