
Spine Part Min Diameter Neck
 ==================== 
Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.321485,µm,Spine,Spine Part Min Diameter,8,4,1,100000003,610000008208,
0.319279,µm,Spine,Spine Part Min Diameter,4,1,1,100000001,610000008212,
0.353163,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000008215,
0,µm,Spine,Spine Part Min Diameter,11,4,1,100000001,610000008218,
0,µm,Spine,Spine Part Min Diameter,9,4,1,100000002,610000008222,
0,µm,Spine,Spine Part Min Diameter,13,2,1,100000002,610000008224,
0,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000008226,
0,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008229,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008231,
0,µm,Spine,Spine Part Min Diameter,5,1,1,100000003,610000008233,
0,µm,Spine,Spine Part Min Diameter,3,3,1,100000003,610000008235,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008237,
0.480666,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000008240,
0,µm,Spine,Spine Part Min Diameter,11,2,1,100000001,610000008242,
0.296537,µm,Spine,Spine Part Min Diameter,6,2,1,100000001,610000008245,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000008247,
0,µm,Spine,Spine Part Min Diameter,9,5,1,100000000,610000008249,
0,µm,Spine,Spine Part Min Diameter,11,6,1,100000002,610000008252,
0.268177,µm,Spine,Spine Part Min Diameter,8,2,1,100000003,610000008255,
0.276032,µm,Spine,Spine Part Min Diameter,17,5,1,100000000,610000008259,
0,µm,Spine,Spine Part Min Diameter,14,7,1,100000002,610000008261,
0,µm,Spine,Spine Part Min Diameter,14,3,1,100000001,610000008264,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008267,
0.65083,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000008270,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008273,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000008276,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008281,
0.394256,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000008285,
0,µm,Spine,Spine Part Min Diameter,6,4,1,100000002,610000008287,
0,µm,Spine,Spine Part Min Diameter,8,2,1,100000003,610000008289,
0,µm,Spine,Spine Part Min Diameter,15,4,1,100000000,610000008291,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000008294,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008299,
0,µm,Spine,Spine Part Min Diameter,9,1,1,100000001,610000008301,
0,µm,Spine,Spine Part Min Diameter,12,3,1,100000000,610000008304,
0.840365,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000008308,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008310,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008314,
0,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000008316,
0,µm,Spine,Spine Part Min Diameter,12,6,1,100000002,610000008318,
0.391302,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000008321,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000008326,
0,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000008330,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000008335,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008337,
0,µm,Spine,Spine Part Min Diameter,5,3,1,100000002,610000008341,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008343,
0.325,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008347,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008349,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008352,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008354,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008356,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008361,
0.299313,µm,Spine,Spine Part Min Diameter,17,5,1,100000001,610000008364,
0.474805,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000008372,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008376,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008378,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008380,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008385,
0,µm,Spine,Spine Part Min Diameter,3,3,1,100000003,610000008388,
0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000008390,
0,µm,Spine,Spine Part Min Diameter,7,1,1,100000000,610000008394,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008397,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008400,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008405,
0,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000008408,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008415,
0,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000008418,
0,µm,Spine,Spine Part Min Diameter,8,4,1,100000003,610000008422,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008425,
0.40625,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000008428,
0.260821,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008432,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000008434,
0.296302,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008440,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008443,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008448,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008452,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000008456,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000008463,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000008470,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008474,
0,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000008476,
0.337443,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000008479,
0,µm,Spine,Spine Part Min Diameter,8,2,1,100000003,610000008484,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000008486,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008496,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000008498,
0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000008501,
0,µm,Spine,Spine Part Min Diameter,12,4,1,100000001,610000008504,
0,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000008506,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000008508,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000008513,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008518,
0,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000008580,
0,µm,Spine,Spine Part Min Diameter,7,2,1,100000000,610000008622,
0,µm,Spine,Spine Part Min Diameter,15,2,1,100000000,610000008623,
0,µm,Spine,Spine Part Min Diameter,14,1,1,100000000,610000008624,
0,µm,Spine,Spine Part Min Diameter,13,2,1,100000000,610000008625,
0,µm,Spine,Spine Part Min Diameter,10,1,1,100000000,610000008626,
0,µm,Spine,Spine Part Min Diameter,10,2,1,100000000,610000008627,
0,µm,Spine,Spine Part Min Diameter,11,4,1,100000000,610000008628,
0,µm,Spine,Spine Part Min Diameter,11,4,1,100000000,610000008629,
0,µm,Spine,Spine Part Min Diameter,7,1,1,100000000,610000008630,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000008631,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000008632,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000008633,
0,µm,Spine,Spine Part Min Diameter,14,9,1,100000000,610000008634,
0,µm,Spine,Spine Part Min Diameter,13,8,1,100000000,610000008635,
0,µm,Spine,Spine Part Min Diameter,15,9,1,100000000,610000008636,
0,µm,Spine,Spine Part Min Diameter,12,8,1,100000000,610000008637,
0,µm,Spine,Spine Part Min Diameter,10,6,1,100000000,610000008638,
0,µm,Spine,Spine Part Min Diameter,10,5,1,100000000,610000008639,
0,µm,Spine,Spine Part Min Diameter,8,3,1,100000000,610000008640,
0,µm,Spine,Spine Part Min Diameter,8,3,1,100000000,610000008641,
0,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000008642,
0,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000008643,
0,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000008644,
0,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000008645,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000008646,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008647,
0,µm,Spine,Spine Part Min Diameter,17,5,1,100000000,610000008648,
0,µm,Spine,Spine Part Min Diameter,17,5,1,100000000,610000008649,
0,µm,Spine,Spine Part Min Diameter,17,5,1,100000000,610000008650,
0,µm,Spine,Spine Part Min Diameter,14,4,1,100000000,610000008651,
0,µm,Spine,Spine Part Min Diameter,15,5,1,100000000,610000008652,
0,µm,Spine,Spine Part Min Diameter,14,5,1,100000000,610000008653,
0,µm,Spine,Spine Part Min Diameter,13,5,1,100000000,610000008654,
0,µm,Spine,Spine Part Min Diameter,12,4,1,100000000,610000008655,
0,µm,Spine,Spine Part Min Diameter,11,4,1,100000000,610000008656,
0,µm,Spine,Spine Part Min Diameter,11,4,1,100000000,610000008657,
0,µm,Spine,Spine Part Min Diameter,10,2,1,100000000,610000008658,
0,µm,Spine,Spine Part Min Diameter,16,5,1,100000000,610000008659,
0,µm,Spine,Spine Part Min Diameter,16,5,1,100000000,610000008660,
0,µm,Spine,Spine Part Min Diameter,17,7,1,100000000,610000008661,
0,µm,Spine,Spine Part Min Diameter,15,4,1,100000000,610000008662,
0,µm,Spine,Spine Part Min Diameter,15,4,1,100000000,610000008663,
0,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000008664,
0,µm,Spine,Spine Part Min Diameter,6,2,1,100000000,610000008665,
0,µm,Spine,Spine Part Min Diameter,5,1,1,100000000,610000008666,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000000,610000008667,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000008668,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000008669,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000008670,
0,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000008671,
0,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008672,
0,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000008673,
0,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000008674,
0,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000008675,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000008676,
0,µm,Spine,Spine Part Min Diameter,15,5,1,100000001,610000008677,
0,µm,Spine,Spine Part Min Diameter,15,5,1,100000001,610000008678,
0,µm,Spine,Spine Part Min Diameter,14,3,1,100000001,610000008679,
0,µm,Spine,Spine Part Min Diameter,13,3,1,100000001,610000008680,
0,µm,Spine,Spine Part Min Diameter,12,1,1,100000001,610000008681,
