
Spine Part Max Diameter
 ==================== 
Spine Part Max Diameter Ground,Spine Part Max Diameter Head,Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.91412,0.778294,0,µm,Spine,Spine Part Max Diameter,13,3,1,100000001,610000006109,
0.984735,0.73934,0,µm,Spine,Spine Part Max Diameter,14,1,1,100000001,610000006108,
1.18904,0.883874,0,µm,Spine,Spine Part Max Diameter,15,7,1,100000001,610000006134,
1.36004,0.840346,0,µm,Spine,Spine Part Max Diameter,15,7,1,100000001,610000006135,
1.38355,0.625,0,µm,Spine,Spine Part Max Diameter,15,7,1,100000001,610000006136,
1.23838,0.556279,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000005708,
1.1963,0.625,0.816168,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000005890,
1.80772,1.04167,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000005993,
1.74907,1.3725,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000005999,
1.34055,0.716146,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000006120,
2.01176,1.04167,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000006121,
1.84959,0.494143,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000006122,
0.959621,0.814956,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000006131,
1.1362,1.1112,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000006148,
1.11801,0.767559,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000005766,
1.07035,0.78125,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000005813,
1.16315,0.78125,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000005847,
1.55044,0.442144,1.42423,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000005934,
1.42423,1.42423,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000006098,
0.580628,0.533854,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000006130,
1.18927,0.551214,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000006180,
1.26134,0.651042,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000000,610000006076,
0.92225,0.738084,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000006124,
0.818123,0.668573,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000006078,
1.30028,1.30028,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000006161,
1.42141,0.691758,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000006179,
0.845576,0.784518,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000005880,
1.41916,0.416667,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000005985,
1.41916,1.25,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000006162,
1.45413,0.950567,0.476583,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000005686,
1.45413,0.48397,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000005931,
1.46095,1.49204,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000005971,
1.04167,1.04167,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000006090,
1.04167,1.04167,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000006091,
0.856118,0.856118,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000006097,
1.04167,1.04167,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000006128,
0.815585,0.75239,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000006129,
1.19823,0.786127,0.833333,µm,Spine,Spine Part Max Diameter,3,4,1,100000001,610000005678,
1.6418,0.936692,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000006072,
1.72399,0.416667,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000006117,
1.51784,0.982421,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000006118,
1.42982,1.10349,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000006119,
1.58025,0.591415,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000006172,
0.843728,0.653774,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000006176,
1.78252,0.892859,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000006087,
1.35266,1.29247,1.36858,µm,Spine,Spine Part Max Diameter,4,4,1,100000003,610000005791,
1.03251,0.696615,0,µm,Spine,Spine Part Max Diameter,4,4,1,100000003,610000005868,
1.07288,0.752225,0,µm,Spine,Spine Part Max Diameter,4,4,1,100000001,610000006096,
1.04167,0.565874,0,µm,Spine,Spine Part Max Diameter,4,4,1,100000003,610000006174,
0.933608,0.514323,0.603818,µm,Spine,Spine Part Max Diameter,4,5,1,100000003,610000005819,
1.82826,1.82826,0,µm,Spine,Spine Part Max Diameter,4,5,1,100000001,610000006095,
1.21976,1.08574,0.542711,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000005700,
1.21976,1.08574,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000005704,
1.17106,0.889395,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000006147,
1.44079,0.833333,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000006177,
1.44516,0.740971,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000006178,
1.53828,0.998103,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000006082,
1.2793,1.2793,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000006083,
1.61897,0.831599,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000006084,
0.978184,0.598958,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000006086,
0.936553,0.605469,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000005823,
1.16663,0.631985,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000005898,
0.825153,0.621383,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000006123,
0.877158,0.690345,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000006145,
0.833333,0.461275,0,µm,Spine,Spine Part Max Diameter,5,5,1,100000003,610000005800,
1.73993,1.0679,0,µm,Spine,Spine Part Max Diameter,5,5,1,100000001,610000005990,
1.45205,0.937164,0,µm,Spine,Spine Part Max Diameter,5,5,1,100000001,610000006094,
0.990856,0.924479,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000002,610000005690,
1.21721,0.416667,1.25,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000005839,
1.02719,0.78125,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000006071,
1.21721,1.04167,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000006077,
1.0747,0.515773,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000006116,
1.09253,0.596668,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000005954,
1.13072,1.13072,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000006081,
1.52074,0.78125,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000006160,
1.47184,0.668081,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000006171,
0.721666,0.625,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000006080,
0.919634,0.860335,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000006166,
0.833076,0.685384,0,µm,Spine,Spine Part Max Diameter,6,5,1,100000001,610000006093,
1.28905,0.416667,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000003,610000005809,
0.778899,0.46875,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000006107,
1.11561,0.641317,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000006156,
1.31429,1.31429,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000006159,
0.976562,0.833333,0.681227,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000005776,
0.987053,0.776455,0,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000006157,
1.08252,1.03347,0,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000006158,
0.798887,0.524464,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000005845,
0.914538,0.438127,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000006079,
0.901987,0.646621,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000006085,
0.883572,0.46875,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000006089,
1.02597,0.738932,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000006146,
0.953494,0.602214,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000006155,
1.06431,0.834298,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000002,610000006170,
1.02174,0.557959,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000002,610000005730,
1.02592,0.833333,0.703125,µm,Spine,Spine Part Max Diameter,7,5,1,100000001,610000005833,
0.990654,0.680592,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000001,610000006088,
0.991761,0.520833,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000001,610000006143,
1.07729,1.02861,0,µm,Spine,Spine Part Max Diameter,7,5,1,100000002,610000006165,
1.68178,1.68178,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000001,610000006113,
1.33676,0.456349,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000002,610000005900,
1.66252,0.927333,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000005959,
1.75293,0.755246,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000005965,
1.17521,1.03705,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000006167,
1.75293,1.11801,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000006168,
1.75293,1.45481,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000006169,
1.22664,1.08752,1.20415,µm,Spine,Spine Part Max Diameter,8,4,1,100000002,610000005918,
0.848441,0.416667,0.787097,µm,Spine,Spine Part Max Diameter,8,5,1,100000001,610000005693,
0.848441,0.787097,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000001,610000005695,
0.942101,0.672875,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000001,610000006144,
0.941949,0.494835,0,µm,Spine,Spine Part Max Diameter,8,5,1,100000002,610000006154,
1.74506,0.928795,0,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000005988,
1.72427,0.625,0,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000006105,
1.2783,0.730953,0,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000006106,
0.883266,0.546875,0,µm,Spine,Spine Part Max Diameter,9,6,1,100000001,610000005902,
0.886338,0.54362,0,µm,Spine,Spine Part Max Diameter,9,6,1,100000001,610000006092,
