
Spine Part Length Head
 ==================== 
Spine Part Length Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.520833,µm,Spine,Spine Part Length,3,3,1,100000001,610000006090,
0.520833,µm,Spine,Spine Part Length,3,3,1,100000001,610000006091,
0.27181,µm,Spine,Spine Part Length,9,6,1,100000001,610000006092,
0.342692,µm,Spine,Spine Part Length,6,5,1,100000001,610000006093,
0.468582,µm,Spine,Spine Part Length,5,5,1,100000001,610000006094,
0.914131,µm,Spine,Spine Part Length,4,5,1,100000001,610000006095,
0.376113,µm,Spine,Spine Part Length,4,4,1,100000001,610000006096,
0.428059,µm,Spine,Spine Part Length,3,3,1,100000001,610000006097,
0.712117,µm,Spine,Spine Part Length,2,2,1,100000001,610000006098,
0.45419,µm,Spine,Spine Part Length,1,1,1,100000001,610000006099,
0.520833,µm,Spine,Spine Part Length,0,1,1,100000001,610000006103,
0.3125,µm,Spine,Spine Part Length,9,2,1,100000001,610000006105,
0.365476,µm,Spine,Spine Part Length,9,2,1,100000001,610000006106,
0.234375,µm,Spine,Spine Part Length,7,2,1,100000001,610000006107,
0.36967,µm,Spine,Spine Part Length,14,1,1,100000001,610000006108,
0.389147,µm,Spine,Spine Part Length,13,3,1,100000001,610000006109,
0.463516,µm,Spine,Spine Part Length,13,2,1,100000001,610000006110,
0.408093,µm,Spine,Spine Part Length,11,3,1,100000001,610000006111,
0.283655,µm,Spine,Spine Part Length,11,3,1,100000001,610000006112,
0.840892,µm,Spine,Spine Part Length,8,1,1,100000001,610000006113,
0.294742,µm,Spine,Spine Part Length,10,4,1,100000001,610000006114,
0.34185,µm,Spine,Spine Part Length,11,4,1,100000001,610000006115,
0.257887,µm,Spine,Spine Part Length,6,2,1,100000001,610000006116,
0.208333,µm,Spine,Spine Part Length,4,1,1,100000001,610000006117,
0.49121,µm,Spine,Spine Part Length,4,1,1,100000001,610000006118,
0.551747,µm,Spine,Spine Part Length,4,1,1,100000001,610000006119,
0.358073,µm,Spine,Spine Part Length,2,1,1,100000001,610000006120,
0.520833,µm,Spine,Spine Part Length,2,1,1,100000001,610000006121,
0.247072,µm,Spine,Spine Part Length,2,1,1,100000001,610000006122,
0.310692,µm,Spine,Spine Part Length,5,4,1,100000001,610000006123,
0.369042,µm,Spine,Spine Part Length,2,3,1,100000001,610000006124,
0.540365,µm,Spine,Spine Part Length,0,1,1,100000001,610000006125,
0.520833,µm,Spine,Spine Part Length,3,3,1,100000001,610000006128,
0.376195,µm,Spine,Spine Part Length,3,3,1,100000001,610000006129,
0.266927,µm,Spine,Spine Part Length,2,2,1,100000001,610000006130,
0.407478,µm,Spine,Spine Part Length,2,1,1,100000001,610000006131,
0.3125,µm,Spine,Spine Part Length,1,1,1,100000001,610000006132,
0.2968,µm,Spine,Spine Part Length,0,1,1,100000001,610000006133,
0.441937,µm,Spine,Spine Part Length,15,7,1,100000001,610000006134,
0.420173,µm,Spine,Spine Part Length,15,7,1,100000001,610000006135,
0.3125,µm,Spine,Spine Part Length,15,7,1,100000001,610000006136,
0.375886,µm,Spine,Spine Part Length,12,6,1,100000001,610000006137,
0.416667,µm,Spine,Spine Part Length,12,8,1,100000001,610000006138,
0.416667,µm,Spine,Spine Part Length,12,8,1,100000001,610000006139,
0.486841,µm,Spine,Spine Part Length,11,7,1,100000001,610000006140,
0.273386,µm,Spine,Spine Part Length,10,7,1,100000001,610000006141,
0.27668,µm,Spine,Spine Part Length,10,7,1,100000001,610000006142,
0.260417,µm,Spine,Spine Part Length,7,5,1,100000001,610000006143,
0.336438,µm,Spine,Spine Part Length,8,5,1,100000001,610000006144,
0.345173,µm,Spine,Spine Part Length,5,4,1,100000001,610000006145,
0.369466,µm,Spine,Spine Part Length,7,4,1,100000001,610000006146,
0.444698,µm,Spine,Spine Part Length,5,2,1,100000001,610000006147,
0.555601,µm,Spine,Spine Part Length,2,1,1,100000001,610000006148,
0.363159,µm,Spine,Spine Part Length,0,1,1,100000001,610000006149,
0.534852,µm,Spine,Spine Part Length,0,1,1,100000001,610000006150,
0.493164,µm,Spine,Spine Part Length,0,1,1,100000001,610000006151,
0.306287,µm,Spine,Spine Part Length,0,1,1,100000001,610000006152,
0.247417,µm,Spine,Spine Part Length,8,5,1,100000002,610000006154,
0.301107,µm,Spine,Spine Part Length,7,4,1,100000002,610000006155,
0.320658,µm,Spine,Spine Part Length,7,2,1,100000002,610000006156,
0.388228,µm,Spine,Spine Part Length,7,3,1,100000002,610000006157,
0.516734,µm,Spine,Spine Part Length,7,3,1,100000002,610000006158,
0.657145,µm,Spine,Spine Part Length,7,2,1,100000002,610000006159,
0.390625,µm,Spine,Spine Part Length,6,3,1,100000002,610000006160,
0.650138,µm,Spine,Spine Part Length,3,1,1,100000002,610000006161,
0.625,µm,Spine,Spine Part Length,3,2,1,100000002,610000006162,
0.710867,µm,Spine,Spine Part Length,1,1,1,100000002,610000006163,
0.514303,µm,Spine,Spine Part Length,7,5,1,100000002,610000006165,
0.430168,µm,Spine,Spine Part Length,6,4,1,100000002,610000006166,
0.518523,µm,Spine,Spine Part Length,8,3,1,100000002,610000006167,
0.559006,µm,Spine,Spine Part Length,8,3,1,100000002,610000006168,
0.727403,µm,Spine,Spine Part Length,8,3,1,100000002,610000006169,
0.417149,µm,Spine,Spine Part Length,7,4,1,100000002,610000006170,
0.334041,µm,Spine,Spine Part Length,6,3,1,100000002,610000006171,
0.295708,µm,Spine,Spine Part Length,4,2,1,100000002,610000006172,
0.555819,µm,Spine,Spine Part Length,1,1,1,100000002,610000006173,
0.282937,µm,Spine,Spine Part Length,4,4,1,100000003,610000006174,
0.326887,µm,Spine,Spine Part Length,4,2,1,100000003,610000006176,
0.416667,µm,Spine,Spine Part Length,5,2,1,100000003,610000006177,
0.370486,µm,Spine,Spine Part Length,5,2,1,100000003,610000006178,
0.345879,µm,Spine,Spine Part Length,3,1,1,100000003,610000006179,
0.275607,µm,Spine,Spine Part Length,2,2,1,100000003,610000006180,
