
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1467.62,µm,Spine,Spine Position,0,1,1,100000001,610000003244,
1470.04,µm,Spine,Spine Position,2,1,1,100000002,610000003245,
1470.13,µm,Spine,Spine Position,2,1,1,100000002,610000003246,
1468.7,µm,Spine,Spine Position,3,4,1,100000002,610000003247,
1468.59,µm,Spine,Spine Position,2,3,1,100000002,610000003248,
1469.95,µm,Spine,Spine Position,3,2,1,100000002,610000003249,
1466.32,µm,Spine,Spine Position,2,3,1,100000002,610000003250,
1466.9,µm,Spine,Spine Position,1,2,1,100000002,610000003251,
1467.95,µm,Spine,Spine Position,0,1,1,100000002,610000003253,
1469.31,µm,Spine,Spine Position,1,2,1,100000002,610000003257,
1467.8,µm,Spine,Spine Position,9,2,1,100000002,610000003262,
1467.83,µm,Spine,Spine Position,8,2,1,100000002,610000003263,
1467.33,µm,Spine,Spine Position,6,2,1,100000002,610000003264,
1467.24,µm,Spine,Spine Position,6,2,1,100000002,610000003265,
1466.43,µm,Spine,Spine Position,4,1,1,100000002,610000003266,
1467.47,µm,Spine,Spine Position,2,2,1,100000002,610000003267,
1466.93,µm,Spine,Spine Position,0,1,1,100000002,610000003268,
1467.38,µm,Spine,Spine Position,1,2,1,100000002,610000003275,
1467.74,µm,Spine,Spine Position,1,2,1,100000002,610000003276,
1466.5,µm,Spine,Spine Position,2,1,1,100000002,610000003277,
1466.58,µm,Spine,Spine Position,2,1,1,100000002,610000003278,
1467.15,µm,Spine,Spine Position,2,1,1,100000002,610000003279,
1466.07,µm,Spine,Spine Position,3,2,1,100000002,610000003280,
