
Spine Time
 ==================== 
Spine Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,1,2,1,100000000,610000003618,
0,s,Spine,1,2,1,100000000,610000003619,
0,s,Spine,4,1,1,100000000,610000003621,
0,s,Spine,3,1,1,100000000,610000003622,
0,s,Spine,3,1,1,100000000,610000003623,
0,s,Spine,3,1,1,100000000,610000003624,
0,s,Spine,6,3,1,100000000,610000003625,
0,s,Spine,6,2,1,100000000,610000003626,
0,s,Spine,6,2,1,100000000,610000003627,
0,s,Spine,5,2,1,100000000,610000003628,
0,s,Spine,4,2,1,100000000,610000003629,
0,s,Spine,5,3,1,100000000,610000003630,
0,s,Spine,5,4,1,100000000,610000003631,
0,s,Spine,4,4,1,100000000,610000003632,
0,s,Spine,4,4,1,100000000,610000003633,
0,s,Spine,4,4,1,100000000,610000003634,
0,s,Spine,3,3,1,100000000,610000003635,
0,s,Spine,3,3,1,100000000,610000003636,
0,s,Spine,2,3,1,100000000,610000003637,
0,s,Spine,5,2,1,100000000,610000003638,
0,s,Spine,5,2,1,100000000,610000003639,
0,s,Spine,5,2,1,100000000,610000003640,
0,s,Spine,5,2,1,100000000,610000003641,
0,s,Spine,5,2,1,100000000,610000003642,
0,s,Spine,5,3,1,100000000,610000003643,
0,s,Spine,4,1,1,100000000,610000003644,
0,s,Spine,4,1,1,100000000,610000003645,
0,s,Spine,3,1,1,100000000,610000003646,
0,s,Spine,3,1,1,100000000,610000003647,
0,s,Spine,2,1,1,100000000,610000003648,
0,s,Spine,0,1,1,100000000,610000003649,
0,s,Spine,0,1,1,100000000,610000003652,
0,s,Spine,0,1,1,100000000,610000003653,
0,s,Spine,0,1,1,100000000,610000003654,
0,s,Spine,0,1,1,100000001,610000003658,
0,s,Spine,0,1,1,100000001,610000003659,
0,s,Spine,0,1,1,100000001,610000003660,
0,s,Spine,0,1,1,100000001,610000003661,
0,s,Spine,0,1,1,100000001,610000003664,
0,s,Spine,0,1,1,100000001,610000003665,
0,s,Spine,1,2,1,100000001,610000003666,
0,s,Spine,1,2,1,100000001,610000003667,
0,s,Spine,1,1,1,100000001,610000003668,
0,s,Spine,0,1,1,100000001,610000003669,
0,s,Spine,0,1,1,100000001,610000003670,
0,s,Spine,0,1,1,100000001,610000003671,
0,s,Spine,5,3,1,100000001,610000003672,
0,s,Spine,5,2,1,100000001,610000003673,
0,s,Spine,3,1,1,100000001,610000003674,
0,s,Spine,1,1,1,100000001,610000003675,
0,s,Spine,0,1,1,100000001,610000003676,
0,s,Spine,0,1,1,100000001,610000003677,
0,s,Spine,0,1,1,100000001,610000003680,
0,s,Spine,0,1,1,100000001,610000003681,
