
Spine Terminal Pt Distance from Origin
 ==================== 
Spine Terminal Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20103,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000003304,
20106.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,100000000,610000003306,
20111,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000000,610000003309,
20110.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000003311,
20108.1,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000000,610000003315,
20101.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000003317,
20133.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003319,
20096.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,100000000,610000003322,
20127.6,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003324,
20102.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000003330,
20102.1,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003333,
20126.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003338,
20127.8,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003340,
20094,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,100000000,610000003346,
20110.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,100000000,610000003348,
20104.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000003351,
20124.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003355,
20104.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000003357,
20125.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003360,
20112.2,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000000,610000003363,
20125.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003366,
20103.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000003369,
20094.1,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,100000000,610000003371,
20113,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,100000000,610000003373,
20105.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000003375,
20103.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000003378,
20104.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,100000000,610000003384,
20103.7,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003386,
20102.2,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003390,
20127.3,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003393,
20110.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000000,610000003397,
20130.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003400,
20127.7,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003410,
20127.9,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003415,
20101.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000003419,
20102.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000000,610000003422,
20127.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003426,
20098.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000003433,
20103.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000000,610000003436,
20096.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,100000000,610000003444,
20117.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000000,610000003448,
20100.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,100000000,610000003453,
20125.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000001,610000003456,
20108.2,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,100000000,610000003461,
20120.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000001,610000003471,
20105,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000000,610000003473,
20100,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000000,610000003475,
20125.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000003479,
20110.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000003495,
20111.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,100000000,610000003497,
20111.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000000,610000003503,
20099.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000000,610000003515,
20094.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000003683,
20127.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003683,
20097,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000003684,
20128.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003684,
20097,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000003685,
20133.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003685,
20097,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000003686,
20133.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003686,
20095.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000003687,
20126.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003687,
20096.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000003688,
20125.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003688,
20101,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003689,
20124.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003689,
20102.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003690,
20121,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000003690,
20102.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003691,
20123.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003691,
20120.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003692,
20095.8,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003692,
20098.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000003693,
20127.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003693,
20127.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003694,
20099.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003694,
20126.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003695,
20099.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003695,
20094.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000003696,
20127.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003696,
20094.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000003697,
20127,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003697,
20094.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000003698,
20125.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003698,
20093.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,,610000003699,
20125.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003699,
20093.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,,610000003700,
20126,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003700,
20104.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003701,
20123.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003702,
20101.1,µm,Spine,Spine Terminal Pt Distance from Origin,7,6,1,,610000003702,
20127.7,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003703,
20101.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,,610000003703,
20125.8,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003704,
20102.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000003704,
20102.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000003705,
20106.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000003706,
20105.5,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000003707,
20105.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003708,
20105.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000003709,
20105.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000003710,
20106.5,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000003711,
20103.7,µm,Spine,Spine Terminal Pt Distance from Origin,8,1,1,,610000003712,
20103.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003713,
20103.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003714,
20106.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000003715,
20110.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003716,
20108.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000003717,
20109.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000003718,
20112.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000003719,
20112.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000003720,
20112.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000003721,
20112.1,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003722,
20108.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000003723,
20106.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003724,
20106.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000003725,
20108.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,,610000003726,
20108.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,,610000003727,
20106.7,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,,610000003728,
20106.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000003729,
20106.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000003730,
20105,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000003731,
20108.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000003732,
20110.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000003733,
20111.1,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000003734,
20111.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000003735,
20104.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003736,
20103.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003737,
20105.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003738,
20105.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000003739,
20105.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003740,
20110.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000003741,
20110.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000003742,
20111.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000003743,
20111.2,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000003744,
20111.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000003745,
20112.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000003746,
20114,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003747,
20115.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003748,
20116.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003749,
20117,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003750,
20117.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000003751,
20103.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003752,
20103.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003753,
20103.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003754,
20103.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003755,
20104,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003756,
20104.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000003757,
20105.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003759,
20105.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000003760,
20102.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003761,
20103,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000003762,
20102.5,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000003764,
