
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1493.79,µm,Spine,Spine Position,2,2,1,100000001,610000002229,
1494.12,µm,Spine,Spine Position,1,1,1,100000001,610000002230,
1493.99,µm,Spine,Spine Position,0,1,1,100000001,610000002231,
1495.62,µm,Spine,Spine Position,12,7,1,100000001,610000002244,
1495.6,µm,Spine,Spine Position,11,7,1,100000001,610000002245,
1495.18,µm,Spine,Spine Position,7,4,1,100000001,610000002246,
1495.37,µm,Spine,Spine Position,5,4,1,100000001,610000002247,
1496.53,µm,Spine,Spine Position,4,4,1,100000001,610000002248,
1494.53,µm,Spine,Spine Position,3,4,1,100000001,610000002249,
1494.53,µm,Spine,Spine Position,3,4,1,100000001,610000002250,
1493.74,µm,Spine,Spine Position,5,2,1,100000001,610000002251,
1493.88,µm,Spine,Spine Position,5,2,1,100000001,610000002252,
1494.09,µm,Spine,Spine Position,4,2,1,100000001,610000002253,
1493.86,µm,Spine,Spine Position,4,2,1,100000001,610000002254,
1493.93,µm,Spine,Spine Position,3,2,1,100000001,610000002255,
1493.83,µm,Spine,Spine Position,3,2,1,100000001,610000002256,
1493.91,µm,Spine,Spine Position,3,2,1,100000001,610000002257,
1493.99,µm,Spine,Spine Position,3,2,1,100000001,610000002258,
1493.99,µm,Spine,Spine Position,3,2,1,100000001,610000002259,
1494.29,µm,Spine,Spine Position,1,2,1,100000001,610000002260,
1493.91,µm,Spine,Spine Position,1,2,1,100000001,610000002261,
1493.91,µm,Spine,Spine Position,1,2,1,100000001,610000002262,
1494.01,µm,Spine,Spine Position,1,2,1,100000001,610000002263,
1494.29,µm,Spine,Spine Position,1,1,1,100000001,610000002264,
1494.1,µm,Spine,Spine Position,3,2,1,100000002,610000002272,
1493.77,µm,Spine,Spine Position,3,2,1,100000002,610000002273,
1493.67,µm,Spine,Spine Position,3,2,1,100000002,610000002274,
1493.42,µm,Spine,Spine Position,3,2,1,100000002,610000002275,
1493.42,µm,Spine,Spine Position,3,1,1,100000002,610000002276,
1493.42,µm,Spine,Spine Position,3,1,1,100000002,610000002277,
1493.59,µm,Spine,Spine Position,1,1,1,100000002,610000002278,
1493.41,µm,Spine,Spine Position,1,2,1,100000002,610000002279,
1493.43,µm,Spine,Spine Position,1,2,1,100000002,610000002280,
