
Spine Center Intensity Sum Ch=2 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
103,,Spine,2,2,Image 1,1,1,100000000,610000002208,
90,,Spine,2,2,Image 1,1,1,100000000,610000002209,
65,,Spine,2,2,Image 1,1,1,100000000,610000002210,
68,,Spine,2,2,Image 1,1,1,100000000,610000002211,
52,,Spine,2,1,Image 1,1,1,100000000,610000002212,
58,,Spine,2,1,Image 1,1,1,100000000,610000002213,
53,,Spine,2,1,Image 1,1,1,100000000,610000002214,
48,,Spine,2,1,Image 1,2,1,100000000,610000002215,
90,,Spine,2,4,Image 1,3,1,100000001,610000002219,
115,,Spine,2,4,Image 1,3,1,100000001,610000002220,
93,,Spine,2,4,Image 1,3,1,100000001,610000002221,
124,,Spine,2,2,Image 1,3,1,100000001,610000002222,
161,,Spine,2,2,Image 1,3,1,100000001,610000002223,
160,,Spine,2,2,Image 1,3,1,100000001,610000002224,
58,,Spine,2,4,Image 1,3,1,100000001,610000002225,
57,,Spine,2,4,Image 1,2,1,100000001,610000002226,
123,,Spine,2,4,Image 1,1,1,100000001,610000002227,
111,,Spine,2,4,Image 1,1,1,100000001,610000002228,
67,,Spine,2,2,Image 1,2,1,100000001,610000002229,
71,,Spine,2,1,Image 1,1,1,100000001,610000002230,
57,,Spine,2,0,Image 1,1,1,100000001,610000002231,
75,,Spine,2,12,Image 1,7,1,100000001,610000002244,
35,,Spine,2,11,Image 1,7,1,100000001,610000002245,
74,,Spine,2,7,Image 1,4,1,100000001,610000002246,
47,,Spine,2,5,Image 1,4,1,100000001,610000002247,
15,,Spine,2,4,Image 1,4,1,100000001,610000002248,
88,,Spine,2,3,Image 1,4,1,100000001,610000002249,
61,,Spine,2,3,Image 1,4,1,100000001,610000002250,
138,,Spine,2,5,Image 1,2,1,100000001,610000002251,
86,,Spine,2,5,Image 1,2,1,100000001,610000002252,
110,,Spine,2,4,Image 1,2,1,100000001,610000002253,
117,,Spine,2,4,Image 1,2,1,100000001,610000002254,
98,,Spine,2,3,Image 1,2,1,100000001,610000002255,
145,,Spine,2,3,Image 1,2,1,100000001,610000002256,
148,,Spine,2,3,Image 1,2,1,100000001,610000002257,
150,,Spine,2,3,Image 1,2,1,100000001,610000002258,
148,,Spine,2,3,Image 1,2,1,100000001,610000002259,
125,,Spine,2,1,Image 1,2,1,100000001,610000002260,
121,,Spine,2,1,Image 1,2,1,100000001,610000002261,
142,,Spine,2,1,Image 1,2,1,100000001,610000002262,
112,,Spine,2,1,Image 1,2,1,100000001,610000002263,
57,,Spine,2,1,Image 1,1,1,100000001,610000002264,
117,,Spine,2,3,Image 1,2,1,100000002,610000002272,
96,,Spine,2,3,Image 1,2,1,100000002,610000002273,
116,,Spine,2,3,Image 1,2,1,100000002,610000002274,
67,,Spine,2,3,Image 1,2,1,100000002,610000002275,
78,,Spine,2,3,Image 1,1,1,100000002,610000002276,
77,,Spine,2,3,Image 1,1,1,100000002,610000002277,
82,,Spine,2,1,Image 1,1,1,100000002,610000002278,
72,,Spine,2,1,Image 1,2,1,100000002,610000002279,
58,,Spine,2,1,Image 1,2,1,100000002,610000002280,
