
Spine Center Intensity Sum Ch=5 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1,,Spine,5,0,Image 1,1,1,100000003,610000012240,
5,,Spine,5,0,Image 1,1,1,100000003,610000012243,
6,,Spine,5,0,Image 1,1,1,100000003,610000012246,
2,,Spine,5,10,Image 1,5,1,100000003,610000012247,
5,,Spine,5,18,Image 1,6,1,100000003,610000012248,
17,,Spine,5,18,Image 1,6,1,100000003,610000012249,
2,,Spine,5,18,Image 1,5,1,100000003,610000012250,
6,,Spine,5,16,Image 1,5,1,100000003,610000012251,
1,,Spine,5,9,Image 1,5,1,100000003,610000012252,
2,,Spine,5,9,Image 1,5,1,100000003,610000012253,
24,,Spine,5,9,Image 1,5,1,100000003,610000012254,
9,,Spine,5,15,Image 1,5,1,100000003,610000012255,
17,,Spine,5,14,Image 1,5,1,100000003,610000012256,
26,,Spine,5,12,Image 1,4,1,100000003,610000012257,
55,,Spine,5,11,Image 1,5,1,100000003,610000012258,
5,,Spine,5,10,Image 1,4,1,100000003,610000012259,
7,,Spine,5,7,Image 1,3,1,100000003,610000012260,
3,,Spine,5,6,Image 1,2,1,100000003,610000012261,
2,,Spine,5,5,Image 1,2,1,100000003,610000012262,
4,,Spine,5,5,Image 1,1,1,100000003,610000012263,
7,,Spine,5,5,Image 1,1,1,100000003,610000012264,
4,,Spine,5,5,Image 1,1,1,100000003,610000012265,
6,,Spine,5,4,Image 1,1,1,100000003,610000012266,
10,,Spine,5,3,Image 1,1,1,100000003,610000012267,
8,,Spine,5,6,Image 1,5,1,100000003,610000012268,
12,,Spine,5,5,Image 1,4,1,100000003,610000012269,
2,,Spine,5,4,Image 1,3,1,100000003,610000012270,
2,,Spine,5,3,Image 1,3,1,100000003,610000012271,
23,,Spine,5,3,Image 1,3,1,100000003,610000012272,
95,,Spine,5,3,Image 1,3,1,100000003,610000012273,
21,,Spine,5,2,Image 1,2,1,100000003,610000012274,
1,,Spine,5,1,Image 1,2,1,100000003,610000012275,
7,,Spine,5,0,Image 1,1,1,100000003,610000012276,
1,,Spine,5,0,Image 1,1,1,100000003,610000012277,
18,,Spine,5,0,Image 1,1,1,100000003,610000012279,
14,,Spine,5,0,Image 1,1,1,100000003,610000012280,
2,,Spine,5,0,Image 1,1,1,100000003,610000012281,
7,,Spine,5,0,Image 1,1,1,100000003,610000012283,
3,,Spine,5,4,Image 1,2,1,100000003,610000012284,
1,,Spine,5,4,Image 1,2,1,100000003,610000012285,
16,,Spine,5,3,Image 1,1,1,100000003,610000012286,
