
Spine Position Y
 ==================== 
Spine Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20097.2,µm,Spine,Spine Position,1,2,1,100000002,610000012229,
20095.7,µm,Spine,Spine Position,7,4,1,100000003,610000012232,
20096.9,µm,Spine,Spine Position,7,4,1,100000003,610000012233,
20106.3,µm,Spine,Spine Position,5,3,1,100000003,610000012234,
20114.8,µm,Spine,Spine Position,8,2,1,100000003,610000012235,
20124.2,µm,Spine,Spine Position,10,4,1,100000003,610000012236,
20128.2,µm,Spine,Spine Position,8,3,1,100000003,610000012237,
20115.7,µm,Spine,Spine Position,3,2,1,100000003,610000012238,
20127,µm,Spine,Spine Position,0,1,1,100000003,610000012239,
20133.1,µm,Spine,Spine Position,0,1,1,100000003,610000012240,
20130.3,µm,Spine,Spine Position,0,1,1,100000003,610000012243,
20131.4,µm,Spine,Spine Position,0,1,1,100000003,610000012246,
20171.4,µm,Spine,Spine Position,10,5,1,100000003,610000012247,
20179.6,µm,Spine,Spine Position,18,6,1,100000003,610000012248,
20180.6,µm,Spine,Spine Position,18,6,1,100000003,610000012249,
20183.1,µm,Spine,Spine Position,18,5,1,100000003,610000012250,
20180.1,µm,Spine,Spine Position,16,5,1,100000003,610000012251,
20176.1,µm,Spine,Spine Position,9,5,1,100000003,610000012252,
20176.1,µm,Spine,Spine Position,9,5,1,100000003,610000012253,
20174.6,µm,Spine,Spine Position,9,5,1,100000003,610000012254,
20139.1,µm,Spine,Spine Position,15,5,1,100000003,610000012255,
20141.6,µm,Spine,Spine Position,14,5,1,100000003,610000012256,
20146.1,µm,Spine,Spine Position,12,4,1,100000003,610000012257,
20148.3,µm,Spine,Spine Position,11,5,1,100000003,610000012258,
20152.3,µm,Spine,Spine Position,10,4,1,100000003,610000012259,
20157.5,µm,Spine,Spine Position,7,3,1,100000003,610000012260,
20155.9,µm,Spine,Spine Position,6,2,1,100000003,610000012261,
20155.6,µm,Spine,Spine Position,5,2,1,100000003,610000012262,
20153.9,µm,Spine,Spine Position,5,1,1,100000003,610000012263,
20153.9,µm,Spine,Spine Position,5,1,1,100000003,610000012264,
20153.9,µm,Spine,Spine Position,5,1,1,100000003,610000012265,
20153.3,µm,Spine,Spine Position,4,1,1,100000003,610000012266,
20149.3,µm,Spine,Spine Position,3,1,1,100000003,610000012267,
20148.4,µm,Spine,Spine Position,6,5,1,100000003,610000012268,
20150.2,µm,Spine,Spine Position,5,4,1,100000003,610000012269,
20143.8,µm,Spine,Spine Position,4,3,1,100000003,610000012270,
20149,µm,Spine,Spine Position,3,3,1,100000003,610000012271,
20148.8,µm,Spine,Spine Position,3,3,1,100000003,610000012272,
20149,µm,Spine,Spine Position,3,3,1,100000003,610000012273,
20146.5,µm,Spine,Spine Position,2,2,1,100000003,610000012274,
20143.8,µm,Spine,Spine Position,1,2,1,100000003,610000012275,
20142.3,µm,Spine,Spine Position,0,1,1,100000003,610000012276,
20141.5,µm,Spine,Spine Position,0,1,1,100000003,610000012277,
20143.2,µm,Spine,Spine Position,0,1,1,100000003,610000012279,
20141,µm,Spine,Spine Position,0,1,1,100000003,610000012280,
20139.2,µm,Spine,Spine Position,0,1,1,100000003,610000012281,
20136.8,µm,Spine,Spine Position,0,1,1,100000003,610000012283,
20140.1,µm,Spine,Spine Position,4,2,1,100000003,610000012284,
20140.1,µm,Spine,Spine Position,4,2,1,100000003,610000012285,
20138.3,µm,Spine,Spine Position,3,1,1,100000003,610000012286,
