
Spine Part Length Ground
 ==================== 
Spine Part Length Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.421539,µm,Spine,Spine Part Length,6,2,1,100000002,610000005298,
0.357565,µm,Spine,Spine Part Length,0,1,1,100000001,610000005301,
0.240923,µm,Spine,Spine Part Length,1,1,1,100000000,610000005304,
0.276025,µm,Spine,Spine Part Length,13,3,1,100000000,610000005306,
0.223174,µm,Spine,Spine Part Length,10,3,1,100000001,610000005309,
0.237204,µm,Spine,Spine Part Length,5,3,1,100000000,610000005311,
0.254148,µm,Spine,Spine Part Length,2,2,1,100000000,610000005314,
0.361166,µm,Spine,Spine Part Length,11,3,1,100000000,610000005319,
0.390668,µm,Spine,Spine Part Length,7,3,1,100000000,610000005322,
0.296397,µm,Spine,Spine Part Length,7,2,1,100000000,610000005326,
0.167359,µm,Spine,Spine Part Length,0,1,1,100000003,610000005329,
0.359659,µm,Spine,Spine Part Length,11,3,1,100000000,610000005333,
0.26894,µm,Spine,Spine Part Length,0,1,1,100000003,610000005335,
0.305828,µm,Spine,Spine Part Length,0,1,1,100000001,610000005337,
0.203443,µm,Spine,Spine Part Length,10,4,1,100000001,610000005341,
0.47251,µm,Spine,Spine Part Length,0,1,1,100000001,610000005348,
0.199659,µm,Spine,Spine Part Length,1,1,1,100000003,610000005352,
0.420366,µm,Spine,Spine Part Length,0,1,1,100000001,610000005357,
0.376747,µm,Spine,Spine Part Length,0,1,1,100000001,610000005363,
0.304963,µm,Spine,Spine Part Length,0,1,1,100000003,610000005365,
0.242176,µm,Spine,Spine Part Length,0,1,1,100000001,610000005367,
0.342002,µm,Spine,Spine Part Length,6,3,1,100000001,610000005370,
0.16613,µm,Spine,Spine Part Length,6,3,1,100000001,610000005377,
0.356842,µm,Spine,Spine Part Length,0,1,1,100000001,610000005381,
0.193526,µm,Spine,Spine Part Length,6,2,1,100000001,610000005384,
0.273705,µm,Spine,Spine Part Length,2,2,1,100000000,610000005386,
0.232079,µm,Spine,Spine Part Length,0,1,1,100000001,610000005390,
0.23873,µm,Spine,Spine Part Length,5,1,1,100000000,610000005392,
0.350651,µm,Spine,Spine Part Length,0,1,1,100000001,610000005397,
0.20763,µm,Spine,Spine Part Length,13,4,1,100000000,610000005400,
0.210257,µm,Spine,Spine Part Length,1,2,1,100000001,610000005403,
0.183188,µm,Spine,Spine Part Length,6,3,1,100000001,610000005406,
0.237806,µm,Spine,Spine Part Length,11,4,1,100000001,610000005408,
0.385565,µm,Spine,Spine Part Length,0,1,1,100000001,610000005415,
0.255796,µm,Spine,Spine Part Length,3,3,1,100000003,610000005420,
0.323561,µm,Spine,Spine Part Length,0,1,1,100000001,610000005425,
0.187147,µm,Spine,Spine Part Length,3,2,1,100000002,610000005427,
0.289034,µm,Spine,Spine Part Length,0,1,1,100000001,610000005431,
0.281708,µm,Spine,Spine Part Length,0,1,1,100000001,610000005436,
0.221437,µm,Spine,Spine Part Length,12,4,1,100000001,610000005443,
0.446043,µm,Spine,Spine Part Length,0,1,1,100000000,610000005449,
0.294111,µm,Spine,Spine Part Length,0,1,1,100000001,610000005452,
0.393108,µm,Spine,Spine Part Length,0,1,1,100000001,610000005456,
0.367427,µm,Spine,Spine Part Length,0,1,1,100000001,610000005459,
0.21591,µm,Spine,Spine Part Length,15,7,1,100000001,610000005461,
0.318839,µm,Spine,Spine Part Length,5,2,1,100000002,610000005465,
0.580767,µm,Spine,Spine Part Length,0,1,1,100000001,610000005468,
0.234241,µm,Spine,Spine Part Length,1,1,1,100000000,610000005473,
0.508687,µm,Spine,Spine Part Length,1,1,1,100000000,610000005480,
0.194027,µm,Spine,Spine Part Length,7,2,1,100000000,610000005483,
0.147317,µm,Spine,Spine Part Length,0,1,1,100000001,610000005485,
0.218184,µm,Spine,Spine Part Length,9,2,1,100000000,610000005487,
0.164691,µm,Spine,Spine Part Length,0,1,1,100000001,610000005489,
0.174143,µm,Spine,Spine Part Length,5,2,1,100000002,610000005496,
0.116749,µm,Spine,Spine Part Length,0,1,1,100000001,610000005499,
0.472262,µm,Spine,Spine Part Length,0,1,1,100000001,610000005501,
0.136089,µm,Spine,Spine Part Length,2,1,1,100000000,610000005503,
0.499848,µm,Spine,Spine Part Length,0,1,1,100000001,610000005507,
0.408396,µm,Spine,Spine Part Length,0,1,1,100000000,610000005509,
0.24971,µm,Spine,Spine Part Length,0,1,1,100000001,610000005514,
0.415999,µm,Spine,Spine Part Length,0,1,1,100000001,610000005516,
0.199159,µm,Spine,Spine Part Length,3,2,1,100000000,610000005520,
0.161458,µm,Spine,Spine Part Length,1,1,1,100000001,610000005522,
0.456976,µm,Spine,Spine Part Length,0,1,1,100000001,610000005525,
0.634222,µm,Spine,Spine Part Length,0,1,1,100000001,610000005531,
0.300027,µm,Spine,Spine Part Length,1,2,1,100000000,610000005540,
0.306604,µm,Spine,Spine Part Length,0,1,1,100000001,610000005542,
0.313266,µm,Spine,Spine Part Length,0,1,1,100000001,610000005546,
0.265367,µm,Spine,Spine Part Length,0,1,1,100000001,610000005554,
0.458147,µm,Spine,Spine Part Length,0,1,1,100000001,610000005559,
0.0950779,µm,Spine,Spine Part Length,0,1,1,100000001,610000005561,
0.373195,µm,Spine,Spine Part Length,10,3,1,100000000,610000005587,
0.386957,µm,Spine,Spine Part Length,13,3,1,100000000,610000005588,
0.255644,µm,Spine,Spine Part Length,12,3,1,100000000,610000005589,
0.255147,µm,Spine,Spine Part Length,11,2,1,100000000,610000005590,
0.438149,µm,Spine,Spine Part Length,12,3,1,100000000,610000005591,
0.264121,µm,Spine,Spine Part Length,11,3,1,100000000,610000005592,
0.204773,µm,Spine,Spine Part Length,11,3,1,100000000,610000005593,
0.276073,µm,Spine,Spine Part Length,9,2,1,100000000,610000005594,
0.22614,µm,Spine,Spine Part Length,9,2,1,100000000,610000005595,
0.254763,µm,Spine,Spine Part Length,9,2,1,100000000,610000005596,
0.274428,µm,Spine,Spine Part Length,10,4,1,100000000,610000005597,
0.273068,µm,Spine,Spine Part Length,7,2,1,100000000,610000005598,
0.230882,µm,Spine,Spine Part Length,9,2,1,100000000,610000005599,
0.257422,µm,Spine,Spine Part Length,8,2,1,100000000,610000005600,
0.365224,µm,Spine,Spine Part Length,7,1,1,100000000,610000005601,
0.323352,µm,Spine,Spine Part Length,12,6,1,100000000,610000005602,
0.314872,µm,Spine,Spine Part Length,7,3,1,100000000,610000005603,
0.250872,µm,Spine,Spine Part Length,5,3,1,100000000,610000005604,
0.334513,µm,Spine,Spine Part Length,0,1,1,100000000,610000005605,
0.231328,µm,Spine,Spine Part Length,5,3,1,100000000,610000005606,
0.235225,µm,Spine,Spine Part Length,5,2,1,100000000,610000005607,
0.331651,µm,Spine,Spine Part Length,4,2,1,100000000,610000005608,
0.27535,µm,Spine,Spine Part Length,3,2,1,100000000,610000005609,
0.351937,µm,Spine,Spine Part Length,3,2,1,100000000,610000005610,
0.180925,µm,Spine,Spine Part Length,1,2,1,100000000,610000005611,
0.170368,µm,Spine,Spine Part Length,0,1,1,100000000,610000005612,
0.341522,µm,Spine,Spine Part Length,1,1,1,100000000,610000005613,
0.42671,µm,Spine,Spine Part Length,0,1,1,100000000,610000005614,
0.296785,µm,Spine,Spine Part Length,0,1,1,100000000,610000005615,
0.319709,µm,Spine,Spine Part Length,9,3,1,100000000,610000005617,
0.249596,µm,Spine,Spine Part Length,7,3,1,100000000,610000005618,
0.210493,µm,Spine,Spine Part Length,4,1,1,100000000,610000005619,
0.24896,µm,Spine,Spine Part Length,2,1,1,100000000,610000005620,
0.250533,µm,Spine,Spine Part Length,1,1,1,100000000,610000005621,
0.209194,µm,Spine,Spine Part Length,1,1,1,100000000,610000005622,
0.233884,µm,Spine,Spine Part Length,4,3,1,100000000,610000005623,
0.185864,µm,Spine,Spine Part Length,4,3,1,100000000,610000005624,
0.305991,µm,Spine,Spine Part Length,4,3,1,100000000,610000005625,
0.236491,µm,Spine,Spine Part Length,4,3,1,100000000,610000005626,
0.227046,µm,Spine,Spine Part Length,4,4,1,100000000,610000005627,
0.28003,µm,Spine,Spine Part Length,4,4,1,100000000,610000005628,
0.369799,µm,Spine,Spine Part Length,2,2,1,100000000,610000005629,
0.317753,µm,Spine,Spine Part Length,14,6,1,100000001,610000005633,
0.241746,µm,Spine,Spine Part Length,13,6,1,100000001,610000005634,
0.301371,µm,Spine,Spine Part Length,13,6,1,100000001,610000005635,
0.25947,µm,Spine,Spine Part Length,10,6,1,100000001,610000005636,
0.224543,µm,Spine,Spine Part Length,10,6,1,100000001,610000005637,
0.382031,µm,Spine,Spine Part Length,8,5,1,100000001,610000005638,
0.412187,µm,Spine,Spine Part Length,6,3,1,100000001,610000005639,
0.327382,µm,Spine,Spine Part Length,12,4,1,100000001,610000005640,
0.246229,µm,Spine,Spine Part Length,12,4,1,100000001,610000005641,
0.295273,µm,Spine,Spine Part Length,12,4,1,100000001,610000005642,
0.266466,µm,Spine,Spine Part Length,12,4,1,100000001,610000005643,
0.254956,µm,Spine,Spine Part Length,12,3,1,100000001,610000005644,
0.361207,µm,Spine,Spine Part Length,10,4,1,100000001,610000005645,
0.30801,µm,Spine,Spine Part Length,10,3,1,100000001,610000005646,
0.398662,µm,Spine,Spine Part Length,10,3,1,100000001,610000005647,
0.297027,µm,Spine,Spine Part Length,6,3,1,100000001,610000005648,
0.398612,µm,Spine,Spine Part Length,6,3,1,100000001,610000005649,
0.250598,µm,Spine,Spine Part Length,6,3,1,100000001,610000005650,
0.332639,µm,Spine,Spine Part Length,6,3,1,100000001,610000005651,
0.310985,µm,Spine,Spine Part Length,6,3,1,100000001,610000005652,
0.27116,µm,Spine,Spine Part Length,6,3,1,100000001,610000005653,
0.183193,µm,Spine,Spine Part Length,5,3,1,100000001,610000005654,
0.296947,µm,Spine,Spine Part Length,5,3,1,100000001,610000005655,
0.267614,µm,Spine,Spine Part Length,5,4,1,100000001,610000005656,
0.26588,µm,Spine,Spine Part Length,2,1,1,100000001,610000005657,
0.271018,µm,Spine,Spine Part Length,2,2,1,100000001,610000005658,
0.379593,µm,Spine,Spine Part Length,1,2,1,100000001,610000005660,
0.196178,µm,Spine,Spine Part Length,1,2,1,100000001,610000005661,
0.3577,µm,Spine,Spine Part Length,0,1,1,100000001,610000005662,
0.48358,µm,Spine,Spine Part Length,0,1,1,100000001,610000005663,
0.307427,µm,Spine,Spine Part Length,0,1,1,100000001,610000005664,
0.364498,µm,Spine,Spine Part Length,1,2,1,100000001,610000005671,
0.304618,µm,Spine,Spine Part Length,1,2,1,100000001,610000005672,
0.213269,µm,Spine,Spine Part Length,0,1,1,100000001,610000005673,
0.251414,µm,Spine,Spine Part Length,0,1,1,100000001,610000005674,
0.278058,µm,Spine,Spine Part Length,0,1,1,100000001,610000005675,
0.316487,µm,Spine,Spine Part Length,4,3,1,100000002,610000005676,
0.226265,µm,Spine,Spine Part Length,4,3,1,100000002,610000005677,
0.371648,µm,Spine,Spine Part Length,4,3,1,100000002,610000005678,
0.239924,µm,Spine,Spine Part Length,3,3,1,100000002,610000005679,
0.207014,µm,Spine,Spine Part Length,2,2,1,100000002,610000005680,
0.340461,µm,Spine,Spine Part Length,8,3,1,100000002,610000005681,
0.270041,µm,Spine,Spine Part Length,6,2,1,100000002,610000005682,
0.241572,µm,Spine,Spine Part Length,4,1,1,100000002,610000005683,
0.25654,µm,Spine,Spine Part Length,4,1,1,100000002,610000005684,
0.363704,µm,Spine,Spine Part Length,3,1,1,100000002,610000005685,
0.189331,µm,Spine,Spine Part Length,2,1,1,100000002,610000005686,
0.289563,µm,Spine,Spine Part Length,0,1,1,100000003,610000005687,
0.21937,µm,Spine,Spine Part Length,0,1,1,100000003,610000005688,
0.302442,µm,Spine,Spine Part Length,0,1,1,100000003,610000005689,
0.329529,µm,Spine,Spine Part Length,0,1,1,100000003,610000005690,
0.240243,µm,Spine,Spine Part Length,0,1,1,100000003,610000005691,
0.305089,µm,Spine,Spine Part Length,4,3,1,100000003,610000005692,
0.20767,µm,Spine,Spine Part Length,3,3,1,100000003,610000005693,
0.236155,µm,Spine,Spine Part Length,3,4,1,100000003,610000005694,
0.214702,µm,Spine,Spine Part Length,2,3,1,100000003,610000005695,
0.256645,µm,Spine,Spine Part Length,2,2,1,100000003,610000005696,
