
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
54,,Spine,2,5,Image 1,1,,610000005700,
119,,Spine,2,0,Image 1,1,,610000005700,
86,,Spine,2,4,Image 1,1,,610000005700,
92,,Spine,2,5,Image 1,1,,610000005701,
73,,Spine,2,2,Image 1,1,,610000005701,
68,,Spine,2,0,Image 1,1,,610000005701,
72,,Spine,2,9,Image 1,1,,610000005701,
75,,Spine,2,3,Image 1,1,,610000005702,
74,,Spine,2,2,Image 1,1,,610000005702,
61,,Spine,2,8,Image 1,1,,610000005702,
140,,Spine,2,12,Image 1,1,,610000005702,
92,,Spine,2,2,Image 1,1,,610000005703,
112,,Spine,2,4,Image 1,1,,610000005703,
161,,Spine,2,7,Image 1,1,,610000005703,
140,,Spine,2,12,Image 1,1,,610000005703,
79,,Spine,2,3,Image 1,1,,610000005704,
83,,Spine,2,4,Image 1,1,,610000005704,
112,,Spine,2,7,Image 1,1,,610000005704,
60,,Spine,2,12,Image 1,1,,610000005704,
96,,Spine,2,3,Image 1,1,,610000005705,
104,,Spine,2,4,Image 1,1,,610000005705,
48,,Spine,2,10,Image 1,1,,610000005705,
74,,Spine,2,12,Image 1,1,,610000005705,
33,,Spine,2,3,Image 1,1,,610000005706,
61,,Spine,2,4,Image 1,1,,610000005706,
83,,Spine,2,9,Image 1,1,,610000005706,
52,,Spine,2,12,Image 1,1,,610000005706,
79,,Spine,2,2,Image 1,1,,610000005707,
137,,Spine,2,9,Image 1,1,,610000005707,
98,,Spine,2,10,Image 1,1,,610000005707,
132,,Spine,2,9,Image 1,1,,610000005708,
50,,Spine,2,10,Image 1,1,,610000005708,
102,,Spine,2,10,Image 1,1,,610000005709,
65,,Spine,2,13,Image 1,1,,610000005709,
85,,Spine,2,6,Image 1,1,,610000005710,
77,,Spine,2,12,Image 1,1,,610000005710,
100,,Spine,2,6,Image 1,1,,610000005711,
121,,Spine,2,11,Image 1,1,,610000005711,
106,,Spine,2,6,Image 1,1,,610000005712,
64,,Spine,2,12,Image 1,1,,610000005712,
85,,Spine,2,6,Image 1,1,,610000005713,
60,,Spine,2,11,Image 1,1,,610000005713,
128,,Spine,2,6,Image 1,1,,610000005714,
108,,Spine,2,11,Image 1,1,,610000005714,
71,,Spine,2,6,Image 1,1,,610000005715,
20,,Spine,2,10,Image 1,1,,610000005715,
53,,Spine,2,4,Image 1,1,,610000005716,
87,,Spine,2,8,Image 1,1,,610000005716,
101,,Spine,2,6,Image 1,1,,610000005717,
127,,Spine,2,4,Image 1,1,,610000005717,
55,,Spine,2,4,Image 1,1,,610000005718,
77,,Spine,2,10,Image 1,1,,610000005718,
52,,Spine,2,4,Image 1,1,,610000005719,
72,,Spine,2,10,Image 1,1,,610000005719,
71,,Spine,2,4,Image 1,1,,610000005720,
26,,Spine,2,13,Image 1,1,,610000005720,
98,,Spine,2,4,Image 1,1,,610000005721,
51,,Spine,2,13,Image 1,1,,610000005721,
43,,Spine,2,2,Image 1,1,,610000005722,
81,,Spine,2,14,Image 1,1,,610000005722,
79,,Spine,2,1,Image 1,1,,610000005723,
64,,Spine,2,0,Image 1,1,,610000005723,
93,,Spine,2,1,Image 1,1,,610000005724,
90,,Spine,2,0,Image 1,1,,610000005724,
110,,Spine,2,2,Image 1,1,,610000005725,
143,,Spine,2,0,Image 1,1,,610000005725,
69,,Spine,2,1,Image 1,1,,610000005726,
87,,Spine,2,4,Image 1,1,,610000005726,
33,,Spine,2,1,Image 1,1,,610000005727,
66,,Spine,2,7,Image 1,1,,610000005727,
177,,Spine,2,0,Image 1,1,,610000005728,
81,,Spine,2,9,Image 1,1,,610000005728,
81,,Spine,2,0,Image 1,1,,610000005729,
69,,Spine,2,1,Image 1,1,,610000005730,
49,,Spine,2,3,Image 1,1,,610000005731,
46,,Spine,2,1,Image 1,1,,610000005731,
125,,Spine,2,3,Image 1,1,,610000005732,
118,,Spine,2,0,Image 1,1,,610000005732,
100,,Spine,2,5,Image 1,1,,610000005733,
86,,Spine,2,0,Image 1,1,,610000005733,
119,,Spine,2,0,Image 1,1,,610000005734,
82,,Spine,2,4,Image 1,1,,610000005734,
27,,Spine,2,5,Image 1,1,,610000005735,
175,,Spine,2,0,Image 1,1,,610000005735,
139,,Spine,2,0,Image 1,1,,610000005736,
153,,Spine,2,0,Image 1,1,,610000005737,
180,,Spine,2,1,Image 1,1,,610000005738,
150,,Spine,2,0,Image 1,1,,610000005738,
90,,Spine,2,1,Image 1,1,,610000005739,
126,,Spine,2,0,Image 1,1,,610000005739,
103,,Spine,2,1,Image 1,1,,610000005740,
149,,Spine,2,0,Image 1,1,,610000005740,
132,,Spine,2,0,Image 1,1,,610000005741,
177,,Spine,2,0,Image 1,1,,610000005742,
