
Spine Attachment Pt Time
 ==================== 
Spine Attachment Pt Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,0,1,1,100000001,610000005367,
0,s,Spine,6,3,1,100000001,610000005377,
0,s,Spine,6,2,1,100000001,610000005384,
0,s,Spine,2,2,1,100000000,610000005386,
0,s,Spine,5,1,1,100000000,610000005392,
0,s,Spine,13,4,1,100000000,610000005400,
0,s,Spine,1,2,1,100000001,610000005403,
0,s,Spine,11,4,1,100000001,610000005408,
0,s,Spine,3,3,1,100000003,610000005420,
0,s,Spine,3,2,1,100000002,610000005427,
0,s,Spine,15,7,1,100000001,610000005461,
0,s,Spine,7,2,1,100000000,610000005483,
0,s,Spine,9,2,1,100000000,610000005487,
0,s,Spine,0,1,1,100000001,610000005489,
0,s,Spine,5,2,1,100000002,610000005496,
0,s,Spine,0,1,1,100000001,610000005499,
0,s,Spine,3,2,1,100000000,610000005520,
0,s,Spine,1,1,1,100000001,610000005522,
0,s,Spine,1,2,1,100000000,610000005540,
0,s,Spine,2,2,1,,610000005697,
0,s,Spine,0,1,1,,610000005697,
0,s,Spine,8,3,1,,610000005697,
0,s,Spine,6,2,1,,610000005698,
0,s,Spine,2,1,1,,610000005698,
0,s,Spine,0,1,1,,610000005698,
0,s,Spine,12,6,1,,610000005698,
0,s,Spine,4,1,1,,610000005699,
0,s,Spine,0,1,1,,610000005699,
0,s,Spine,7,3,1,,610000005699,
0,s,Spine,5,3,1,,610000005699,
0,s,Spine,4,1,1,,610000005700,
0,s,Spine,0,1,1,,610000005700,
0,s,Spine,5,3,1,,610000005700,
0,s,Spine,2,2,1,,610000005701,
0,s,Spine,5,4,1,,610000005701,
0,s,Spine,0,1,1,,610000005701,
0,s,Spine,3,3,1,,610000005702,
0,s,Spine,2,2,1,,610000005702,
0,s,Spine,8,2,1,,610000005702,
0,s,Spine,2,3,1,,610000005703,
0,s,Spine,4,3,1,,610000005703,
0,s,Spine,12,4,1,,610000005703,
0,s,Spine,7,1,1,,610000005703,
0,s,Spine,7,2,1,,610000005704,
0,s,Spine,12,4,1,,610000005704,
0,s,Spine,3,4,1,,610000005704,
0,s,Spine,3,3,1,,610000005705,
0,s,Spine,4,3,1,,610000005705,
0,s,Spine,12,4,1,,610000005705,
0,s,Spine,10,4,1,,610000005705,
0,s,Spine,3,1,1,,610000005706,
0,s,Spine,4,3,1,,610000005706,
0,s,Spine,12,3,1,,610000005706,
0,s,Spine,9,2,1,,610000005706,
0,s,Spine,2,1,1,,610000005707,
0,s,Spine,10,4,1,,610000005707,
0,s,Spine,9,2,1,,610000005707,
0,s,Spine,9,2,1,,610000005708,
0,s,Spine,10,3,1,,610000005708,
0,s,Spine,10,3,1,,610000005709,
0,s,Spine,13,3,1,,610000005709,
0,s,Spine,12,3,1,,610000005710,
0,s,Spine,11,2,1,,610000005711,
0,s,Spine,6,3,1,,610000005712,
0,s,Spine,12,3,1,,610000005712,
0,s,Spine,11,3,1,,610000005713,
0,s,Spine,6,3,1,,610000005714,
0,s,Spine,11,3,1,,610000005714,
0,s,Spine,6,3,1,,610000005715,
0,s,Spine,10,3,1,,610000005715,
0,s,Spine,4,3,1,,610000005716,
0,s,Spine,8,5,1,,610000005716,
0,s,Spine,6,3,1,,610000005717,
0,s,Spine,4,3,1,,610000005717,
0,s,Spine,10,6,1,,610000005718,
0,s,Spine,4,3,1,,610000005719,
0,s,Spine,10,6,1,,610000005719,
0,s,Spine,4,4,1,,610000005720,
0,s,Spine,13,6,1,,610000005720,
0,s,Spine,4,4,1,,610000005721,
0,s,Spine,13,6,1,,610000005721,
0,s,Spine,2,2,1,,610000005722,
0,s,Spine,14,6,1,,610000005722,
0,s,Spine,0,1,1,,610000005723,
0,s,Spine,1,1,1,,610000005723,
0,s,Spine,0,1,1,,610000005724,
0,s,Spine,1,1,1,,610000005724,
0,s,Spine,2,1,1,,610000005725,
0,s,Spine,0,1,1,,610000005725,
0,s,Spine,4,1,1,,610000005726,
0,s,Spine,1,2,1,,610000005726,
0,s,Spine,7,3,1,,610000005727,
0,s,Spine,1,2,1,,610000005727,
0,s,Spine,0,1,1,,610000005728,
0,s,Spine,9,3,1,,610000005728,
0,s,Spine,0,1,1,,610000005729,
0,s,Spine,1,2,1,,610000005730,
0,s,Spine,3,2,1,,610000005731,
0,s,Spine,1,2,1,,610000005731,
0,s,Spine,3,2,1,,610000005732,
0,s,Spine,0,1,1,,610000005732,
0,s,Spine,5,2,1,,610000005733,
0,s,Spine,4,2,1,,610000005734,
0,s,Spine,5,3,1,,610000005735,
