
Segment Spine Density
 ==================== 
Segment Spine Density,Unit,Category,Depth,Level,Time,FilamentID,ID,
10.1849,1/10µm,Segment,0,1,1,100000000,510000000759,
0,1/10µm,Segment,5,2,1,100000000,510000000833,
0,1/10µm,Segment,4,3,1,100000000,510000000847,
0,1/10µm,Segment,3,3,1,100000000,510000000849,
0,1/10µm,Segment,1,2,1,100000000,510000000873,
0,1/10µm,Segment,2,1,1,100000000,510000000876,
5.32852,1/10µm,Segment,2,3,1,100000001,510000000893,
0,1/10µm,Segment,1,2,1,100000001,510000000925,
8.16707,1/10µm,Segment,0,1,1,100000001,510000000941,
5.45672,1/10µm,Segment,2,2,1,100000001,510000000981,
15.4878,1/10µm,Segment,1,1,1,100000001,510000000986,
0,1/10µm,Segment,3,3,1,100000001,510000001006,
0,1/10µm,Segment,3,2,1,100000001,510000001015,
0,1/10µm,Segment,2,1,1,100000001,510000001017,
0,1/10µm,Segment,3,4,1,100000001,510000001073,
8.14425,1/10µm,Segment,2,3,1,100000001,510000001086,
0,1/10µm,Segment,1,2,1,100000001,510000001091,
4.58018,1/10µm,Segment,0,1,1,100000001,510000001144,
6.46173,1/10µm,Segment,5,4,1,100000002,510000001160,
0,1/10µm,Segment,4,3,1,100000002,510000001162,
0,1/10µm,Segment,3,3,1,100000002,510000001164,
0,1/10µm,Segment,2,3,1,100000002,510000001207,
0,1/10µm,Segment,1,2,1,100000002,510000001229,
2.86964,1/10µm,Segment,0,1,1,100000002,510000001284,
0,1/10µm,Segment,3,3,1,100000001,510000001290,
19.2202,1/10µm,Segment,5,3,1,100000002,510000001294,
0,1/10µm,Segment,4,4,1,100000002,510000001296,
0,1/10µm,Segment,3,4,1,100000002,510000001299,
0,1/10µm,Segment,4,4,1,100000001,510000001303,
0,1/10µm,Segment,3,3,1,100000001,510000001308,
0,1/10µm,Segment,2,2,1,100000001,510000001310,
0,1/10µm,Segment,4,3,1,100000001,510000001314,
0,1/10µm,Segment,3,2,1,100000001,510000001317,
0,1/10µm,Segment,3,2,1,100000001,510000001351,
0,1/10µm,Segment,2,1,1,100000001,510000001374,
0,1/10µm,Segment,1,1,1,100000001,510000001385,
1.92817,1/10µm,Segment,0,1,1,100000001,510000001442,
0,1/10µm,Segment,1,1,1,100000001,510000001458,
0,1/10µm,Segment,2,2,1,100000001,510000001479,
0,1/10µm,Segment,2,2,1,100000002,510000001485,
0,1/10µm,Segment,3,1,1,100000001,510000001488,
0,1/10µm,Segment,1,2,1,100000001,510000001495,
21.9897,1/10µm,Segment,6,4,1,100000002,510000001508,
0,1/10µm,Segment,5,3,1,100000002,510000001512,
0,1/10µm,Segment,4,3,1,100000002,510000001525,
0,1/10µm,Segment,2,2,1,100000000,510000001541,
0,1/10µm,Segment,1,2,1,100000000,510000001549,
0,1/10µm,Segment,0,1,1,100000000,510000001593,
0,1/10µm,Segment,4,2,1,100000002,510000001596,
10.7132,1/10µm,Segment,3,1,1,100000002,510000001603,
0,1/10µm,Segment,2,1,1,100000002,510000001607,
4.02982,1/10µm,Segment,1,1,1,100000002,510000001633,
8.72975,1/10µm,Segment,0,1,1,100000002,510000001650,
0,1/10µm,Segment,5,4,1,100000002,510000001658,
0,1/10µm,Segment,4,1,1,100000002,510000001661,
0,1/10µm,Segment,6,3,1,100000002,510000001664,
0,1/10µm,Segment,5,2,1,100000002,510000001669,
0,1/10µm,Segment,1,1,1,100000000,510000001689,
8.42748,1/10µm,Segment,3,2,1,100000002,510000001708,
0,1/10µm,Segment,1,1,1,100000002,510000001714,
21.2002,1/10µm,Segment,2,3,1,100000000,510000001717,
0,1/10µm,Segment,3,3,1,100000002,510000001720,
8.53716,1/10µm,Segment,2,2,1,100000002,510000001729,
0,1/10µm,Segment,0,1,1,100000001,510000001757,
0,1/10µm,Segment,4,2,1,100000002,510000001800,
15.576,1/10µm,Segment,3,2,1,100000002,510000001805,
0,1/10µm,Segment,4,3,1,100000002,510000001808,
0,1/10µm,Segment,2,3,1,100000002,510000001828,
0,1/10µm,Segment,3,2,1,100000001,510000001839,
11.9969,1/10µm,Segment,2,1,1,100000001,510000001847,
0,1/10µm,Segment,3,1,1,100000001,510000001857,
0,1/10µm,Segment,1,2,1,100000001,510000001861,
0,1/10µm,Segment,2,2,1,100000002,510000001867,
27.3424,1/10µm,Segment,1,2,1,100000002,510000001892,
0,1/10µm,Segment,3,3,1,100000002,510000001895,
14.1437,1/10µm,Segment,2,1,1,100000002,510000001900,
0,1/10µm,Segment,1,2,1,100000002,510000001910,
0,1/10µm,Segment,0,1,1,100000002,510000001924,
0,1/10µm,Segment,2,1,1,100000002,510000001940,
0,1/10µm,Segment,1,1,1,100000002,510000001960,
0,1/10µm,Segment,0,1,1,100000000,510000001970,
0,1/10µm,Segment,2,2,1,100000002,510000001991,
0,1/10µm,Segment,0,1,1,100000001,510000002006,
0,1/10µm,Segment,2,2,1,100000001,510000002081,
0,1/10µm,Segment,4,2,1,100000002,510000002085,
0,1/10µm,Segment,1,1,1,100000002,510000002086,
