
Spine Part Length
 ==================== 
Spine Part Length Ground,Spine Part Length Head,Spine Part Length Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0121942,0.232073,0.118756,µm,Spine,Spine Part Length,9,1,1,100000002,610000006575,
0.259415,0.20715,0,µm,Spine,Spine Part Length,9,1,1,100000002,610000006975,
0.430695,0.0938278,0,µm,Spine,Spine Part Length,9,2,1,100000002,610000006976,
0.306285,0.163707,0,µm,Spine,Spine Part Length,9,3,1,100000000,610000006324,
0.246726,0.101562,0,µm,Spine,Spine Part Length,9,3,1,100000001,610000006864,
0.26885,0.156002,0.0724489,µm,Spine,Spine Part Length,9,4,1,100000002,610000006356,
0.258719,0.0953942,0.124234,µm,Spine,Spine Part Length,9,4,1,100000002,610000006523,
0.178107,0.0863731,0,µm,Spine,Spine Part Length,9,4,1,100000001,610000006908,
0.245012,0.08125,0,µm,Spine,Spine Part Length,9,4,1,100000002,610000006982,
0.232982,0.104725,0,µm,Spine,Spine Part Length,9,5,1,100000001,610000006862,
0.225797,0.135511,0,µm,Spine,Spine Part Length,9,6,1,100000001,610000006863,
