
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Spine,1,9,Image 1,1,1,100000002,610000006459,
2,,Spine,1,0,Image 1,1,1,100000001,610000006461,
3,,Spine,1,3,Image 1,1,1,100000000,610000006463,
3,,Spine,1,15,Image 1,2,1,100000001,610000006465,
3,,Spine,1,4,Image 1,4,1,100000001,610000006467,
3,,Spine,1,0,Image 1,1,1,100000002,610000006471,
4,,Spine,1,20,Image 1,6,1,100000001,610000006474,
3,,Spine,1,2,Image 1,2,1,100000000,610000006476,
3,,Spine,1,6,Image 1,2,1,100000002,610000006478,
6,,Spine,1,0,Image 1,1,1,100000001,610000006484,
3,,Spine,1,18,Image 1,7,1,100000001,610000006486,
2,,Spine,1,0,Image 1,1,1,100000001,610000006488,
3,,Spine,1,2,Image 1,1,1,100000001,610000006495,
3,,Spine,1,8,Image 1,3,1,100000001,610000006498,
4,,Spine,1,12,Image 1,4,1,100000001,610000006501,
3,,Spine,1,15,Image 1,7,1,100000001,610000006503,
2,,Spine,1,0,Image 1,1,1,100000001,610000006505,
3,,Spine,1,0,Image 1,1,1,100000000,610000006507,
3,,Spine,1,3,Image 1,2,1,100000001,610000006509,
4,,Spine,1,3,Image 1,1,1,100000000,610000006515,
3,,Spine,1,2,Image 1,1,1,100000000,610000006517,
2,,Spine,1,1,Image 1,2,1,100000002,610000006520,
4,,Spine,1,9,Image 1,4,1,100000002,610000006523,
3,,Spine,1,1,Image 1,1,1,100000000,610000006525,
3,,Spine,1,0,Image 1,1,1,100000000,610000006528,
4,,Spine,1,0,Image 1,1,1,100000002,610000006531,
3,,Spine,1,7,Image 1,1,1,100000001,610000006533,
3,,Spine,1,0,Image 1,1,1,100000000,610000006535,
3,,Spine,1,6,Image 1,4,1,100000000,610000006537,
4,,Spine,1,23,Image 1,8,1,100000001,610000006540,
3,,Spine,1,1,Image 1,1,1,100000000,610000006542,
3,,Spine,1,15,Image 1,2,1,100000001,610000006544,
4,,Spine,1,0,Image 1,1,1,100000000,610000006547,
4,,Spine,1,7,Image 1,4,1,100000001,610000006551,
3,,Spine,1,2,Image 1,1,1,100000001,610000006553,
2,,Spine,1,0,Image 1,1,1,100000001,610000006555,
3,,Spine,1,6,Image 1,2,1,100000002,610000006557,
4,,Spine,1,7,Image 1,4,1,100000001,610000006562,
3,,Spine,1,12,Image 1,4,1,100000001,610000006564,
3,,Spine,1,20,Image 1,7,1,100000001,610000006566,
3,,Spine,1,18,Image 1,7,1,100000001,610000006568,
3,,Spine,1,1,Image 1,1,1,100000000,610000006570,
3,,Spine,1,10,Image 1,3,1,100000002,610000006572,
4,,Spine,1,9,Image 1,1,1,100000002,610000006575,
3,,Spine,1,0,Image 1,1,1,100000001,610000006577,
3,,Spine,1,3,Image 1,1,1,100000002,610000006579,
3,,Spine,1,2,Image 1,2,1,100000001,610000006584,
3,,Spine,1,0,Image 1,1,1,100000000,610000006586,
3,,Spine,1,11,Image 1,5,1,100000001,610000006588,
4,,Spine,1,0,Image 1,1,1,100000000,610000006592,
4,,Spine,1,12,Image 1,4,1,100000001,610000006598,
2,,Spine,1,0,Image 1,1,1,100000001,610000006600,
3,,Spine,1,6,Image 1,1,1,100000000,610000006603,
2,,Spine,1,0,Image 1,1,1,100000001,610000006608,
2,,Spine,1,0,Image 1,1,1,100000001,610000006612,
3,,Spine,1,2,Image 1,1,1,100000001,610000006614,
6,,Spine,1,2,Image 1,1,1,100000001,610000006619,
3,,Spine,1,7,Image 1,1,1,100000002,610000006623,
3,,Spine,1,8,Image 1,2,1,100000001,610000006628,
3,,Spine,1,5,Image 1,2,1,100000001,610000006630,
4,,Spine,1,20,Image 1,7,1,100000001,610000006633,
3,,Spine,1,11,Image 1,3,1,100000001,610000006637,
3,,Spine,1,11,Image 1,3,1,100000002,610000006640,
3,,Spine,1,3,Image 1,1,1,100000001,610000006642,
3,,Spine,1,4,Image 1,3,1,100000001,610000006645,
4,,Spine,1,1,Image 1,1,1,100000001,610000006649,
3,,Spine,1,1,Image 1,1,1,100000001,610000006652,
3,,Spine,1,10,Image 1,3,1,100000002,610000006655,
2,,Spine,1,0,Image 1,1,1,100000001,610000006660,
3,,Spine,1,0,Image 1,1,1,100000001,610000006662,
3,,Spine,1,12,Image 1,4,1,100000001,610000006666,
3,,Spine,1,20,Image 1,7,1,100000001,610000006676,
3,,Spine,1,0,Image 1,1,1,100000001,610000006681,
3,,Spine,1,1,Image 1,1,1,100000000,610000006684,
3,,Spine,1,0,Image 1,1,1,100000002,610000006691,
3,,Spine,1,0,Image 1,1,1,100000000,610000006694,
3,,Spine,1,7,Image 1,4,1,100000001,610000006697,
3,,Spine,1,0,Image 1,1,1,100000001,610000006701,
3,,Spine,1,2,Image 1,1,1,100000001,610000006703,
3,,Spine,1,1,Image 1,1,1,100000001,610000006708,
5,,Spine,1,2,Image 1,1,1,100000001,610000006714,
3,,Spine,1,5,Image 1,3,1,100000001,610000006719,
3,,Spine,1,7,Image 1,2,1,100000000,610000006722,
3,,Spine,1,2,Image 1,1,1,100000001,610000006725,
2,,Spine,1,0,Image 1,1,1,100000001,610000006730,
3,,Spine,1,10,Image 1,5,1,100000001,610000006744,
2,,Spine,1,0,Image 1,1,1,100000001,610000006750,
2,,Spine,1,0,Image 1,1,1,100000001,610000006765,
3,,Spine,1,5,Image 1,2,1,100000001,610000006774,
3,,Spine,1,3,Image 1,1,1,100000000,610000006782,
2,,Spine,1,8,Image 1,4,1,100000000,610000006819,
2,,Spine,1,7,Image 1,3,1,100000000,610000006820,
2,,Spine,1,7,Image 1,4,1,100000000,610000006821,
2,,Spine,1,4,Image 1,2,1,100000000,610000006822,
2,,Spine,1,0,Image 1,1,1,100000000,610000006823,
2,,Spine,1,0,Image 1,1,1,100000000,610000006824,
2,,Spine,1,4,Image 1,2,1,100000000,610000006825,
2,,Spine,1,4,Image 1,1,1,100000000,610000006826,
2,,Spine,1,2,Image 1,1,1,100000000,610000006827,
2,,Spine,1,2,Image 1,1,1,100000000,610000006828,
2,,Spine,1,2,Image 1,1,1,100000000,610000006829,
2,,Spine,1,1,Image 1,2,1,100000000,610000006830,
2,,Spine,1,1,Image 1,1,1,100000000,610000006831,
2,,Spine,1,7,Image 1,2,1,100000000,610000006832,
2,,Spine,1,7,Image 1,2,1,100000000,610000006833,
2,,Spine,1,5,Image 1,2,1,100000000,610000006834,
2,,Spine,1,2,Image 1,2,1,100000000,610000006835,
2,,Spine,1,1,Image 1,1,1,100000000,610000006836,
2,,Spine,1,4,Image 1,3,1,100000000,610000006837,
2,,Spine,1,4,Image 1,3,1,100000000,610000006838,
2,,Spine,1,3,Image 1,3,1,100000000,610000006839,
2,,Spine,1,3,Image 1,3,1,100000000,610000006840,
2,,Spine,1,2,Image 1,2,1,100000000,610000006841,
2,,Spine,1,2,Image 1,3,1,100000000,610000006842,
2,,Spine,1,0,Image 1,1,1,100000000,610000006843,
2,,Spine,1,0,Image 1,1,1,100000000,610000006844,
2,,Spine,1,10,Image 1,1,1,100000000,610000006846,
2,,Spine,1,10,Image 1,1,1,100000000,610000006847,
2,,Spine,1,6,Image 1,1,1,100000000,610000006848,
2,,Spine,1,5,Image 1,2,1,100000000,610000006849,
2,,Spine,1,4,Image 1,2,1,100000000,610000006850,
2,,Spine,1,3,Image 1,3,1,100000000,610000006851,
2,,Spine,1,2,Image 1,2,1,100000000,610000006852,
2,,Spine,1,2,Image 1,1,1,100000000,610000006853,
2,,Spine,1,2,Image 1,1,1,100000000,610000006854,
2,,Spine,1,2,Image 1,1,1,100000000,610000006855,
2,,Spine,1,1,Image 1,2,1,100000000,610000006856,
2,,Spine,1,0,Image 1,1,1,100000000,610000006857,
2,,Spine,1,19,Image 1,8,1,100000001,610000006858,
2,,Spine,1,13,Image 1,8,1,100000001,610000006859,
2,,Spine,1,12,Image 1,8,1,100000001,610000006860,
2,,Spine,1,10,Image 1,5,1,100000001,610000006861,
2,,Spine,1,9,Image 1,5,1,100000001,610000006862,
2,,Spine,1,9,Image 1,6,1,100000001,610000006863,
2,,Spine,1,9,Image 1,3,1,100000001,610000006864,
2,,Spine,1,8,Image 1,3,1,100000001,610000006865,
2,,Spine,1,2,Image 1,2,1,100000001,610000006866,
2,,Spine,1,0,Image 1,1,1,100000001,610000006867,
2,,Spine,1,0,Image 1,1,1,100000001,610000006868,
2,,Spine,1,1,Image 1,1,1,100000001,610000006869,
2,,Spine,1,12,Image 1,3,1,100000001,610000006870,
2,,Spine,1,12,Image 1,3,1,100000001,610000006871,
2,,Spine,1,12,Image 1,3,1,100000001,610000006872,
2,,Spine,1,15,Image 1,2,1,100000001,610000006873,
2,,Spine,1,13,Image 1,2,1,100000001,610000006874,
2,,Spine,1,13,Image 1,2,1,100000001,610000006875,
2,,Spine,1,12,Image 1,1,1,100000001,610000006876,
2,,Spine,1,10,Image 1,1,1,100000001,610000006877,
2,,Spine,1,6,Image 1,1,1,100000001,610000006878,
2,,Spine,1,6,Image 1,2,1,100000001,610000006879,
2,,Spine,1,5,Image 1,2,1,100000001,610000006880,
2,,Spine,1,5,Image 1,1,1,100000001,610000006881,
2,,Spine,1,4,Image 1,2,1,100000001,610000006882,
2,,Spine,1,4,Image 1,2,1,100000001,610000006883,
2,,Spine,1,2,Image 1,1,1,100000001,610000006884,
2,,Spine,1,2,Image 1,1,1,100000001,610000006885,
2,,Spine,1,20,Image 1,7,1,100000001,610000006886,
2,,Spine,1,20,Image 1,7,1,100000001,610000006887,
2,,Spine,1,23,Image 1,8,1,100000001,610000006888,
2,,Spine,1,23,Image 1,8,1,100000001,610000006889,
2,,Spine,1,23,Image 1,7,1,100000001,610000006890,
2,,Spine,1,23,Image 1,7,1,100000001,610000006891,
2,,Spine,1,22,Image 1,7,1,100000001,610000006892,
2,,Spine,1,20,Image 1,7,1,100000001,610000006893,
2,,Spine,1,20,Image 1,7,1,100000001,610000006894,
2,,Spine,1,17,Image 1,6,1,100000001,610000006895,
2,,Spine,1,18,Image 1,7,1,100000001,610000006896,
2,,Spine,1,15,Image 1,6,1,100000001,610000006897,
2,,Spine,1,14,Image 1,6,1,100000001,610000006898,
2,,Spine,1,14,Image 1,7,1,100000001,610000006899,
2,,Spine,1,14,Image 1,7,1,100000001,610000006900,
2,,Spine,1,14,Image 1,7,1,100000001,610000006901,
2,,Spine,1,13,Image 1,5,1,100000001,610000006902,
2,,Spine,1,15,Image 1,5,1,100000001,610000006903,
2,,Spine,1,13,Image 1,5,1,100000001,610000006904,
2,,Spine,1,12,Image 1,4,1,100000001,610000006905,
2,,Spine,1,12,Image 1,4,1,100000001,610000006906,
2,,Spine,1,11,Image 1,3,1,100000001,610000006907,
2,,Spine,1,9,Image 1,4,1,100000001,610000006908,
2,,Spine,1,10,Image 1,4,1,100000001,610000006909,
2,,Spine,1,6,Image 1,4,1,100000001,610000006910,
2,,Spine,1,5,Image 1,2,1,100000001,610000006911,
2,,Spine,1,5,Image 1,2,1,100000001,610000006912,
2,,Spine,1,3,Image 1,1,1,100000001,610000006913,
2,,Spine,1,6,Image 1,2,1,100000001,610000006914,
2,,Spine,1,4,Image 1,2,1,100000001,610000006915,
2,,Spine,1,3,Image 1,2,1,100000001,610000006916,
2,,Spine,1,2,Image 1,1,1,100000001,610000006917,
2,,Spine,1,2,Image 1,2,1,100000001,610000006918,
2,,Spine,1,2,Image 1,2,1,100000001,610000006919,
2,,Spine,1,2,Image 1,2,1,100000001,610000006920,
2,,Spine,1,0,Image 1,1,1,100000001,610000006921,
2,,Spine,1,0,Image 1,1,1,100000001,610000006922,
2,,Spine,1,11,Image 1,5,1,100000001,610000006923,
2,,Spine,1,11,Image 1,5,1,100000001,610000006924,
2,,Spine,1,8,Image 1,3,1,100000001,610000006925,
2,,Spine,1,8,Image 1,3,1,100000001,610000006926,
2,,Spine,1,8,Image 1,2,1,100000001,610000006927,
2,,Spine,1,8,Image 1,2,1,100000001,610000006928,
2,,Spine,1,11,Image 1,3,1,100000001,610000006929,
2,,Spine,1,8,Image 1,2,1,100000001,610000006930,
2,,Spine,1,6,Image 1,1,1,100000001,610000006931,
2,,Spine,1,1,Image 1,1,1,100000001,610000006932,
2,,Spine,1,1,Image 1,1,1,100000001,610000006933,
2,,Spine,1,1,Image 1,1,1,100000001,610000006934,
2,,Spine,1,2,Image 1,2,1,100000001,610000006935,
2,,Spine,1,6,Image 1,4,1,100000001,610000006936,
2,,Spine,1,5,Image 1,4,1,100000001,610000006937,
2,,Spine,1,4,Image 1,3,1,100000001,610000006938,
2,,Spine,1,2,Image 1,1,1,100000001,610000006939,
2,,Spine,1,2,Image 1,1,1,100000001,610000006940,
2,,Spine,1,1,Image 1,1,1,100000001,610000006941,
2,,Spine,1,0,Image 1,1,1,100000001,610000006943,
2,,Spine,1,0,Image 1,1,1,100000001,610000006944,
2,,Spine,1,4,Image 1,3,1,100000001,610000006947,
2,,Spine,1,2,Image 1,1,1,100000001,610000006948,
2,,Spine,1,2,Image 1,1,1,100000001,610000006949,
2,,Spine,1,2,Image 1,1,1,100000001,610000006950,
2,,Spine,1,0,Image 1,1,1,100000001,610000006951,
2,,Spine,1,1,Image 1,2,1,100000001,610000006955,
2,,Spine,1,0,Image 1,1,1,100000001,610000006956,
2,,Spine,1,0,Image 1,1,1,100000001,610000006957,
2,,Spine,1,16,Image 1,5,1,100000002,610000006958,
2,,Spine,1,16,Image 1,5,1,100000002,610000006959,
2,,Spine,1,14,Image 1,5,1,100000002,610000006960,
2,,Spine,1,14,Image 1,5,1,100000002,610000006961,
2,,Spine,1,18,Image 1,4,1,100000002,610000006962,
2,,Spine,1,17,Image 1,5,1,100000002,610000006963,
2,,Spine,1,17,Image 1,7,1,100000002,610000006964,
2,,Spine,1,17,Image 1,6,1,100000002,610000006965,
2,,Spine,1,18,Image 1,9,1,100000002,610000006966,
2,,Spine,1,18,Image 1,9,1,100000002,610000006967,
2,,Spine,1,15,Image 1,7,1,100000002,610000006968,
2,,Spine,1,15,Image 1,7,1,100000002,610000006969,
2,,Spine,1,12,Image 1,3,1,100000002,610000006970,
2,,Spine,1,11,Image 1,3,1,100000002,610000006971,
2,,Spine,1,11,Image 1,2,1,100000002,610000006972,
2,,Spine,1,10,Image 1,3,1,100000002,610000006973,
2,,Spine,1,10,Image 1,3,1,100000002,610000006974,
2,,Spine,1,9,Image 1,1,1,100000002,610000006975,
2,,Spine,1,9,Image 1,2,1,100000002,610000006976,
2,,Spine,1,8,Image 1,2,1,100000002,610000006977,
2,,Spine,1,8,Image 1,1,1,100000002,610000006978,
2,,Spine,1,7,Image 1,1,1,100000002,610000006979,
2,,Spine,1,8,Image 1,3,1,100000002,610000006980,
2,,Spine,1,8,Image 1,3,1,100000002,610000006981,
2,,Spine,1,9,Image 1,4,1,100000002,610000006982,
2,,Spine,1,3,Image 1,1,1,100000002,610000006983,
2,,Spine,1,2,Image 1,3,1,100000002,610000006984,
2,,Spine,1,0,Image 1,1,1,100000002,610000006985,
2,,Spine,1,3,Image 1,1,1,100000002,610000006987,
1,,Spine,1,2,Image 1,2,1,100000002,610000006988,
2,,Spine,1,0,Image 1,1,1,100000002,610000006989,
2,,Spine,1,0,Image 1,1,1,100000002,610000006990,
